@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-5.1106,2.1015,1.4496,7.422,?,-3.1522,1.4537,1.2057,5.3391,?,-1.9785,0.558,0.747,3.5534,?,6.5622,1.0194,1.0096,4.2364,0.5073,1.6213,2.583,-0.7788,1.5932,-0.4803,-0.3015,1.2023,1.9407,1.4358,1.6141,1.1942,0.7399,1.4456,3.7661,2.0615,2.6053,1.4261,0.5474,1.3901,2.0887,-1.7014,1.5025,-1.2239,-0.8146,1,1,0,1,0,0,1.3901,2.0887,1.752,1.5025,1.2603,0.8388,0.1437,10.2413,-0.2331,-0.5312,-0.7534,0.3794,-0.4144,0.0665,0.785,1.077,1.0378,3.554,-0.1981,2.8227,0.4588,0.6774,2.4911,0.4015,-2.6542,0.2086,0.4567,3.3084,?,0.2781,-0.2957,-1.0635,1.5321,2.2725,1.4833,2.3473,5.1641,2.2,-0.3516,0.1776,-0.5052,0.7127,0,0,1.4267,1.0742,0.753,0.0898,6.449,0.0743,-0.342,0.3292,TASCA_SINISTRA_DAVANTI_PANTALONI
-3.9581,20.1872,4.493,15.3737,-18.9746,-1.3086,7.069,2.6588,8.6459,-2.2453,-2.73,9.8043,3.1312,13.4642,-1.4723,6.7313,16.5817,4.0721,15.1041,0.079,3.0248,1.4499,-0.588,0.4793,-0.1944,-0.4056,1.6899,1.4349,1.1034,0.8491,0.6529,0.7689,2.8557,2.059,1.2174,0.721,0.4263,0.5913,2.4414,1.8214,-11.2785,0.746,-4.6196,-6.1924,0.2889,0.1413,0.0469,0.4892,0.1625,0.3321,1.7782,1.1418,1.0178,0.6421,0.5724,0.8914,0.0997,10.1047,0.8892,-0.2774,-0.956,-0.0411,-0.8952,0.0891,0.4065,0.3416,0.5845,2.5484,-0.6254,2.6811,8.4249,2.9026,9.1823,-0.209,-1.5779,4.0865,2.0215,5.2887,-6.8142,0.1516,-0.2576,-1.6991,0.2014,0.2891,1.4358,0.0406,0.0836,2.0616,0.6179,0.2126,0.3441,0.2064,2.3165,11.2221,0.2775,0.4819,1.7362,0.0627,5.5887,0.0642,0.1536,-0.7955,TASCA_SINISTRA_DAVANTI_PANTALONI
5.3997,2.9862,1.7281,6.569,0.1681,-0.4914,1.2906,1.136,4.9285,-0.8865,-3.6785,6.4765,2.5449,9.2432,?,6.9437,5.4675,2.3383,10.1947,0.1486,-10.9889,-1.4679,0.7776,0.1336,-0.0708,-0.5298,1.5211,0.679,0.739,0.4464,0.4858,1.0884,2.3138,0.4611,0.5462,0.1993,0.236,1.1845,-0.573,-0.1436,0.746,0.2506,-1.3018,-5.1957,3.0223,0,0.6595,0,0.2182,0,1.3329,0.7107,0.6444,0.5332,0.4834,0.9067,0.131,10.1557,-0.7055,-0.2571,0.7225,-0.339,-0.1697,-0.8349,0.5381,0.8716,0.9336,4.5245,-0.1707,0.7412,0.3922,0.6263,2.4802,-0.0828,1.6267,1.8832,1.3723,4.7601,0.0065,0.7259,0.3308,0.4557,1.4908,0.6803,0.4564,2.2224,0.4628,0.2083,3.4775,-21.345,-6.138,1.6873,0.8067,0.4781,1.8242,0.9505,0.521,0.0373,3.0649,0.8491,0.5615,0.6429,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1477,2.2042,1.4846,5.9317,-1.0059,-0.4073,6.4417,2.5381,12.0561,-1.2972,0.6654,12.6804,3.5609,12.071,-0.5882,4.266,3.758,1.9386,6.8361,0.1376,0.3626,-0.222,-0.0346,-0.6122,-0.0955,0.156,0.585,0.4169,0.7658,0.7127,1.3092,1.8369,0.3422,0.1738,0.5865,0.508,1.7141,3.3742,0.4369,0.6654,-2.728,1.5228,-6.2435,-4.0999,0.5634,0.3891,0.3731,0.6905,0.6621,0.9589,0.492,0.4914,0.8677,0.9988,1.7636,1.7658,0.0156,6.3507,0.4723,0.5398,-0.1558,0.1309,-0.1785,0.3234,0.6045,0.1982,0.4451,1.861,-0.4747,0.6751,0.4048,0.6362,2.5122,-0.2451,0.0167,0.2312,0.4808,2.1168,-1.4279,0.8954,36.2929,40.5339,0.6997,0.9259,1.3232,0.4896,0.8572,1.751,1.2112,0.4812,0.3973,0.6255,1.4474,2.3142,0.7408,0.8792,1.1868,0.0178,1.7575,-0.1019,-0.6412,-0.289,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.9079,3.201,1.7891,7.8969,-1.2783,-0.5785,4.4463,2.1086,8.0379,-2.1827,-1.113,3.6368,1.907,9.5909,-0.6251,3.4301,1.9166,1.3844,6.801,0.1912,1.5695,0.8157,-0.2647,0.5198,-0.1687,-0.3245,0.8485,0.9382,1.2923,1.1057,1.5231,1.3775,0.7199,0.8802,1.6701,1.2226,2.3199,1.8975,0.8038,1.201,-2.7561,1.4942,-3.4289,-2.2948,1.3724,0.5873,0.4122,0.4279,0.3004,0.7019,0.9825,0.8234,1.1611,0.8381,1.1819,1.4102,0.031,5.2746,0.567,0.2205,-0.3525,-0.3566,-0.6499,0.3478,-0.0045,0.9011,0.9493,3.4682,-0.8643,0.8105,0.2589,0.5088,2.4599,-0.1283,-0.7365,1.0574,1.0283,3.3165,-5.1203,-0.0055,0.0061,-1.1005,1.8656,0.9231,0.4948,3.4804,0.8522,0.2449,5.7484,0.5795,0.1008,0.8533,3.433,4.0233,1.4099,1.0457,0.7417,0.0219,2.5084,0.2872,-0.6821,-0.0141,TASCA_SINISTRA_DAVANTI_PANTALONI
0.7111,15.0734,3.8824,16.2889,-0.7272,-1.2326,21.9203,4.6819,17.6058,-1.3183,-1.8963,20.7895,4.5595,24.5455,-1.0977,7.2781,10.4338,3.2301,12.0451,0.1532,-0.5769,-0.375,0.0977,0.65,-0.1694,-0.2605,0.8292,0.8515,1.2019,1.0268,1.4494,1.4116,0.6876,0.725,1.4447,1.0544,2.1009,1.9925,0.685,0.5339,-3.147,0.7795,-4.594,-5.8939,1.2418,0.806,0.663,0.649,0.5339,0.8226,0.9252,0.6636,1.3523,0.7173,1.4617,2.0378,0.0474,10.852,0.5908,0.4037,0.0602,0.3334,-0.296,-0.1181,0.3183,1.9054,1.3804,4.9966,-1.0193,0.6858,4.0585,2.0146,6.0701,-0.5918,-0.879,9.6327,3.1037,9.9196,-1.0378,0.4641,-0.3621,-0.7802,0.6852,0.4448,0.6491,0.4695,0.1978,0.4213,1.1176,0.4993,0.4467,0.6489,0.5083,0.7834,0.8232,0.5037,0.6119,0.0232,5.9423,0.7921,-0.8046,-0.9474,TASCA_SINISTRA_DAVANTI_PANTALONI
2.7455,7.9518,2.8199,11.115,-0.2331,0.3211,11.0437,3.3232,10.9461,-0.9397,-3.2706,4.2453,2.0604,9.7108,-2.6621,6.1256,4.0557,2.0139,8.7739,0.1791,8.5504,-0.8394,0.4482,-0.0982,0.0524,-0.5339,0.8485,1.3686,1.4002,1.6129,1.6502,1.0231,0.72,1.8731,1.9607,2.6014,2.723,1.0467,0.3962,0.2976,-1.0974,0.7512,-2.7699,-3.6872,1.5973,3.3994,0.8433,2.1281,0.528,0.2481,1.0154,1.1446,1.2668,1.1272,1.2476,1.1068,0.0931,9.5741,0.3974,-0.268,0.6951,-0.517,0.4336,-0.543,0.4276,1.4342,1.1976,4.0919,-0.5805,-0.6256,2.1464,1.4651,6.0477,-3.3696,0.7018,1.7851,1.3361,5.5286,-0.7169,-0.6835,0.6092,-0.8914,0.8174,0.8964,1.0966,0.6682,0.8034,1.2024,0.3223,0.6511,2.0203,1.8707,0.804,0.4298,0.6766,0.7401,1.0939,0.0225,3.2166,-0.2602,0.3376,0.6285,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.4814,33.8055,5.8142,33.6826,-1.207,1.9751,30.9115,5.5598,22.5083,-0.0882,-0.383,12.8636,3.5866,20.9766,-0.375,6.2074,49.2536,7.0181,26.4707,0.0576,-1.2563,6.4794,-0.3997,-5.1576,0.3182,-0.0617,1.0458,1.6211,0.8285,1.5502,0.7922,0.511,1.0936,2.628,0.6864,2.403,0.6276,0.2612,10.0992,3.22,-11.3881,0.3188,-1.1276,-3.5367,0.7378,1.0004,0.5433,1.3558,0.7364,0.5431,1.4965,1.6057,1.2725,1.073,0.8503,0.7924,0.068,8.9093,-0.2181,-0.4405,-0.4465,0.6794,0.9163,0.6784,-0.584,1.9424,1.3937,5.8426,-1.4519,-1.8555,2.4364,1.5609,5.9441,-4.6569,0.08,2.9771,1.7254,8.1956,-0.9545,0.3148,-7.2998,-23.1908,0.8929,0.8078,0.9047,0.7972,0.6525,0.8184,0.707,0.8644,1.2226,2.2678,0.5683,0.2506,0.9829,0.7129,0.7253,0.0414,4.3749,0.2588,0.5974,0.599,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.4093,0.209,0.4571,1.6764,-3.3778,-0.2334,0.0798,0.2824,1.0658,-2.6013,-0.412,0.2512,0.5012,1.5025,-4.3453,0.8387,0.2282,0.4777,1.4054,0.1409,1.7534,0.9934,-0.488,0.5666,-0.2783,-0.4912,1.6187,0.9121,0.957,0.5635,0.5912,1.0492,2.6202,0.8319,0.9158,0.3175,0.3495,1.1008,1.6802,1.059,-5.6101,0.6303,-3.3389,-5.2974,1.2939,1.3623,0.2341,1.0529,0.1809,0.1718,1.5729,1.1158,1.1928,0.7093,0.7583,1.069,0.0136,1.2572,0.0098,0.6166,-0.7544,0.1502,-0.3516,-0.8597,0.2007,0.0358,0.1893,0.5992,-0.3359,0.2371,0.0039,0.0623,0.2318,0.3575,-0.0783,0.0459,0.2142,0.8032,-1.2328,0.8467,-2.5619,-3.0259,3.0397,0.8836,0.2907,9.2395,0.7808,0.0845,-1.1681,0.3397,-0.2908,1.2433,1.2469,1.0028,2.5853,0.746,0.2886,0.007,0.6539,0.4834,0.0703,0.4831,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1331,0.663,0.8142,2.8899,-0.9539,0.1787,0.1574,0.3967,1.4334,-0.3284,0.5216,0.1041,0.3227,1.0284,0.0706,1.0432,0.1578,0.3973,1.4657,0.1852,0.7449,0.2552,0.1276,0.3426,0.1713,0.5,2.0523,2.5233,2.0494,1.2295,0.9986,0.8122,4.212,6.367,4.2001,1.5116,0.9972,0.6597,3.9812,-18.0728,-4.2344,-4.5395,-1.0636,0.2343,1.3708,1.3367,0.8222,0.9752,0.5998,0.6151,2.0162,2.8101,1.9716,1.3938,0.9779,0.7016,0.0121,1.58,-0.0846,-0.8591,-0.4735,0.2261,0.5195,0.6603,-0.0693,0.0314,0.1773,0.5586,-2.6083,0.1455,0.0054,0.0732,0.2702,0.0586,0.0989,0.0124,0.1113,0.3546,-0.3344,-0.4762,-0.7008,1.4717,2.4235,1.5939,0.6577,5.8732,2.5406,0.4326,-23.9927,4.544,-0.1894,0.5393,0.5826,1.0802,2.0672,1.5753,0.762,0.004,0.4024,0.304,0.2485,-0.3804,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.3999,2.8312,1.6826,8.9202,-0.9045,0.9094,1.3773,1.1736,6.3005,-1.553,0.1712,6.5021,2.5499,10.9549,-0.9703,3.389,2.0411,1.4287,5.8878,0.113,-1.5394,-8.1744,-0.4131,5.3102,0.2683,0.0505,1.4338,0.6599,1.1778,0.4602,0.8215,1.7848,2.0557,0.4354,1.3871,0.2118,0.6748,3.1856,1.1054,0.7853,-5.6458,0.7104,-5.1076,-7.1895,1.8979,0.8424,0.7056,0.4439,0.3718,0.8376,1.4158,0.8143,1.515,0.5751,1.0701,1.8606,0.0336,5.2656,-0.7228,-0.2836,-0.2663,-0.0362,-0.0049,0.0425,1.232,2.0274,1.4239,4.8741,-0.0325,1.1634,2.2904,1.5134,4.9946,-0.049,0.9249,3.1757,1.782,5.8025,-0.0706,1.059,1.332,1.2578,0.9408,0.799,0.8493,0.8852,0.6384,0.7212,0.6575,0.4011,0.61,0.9915,0.871,0.8785,0.9759,0.84,0.8608,0.0386,3.6413,0.9349,0.9641,0.9541,TASCA_SINISTRA_DIETRO_PANTALONI
-0.8736,5.1502,2.2694,9.2799,-0.8993,1.8188,3.4857,1.867,7.1433,-0.1181,-0.5217,14.3101,3.7829,14.3997,-1.4217,4.6721,5.4607,2.3368,8.1145,0.1046,-0.4803,1.6745,-0.187,-3.4863,0.3893,-0.1117,1.2155,0.5999,0.9712,0.4935,0.799,1.6188,1.4775,0.3599,0.9431,0.2436,0.6383,2.6206,5.8255,0.5198,-4.6368,0.0892,-0.7959,-8.9207,0.7647,0.8217,0.5392,1.0745,0.705,0.6562,1.2991,0.6445,1.1436,0.4961,0.8803,1.7746,0.0443,7.1103,0.2672,0.6111,0.0803,-0.1208,0.697,-0.4131,0.22,0.8721,0.9339,3.4628,-0.896,-1.5327,0.4883,0.6988,3.3413,?,-1.2216,0.1234,0.3512,2.2166,?,-0.1435,-0.1801,1.2546,1.3364,2.6588,1.9896,1.7859,7.0693,3.9584,0.4898,0.7383,1.5074,0,0,1,1.0364,1.5623,1.5074,0.042,3.5504,-0.0337,-0.3631,-0.1533,TASCA_SINISTRA_DIETRO_PANTALONI
5.8769,14.0026,3.742,13.57,0.0356,0.038,12.5823,3.5471,11.7764,-1.0673,-0.7337,10.6902,3.2696,14.7708,-0.9693,7.9021,9.9098,3.148,11.7715,0.2279,154.4561,-8.01,0.7437,-0.0519,0.0048,-0.0928,1.0549,1.1445,1.1887,1.0849,1.1268,1.0386,1.1129,1.3099,1.413,1.177,1.2697,1.0787,-0.0825,-0.069,0.1444,0.8363,-1.75,-2.0926,2.4703,1.876,0.923,0.7594,0.3736,0.492,1.1523,0.9187,1.1528,0.7973,1.0004,1.2548,0.126,11.7984,0.819,0.401,0.9149,0.1117,0.7957,0.3981,3.3911,3.4321,1.8526,5.7304,0.1673,2.3033,2.3031,1.5176,6.5016,-0.1387,1.8674,2.7558,1.6601,4.9208,-0.0516,1.4723,1.8159,1.2334,1.2207,1.116,0.9142,1.4902,1.2454,0.8357,-1.4542,-4.7654,3.2769,1.2052,1.4707,1.2203,0.8814,1.1645,1.3213,0.0958,7.6636,-0.7242,0.2861,-0.4575,TASCA_SINISTRA_DIETRO_PANTALONI
1.4865,12.1843,3.4906,12.8567,-0.2661,0.4155,7.6103,2.7587,11.8499,-0.5818,-0.9253,11.277,3.3581,11.8876,-2.1764,5.1692,7.5899,2.755,11.6709,0.105,3.5779,-1.6064,0.2876,-0.449,0.0804,-0.179,1.2653,1.0395,1.267,0.8215,1.0013,1.2189,1.601,1.0805,1.6053,0.6749,1.0027,1.4858,0.6199,0.3317,-1.9727,0.5351,-3.1821,-5.9469,1.3555,2.7134,0.7787,2.0018,0.5745,0.287,1.085,1.0815,1.1016,0.9968,1.0153,1.0186,0.0383,7.7495,0.5161,0.6927,0.5342,-0.0237,0.757,-0.0794,1.5836,1.6568,1.2872,5.6963,-0.3598,-0.1626,2.6312,1.6221,6.0284,-1.403,1.6174,2.0939,1.447,5.6557,-0.8203,-9.7399,0.9791,-0.1005,0.7935,0.8895,1.121,0.6297,0.7913,1.2566,0.4282,0.5913,1.381,1.6698,1.3483,0.8075,0.9449,1.0072,1.0659,0.0483,5.0905,-0.813,0.4483,-0.2463,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0104,1.5696,1.2528,4.9448,-0.8347,0.39,0.3115,0.5581,2.3519,-0.3826,0.7992,0.4038,0.6355,1.9611,-0.0752,1.6124,0.4759,0.6899,2.3724,0.2232,-0.0268,-0.0131,-0.0065,0.488,0.2419,0.4956,2.2448,1.9716,1.8161,0.8783,0.809,0.9211,5.0391,3.8871,3.2982,0.7714,0.6545,0.8485,3.4568,16.4005,-3.2999,4.7444,-0.9546,-0.2012,1.5844,1.4776,0.8825,0.9326,0.557,0.5972,2.1025,2.5214,2.0843,1.1992,0.9914,0.8267,0.0181,2.3666,0.0276,-0.2193,0.0558,0.4167,0.646,0.6473,-0.155,0.0924,0.304,1.0318,-1.7216,0.0583,0.0876,0.296,1.1856,-0.6748,0.0241,0.0718,0.268,0.9912,-0.4877,-2.6575,-6.429,2.4192,1.0271,1.1344,1.1044,1.055,1.2868,1.2197,1.3663,2.0087,1.4702,0.5356,0.569,1.0625,0.8703,1.0409,1.1961,0.0034,0.7365,0.623,0.7829,0.833,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0112,1.0882,1.0432,3.5321,-0.6252,0.2815,0.2107,0.459,1.6976,-0.4291,0.6495,0.1661,0.4076,1.2661,-0.0992,1.2612,0.3756,0.6128,2.0199,0.0957,-0.0398,-0.0172,-0.0089,0.4334,0.2232,0.515,2.2728,2.5594,1.7022,1.1261,0.749,0.6651,5.1657,6.5507,2.8976,1.2681,0.5609,0.4423,2.6656,11.8942,-6.3574,4.4621,-2.385,-0.5345,1.8296,1.8867,0.973,1.0312,0.5318,0.5157,2.0806,2.7896,1.7487,1.3407,0.8405,0.6269,0.0144,1.9213,-0.0657,-0.5745,0.1447,-0.0611,0.4392,0.4069,-0.4335,0.0217,0.1472,0.7403,?,-0.1824,0.0254,0.1594,0.4678,-10.3011,0.0661,0.0217,0.1472,0.5052,-0.871,2.3763,-6.5585,-2.76,0.9238,1.0004,1.0829,0.8535,1.0008,1.1726,1.7359,3.1474,1.8131,0,0,0.1533,1.5823,1.4652,0.926,0.0097,0.7692,0.119,0.785,0.3598,TASCA_SINISTRA_DIETRO_PANTALONI
-0.4271,0.8012,0.8951,3.8384,-1.9708,-0.4152,0.3987,0.6314,2.6368,-0.7861,0.0977,0.4902,0.7002,2.2773,-0.2261,1.3168,0.3206,0.5662,2.6433,0.2377,1.0286,-4.3731,-0.3244,-4.2513,-0.3153,0.0742,1.4176,1.2784,1.5808,0.9018,1.1151,1.2365,2.0096,1.6343,2.4989,0.8132,1.2434,1.529,2.1941,6.0641,-3.0896,2.7638,-1.4081,-0.5095,0.8752,0.6956,0.3726,0.7948,0.4258,0.5357,1.4557,1.6855,1.4521,1.1579,0.9976,0.8616,0.0128,1.9003,-0.6389,-0.3916,-0.602,0.9001,0.7081,0.6643,-0.1814,0.0717,0.2677,0.8566,-4.0143,-0.2986,0.0411,0.2027,0.9538,-2.5755,0.0004,0.0284,0.1684,0.6889,-0.2409,0.6075,-429.1229,-706.4201,1.3209,1.59,1.2037,1.7449,2.5282,1.4489,0.9982,5.1283,5.1377,0.6404,0.3077,0.4805,0.8981,1.2434,1.3845,0.0074,0.6567,0.8403,0.3197,0.4898,TASCA_SINISTRA_DIETRO_PANTALONI
