@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.9645,11.6693,3.416,16.0949,-0.4403,0.3065,4.3191,2.0782,10.6965,-1.0049,-0.4182,4.82,2.1955,16.7151,-1.148,4.0869,5.3046,2.3032,11.6154,0.0339,3.1462,-2.3063,0.236,-0.7331,0.075,-0.1023,1.6437,1.556,1.4832,0.9466,0.9023,0.9532,2.7018,2.421,2.1998,0.8961,0.8142,0.9086,0.9178,0.5508,-12.0658,0.6001,-13.1467,-21.9064,2.0945,1.436,0.9294,0.6856,0.4437,0.6472,1.5047,0.9629,1.3857,0.6399,0.9209,1.4391,0.0059,5.7022,0.0704,0.1054,0.6158,0.0829,0.0504,-0.1388,2.8594,4.9092,2.2157,7.6449,-0.0185,3.3891,3.9903,1.9976,7.4955,0.0515,7.8819,5.4807,2.3411,6.9486,0.2771,0.8437,0.3628,0.43,1.1092,0.9464,0.8533,1.2303,0.8957,0.7281,-0.3418,-0.0522,0.1529,0.9498,0.7808,0.8221,1.0199,1.1002,1.0787,0.0489,14.1393,0.6506,-0.9045,-0.8642,0.9666,2.0856,1.4442,6.2079,-0.1917,0.2079,1.8199,1.3491,7.4042,-0.51,0.8784,1.6013,1.2654,5.865,-0.8521,4.6489,1.1004,0.2367,1.0705,1.1413,1.0661,1.146,1.3025,1.1365,0.3994,0.3701,0.9268,1.0623,1.6449,1.5484,0.8384,1.0585,1.2624,0.0071,3.3088,0.4374,0.1095,-0.5229,SINISTRA_PANTALONI
0.9493,10.5715,3.2514,21.043,-0.2531,0.0134,6.3624,2.5224,16.6194,-0.4992,-0.2459,4.6607,2.1589,20.4618,-1.5747,3.3033,11.6445,3.4124,16.9137,0.0121,70.6952,-3.8608,0.2874,-0.0546,0.0041,-0.0744,1.289,1.5061,0.9528,1.1684,0.7392,0.6327,1.6615,2.2682,0.9078,1.3651,0.5464,0.4002,0.768,0.3396,-20.5301,0.4422,-26.7331,-60.4519,1.5149,2.1131,0.9809,1.3949,0.6475,0.4642,1.2662,1.0284,1.2441,0.8122,0.9826,1.2098,0.0053,4.8404,0.1273,0.0822,0.7105,-0.1129,0.1881,-0.1983,0.7004,7.3253,2.7065,8.5257,-0.1563,2.7842,0.6186,0.7865,5.2808,0.1578,8.8782,1.151,1.0729,7.6454,0.1899,0.2516,0.0789,0.3136,3.4413,2.5227,0.7331,11.8424,6.3642,0.5374,-1.1651,-0.6429,0.5518,1.176,0.7812,0.6643,1.6145,1.1152,0.6907,0.0504,13.7075,-0.0536,-0.8109,-0.3939,0.7114,1.8018,1.3423,5.8533,-0.1198,-0.1295,1.3129,1.1458,7.5804,-1.4265,1.3194,3.6934,1.9218,6.9492,-0.0183,-5.4938,0.5392,-0.0981,1.1715,0.6985,0.5962,1.3724,0.4879,0.3555,0.1405,5.0005,35.5993,1.6733,0.766,0.4578,0.7722,0.8423,1.0908,0.0081,2.8071,-0.4174,0.3181,-0.0384,SINISTRA_PANTALONI
0.6474,10.7928,3.2852,17.7999,-0.3933,0.5969,9.2045,3.0339,13.4212,-0.564,-0.9245,11.8944,3.4488,31.5665,-2.9066,4.8973,9.539,3.0885,23.2875,0.0485,1.0846,-0.7003,0.1322,-0.6457,0.1219,-0.1888,1.0828,0.9526,1.0637,0.8797,0.9823,1.1167,1.1726,0.9074,1.1314,0.7739,0.9649,1.2469,1.0382,0.2139,-4.2309,0.2061,-4.0754,-19.7769,1.4887,1.5811,0.522,1.062,0.3506,0.3301,1.3263,0.5639,0.7644,0.4252,0.5763,1.3555,0.0069,7.1706,0.0283,-0.0287,0.5256,-0.0838,0.2689,-0.4819,4.5682,2.0861,1.4443,7.8889,-0.0276,5.3189,8.4483,2.9066,9.0597,-0.0108,5.4871,6.3607,2.522,8.5914,0.0689,0.8589,0.8325,0.9694,0.4969,0.5727,1.1525,0.2469,0.328,1.3282,2.1902,-0.3331,-0.1521,0.8565,0.832,0.9714,0.8708,0.9182,1.0545,0.0479,15.3819,0.2575,-0.5277,-0.9132,0.6537,1.3882,1.1782,6.21,-0.2568,-0.1755,1.0456,1.0225,6.963,-2.9829,0.9316,4.2747,2.0675,7.4661,-0.4572,-3.7241,0.7017,-0.1884,1.1522,0.5699,0.4946,1.3277,0.3248,0.2446,0.2433,0.5417,2.2261,2.8263,0.9644,0.3412,0.8919,0.8318,0.9326,0.0062,3.2248,-0.1689,0.3394,-0.0033,SINISTRA_PANTALONI
0.042,0.0503,0.2243,1.3288,-0.8357,-0.0804,0.1011,0.318,2.1668,-1.0188,0.0034,0.0505,0.2248,2.3011,-0.3883,0.3287,0.1021,0.3196,1.9766,0.012,-0.5219,12.3349,0.1277,-23.6369,-0.2446,0.0103,0.7052,0.9977,0.7018,1.4148,0.9951,0.7034,0.4973,0.9954,0.4925,2.0017,0.9903,0.4947,0.5532,0.94,-25.155,1.6991,-45.4691,-26.7609,0.6744,0.4367,0.3618,0.6475,0.5365,0.8285,0.6133,0.5775,0.6723,0.9416,1.0962,1.1642,0.0005,0.5027,-0.7434,0.0562,0.3015,-0.2216,-0.2923,0.0488,8.7348,0.0107,0.1034,0.3601,0.9593,4.2929,0.0411,0.2027,0.6946,0.8541,1.1786,0.0022,0.0474,0.1524,0.8785,2.0347,7.4114,3.6425,0.5101,2.1838,4.2807,0.2603,4.769,18.3245,2.089,7.711,3.6912,1.8598,7.061,3.7966,0.5184,2.3631,4.5584,0.0551,14.2063,-0.9985,-0.2995,0.2619,0.0103,0.0076,0.0872,0.5127,-0.5097,0.0286,0.0055,0.0743,0.5351,-1.0059,0.0307,0.0029,0.0535,0.2852,-0.4142,0.3597,0.3355,0.9327,1.1735,1.6298,1.3889,1.377,2.6562,1.929,0.645,2.0723,3.2128,1.273,1.684,1.3229,0.9581,1.7978,1.8764,0.0002,0.1566,0.7478,0.6698,0.6293,SINISTRA_PANTALONI
0.044,0.0241,0.1552,0.959,-0.4358,-0.0606,0.0165,0.1286,0.8235,-2.5042,0.0249,0.0109,0.1046,0.6568,-0.497,0.208,0.0145,0.1206,0.6316,0.0628,-0.7255,1.7643,0.2113,-2.432,-0.2913,0.1198,1.2065,1.4834,1.287,1.2295,1.0666,0.8676,1.4558,2.2006,1.6563,1.5116,1.1377,0.7526,0.4946,1.3348,-6.8753,2.6987,-13.9002,-5.1508,2.842,1.5222,0.991,0.5356,0.3487,0.651,1.1645,1.46,1.5183,1.2538,1.3038,1.0399,0.0004,0.3112,-0.1529,-0.0287,0.4746,-0.2978,-0.3782,0.2999,8.7304,0.0073,0.0853,0.3326,0.9624,4.4583,0.0273,0.1653,0.6458,0.8671,0.1925,0.0017,0.0408,0.2396,0.18,1.9583,45.3504,23.1586,0.5163,2.0933,4.0545,0.2665,4.3817,16.4393,2.0217,161.8675,80.0663,1.8214,30.2822,16.6254,0.5151,1.388,2.6947,0.0516,13.3812,-0.9994,0.2148,-0.2174,0.0053,0.0048,0.0692,0.4005,-0.885,0.0366,0.0057,0.0752,0.4988,-0.4932,0.0244,0.003,0.0546,0.3696,-0.5391,0.1441,0.2162,1.5005,0.92,1.2687,1.3791,0.8463,1.6097,1.902,1.1414,1.4526,1.2726,0.6361,0.885,1.3913,0.803,1.0838,1.3497,0.0002,0.149,0.7108,0.4748,0.7788,SINISTRA_PANTALONI
0.0725,0.0249,0.1578,0.8513,-0.7129,-0.1052,0.0159,0.1263,0.6606,-2.0213,0.0017,0.0119,0.1093,0.7144,-0.9091,0.2368,0.013,0.1142,0.5743,0.0581,-0.689,42.3463,0.3062,-61.4582,-0.4444,0.0072,1.2496,1.4439,1.3819,1.1554,1.1058,0.9571,1.5615,2.0847,1.9096,1.335,1.2229,0.916,0.8016,1.0414,-9.9939,1.2992,-12.467,-9.5961,2.2728,1.3281,0.8151,0.5843,0.3586,0.6137,1.2886,1.1916,1.4823,0.9247,1.1504,1.244,0.0007,0.3551,-0.1695,-0.2319,0.4872,-0.2842,-0.38,-0.0036,8.086,0.0216,0.147,0.5129,0.9382,5.5237,0.0448,0.2116,0.7331,0.8764,0.45,0.0061,0.0782,0.3188,0.5005,1.4639,17.9671,12.2736,0.6945,1.8796,2.7063,0.4824,3.5329,7.3243,1.4987,24.3845,16.2704,1.3999,13.0086,9.2923,0.6996,1.6089,2.2997,0.053,14.0597,-0.9989,-0.4421,0.4006,0.0002,0.0029,0.0539,0.2361,-1.697,0.0231,0.009,0.0948,0.5309,-1.5651,0.0361,0.0051,0.0713,0.3963,-1.4122,0.0066,0.0042,0.6395,0.5688,0.7565,1.3299,0.3236,0.5723,1.7687,0.4586,0.6402,1.3961,0.4229,0.5328,1.2598,0.4447,0.5957,1.3396,0.0002,0.1847,0.6462,0.3965,0.7591,SINISTRA_PANTALONI
0.0391,1.3622,1.1671,7.6384,-1.6725,-0.0772,0.9477,0.9735,5.3786,-0.7144,-0.1925,0.242,0.4919,2.7081,-1.7144,1.1185,1.3453,1.1599,4.9523,0.0063,-0.5071,-0.2033,0.035,0.4009,-0.069,-0.1721,1.1989,2.3728,1.0063,1.9791,0.8393,0.4241,1.4374,5.63,1.0125,3.9168,0.7044,0.1798,2.1329,2.7948,-152.8532,1.3104,-71.665,-54.6912,0.911,2.8648,0.5735,3.1447,0.6295,0.2002,1.4202,2.8206,1.5424,1.9861,1.0861,0.5468,0.0011,1.6379,-0.5629,0.3901,-0.2471,-0.3435,0.1298,-0.2935,8.6497,0.1053,0.3246,0.9168,0.8973,4.5583,0.3135,0.5599,1.5235,0.7266,0.2591,0.0833,0.2886,1.2076,-0.1131,1.8976,33.3792,17.5905,0.5797,1.1245,1.9397,0.3361,1.2645,3.7625,1.9796,-65.3125,-32.9934,1.6029,8.2325,5.136,0.6018,0.7592,1.2615,0.0515,13.5008,-0.9982,-0.9093,0.904,0.0002,0.0273,0.1652,0.8844,-0.6662,-0.0382,0.0167,0.1292,0.8321,-1.1836,0.104,0.0375,0.1938,0.9389,-0.5787,-0.0041,0.0015,-0.3678,1.2783,0.8523,0.6667,1.6341,0.7264,0.4445,0.784,1.0275,1.3105,1.3929,0.8925,0.6407,1.0629,0.942,0.8862,0.0006,0.3843,0.4012,0.4925,0.0877,SINISTRA_PANTALONI
0.2193,2.5719,1.6037,10.3061,-1.358,0.4406,2.5819,1.6068,9.0658,-0.6665,-0.8038,3.7282,1.9309,9.3985,-4.0609,2.3688,4.1592,2.0394,9.1615,0.0109,0.4979,-0.2729,0.0926,-0.5481,0.186,-0.3393,0.9981,0.8306,0.7864,0.8322,0.7879,0.9468,0.9961,0.6898,0.6184,0.6925,0.6208,0.8964,1.637,0.787,-58.8888,0.4808,-35.9736,-74.8225,0.8034,2.3535,0.4719,2.9293,0.5873,0.2005,1.1368,1.0966,1.1249,0.9646,0.9896,1.0259,0.0049,3.4474,0.4137,0.2069,-0.0148,-0.2993,0.4005,-0.6729,0.9391,1.1478,1.0714,3.7235,0.0356,6.3188,2.0544,1.4333,3.9314,0.5744,6.9102,4.397,2.0969,7.194,0.1275,0.1486,0.1359,0.9144,0.7475,0.5109,0.6835,0.5587,0.261,0.4672,0.0259,0.1308,5.0476,0.4179,0.4683,1.1204,0.9471,0.5176,0.5465,0.0485,14.168,0.9311,-0.9238,-0.9705,0.3992,0.5301,0.7281,3.4308,-0.4029,-0.28,0.3375,0.5809,2.9362,-2.9927,-0.02,0.4607,0.6788,3.2866,-1.0156,-1.4257,-19.939,13.9852,1.2533,1.0727,0.8559,1.5707,1.1506,0.7325,0.4477,0.595,1.329,3.3254,1.4997,0.451,1.1684,1.0439,0.8934,0.0025,1.198,-0.2315,0.0845,0.5072,TASCA_GIACCA_ALTA
0.2545,3.2394,1.7998,9.1764,-1.2655,0.4304,2.7027,1.644,7.7516,-0.862,-0.8887,2.4565,1.5673,8.9543,-6.6083,2.5634,2.8672,1.6933,7.7163,0.0123,0.5913,-0.2864,0.0993,-0.4843,0.1679,-0.3467,1.0948,1.1484,1.0629,1.0489,0.9709,0.9256,1.1986,1.3187,1.1298,1.1002,0.9426,0.8567,1.4284,0.6591,-53.2883,0.4614,-37.3067,-80.8528,0.973,3.4417,0.5185,3.5372,0.5329,0.1506,1.1838,1.0248,1.1892,0.8657,1.0046,1.1604,0.0053,3.75,0.4023,0.1829,-0.0623,-0.1958,0.2624,-0.6253,1.5557,1.8895,1.3746,3.533,0.0711,6.7523,1.651,1.2849,3.5536,0.6168,6.2699,5.3044,2.3031,7.4501,0.0641,0.2304,0.2481,1.077,1.0698,0.5968,0.5579,1.1444,0.3562,0.3113,0.0473,0.5302,11.2104,0.4101,0.4778,1.1651,0.9942,0.4742,0.477,0.0482,14.5779,0.869,-0.8433,-0.9796,0.3597,0.3446,0.587,3.4789,-0.3534,-0.3229,0.455,0.6746,3.7074,-1.6186,-0.0972,0.5808,0.7621,4.3942,-1.4789,-1.1139,-3.7,3.3218,0.8702,0.7703,0.8851,0.7573,0.5933,0.7835,0.3964,0.3465,0.8742,1.8156,1.45,0.7987,0.9383,0.7917,0.8437,0.0025,1.2593,0.171,0.1637,0.5893,TASCA_GIACCA_ALTA
0.0967,4.5646,2.1365,14.7356,-1.4819,0.1998,2.1342,1.4609,7.5285,-1.0699,-0.7224,4.2721,2.0669,17.1938,-0.8821,2.4729,5.427,2.3296,9.729,0.0046,0.4838,-0.1338,0.0391,-0.2766,0.0808,-0.2921,1.4625,1.0337,0.9171,0.7068,0.6271,0.8872,2.1388,1.0685,0.8411,0.4996,0.3933,0.7872,2.2609,1.0918,-196.3838,0.4829,-86.8599,-179.869,1.6324,0.6499,0.6075,0.3981,0.3721,0.9347,1.9573,0.857,1.5146,0.4379,0.7738,1.7673,0.0039,3.5816,0.3604,0.1624,-0.1913,-0.1117,0.1535,-0.5325,1.0707,1.0644,1.0317,3.1319,0.089,6.9084,1.1263,1.0613,3.0135,0.6727,6.4497,3.5049,1.8721,6.5458,0.1383,0.155,0.166,1.0711,0.9721,0.5511,0.5669,0.9451,0.3037,0.3213,0.0494,0.2913,5.8965,0.3734,0.4526,1.2121,1.0393,0.4785,0.4604,0.049,14.4287,0.9158,-0.9007,-0.9791,0.3412,0.4442,0.6665,3.8719,-0.5038,-0.3102,0.6235,0.7896,4.9966,-2.0327,-0.0427,0.6271,0.7919,5.8981,-1.2162,-1.0998,-7.9871,7.2623,0.8441,0.8417,0.9971,0.7125,0.7084,0.9942,0.3873,0.4008,1.0347,1.5628,0.9675,0.6191,0.7749,0.6565,0.8472,0.0024,1.2229,-0.0997,0.1234,0.6686,TASCA_GIACCA_ALTA
