@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.0315,9.4302,3.0709,15.0988,-0.8162,0.3571,5.8052,2.4094,10.2733,-0.6969,-0.0788,3.1209,1.7666,9.937,-1.371,3.7959,4.0819,2.0204,8.9012,0.1261,0.0882,-0.3998,0.0083,-4.5322,0.0941,-0.0208,1.2745,1.7383,1.52,1.3639,1.1926,0.8744,1.6244,3.0216,2.3103,1.8601,1.4222,0.7646,1.6082,1.1809,-5.2848,0.7343,-3.2861,-4.4751,1.3732,1.9836,0.8162,1.4445,0.5944,0.4115,1.4697,1.5195,1.6963,1.0338,1.1541,1.1164,0.0075,5.4844,0.2304,0.0381,0.4592,0.2736,0.2597,0.0309,-0.5377,0.0005,0.0218,0.5791,?,0.386,0.0003,0.0167,0.0654,0.8403,0.0766,0.0007,0.0264,0.1142,0.025,-1.393,-7.0185,5.0383,1.3072,0.8283,0.6336,1.7088,0.686,0.4015,-1.6836,-197.7407,117.4504,0,0,3.4937,8.8596,5.0695,0.5722,0.0136,1.0003,0.3159,0.547,0.197,17.9855,10.8165,3.2888,11.4075,0.4673,26.8816,2.1319,1.4601,5.6976,0.8091,10.2362,4.5389,2.1305,6.5079,0.5076,0.6691,1.757,2.6261,2.2525,1.5437,0.6853,5.0736,2.3831,0.4697,0.4145,1.4917,3.5988,0.7176,1.6203,2.2579,2.0021,1.7529,0.8755,0.6923,55.1034,-0.7423,-0.5446,0.0411,TASCA_SINISTRA_DIETRO_PANTALONI
3.4077,10.3172,3.212,13.7859,-0.2337,0.7859,5.261,2.2937,10.2743,-1.0913,-1.5335,15.4347,3.9287,16.7151,-1.148,6.2596,6.4115,2.5321,9.9127,0.1755,4.336,-2.2221,0.5444,-0.5125,0.1256,-0.245,1.4004,0.8176,1.2685,0.5838,0.9058,1.5516,1.9611,0.6684,1.6092,0.3409,0.8206,2.4073,0.4871,0.2923,-1.2374,0.6001,-2.5404,-4.233,2.2745,1.436,0.9294,0.6314,0.4086,0.6472,1.3418,0.8248,1.3907,0.6147,1.0365,1.6862,0.0812,9.0127,0.1553,0.381,0.6922,0.3166,-0.1604,-0.0626,0.49,0.0057,0.0755,0.2282,0.5996,-0.1744,0.0154,0.1242,0.4467,-2.5496,0.3231,0.0254,0.1595,0.5023,0.1167,-2.8094,1.5164,-0.5398,0.6075,0.4734,0.7792,0.3691,0.2241,0.6071,-1.0651,5.1483,-4.8337,4.5285,1.0022,0.2213,0.5108,0.4543,0.8894,0.013,1.0065,0.5443,0.956,0.7566,-15.7678,11.0152,3.3189,20.7596,?,-13.3934,54.4822,7.3812,26.7578,-54.8471,-26.9328,25.5106,5.0508,34.1995,?,1.1773,0.5854,0.4973,0.4496,0.6571,1.4614,0.2022,0.4318,2.1357,0.79,0.607,0.7684,0,1,0,0.7758,0.607,0.7824,0.7226,56.1143,0.2129,-0.2799,-0.9814,TASCA_SINISTRA_DIETRO_PANTALONI
4.555,19.4971,4.4156,20.9724,-0.1534,0.561,18.7334,4.3282,16.542,-0.4353,-1.1262,18.9893,4.3577,23.7352,-2.238,7.9731,15.9807,3.9976,17.3852,0.1364,8.1193,-4.0444,0.5713,-0.4981,0.0704,-0.1413,1.0202,1.0133,1.1046,0.9932,1.0827,1.0901,1.0408,1.0267,1.22,0.9865,1.1723,1.1883,0.5559,0.17,-1.0161,0.3058,-1.8278,-5.9768,1.5778,2.4806,0.9033,1.5723,0.5725,0.3641,1.2678,0.8836,1.2063,0.6969,0.9515,1.3653,0.1005,11.7368,-0.156,0.2532,0.5331,-0.2206,0.4614,-0.3211,0.2789,0.0134,0.1158,0.463,0.2698,-0.1158,0.0056,0.0747,0.3016,-2.4035,0.561,0.0357,0.189,0.6497,0.1446,-2.4094,0.4971,-0.2063,1.5507,0.6127,0.3951,2.4047,0.3754,0.1561,-0.8033,1.5581,-1.9396,7.1567,0.8349,0.1167,1.5354,0.7127,0.4642,0.0136,0.9662,0.9224,0.5198,0.4888,-6.0426,6.3902,2.5279,11.3388,?,-0.6578,53.3517,7.3042,26.3977,-4.5008,-33.6221,7.2985,2.7016,35.3394,?,9.1867,0.1797,0.0196,0.3461,0.9357,2.7037,0.1198,0.8755,7.3099,0.525,0.3209,0.6112,0,1,0,0.4295,0.3209,0.747,0.727,45.2464,0.1588,-0.3596,-0.9429,TASCA_SINISTRA_DIETRO_PANTALONI
-0.4111,2.1983,1.4827,6.161,-1.5331,0.0825,3.9678,1.9919,8.7092,-0.5194,-1.1264,6.4267,2.5351,11.0153,-1.3812,3.4332,2.2505,1.5002,6.3099,0.1588,-4.9854,0.365,-0.1198,-0.0732,0.024,-0.3281,0.7443,0.5849,0.9883,0.7857,1.3278,1.6899,0.554,0.3421,0.9768,0.6174,1.7631,2.8557,1.2525,0.5836,-3.1295,0.4659,-2.4985,-5.3623,0.4243,0.5258,0.3242,1.2391,0.7641,0.6167,0.7074,0.5593,0.9764,0.7906,1.3802,1.7457,0.0256,5.1747,0.1186,0.398,-0.1413,-0.2524,0.3884,-0.5832,0.5509,0.0025,0.0498,0.1359,0.7867,0.1786,0.0008,0.0276,0.0914,0.628,0.597,0.0018,0.0429,0.1244,0.8052,3.0842,0.9227,0.2992,1.8046,1.1623,0.6441,3.2565,1.3509,0.4148,3.2476,0.9748,0.3001,2.5925,0.9977,0.3848,1.4864,1.0923,0.7348,0.0177,1.3266,0.8418,-0.9816,-0.8903,-2.8958,0.4372,0.6612,4.1397,?,-30.9633,1.1983,1.0947,34.1995,?,-16.203,5.4998,2.3452,18.7195,?,0.0935,0.1787,1.911,0.6041,0.282,0.4668,0.3649,0.0795,0.2179,0.121,0.2211,1.8269,1,1,1,0.121,0.2211,1.8269,0.7461,50.0621,0.3353,-0.4114,-0.9673,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0083,0.0081,0.0897,0.4009,-0.7622,-0.0021,0.0061,0.0783,0.3558,-1.8048,-0.0102,0.0048,0.069,0.3452,-0.9612,0.1272,0.0029,0.0542,0.2542,0.1311,3.9496,0.8132,-0.065,0.2059,-0.0165,-0.08,1.1457,1.3006,1.6562,1.1352,1.4456,1.2734,1.3126,1.6915,2.7429,1.2887,2.0897,1.6216,0.7575,1.0251,-4.5207,1.3533,-5.9681,-4.4102,1.7935,1.2927,0.7776,0.7208,0.4336,0.6015,1.1268,1.1615,1.5771,1.0308,1.3996,1.3578,0.0003,0.1894,-0.3053,-0.1536,0.2946,-0.0942,-0.3093,0.0464,0.6625,0,0.0005,0.0021,0.9969,-0.0626,0,0.0025,0.0683,?,0.6454,0,0.0013,0.0042,0.9934,-10.5869,1.0265,-0.097,0.2088,0.4112,1.9695,0.0436,0.1691,3.8791,-9.6772,1.0283,-0.1063,0,1.0247,0,0.03,0.4835,16.1071,0.0206,1.3706,0.173,0.0433,0.9665,-24.9459,0.0404,0.201,25.1999,?,-24.7753,0.0262,0.1619,25.1999,?,-11.9525,0.0564,0.2375,12.3596,?,1.0069,2.0871,2.0728,1.2419,0.8465,0.6817,1.5423,0.7166,0.4647,1,2.0389,2.0389,1,1,1,1,2.0389,2.0389,0.8252,61.6738,0.317,0.8401,0.3541,TASCA_SINISTRA_DIETRO_PANTALONI
0.0135,0.0101,0.1006,0.4374,-0.8657,0.0038,0.0097,0.0983,0.4285,-0.716,0.0247,0.0111,0.1054,0.4319,-0.9051,0.1657,0.0043,0.0653,0.314,0.0864,3.5264,0.5473,0.0816,0.1552,0.0231,0.1491,1.0237,0.9542,1.541,0.9321,1.5053,1.6149,1.048,0.9106,2.3747,0.8689,2.266,2.608,1.1352,0.9893,-6.8377,0.8714,-6.0232,-6.912,0.9389,1.0342,0.6822,1.1015,0.7266,0.6596,1.0208,1.0129,1.3931,0.9922,1.3647,1.3754,0.0006,0.255,-0.3913,0.1286,-0.047,-0.6492,0.0818,0.0903,0.6941,0,0.0014,0.0048,0.9931,-0.0882,0,0.001,0.0904,?,0.5985,0,0.0026,0.008,0.9867,-7.8674,1.1597,-0.1474,1.4262,0.5462,0.383,2.0339,0.2983,0.1467,-7.6462,1.1601,-0.1517,0,1.1526,0,0.053,0.5966,11.2518,0.0192,1.3808,-0.656,-0.9881,0.7061,-25.4543,0.03,0.1733,25.679,?,-26.5293,0.0383,0.1957,26.8188,?,-8.6042,0.0575,0.2398,9.0591,?,0.9595,2.9583,3.0833,0.8859,0.7227,0.8158,0.7849,0.5224,0.6656,0.9575,2.8346,2.9604,1,1,1,0.9575,2.8346,2.9604,0.7867,60.5878,-0.3653,-0.1281,0.1203,TASCA_SINISTRA_DIETRO_PANTALONI
0.0475,0.031,0.1762,0.8353,-0.9046,-0.0783,0.0179,0.1338,0.5693,-2.4209,0.0177,0.0147,0.1211,0.7333,-1.907,0.2301,0.0194,0.1392,0.49,0.0672,-0.6066,2.6874,0.2064,-4.4303,-0.3403,0.0768,1.3167,1.4544,1.2655,1.1046,0.9611,0.8701,1.7336,2.1151,1.6014,1.2201,0.9238,0.7571,0.9847,0.8247,-11.2381,0.8375,-11.4132,-13.6276,2.6353,1.7386,0.8349,0.6597,0.3168,0.4802,1.4672,1.139,1.7046,0.7764,1.1619,1.4966,0.002,0.3379,-0.476,0.0242,0.3511,-0.1239,-0.2899,0.0331,0.6866,0,0.001,0.0034,0.9951,-0.0783,0,0.0015,0.0809,?,0.562,0,0.0035,0.0114,0.9799,-8.7636,1.2215,-0.1394,0.6643,0.281,0.423,0.4413,0.0789,0.1789,-8.4704,1.235,-0.1458,0,1.2161,0,0.0418,0.2966,7.0955,0.019,1.3269,0.055,-0.9722,0.1818,-22.014,0.1717,0.4143,22.6196,?,-28.867,0.0499,0.2234,29.2786,?,-9.5877,0.0117,0.1084,9.8389,?,0.7626,2.2961,3.0108,1.8546,3.8228,2.0612,3.4396,14.6137,4.2487,0.7726,2.299,2.9758,1,1,1,0.7726,2.299,2.9758,0.7989,60.4687,-0.1246,-0.1217,-0.1122,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0049,0.0133,0.1153,0.4632,-0.9993,0.0696,0.0198,0.1407,0.6472,-0.6209,-0.029,0.006,0.0778,0.3858,-2.3131,0.186,0.0103,0.1012,0.4339,0.0768,-0.0702,0.1686,-0.0263,-2.401,0.3744,-0.1559,0.8199,1.483,1.1391,1.8088,1.3894,0.7681,0.6722,2.1992,1.2976,3.2716,1.9304,0.59,0.9338,0.8595,-6.4137,0.9205,-6.8683,-7.4618,0.5802,1.9896,0.493,3.429,0.8496,0.2478,0.7157,1.2006,1.0676,1.6776,1.4918,0.8892,0.0016,0.2755,-0.1696,-0.0754,-0.0606,-0.5551,0.6704,-0.4799,0.6943,0,0.0011,0.0033,0.9952,-0.146,0,0.0031,0.1484,?,0.5667,0,0.0027,0.0116,0.9798,-4.7571,1.2251,-0.2575,0.354,0.405,1.1442,0.1253,0.164,1.3091,-4.6666,1.2298,-0.2635,0,1.2107,0,0.0225,0.2875,12.7549,0.0189,1.407,0.0302,-0.4047,0.8596,-27.5829,0.1104,0.3322,28.0197,?,-23.8929,0.0982,0.3134,24.4797,?,-9.982,0.0293,0.1713,10.1395,?,1.1544,2.7633,2.3936,1.06,1.9395,1.8297,1.1236,3.7616,3.3478,1.1446,2.7634,2.4143,1,1,1,1.1446,2.7634,2.4143,0.7882,61.4578,-0.6343,0.6763,-0.349,TASCA_SINISTRA_DIETRO_PANTALONI
-0.3186,4.5987,2.1445,10.273,-1.4543,1.018,2.8541,1.6894,6.6951,-0.2265,-3.1051,4.1901,2.047,9.0955,-7.0295,4.2203,4.6118,2.1475,8.6701,0.102,-0.313,0.1026,-0.0755,-0.3278,0.2412,-0.7358,1.2694,1.0476,0.9986,0.8253,0.7867,0.9532,1.6113,1.0975,0.9972,0.6812,0.6189,0.9086,4.9227,0.7645,-6.1803,0.1553,-1.2555,-8.0844,0.7668,3.6952,0.4335,4.8188,0.5654,0.1173,1.5344,1.1295,1.1849,0.7361,0.7722,1.0491,0.067,6.0234,0.0421,-0.0686,-0.1501,-0.7027,0.8121,-0.7937,0.5502,0.004,0.0634,0.1708,0.7395,-0.0877,0.0007,0.0257,0.1439,?,0.1072,0.0019,0.0432,0.1417,0.1876,-6.2752,5.1308,-0.8176,2.463,1.4692,0.5965,6.0664,2.1586,0.3558,-3.367,14.8134,-4.3995,0,3.7577,0,1.1863,1.205,1.0158,0.0116,0.7451,-0.7665,-0.1647,0.0021,10.3266,2.0206,1.4215,6.3004,0.5353,-46.5324,9.2004,3.0332,53.9398,?,-97.836,10.9511,3.3092,101.4587,?,-0.2219,-0.1056,0.4756,0.4686,0.4295,0.9166,0.2196,0.1845,0.8401,-0.1346,-0.0715,0.5316,0,0,1,0.1168,0.0621,0.5316,2.221,154.695,0.5017,-0.3905,-0.9876,TASCA_GIACCA
-0.5807,5.2236,2.2855,9.5228,-1.1855,1.3267,1.781,1.3345,5.8508,-0.3835,-2.8436,2.4837,1.576,6.8244,-2.9851,4.3247,0.9693,0.9845,3.4637,0.3884,-0.4377,0.2042,-0.1343,-0.4665,0.3068,-0.6575,1.7126,1.4502,2.3215,0.8468,1.3555,1.6008,2.933,2.1031,5.3893,0.7171,1.8375,2.5625,3.185,1.0105,-2.3486,0.3173,-0.7374,-2.3243,1.0303,2.5444,0.7694,2.4695,0.7468,0.3024,1.6276,1.3954,2.7493,0.8573,1.6892,1.9703,0.0651,6.4374,0.0386,-0.0073,-0.105,-0.1619,0.4305,-0.3873,0.5851,0.004,0.0634,0.2053,0.6972,-0.1245,0.0001,0.0104,0.1391,?,0.0994,0.0019,0.0435,0.1507,0.073,-4.6983,5.8889,-1.2534,6.0859,1.4566,0.2393,37.0383,2.1215,0.0573,-3.3982,39.8209,-11.7181,0,4.1708,0,1.4758,1.3624,0.9231,0.0124,0.809,-0.1643,0.4537,-0.6353,6.2405,1.0017,1.0009,3.1799,0.5985,-47.2451,14.4041,3.7953,53.2791,?,-96.2821,16.6007,4.0744,101.1597,?,-0.1321,-0.0648,0.4907,0.2637,0.2456,0.9315,0.0695,0.0603,0.8677,-0.089,-0.0469,0.5267,0,0,1,0.0597,0.0314,0.5267,2.1925,149.7678,0.5767,-0.5053,-0.9942,TASCA_GIACCA
