@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-1.3632,5.7454,2.397,8.6165,-6.2136,-0.9863,2.4388,1.5617,6.9101,-3.3984,-0.8571,1.4029,1.1845,5.5894,-1.7453,2.7361,5.6665,2.3804,8.4737,0.0145,1.3822,1.5905,-0.4982,1.1507,-0.3605,-0.3133,1.5349,2.0237,1.0069,1.3185,0.656,0.4976,2.3558,4.0953,1.0139,1.7384,0.4304,0.2476,1.3901,2.0887,-59.3658,1.5025,-42.7051,-28.4225,0.7603,0.5867,0.1389,0.7716,0.1827,0.2368,1.2469,1.5416,1.0169,1.2363,0.8155,0.6596,0.0109,4.1884,0.7054,0.4146,-0.9195,0.6432,-0.8573,-0.6378,-0.5022,3.4903,1.8682,6.9102,-11.034,2.5336,1.158,1.0761,4.791,-0.3259,8.5496,1.1023,1.0499,4.3848,0.5525,-0.1982,-0.0587,0.2963,1.7361,1.7794,1.025,3.0141,3.1664,1.0505,5.3798,-1.1703,-0.2175,0.1589,0.0586,0.3687,1.4423,1.5759,1.0927,0.0513,12.2796,0.9611,0.959,0.9603,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.9669,9.754,3.1231,19.5223,-2.9694,-0.7937,4.7223,2.1731,9.3061,-2.1956,-0.5601,14.4644,3.8032,20.4369,-0.6457,4.1142,13.8926,3.7273,16.3312,0.0041,1.2181,1.7262,-0.235,1.4172,-0.1929,-0.1361,1.4372,0.8212,0.8379,0.5714,0.583,1.0204,2.0655,0.6743,0.7021,0.3265,0.3399,1.0412,2.2841,1.8214,-215.5119,0.7974,-94.3549,-118.3253,1.6889,0.396,0.2999,0.2345,0.1776,0.7573,2.0978,0.9552,1.1954,0.4554,0.5698,1.2514,0.0069,5.9717,0.4965,0.0843,-0.6176,-0.0895,-0.5844,0.2549,-1.5444,5.074,2.2525,9.8851,-10.9851,1.7214,4.8502,2.2023,8.1549,-1.0934,8.8562,2.5302,1.5907,8.8569,0.0948,-0.8972,-0.1744,0.1944,1.0228,1.4161,1.3845,1.0461,2.0054,1.917,2.1271,-9.7673,-4.5917,0.2117,0.0843,0.3981,1.2122,1.1161,0.9207,0.0458,12.9796,0.3805,0.9029,0.3432,TASCA_SINISTRA_DAVANTI_PANTALONI
0.9229,8.8792,2.9798,14.743,-0.8671,0.2233,1.5482,1.2443,8.5382,-0.3722,-0.954,5.1587,2.2713,13.1721,-2.3526,2.7386,9.8978,3.1461,11.8178,0.013,4.1324,-0.9673,0.337,-0.2341,0.0815,-0.3484,2.3948,1.312,0.9471,0.5478,0.3955,0.7219,5.7352,1.7212,0.8971,0.3001,0.1564,0.5212,2.9565,0.7408,-43.921,0.2506,-14.8559,-59.2919,1.269,2.0097,0.6595,1.5837,0.5197,0.3281,1.7267,1.1193,1.2475,0.6482,0.7225,1.1146,0.0067,4.0728,-0.6742,-0.5784,0.5597,-0.0285,0.1171,-0.8009,0.3357,7.8096,2.7946,10.107,-0.5098,5.8276,3.2357,1.7988,5.3526,0.4516,6.2942,11.499,3.391,8.3721,0.0429,0.0576,0.0533,0.9259,1.5536,0.8241,0.5305,2.4136,0.6792,0.2814,-0.7741,-9.1014,11.7573,0.6858,0.7653,1.1159,1.8882,1.2072,0.6393,0.0429,14.113,0.488,-0.7701,-0.9292,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.2388,3.0866,1.7569,8.5197,-0.7748,0.0851,5.3354,2.3099,14.204,-1.7064,0.0634,6.517,2.5529,12.071,-0.5882,3.4921,2.8124,1.677,8.9193,0.0763,-2.8058,-3.7671,-0.0684,1.3426,0.0244,0.0182,0.7606,0.6882,1.0476,0.9048,1.3774,1.5223,0.5785,0.4736,1.0975,0.8187,1.8971,2.3173,0.4153,0.8319,-5.0473,2.0033,-12.1538,-6.0669,0.9147,0.6316,0.4971,0.6905,0.5435,0.7871,0.5998,0.7058,0.9552,1.1767,1.5925,1.3534,0.0013,5.1963,0.1693,0.3164,0.0296,-0.0789,-0.2787,0.4124,-0.1658,0.2165,0.4653,1.9513,-2.0078,-9.4837,0.0666,0.2581,9.8097,?,-2.0564,1.7572,1.3256,4.1795,-18.2293,0.0175,0.0806,4.6119,1.8031,0.351,0.1947,3.2513,0.1232,0.0379,0.1328,0.3288,2.4759,0,2.9848,0,0.1989,0.4669,2.3471,0.0483,11.97,-0.6737,0.6276,-0.948,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.3254,28.0074,5.2922,24.7116,-1.6444,-1.1545,16.1662,4.0207,19.0435,-1.757,-0.9485,8.3275,2.8857,16.4805,-1.7925,5.9642,20.9184,4.5737,19.8795,0.0092,1.148,1.3974,-0.2222,1.2172,-0.1936,-0.159,1.3162,1.8339,1.1571,1.3933,0.8791,0.6309,1.7325,3.3632,1.3389,1.9413,0.7728,0.3981,1.2662,1.4526,-83.2283,1.1472,-65.7299,-57.296,1.3529,1.5834,0.4657,1.1704,0.3443,0.2941,1.2976,1.4994,1.2431,1.1555,0.9579,0.829,0.0101,8.9796,0.75,-0.1393,-0.5537,-0.1165,-0.5584,0.1046,-7.0403,13.124,3.6227,9.9432,-70.7885,0.6948,20.0878,4.4819,13.4426,-0.7621,1.6683,10.1264,3.1822,10.4488,-0.4642,-10.1332,-4.2201,0.4165,0.8083,1.1384,1.4084,0.6533,1.296,1.9837,1.6865,2.9598,1.7551,0.0182,0.0194,1.069,0.7397,0.9516,1.2865,0.0369,13.4166,0.7923,0.852,0.7536,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.1725,23.7932,4.8778,25.9312,-0.9277,-1.6031,17.1328,4.1392,18.6405,-1.3063,-1.731,18.7452,4.3296,37.0395,-1.0751,7.3485,12.6126,3.5514,19.5194,0.0318,0.7314,0.6774,-0.1596,0.9261,-0.2182,-0.2356,1.1785,1.1266,1.3735,0.956,1.1655,1.2191,1.3887,1.2693,1.8865,0.914,1.3584,1.4862,1.182,0.6503,-19.467,0.5502,-16.4702,-29.9367,1.6644,0.7537,0.6673,0.4528,0.4009,0.8854,1.3911,0.7001,1.3285,0.5033,0.955,1.8976,0.0132,11.1819,0.4968,0.1892,-0.2559,0.2153,-0.3203,-0.2232,-7.4102,4.5544,2.1341,9.7504,?,-2.9079,9.3819,3.063,11.7799,-2.8723,2.4656,12.8025,3.5781,11.1377,-0.2221,2.5483,-3.0055,-1.1794,0.6967,0.5964,0.856,0.4854,0.3557,0.7328,1.1159,4.8166,4.3164,0,0,0.3338,0.8277,0.8754,1.0577,0.0419,13.9482,0.347,0.7468,0.7707,TASCA_SINISTRA_DAVANTI_PANTALONI
1.3862,7.2784,2.6978,18.616,-0.2108,-0.1132,6.2651,2.503,11.3079,-1.0038,-0.8112,7.1573,2.6753,24.1846,-0.4122,3.8861,8.1912,2.862,19.7122,0.0115,-12.2434,-1.7088,0.3567,0.1396,-0.0291,-0.2087,1.0778,1.0084,0.9426,0.9356,0.8746,0.9348,1.1617,1.0169,0.8886,0.8753,0.7649,0.8738,0.5721,0.4591,-14.1076,0.8025,-24.6602,-30.7303,2.7246,0.8978,0.771,0.3295,0.283,0.8588,1.6463,0.7697,0.9444,0.4676,0.5736,1.2269,0.0088,5.9313,0.1415,-0.1031,0.7241,-0.3412,-0.0176,-0.0593,2.4352,15.4382,3.9291,10.7921,-0.15,3.1878,2.1074,1.4517,6.2961,-0.0486,7.5173,6.0071,2.4509,7.6576,0.1742,0.7639,0.3239,0.4241,2.7066,1.6031,0.5923,7.3257,2.57,0.3508,4.8245,-0.8714,-0.1806,1.563,1.012,0.6475,1.7141,1.4093,0.8222,0.0468,14.0293,-0.4127,-0.8818,0.1046,TASCA_SINISTRA_DAVANTI_PANTALONI
0.506,26.5897,5.1565,39.5244,-0.8729,0.5796,14.0512,3.7485,24.9735,-0.2074,-1.3203,8.3608,2.8915,23.8341,-0.5623,5.6237,19.7104,4.4396,26.8892,0.0427,0.8731,-0.3832,0.09,-0.439,0.1031,-0.2348,1.3756,1.7833,1.1615,1.2964,0.8443,0.6513,1.8923,3.1803,1.349,1.6806,0.7129,0.4242,4.2948,2.1474,-15.3634,0.5,-3.5773,-7.1545,1.0203,1.3833,0.7513,1.3558,0.7364,0.5431,1.5827,1.6583,1.4699,1.0478,0.9288,0.8864,0.0083,8.1764,-0.1589,0.0121,0.0909,0.1976,0.6806,0.3987,5.7611,6.0214,2.4539,8.9563,-0.0124,4.1847,10.468,3.2354,9.1604,0.0137,3.2504,18.4214,4.292,12.1837,-0.3544,1.3767,1.7724,1.2874,0.7584,0.5717,0.7538,0.5752,0.3269,0.5683,-0.8567,0.0343,-0.04,0.9525,0.9835,1.0325,0.9777,0.7351,0.7519,0.0423,14.4532,-0.4217,-0.0647,-0.8497,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0136,0.5086,0.7132,3.3523,-1.0319,-0.0396,0.1744,0.4176,2.1875,-0.5761,-0.0384,0.44,0.6634,3.206,-0.6299,0.9215,0.2771,0.5264,2.3234,0.0305,0.3437,0.3541,-0.0148,1.0302,-0.043,-0.0417,1.7078,1.0751,1.3547,0.6295,0.7932,1.2601,2.9166,1.1558,1.8351,0.3963,0.6292,1.5878,2.1291,1.374,-23.278,0.6453,-10.9331,-16.9419,1.1887,0.8388,0.6884,0.7056,0.5791,0.8207,1.5325,1.0456,1.4428,0.6823,0.9415,1.3799,0.0003,1.4047,0.3648,-0.0476,-0.2662,0.4444,0.3154,0.3538,7.1206,0.0577,0.2403,0.8617,0.8855,6.7094,0.0657,0.2564,0.9275,0.8707,-0.4473,0.1299,0.3605,1.2167,-2.2678,1.0613,-15.9201,-15.0008,0.9372,0.6666,0.7113,0.8784,0.4444,0.5059,1.0666,-7.8896,-7.3971,1.0488,20.2064,19.2665,0.9291,0.7082,0.7623,0.0538,14.3427,-0.9961,-0.1075,0.1743,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0319,0.6356,0.7973,4.2188,-0.795,-0.0654,0.2008,0.4481,2.432,-1.2539,0.0647,0.6203,0.7876,3.327,-0.9963,1.0456,0.3729,0.6107,2.5774,0.0527,0.4882,-0.4936,-0.0305,-1.0112,-0.0625,0.0618,1.7791,1.0123,1.3055,0.569,0.7338,1.2897,3.1652,1.0247,1.7045,0.3237,0.5385,1.6634,1.3811,1.1254,-13.0216,0.8149,-9.4287,-11.571,2.1782,1.4102,0.8638,0.6474,0.3966,0.6125,1.7347,1.2681,1.6369,0.731,0.9436,1.2908,0.0005,1.5757,0.3985,-0.1929,-0.1376,0.1481,0.109,-0.0784,7.3665,0.0118,0.1087,0.4908,0.9357,6.4651,0.0161,0.127,0.5634,0.9161,0.1074,0.0675,0.2598,0.7724,-0.4394,1.1394,68.5847,60.1926,0.8561,0.4186,0.489,0.733,0.1752,0.2391,1.1618,-30.3035,-26.0823,1.1374,14.231,12.5113,0.8711,0.6354,0.7294,0.053,14.0671,-1.0011,0.099,-0.1387,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.9805,6.8038,2.6084,14.6278,-1.6048,0.1975,1.3398,1.1575,6.4731,-1.4515,0.6644,9.0685,3.0114,14.7411,-0.6102,3.2682,7.9731,2.8237,11.5899,0.0554,-4.9644,-1.4758,-0.3,0.2973,0.0604,0.2033,2.2535,0.8662,0.9238,0.3844,0.4099,1.0665,5.0782,0.7503,0.8533,0.1477,0.168,1.1374,2.3514,1.6132,-13.2494,0.6861,-5.6346,-8.2129,2.1268,0.6134,0.4577,0.2884,0.2152,0.7461,2.2598,0.9923,1.2621,0.4391,0.5585,1.2719,0.006,4.9495,-0.5469,-0.7139,-0.6096,0.2964,0.3612,0.5745,5.7494,7.5265,2.7434,6.7772,0.1673,6.7831,1.4571,1.2071,3.6966,0.5945,1.9556,4.3593,2.0879,5.7766,-0.0186,0.8476,2.94,3.4686,2.2728,1.314,0.5781,5.1655,1.7265,0.3342,0.2512,-12.9007,-51.3546,0.8928,1.4351,1.6075,1.8334,1.1732,0.6399,0.0455,14.4974,-0.943,-0.9576,0.8302,TASCA_SINISTRA_DIETRO_PANTALONI
0.5207,9.7782,3.127,17.2462,-0.6706,0.5281,6.577,2.5646,11.3855,-0.7821,-0.6833,8.2286,2.8686,14.3997,-1.4217,4.6168,4.2856,2.0702,11.3221,0.0255,0.986,-0.762,0.1128,-0.7727,0.1144,-0.148,1.2193,1.0901,1.5105,0.894,1.2388,1.3857,1.4867,1.1883,2.2816,0.7993,1.5347,1.92,1.3855,0.8189,-23.355,0.5911,-16.8566,-28.5191,1.6158,1.7361,0.8885,1.0745,0.5499,0.5118,1.5147,1.1977,1.5232,0.7907,1.0056,1.2718,0.0055,6.9703,0.0209,0.4184,0.2359,-0.1247,0.2184,-0.3033,4.7296,4.7057,2.1693,7.7182,-0.0075,4.6865,3.492,1.8687,7.7203,0.1204,6.2419,4.6833,2.1641,7.6775,0.147,1.0092,0.7577,0.7508,1.1608,1.0024,0.8635,1.3476,1.0048,0.7456,-0.0541,-0.0432,0.7982,0.8729,0.8511,0.9751,0.9997,1.0053,1.0056,0.0493,15.6635,0.1658,-0.6157,-0.8262,TASCA_SINISTRA_DIETRO_PANTALONI
1.4899,10.8957,3.3009,17.4753,-0.2473,-0.1474,4.8563,2.2037,11.5944,-1.0529,-0.094,3.222,1.795,14.6173,-0.9568,3.1704,11.1728,3.3426,14.9953,0.0166,-10.11,-15.8557,0.4699,1.5683,-0.0465,-0.0296,1.4979,1.8389,0.9875,1.2277,0.6593,0.537,2.2436,3.3817,0.9752,1.5072,0.4347,0.2884,0.5826,0.4847,-13.6499,0.832,-23.4302,-28.1619,2.4808,1.8757,0.9188,0.7561,0.3704,0.4899,1.5072,1.1955,1.1654,0.7932,0.7732,0.9748,0.008,4.7264,0.5186,0.0919,0.8526,0.0533,0.285,-0.0167,1.7915,6.4765,2.5449,6.9468,-0.0265,6.1247,0.3109,0.5576,2.4031,0.6703,6.7578,2.9968,1.7311,6.1585,0.2359,0.2925,0.2651,0.9063,4.5643,1.4701,0.3221,20.8328,2.1611,0.1037,-0.0368,-0.0945,2.5694,0.9284,0.8396,0.9043,2.8907,1.128,0.3902,0.0497,14.7409,0.15,-0.8545,-0.5755,TASCA_SINISTRA_DIETRO_PANTALONI
0.9398,6.7007,2.5886,16.0979,-0.2437,0.0258,4.9029,2.2142,12.7421,-0.7514,-0.3637,4.8954,2.2126,14.2218,-1.336,3.4345,5.7192,2.3915,13.396,0.0337,36.4298,-2.5839,0.2736,-0.0709,0.0075,-0.1059,1.1691,1.1699,1.0824,1.0008,0.9259,0.9252,1.3667,1.3688,1.1716,1.0015,0.8573,0.856,0.577,0.3878,-6.7484,0.6721,-11.6956,-17.4018,1.7791,2.126,0.9337,1.195,0.5248,0.4392,1.2634,1.1319,1.2017,0.896,0.9512,1.0616,0.0054,5.1134,0.4134,0.5362,0.5463,-0.0817,0.1957,0.0406,1.3045,6.9453,2.6354,8.9382,-0.1745,2.5152,1.26,1.1225,5.5513,0.042,8.8772,1.0425,1.0211,5.3429,0.4373,0.5186,0.1469,0.2833,2.3478,2.5811,1.0993,5.5122,6.6619,1.2086,-5.4545,-0.3199,0.0587,1.3132,0.8015,0.6103,1.6101,1.6729,1.039,0.0501,13.6214,-0.2436,-0.7299,-0.3837,TASCA_SINISTRA_DIETRO_PANTALONI
-0.052,1.2658,1.1251,5.6904,-1.1113,0.0503,1.5854,1.2591,5.4689,-0.913,-0.0437,1.2263,1.1074,5.4319,-1.0987,1.8257,0.7514,0.8668,3.7582,0.1153,-1.0332,1.1903,-0.0285,-1.152,0.0276,-0.0239,0.8936,1.016,1.2979,1.137,1.4525,1.2775,0.7984,1.0322,1.6846,1.2928,2.1099,1.6321,1.1476,1.0533,-6.1182,0.9178,-5.3313,-5.8087,0.9427,1.0413,0.6345,1.1046,0.673,0.6093,1.0405,1.0476,1.5141,1.0068,1.4552,1.4454,0.0004,2.7833,-0.2665,-0.3181,0.0483,0.4692,0.2467,0.0117,8.388,0.0215,0.1466,0.62,0.9289,5.0603,0.0629,0.2509,1.0406,0.8116,-0.0326,0.1191,0.3451,1.2486,-1.029,1.6576,-256.9345,-155.0034,0.5843,0.4248,0.727,0.3415,0.1805,0.5285,1.8066,-12.7922,-7.0807,1.5786,14.1713,8.9773,0.5959,0.4966,0.8334,0.0505,13.7304,-0.9975,0.3669,-0.3752,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0031,0.6564,0.8102,4.2599,-0.6179,-0.0972,0.3227,0.568,3.1126,-0.7974,0.0572,0.767,0.8758,3.8729,-0.8466,1.1035,0.5412,0.7356,2.9931,0.031,0.0314,-0.0534,-0.0028,-1.6999,-0.0881,0.0518,1.4263,0.9251,1.1013,0.6486,0.7722,1.1905,2.0343,0.8558,1.2129,0.4207,0.5962,1.4173,1.1782,0.9162,-16.9803,0.7777,-14.4124,-18.5329,1.5205,1.2554,0.8524,0.8257,0.5606,0.679,1.3686,1.0999,1.4232,0.8037,1.0399,1.294,0.0006,1.6936,-0.4322,-0.5164,0.1398,0.5986,-0.0692,0.0676,8.5756,0.0472,0.2172,0.7018,0.9211,4.7233,0.1471,0.3835,1.2537,0.767,-0.3015,0.035,0.1872,0.7343,-7.4893,1.8156,-28.442,-15.6654,0.5664,1.1608,2.0492,0.3209,1.3473,4.1992,1.9847,-12.6477,-6.3727,1.6527,102.8355,62.2214,0.5598,0.9557,1.7074,0.0505,13.6056,-0.9993,0.1739,-0.1767,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0245,1.0894,1.0437,6.0855,-0.8858,-0.1099,0.6224,0.789,3.7771,-0.8141,-0.1522,1.5227,1.234,6.0167,-1.3333,1.5501,0.8676,0.9314,3.6497,0.0682,0.2228,0.161,-0.0158,0.7224,-0.0709,-0.0982,1.3229,0.8458,1.1206,0.6394,0.847,1.3248,1.7502,0.7154,1.2557,0.4088,0.7175,1.7551,1.6864,0.8314,-10.6989,0.493,-6.3443,-12.8681,1.5499,1.2514,0.8239,0.8074,0.5316,0.6583,1.6112,1.0114,1.6674,0.6278,1.0349,1.6485,0.001,2.2799,-0.2158,-0.5298,-0.0316,0.5493,0.3459,-0.1002,8.4229,0.0268,0.1638,0.614,0.929,5.0007,0.0724,0.2691,1.0179,0.8189,-0.1151,0.1053,0.3245,1.0117,-1.2509,1.6843,-73.1622,-43.437,0.6087,0.5048,0.8293,0.3705,0.2548,0.6877,1.7448,-14.2818,-8.1853,1.538,19.2312,12.5038,0.6032,0.6069,1.0062,0.0527,13.7363,-0.9983,-0.6337,0.637,TASCA_SINISTRA_DIETRO_PANTALONI
