@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.1165,3.7178,1.9282,14.4781,-2.0894,0.8503,16.7336,4.0907,23.906,-0.9366,-0.4223,7.369,2.7146,18.2338,-1.4269,4.0158,12.6084,3.5508,16.0839,0.0293,-0.137,0.2759,-0.029,-2.0136,0.2117,-0.1052,0.4714,0.7103,0.543,1.5069,1.152,0.7645,0.2222,0.5045,0.2949,2.2708,1.3272,0.5845,0.8469,0.9134,-20.2027,1.0785,-23.855,-22.119,0.3796,0.6237,0.2828,1.643,0.745,0.4535,0.6056,0.794,0.9002,1.3111,1.4863,1.1337,0.0066,6.1551,-0.1768,-0.1349,-0.2512,-0.9218,0.3834,-0.3148,-0.4742,0.0067,0.082,0.5642,?,-0.334,0.004,0.0634,0.414,?,0.6204,0.004,0.063,0.249,0.6627,1.4198,-0.7643,-0.5383,1.2931,1.3019,1.0068,1.6722,1.695,1.0136,1.3627,-1.1534,-0.8464,1,0,0,1.3627,2.2658,1.6627,0.0059,1.4286,-0.3083,0.567,0.403,-2.3408,2.4964,1.58,4.8889,?,-8.7649,0.3837,0.6194,9.7133,?,2.994,2.0163,1.42,4.6093,0.2125,0.2671,-0.7818,-2.9275,2.5509,1.1127,0.4362,6.5069,1.2381,0.1903,0.5033,-3.9313,-7.8107,1,0,0,0.5033,1.0607,2.1073,0.0663,14.0997,-0.4866,0.2337,0.7165,TASCA_DESTRA_DIETRO_PANTALONI
0.1719,0.8853,0.9409,6.4324,-0.6994,-0.1121,4.6752,2.1622,15.1837,-2.0741,0.1359,1.66,1.2884,7.9145,-0.7535,2.1668,2.5861,1.6081,11.1433,0.0076,-1.5337,1.2646,0.0793,-0.8245,-0.0517,0.0627,0.4352,0.7303,0.5851,1.6782,1.3445,0.8012,0.1894,0.5333,0.3423,2.8163,1.8078,0.6419,0.2584,0.7784,-30.9886,3.0122,-119.9193,-39.8116,0.7663,0.8386,0.3371,1.0943,0.4399,0.402,0.4236,0.8127,0.5772,1.9185,1.3626,0.7102,0.0017,3.2394,-0.1444,-0.0511,-0.1243,-0.8111,-0.2811,0.196,-0.4616,0.0019,0.0434,0.5135,?,-0.3333,0.0015,0.0383,0.3834,?,0.5483,0.002,0.0448,0.2022,0.6814,1.3849,-0.842,-0.608,1.1342,0.9696,0.8549,1.2864,0.9402,0.7308,1.3394,-1.1874,-0.8866,1,0,0,1.3394,2.539,1.8957,0.0055,1.3432,0.3294,0.3277,0.7358,-0.9813,0.8829,0.9396,4.5422,-1.6784,-9.0386,0.2276,0.4771,9.5082,?,3.3773,0.9836,0.9918,3.8964,0.3648,0.1086,-0.2906,-2.6763,1.9696,0.9474,0.481,3.8793,0.8976,0.2314,0.2994,-1.2721,-4.2492,0,0.2765,0,0.4777,1.1657,2.4402,0.0678,13.6138,-0.1511,0.0084,0.9714,TASCA_DESTRA_DIETRO_PANTALONI
0.0505,4.7284,2.1745,9.7367,-1.1154,-1.0755,11.5658,3.4008,14.2365,-1.3977,0.0121,4.7946,2.1896,8.1431,-0.7577,4.0623,5.7457,2.397,9.0054,0.0492,-0.0469,4.187,0.0124,-89.2355,-0.2648,0.003,0.6394,0.9931,0.9072,1.5531,1.4188,0.9135,0.4088,0.9862,0.823,2.4123,2.0129,0.8345,0.6186,1.4625,-11.0276,2.3642,-17.8262,-7.5401,0.7752,0.9935,0.486,1.2816,0.6269,0.4892,0.6839,1.1957,1.0812,1.7483,1.5809,0.9042,0.0072,6.3098,-0.229,-0.3399,-0.2065,-0.6254,-0.5024,0.5952,0.1915,0.0638,0.2526,0.9424,-0.7643,-0.3345,0.1394,0.3734,0.9371,-4.3528,0.5951,0.011,0.1047,0.3049,0.5701,-0.5725,0.3217,-0.562,0.6765,2.4138,3.5679,0.4577,5.8266,12.73,0.5357,-1.0099,-1.8851,3.0508,0.7532,0.2469,1.0056,3.0911,3.074,0.0047,1.2972,-0.0751,-0.8219,0.4415,3.1714,14.072,3.7513,10.9322,-0.1242,-1.6066,32.5396,5.7043,13.7995,-2.4257,2.9335,28.3493,5.3244,14.0724,-0.5595,-1.9739,1.0811,-0.5477,0.6576,0.7045,1.0714,0.4325,0.4964,1.1478,0.1236,0.2392,1.9353,2.4141,1.0777,0.4464,0.7922,0.7769,0.9806,0.0305,13.8792,0.0393,-0.5662,0.7411,TASCA_DESTRA_DIETRO_PANTALONI
-0.47,26.2054,5.1191,28.9428,-1.7584,-1.8647,58.2023,7.629,38.6951,-2.2674,-0.0414,32.2475,5.6787,29.3114,-1.0594,7.8095,59.3661,7.7049,31.9057,0.0064,0.252,11.3432,-0.0602,45.0072,-0.2388,-0.0053,0.671,0.9015,0.6644,1.3435,0.9901,0.737,0.4502,0.8126,0.4414,1.8049,0.9804,0.5432,0.6871,1.2236,-89.6821,1.7808,-130.5233,-73.2943,0.886,0.7372,0.3268,0.8321,0.3688,0.4432,0.748,0.9874,0.9071,1.3201,1.2128,0.9187,0.0139,12.2449,0.8862,0.0863,-0.3592,0.3208,-0.5324,0.0675,-0.0606,0.0609,0.2467,0.6506,-4.8768,-0.2349,0.0045,0.0673,0.3481,-14.6244,-0.806,0.0286,0.169,0.954,?,0.2579,0.0751,0.2914,3.6644,1.4597,0.3984,13.4281,2.1308,0.1587,1.6567,0.5659,0.3416,4.9682,0,0,1.8687,0.6819,0.3649,0.0058,1.2271,-0.3966,-0.9729,0.4191,1.9664,11.0857,3.3295,9.4422,-0.0662,2.5771,16.9763,4.1202,12.7375,-1.4034,7.3542,3.5175,1.8755,5.6761,0.3427,0.763,0.2674,0.3504,0.8081,1.7753,2.1969,0.653,3.1516,4.8263,0.0789,-0.1981,-2.5129,1.671,1.0254,0.6137,0.7413,1.6635,2.244,0.0554,14.4355,-0.8441,-0.9386,0.9398,TASCA_DESTRA_DIETRO_PANTALONI
0.2032,0.6913,0.8314,5.069,-0.8008,-0.3203,6.9145,2.6295,11.5319,-0.9704,-0.1022,4.0456,2.0114,12.1263,-0.4379,2.9216,3.2698,1.8083,8.2198,0.0277,-0.6345,-1.9889,0.0696,3.1344,-0.1096,-0.035,0.3162,0.4134,0.4598,1.3073,1.4542,1.1123,0.1,0.1709,0.2114,1.7091,2.1147,1.2373,0.3969,0.6104,-9.614,1.538,-24.2224,-15.7495,0.481,0.3338,0.3329,0.694,0.6923,0.9975,0.4396,0.418,0.6167,0.951,1.4029,1.4752,0.0027,4.0549,-0.4174,0.0218,0.0963,0.2523,-0.0093,0.3347,0.233,0.0078,0.0886,0.4167,0.2745,-0.0106,0.0183,0.1354,0.3785,-2.3846,0.4683,0.0411,0.2027,0.5885,0.3437,-21.923,0.4975,-0.0227,0.6544,0.4371,0.6679,0.4283,0.191,0.4461,-0.5913,0.5116,-0.8652,5.1362,0.6405,0.1247,1.1009,0.708,0.6431,0.0037,0.8206,-0.6664,0.7929,-0.9441,2.0843,11.4734,3.3872,9.9569,-0.0897,2.6323,4.2142,2.0528,7.2971,-0.589,8.2075,1.7327,1.3163,6.0072,0.3477,0.7918,0.254,0.3207,1.65,2.5733,1.5596,2.7226,6.6218,2.4322,0.303,-0.256,-0.8448,1.9897,0.9922,0.4987,1.3645,1.6575,1.2147,0.062,14.0719,-0.7793,-0.9005,0.6345,TASCA_SINISTRA_DAVANTI_PANTALONI
0.018,0.0128,0.1131,0.5412,-0.7935,-0.26,0.0252,0.1588,0.773,-4.2353,0.0213,0.0173,0.1316,0.7028,-0.8408,0.3277,0.0164,0.1279,0.6289,0.0405,-0.0693,0.8461,0.055,-12.2017,-0.7936,0.065,0.7123,0.8589,0.8843,1.2059,1.2415,1.0296,0.5073,0.7377,0.782,1.4541,1.5414,1.06,0.3829,0.746,-9.0095,1.9482,-23.529,-12.0776,2.0439,0.7905,0.4604,0.3868,0.2253,0.5824,0.7002,0.7702,0.8606,1.0999,1.2291,1.1174,0.0018,0.4695,0.1011,-0.1862,-0.0711,0.0179,-0.8542,0.1057,-0.1585,0,0.0022,0.1622,?,-0.7557,0,0.0007,0.7574,?,-0.4674,0.0001,0.0075,0.4784,?,0.2097,0.339,1.6169,2.9939,0.2953,0.0986,8.9634,0.0872,0.0097,0.2141,0.3389,1.5831,1,1,1,0.2141,0.3389,1.5831,0.0062,1.3816,-0.2428,0.8385,-0.085,7.8316,0.0084,0.0919,0.3264,0.9591,5.5901,0.0154,0.1241,0.4288,0.9262,-1.8871,0.0005,0.0223,1.9368,?,1.401,-4.1501,-2.9623,0.7408,4.1218,5.5638,0.5488,16.9894,30.9555,1.4219,-3.9532,-2.7803,1.3732,0,0,0.7612,0.1685,0.2214,0.0672,15.3088,-0.997,0.5838,-0.5404,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1415,0.9799,0.9899,4.8445,-1.4624,-0.317,7.0192,2.6494,12.2099,-0.8371,-0.0062,5.1338,2.2658,13.7109,-0.4085,3.1745,3.1762,1.7822,11.6523,0.0214,-0.4463,-22.7854,0.0446,51.0497,-0.0999,-0.002,0.3736,0.4369,0.5554,1.1693,1.4866,1.2713,0.1396,0.1909,0.3085,1.3673,2.2099,1.6163,0.5171,0.7236,-11.276,1.3992,-21.805,-15.5836,0.296,0.2021,0.1652,0.6827,0.5582,0.8175,0.3968,0.3533,0.4158,0.8905,1.0479,1.1767,0.0025,4.4397,-0.0303,0.1807,-0.0738,0.2758,0.1691,0.495,0.2062,0.0111,0.1053,0.4332,0.2284,-0.0471,0.0157,0.1255,0.3262,-4.0432,0.4221,0.0477,0.2183,0.5901,0.2884,-4.3777,0.4885,-0.1116,0.8392,0.4822,0.5746,0.7042,0.2325,0.3302,-0.4903,0.5361,-1.0934,8.6793,0.677,0.078,1.3279,0.7341,0.5528,0.0034,0.7382,-0.5413,0.7547,-0.9346,2.3885,11.0331,3.3216,9.8065,-0.0668,1.9736,2.7117,1.6467,6.0984,-0.5449,8.3968,2.298,1.5159,6.131,0.348,1.2102,0.2845,0.235,2.0171,2.1912,1.0863,4.0687,4.8012,1.18,0.2853,-0.1876,-0.6573,2.3287,0.9776,0.4198,1.608,1.5995,0.9947,0.0649,13.6011,-0.796,-0.8831,0.6077,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0514,5.2291,2.2867,16.8308,-0.6688,-2.7846,33.7067,5.8057,21.7349,-50.7672,-0.2367,46.0122,6.7832,41.9203,-0.8109,4.8385,69.3495,8.3276,28.1605,0.0026,0.0185,0.2171,-0.0106,11.7626,-0.5755,-0.0489,0.3939,0.3371,0.2746,0.8559,0.6972,0.8145,0.1551,0.1136,0.0754,0.7326,0.486,0.6635,0.3164,0.3593,-90.3755,1.1355,-285.5988,-251.5182,24.0219,0.4357,0.3572,0.0181,0.0149,0.8199,0.7744,0.4015,0.5977,0.5185,0.7718,1.4886,0.0201,7.189,-0.211,0.0793,0.2276,0.507,-0.9107,-0.1399,0.3399,0.0474,0.2178,0.4825,0.233,0.228,0.0254,0.1592,0.351,0.1884,0.4732,0.0207,0.1438,0.3253,0.5094,1.4905,0.7183,0.4819,1.368,1.5146,1.1072,1.8713,2.2939,1.2258,1.7988,0.4339,0.2412,1.4546,0.9486,0.6522,1.3747,1.4832,1.0789,0.0045,1.041,0.9873,0.9974,0.9918,2.1188,12.3036,3.5077,9.0423,-0.2433,5.1081,4.1826,2.0451,6.2945,0.3386,5.0905,23.1786,4.8144,10.4865,-0.1343,0.4148,0.4162,1.0035,1.7151,0.7286,0.4248,2.9416,0.5308,0.1805,-0.5491,1.4251,-2.5953,0.7642,0.7867,1.0294,1.4365,0.8623,0.6003,0.0541,13.7345,0.6985,-0.9616,-0.8673,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1059,0.015,0.1226,0.5615,-3.0512,-0.0853,0.0074,0.0861,0.4991,-1.727,-0.0183,0.0059,0.0767,0.4888,-2.1382,0.1895,0.0112,0.106,0.4626,0.039,1.2423,5.7945,-0.5589,4.6644,-0.4499,-0.0965,1.4241,1.5981,1.1568,1.1222,0.8123,0.7239,2.028,2.554,1.3382,1.2594,0.6599,0.524,1.3379,1.2699,-22.5078,0.9492,-16.8232,-17.7241,0.7573,0.8899,0.2879,1.1752,0.3802,0.3235,1.125,1.1488,1.2137,1.0212,1.0789,1.0565,0.001,0.2839,0.3505,-0.1759,-0.6836,0.8166,-0.6414,-0.3201,0.6382,0,0.0031,0.0119,0.9816,0.3489,0,0.0065,0.0181,0.9494,0.671,0,0.0021,0.0098,0.9855,1.8293,0.9512,0.52,0.4863,1.4724,3.0279,0.2365,2.1681,9.1681,1.8714,0.9529,0.5092,1.8099,0.9566,0.5285,0.6567,1.2112,1.8442,0.0071,1.6581,-0.9074,-0.9002,0.6935,7.4186,0.0017,0.0418,0.1569,0.9791,6.3877,0.0025,0.0495,0.1773,0.9726,-0.571,0.0014,0.0372,0.6321,?,1.1614,-12.9929,-11.1874,0.8441,1.123,1.3304,0.7124,1.261,1.77,1.1646,-11.6085,-9.9676,1.157,0,0,0.8851,0.2482,0.2804,0.07,14.3773,-0.9944,-0.2508,0.3124,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0648,0.6146,0.784,8.6843,-3.8535,-0.1215,1.5391,1.2406,9.4881,-1.0896,0.0982,1.2234,1.1061,7.3772,-1.0045,1.3208,1.6613,1.2889,6.9781,0.0062,0.5338,-0.6603,-0.0491,-1.237,-0.092,0.0744,0.6319,0.7088,0.6082,1.1216,0.9625,0.8581,0.3993,0.5024,0.37,1.2581,0.9264,0.7364,1.3936,1.8651,-157.5118,1.3383,-113.0234,-84.4543,0.3941,0.4862,0.2548,1.2338,0.6466,0.5241,0.9153,1.1772,1.2445,1.2861,1.3597,1.0572,0.0012,1.939,-0.0448,-0.2054,-0.3759,-0.7534,-0.0639,0.1641,-0.4071,0.0001,0.0115,0.4351,?,0.5526,0.0001,0.0074,0.04,0.9297,-0.4914,0.0019,0.043,0.5293,?,-0.7366,0.8284,-1.1245,1.557,0.2681,0.1722,2.4244,0.0719,0.0296,-0.8222,0.822,-0.9997,0,1,0,10.8691,0.822,0.0756,0.0059,1.451,0.479,-0.3725,0.2474,-1.86,0.4527,0.6728,3.868,?,-9.5852,0.0309,0.1757,9.6905,?,0.5647,0.0323,0.1797,0.6281,0.2132,0.194,-3.2939,-16.9747,3.8305,3.744,0.9774,14.6729,14.0178,0.9554,0.3992,-22.7272,-56.9388,1,0,0,0.3992,6.1582,15.4282,0.0689,12.0099,-0.9848,0.4918,-0.3873,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3962,3.1539,1.7759,8.7765,-0.5923,-0.8328,13.4872,3.6725,16.7393,-0.6064,-0.0092,10.7111,3.2728,15.9336,-0.6501,4.3392,9.3743,3.0618,13.0429,0.0111,-0.4757,-43.1472,0.0913,90.6939,-0.1919,-0.0021,0.4836,0.5426,0.58,1.1221,1.1995,1.0689,0.2338,0.2944,0.3364,1.2592,1.4387,1.1426,0.5166,0.52,-22.2308,1.0066,-43.0309,-42.7486,0.529,0.5708,0.4179,1.0792,0.79,0.7321,0.5243,0.5508,0.6729,1.0506,1.2834,1.2216,0.0065,6.5859,-0.3606,0.1018,0.2806,0.7769,0.1162,0.2995,0.1992,0.0425,0.2063,0.657,-0.9559,0.2032,0.0161,0.1271,0.3823,0.2233,0.4049,0.0081,0.0899,0.3985,0.1351,0.9801,0.4918,0.5018,1.6231,2.2953,1.4142,2.6344,5.2684,1.9998,-2.921,-5.1574,1.7656,0.6824,0.729,1.0684,1.7183,1.6487,0.9595,0.0035,0.8864,-0.9677,0.9061,-0.8334,-1.3842,11.1554,3.34,9.712,-10.9689,4.6809,9.5471,3.0898,10.6259,-0.5765,7.0581,1.8162,1.3477,4.7475,0.3962,-0.2957,-0.1961,0.6632,1.081,2.4783,2.2927,1.1685,6.1421,5.2566,2.2905,-2.8576,-1.2476,0.1204,0.1032,0.8573,0.914,2.0457,2.2382,0.0604,14.6381,0.9374,0.8688,0.9447,TASCA_SINISTRA_DAVANTI_PANTALONI
