@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
-2.625,8.1926,2.8623,8.6165,-6.2136,-1.8277,2.7185,1.6488,5.7705,-12.3764,-1.5662,0.6797,0.8244,3.829,-12.8958,4.2282,6.3974,2.5293,7.8687,0.0849,1.4363,1.676,-0.6208,1.1669,-0.4323,-0.3704,1.736,3.4718,1.1316,1.9999,0.6519,0.326,3.0136,12.0532,1.2806,3.9996,0.4249,0.1062,1.3901,2.0887,-10.1672,1.5025,-7.3138,-4.8677,2.7689,4.3349,0.1389,1.5656,0.0502,0.032,1.4932,2.2503,1.095,1.507,0.7333,0.4866,0.0409,6.5264,0.6869,0.3681,-0.9443,0.5247,-0.8486,-0.5342,0.2086,0.001,0.031,0.0977,0.6373,0.2063,0.0635,0.252,0.653,-0.0637,-0.3097,0.0242,0.1557,0.6353,?,1.0112,-0.6735,-0.6661,0.1231,0.1993,1.6183,0.0152,0.0397,2.6189,-4.3912,-0.2702,0.0615,0.4388,0,0,0.1496,0.1538,1.0279,0.0049,0.7511,0.9193,-0.844,-0.9575,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.8524,17.7793,4.2165,19.5223,-2.9694,-0.9036,7.3499,2.7111,9.3061,-2.1956,-0.4413,26.8341,5.1802,20.4369,-0.6457,6.5394,13.6419,3.6935,15.1041,0.079,2.05,4.1977,-0.2833,2.0476,-0.1382,-0.0675,1.5553,0.814,1.1416,0.5234,0.734,1.4025,2.419,0.6626,1.3033,0.2739,0.5388,1.967,2.2841,1.8214,-11.2785,0.7974,-4.9379,-6.1924,1.6889,0.396,0.2999,0.2345,0.1776,0.7573,2.0978,0.9552,1.2925,0.4554,0.6161,1.3531,0.0211,9.7091,0.5344,0.0865,-0.6188,-0.1527,-0.7152,0.4172,-0.0842,0.0211,0.1454,0.5571,-8.3424,0.1039,0.0219,0.148,0.5379,-0.1874,0.6617,0.0106,0.1032,0.4682,0.37,-0.81,-0.1272,0.1571,0.9822,1.409,1.4345,0.9647,1.9852,2.0577,5.8604,-1.8091,-0.3087,0.1316,0.0802,0.6095,1.0357,1.1899,1.1488,0.0068,0.8968,-0.7537,0.9494,-0.7186,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
1.9498,15.3948,3.9236,14.743,-0.8671,0.4641,2.9321,1.7123,8.5382,-0.3722,-1.9004,8.4695,2.9102,13.1721,-2.3526,4.9093,10.3239,3.2131,11.7874,0.0156,4.201,-1.026,0.3972,-0.2442,0.0945,-0.3871,2.2914,1.3482,1.2211,0.5884,0.5329,0.9057,5.2504,1.8177,1.4912,0.3462,0.284,0.8204,2.9565,0.7408,-36.7645,0.2506,-12.4353,-49.631,1.269,2.0097,0.6595,1.5837,0.5197,0.3281,1.7267,1.1193,1.2507,0.6482,0.7243,1.1175,0.0276,7.3261,-0.8119,-0.5176,0.4824,0.0639,-0.0236,-0.7832,0.4641,0.0255,0.1596,0.4273,0.338,-0.2159,0.0128,0.1132,0.3693,?,-0.2746,0.0934,0.3056,0.8069,-3.7888,-2.1497,-1.6898,0.7861,1.4094,0.5222,0.3705,1.9864,0.2727,0.1373,-0.5907,-0.3417,0.5785,0,3.8309,0,1.1572,0.5296,0.4577,0.0058,1.0161,-0.7755,0.8373,-0.9778,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0801,3.6473,1.9098,8.1005,-0.6874,0.0248,5.1634,2.2723,12.0561,-1.2972,-0.0668,7.362,2.7133,12.071,-0.5882,3.6772,2.6623,1.6316,7.1294,0.1006,-3.2276,1.1996,-0.0218,-0.3717,0.0067,-0.0182,0.8405,0.7039,1.1705,0.8375,1.3927,1.6629,0.7064,0.4954,1.37,0.7014,1.9395,2.7653,0.4847,0.7382,-4.1401,1.5228,-8.5408,-5.6085,0.9147,0.6316,0.6056,0.6905,0.6621,0.9589,0.6719,0.6711,1.1362,0.9988,1.691,1.6931,0.0011,5.415,0.3985,0.3643,0.0158,0.0415,-0.1102,0.3412,-0.6942,0.0021,0.046,0.7567,?,0.3569,0.0047,0.0687,0.1852,0.5786,-0.2642,0.0046,0.0675,0.3954,?,-1.9451,2.6272,-1.3507,0.6691,0.6809,1.0176,0.4477,0.4636,1.0355,-2.9747,1.9135,-0.6433,0,1,0,4.0851,1.9135,0.4684,0.0082,1.3154,0.3294,-0.9666,-0.4638,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
1.4278,12.4042,3.522,15.8418,-0.4082,0.9678,5.856,2.4199,12.9779,-0.7384,-1.0278,8.1112,2.848,25.49,-0.9101,4.776,7.5929,2.7555,12.6596,0.0731,1.4752,-1.3892,0.299,-0.9417,0.2026,-0.2152,1.4554,1.2366,1.2781,0.8497,0.8782,1.0336,2.1182,1.5293,1.6337,0.722,0.7713,1.0683,0.833,0.3781,-4.5958,0.4539,-5.5172,-12.1558,1.5069,0.843,0.8236,0.5594,0.5466,0.977,1.2207,0.6215,1.2514,0.5091,1.0251,2.0135,0.0102,7.2173,0.7087,0.0924,0.7224,-0.0376,0.4414,-0.077,-0.6599,0.0051,0.0714,0.7839,?,0.2368,0.0078,0.0886,0.3361,-0.018,0.6151,0.005,0.071,0.287,0.5987,-2.7867,-1.0728,0.385,0.8065,1.0053,1.2465,0.6504,1.0107,1.5539,131.8525,-1.8307,-0.0139,0,0,0.4617,2.3323,2.7315,1.1712,0.0047,1.5119,-0.2632,0.9347,-0.4025,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.6908,19.2304,4.3853,24.8794,-0.8495,-0.8422,15.0555,3.8801,18.232,-1.2557,-1.0875,26.0354,5.1025,37.0395,-1.0751,6.9477,14.4199,3.7974,19.3661,0.0394,-0.8202,-0.6352,0.0994,0.7744,-0.1212,-0.1565,1.1302,0.8594,1.1548,0.7604,1.0218,1.3437,1.2773,0.7386,1.3336,0.5783,1.0441,1.8055,1.1259,0.5955,-14.3869,0.5289,-12.7782,-24.1609,1.6644,0.7537,0.6673,0.4528,0.4009,0.8854,1.3646,0.6717,1.2847,0.4922,0.9414,1.9126,0.0077,10.3972,0.4005,0.0854,0.0558,0.2824,-0.2458,-0.2059,-0.6499,0.0024,0.0492,0.751,?,0.2614,0.0014,0.0372,0.1597,0.5205,0.5035,0.0159,0.1261,0.5146,0.1876,-2.4861,-1.2907,0.5191,1.322,0.3902,0.2952,1.7477,0.1523,0.0871,-4.3334,-6.3185,1.4581,0,0,0.5256,4.7032,1.4593,0.3103,0.0043,1.4148,0.7684,0.957,0.6726,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
2.5653,9.0334,3.0056,17.9938,-0.1703,-0.1232,8.3161,2.8838,10.9461,-0.9397,-1.7969,10.6163,3.2583,24.1846,-0.4122,5.4488,8.1013,2.8463,19.213,0.0365,-20.822,-1.4276,0.4708,0.0686,-0.0226,-0.3298,1.0422,0.9224,1.056,0.8851,1.0132,1.1447,1.0863,0.8509,1.1151,0.7833,1.0265,1.3104,0.4938,0.3709,-3.5924,0.7512,-7.2757,-9.685,2.7246,0.8978,0.771,0.3295,0.283,0.8588,1.6438,0.744,0.9365,0.4526,0.5697,1.2588,0.0172,8.4013,0.0075,0.0507,0.7449,-0.4573,0.0522,0.0747,-0.2126,0.0406,0.2015,0.6334,-2.2716,-0.1729,0.082,0.2864,0.8386,-1.7284,-0.3369,0.5569,0.7462,1.8797,-0.993,1.23,0.6311,0.5131,0.7033,0.27,0.3838,0.4947,0.0729,0.1473,0.8278,0.4696,0.5672,0.6299,0.2053,0.3259,0.7553,0.3369,0.4461,0.0024,1.3915,0.9527,0.9136,0.8513,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.4009,23.6118,4.8592,34.1946,-1.2406,2.3593,18.4696,4.2976,23.4187,-0.1297,-1.5452,10.9239,3.3051,23.8341,-0.5623,5.9281,27.7795,5.2706,26.8555,0.0439,-0.5938,0.9066,-0.2363,-1.5268,0.398,-0.2607,1.1307,1.4702,0.9219,1.3003,0.8154,0.6271,1.2784,2.1615,0.85,1.6908,0.6649,0.3932,7.0403,2.2071,-15.358,0.3135,-2.1814,-6.9586,0.7362,1.0004,0.5433,1.3588,0.738,0.5431,1.4601,1.4347,1.2733,0.9826,0.872,0.8875,0.017,8.7475,-0.1334,-0.3667,-0.3141,0.4254,0.87,0.4655,0.2463,0.0122,0.1107,0.3375,0.1767,-0.6583,0.0113,0.1063,0.8106,?,-0.2552,0.0524,0.2288,0.6588,-3.4877,-0.3742,-0.9654,2.5798,1.0406,0.4836,0.4647,1.0828,0.2339,0.216,-0.0894,-0.1415,1.5831,0,2.7927,0,0.4164,0.5123,1.2303,0.004,1.1963,0.2645,0.1631,0.9334,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0558,0.4366,0.6607,2.9546,-0.7909,-0.1669,0.0913,0.3022,1.3214,-1.5324,-0.4222,0.1492,0.3863,1.5201,-4.4082,0.8464,0.17,0.4123,1.6034,0.1257,-0.3345,-0.1322,0.066,0.3953,-0.1972,-0.4989,2.1865,1.7105,1.6027,0.7823,0.733,0.937,4.7807,2.9258,2.5687,0.612,0.5373,0.8779,1.6318,1.053,-5.6591,0.6453,-3.468,-5.3741,3.1618,5.8695,0.8996,1.8564,0.2845,0.1533,2.2359,1.9436,1.8427,0.8693,0.8241,0.9481,0.0025,1.2823,0.3964,0.2872,-0.0751,0.0223,0.1111,-0.7286,0.3944,0.0006,0.0248,0.0987,0.7791,-0.6164,0.0003,0.0165,0.6329,?,-0.1115,0.0009,0.0305,0.1613,?,-0.6399,-3.5385,5.5301,1.5098,0.8143,0.5393,2.2795,0.6631,0.2909,-0.5498,-2.1578,3.9248,0,0,1,0.1559,0.6119,3.9248,0.0041,1.1224,0.9549,0.9126,0.8659,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0458,0.5186,0.7202,2.933,-0.9831,-0.1044,0.2573,0.5072,2.463,-1.2541,0.0449,0.5117,0.7153,2.6683,-1.3183,1.0361,0.229,0.4785,2.0489,0.1211,0.4384,-1.0201,-0.0442,-2.3268,-0.1008,0.0433,1.4198,1.0068,1.5049,0.7091,1.0599,1.4948,2.016,1.0136,2.2648,0.5028,1.1234,2.2345,1.0611,0.9583,-5.1491,0.9031,-4.8527,-5.3734,1.3536,1.285,0.6344,0.9493,0.4687,0.4937,1.1908,1.0992,1.4315,0.923,1.2021,1.3023,0.0007,1.5816,0.2205,0.1317,-0.4855,0.5535,-0.1985,-0.2751,0.2724,0.0018,0.0427,0.1408,0.5467,-0.6501,0.0005,0.0219,0.6951,?,-0.2231,0.0013,0.0354,0.3158,?,-0.419,-1.221,2.9139,1.9511,1.2052,0.6177,3.8069,1.4524,0.3815,-0.2443,-0.5377,2.201,0,0,1,0.2026,0.4459,2.201,0.004,1.1456,0.918,0.9478,0.9865,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.829,10.9918,3.3154,14.6278,-1.6048,0.5713,1.6547,1.2863,6.3005,-1.553,1.2047,16.1073,4.0134,14.5496,-0.5893,4.8737,10.1241,3.1818,11.5899,0.0554,-3.2014,-1.5182,-0.3753,0.4742,0.1172,0.2472,2.5774,0.8261,1.042,0.3205,0.4043,1.2613,6.6429,0.6824,1.0857,0.1027,0.1634,1.591,2.3514,1.6705,-13.2494,0.7104,-5.6346,-7.9313,2.2755,0.6134,0.4577,0.2696,0.2011,0.7461,2.3217,1.0054,1.2621,0.433,0.5436,1.2554,0.0226,7.4678,-0.5823,-0.8169,-0.5741,0.3596,0.2259,0.6499,0.2713,0.1029,0.3207,1.0783,-0.9455,0.2262,0.0961,0.3101,1.0398,-0.951,0.4954,0.2592,0.5091,1.4807,-0.9429,1.1992,0.5477,0.4567,1.0344,0.63,0.609,1.07,0.3969,0.3709,1.034,0.7292,0.7053,1.0399,0.7273,0.6993,1.037,0.7282,0.7022,0.0061,1.4999,0.9687,0.9799,0.9844,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.6853,9.3403,3.0562,14.8744,-0.8764,1.3514,4.0559,2.0139,9.008,-0.4099,-1.3386,11.8834,3.4472,14.3997,-1.4217,4.95,4.8649,2.2056,8.7863,0.0974,-0.5071,0.512,-0.1384,-1.0095,0.273,-0.2704,1.5175,0.8866,1.3856,0.5842,0.9131,1.5629,2.3029,0.786,1.9199,0.3413,0.8337,2.4427,2.6527,0.8218,-7.3312,0.3098,-2.7637,-8.9207,1.2408,1.3332,0.8144,1.0745,0.6564,0.6109,1.6512,1.033,1.6929,0.6256,1.0252,1.6389,0.0109,7.5224,0.224,0.2721,0.1112,-0.0838,0.413,-0.5413,0.4945,0.0047,0.0687,0.2237,0.6547,0.1248,0.0026,0.0505,0.198,0.1239,0.7182,0.0145,0.1204,0.4023,0.5203,3.9624,0.6885,0.1738,1.3588,0.5701,0.4195,1.8465,0.325,0.176,15.1461,0.9719,0.0642,2.866,0.7724,0.2695,1.1297,0.556,0.4922,0.0048,1.3375,-0.3039,-0.8883,0.3566,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
2.8787,17.7291,4.2106,17.5359,-0.2462,-0.1147,9.1022,3.017,11.7764,-1.0673,-0.3822,6.0311,2.4558,14.7708,-0.9693,5.4318,11.8042,3.4357,14.4585,0.0518,-25.0866,-7.531,0.53,0.3002,-0.0211,-0.0704,1.3956,1.7145,1.2255,1.2285,0.8781,0.7148,1.9478,2.9396,1.5019,1.5092,0.7711,0.5109,0.5698,0.4765,-4.3818,0.8363,-7.6904,-9.1957,2.4703,1.876,0.9228,0.7594,0.3736,0.4919,1.4891,1.1872,1.2128,0.7973,0.8145,1.0216,0.0155,8.0667,0.5509,0.1762,0.8882,0.0746,0.413,0.1446,0.2403,0.0295,0.1719,0.4623,0.1665,-0.3242,0.0044,0.0664,0.4168,?,-0.4136,0.1685,0.4104,1.1965,-2.4162,-0.7413,-0.581,0.7838,2.5897,0.4188,0.1617,6.7068,0.1754,0.0261,-0.2216,-0.1091,0.4925,0,1.5835,0,1.1091,0.3863,0.3483,0.0031,1.0659,0.2432,0.9265,0.0347,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
1.5136,11.0802,3.3287,17.3607,-0.2065,0.0477,6.0253,2.4547,11.9161,-0.5906,-0.612,8.2752,2.8767,14.2332,-1.3379,4.5228,7.5925,2.7554,14.6818,0.0309,31.7293,-2.4731,0.3347,-0.0779,0.0105,-0.1353,1.3561,1.1571,1.208,0.8533,0.8908,1.044,1.8389,1.339,1.4594,0.7281,0.7936,1.0899,0.6716,0.3648,-6.3573,0.5432,-9.4661,-17.4262,1.9207,2.3635,0.9498,1.2305,0.4945,0.4019,1.4569,1.2197,1.1825,0.8372,0.8116,0.9694,0.0088,6.7322,0.3637,0.6723,0.6267,-0.0917,0.4742,0.1117,0.2296,0.0089,0.0941,0.3601,0.2983,-0.0354,0.0095,0.0977,0.3585,-0.939,0.5921,0.0553,0.2352,0.6498,0.2614,-6.4898,0.3877,-0.0597,0.963,0.4001,0.4154,0.9274,0.1601,0.1726,-0.8817,0.6654,-0.7547,2.7755,0.5832,0.2101,1.0045,0.5541,0.5517,0.0034,0.9088,0.7114,0.515,-0.0437,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.1007,1.0398,1.0197,5.0523,-0.8552,-0.1025,0.7829,0.8848,3.689,-1.1686,0.1866,0.8771,0.9365,4.7143,-1.5202,1.5398,0.3841,0.6198,2.5646,0.1603,0.9824,-0.5399,-0.0654,-0.5495,-0.0666,0.1212,1.1524,1.0888,1.6452,0.9448,1.4276,1.5111,1.3281,1.1854,2.7067,0.8926,2.038,2.2833,1.1716,0.819,-4.7582,0.699,-4.0612,-5.8097,1.6009,1.4559,0.8917,0.9094,0.557,0.6125,1.3696,1.0717,1.97,0.7825,1.4384,1.8382,0.0012,2.282,-0.1242,-0.1592,-0.0022,0.5045,0.3034,0.2265,0.6595,0.0001,0.0112,0.039,0.9421,0.2446,0.0008,0.0277,0.1038,0.6689,0.696,0.0001,0.0101,0.0287,0.9598,2.6956,0.9475,0.3515,0.4048,1.1126,2.7482,0.1639,1.2378,7.5524,3.024,0.9271,0.3066,2.1472,0.9445,0.4399,0.3756,1.3589,3.6185,0.0051,1.6001,-0.2809,-0.8617,-0.2303,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.0183,0.5621,0.7497,3.5658,-0.6407,0.061,0.1829,0.4277,1.8557,-0.5622,0.3668,0.1727,0.4156,1.6157,-0.3711,0.8071,0.4049,0.6363,2.1449,0.0428,0.3004,0.0499,0.0227,0.1662,0.0755,0.4545,1.7531,1.804,1.1782,1.029,0.6721,0.6531,3.0732,3.2543,1.3881,1.0589,0.4517,0.4266,2.0851,3.1842,-14.5333,1.5271,-6.97,-4.5642,1.8296,1.8443,0.9699,1.008,0.5301,0.5259,1.9216,2.2069,1.6624,1.1485,0.8651,0.7533,0.0019,1.2165,-0.0952,-0.4254,0.0764,0.3127,0.5301,0.6879,0.6281,0.0341,0.1847,1.3235,-0.9423,0.2684,0.0095,0.0976,0.6748,-1.0056,0.6693,0.0388,0.197,1.3945,-0.9755,2.3402,0.9385,0.4011,1.8927,0.9376,0.4954,3.5822,0.8791,0.2454,1.8977,0.9325,0.4914,2.0252,0.9654,0.4767,1.9613,0.9491,0.4839,0.0049,1.6346,0.8683,0.998,0.8952,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0424,1.4043,1.185,6.1152,-0.8777,0.0458,0.6991,0.8361,3.275,-0.5659,0.218,0.3625,0.6021,2.3125,-0.2287,1.3013,0.824,0.9077,3.4814,0.0658,-0.9253,-0.1945,-0.0326,0.2102,0.0352,0.1675,1.4173,1.9682,1.3055,1.3887,0.9211,0.6633,2.0087,3.8736,1.7042,1.9284,0.8484,0.44,2.4152,6.6404,-11.6581,2.7494,-4.8269,-1.7556,1.5572,1.7305,0.8739,1.1113,0.5612,0.505,1.8673,2.6444,1.7565,1.4162,0.9407,0.6642,0.0012,1.9326,-0.1082,-0.3478,-0.194,0.7647,0.6766,0.578,0.6895,0.0001,0.0085,0.0337,0.9522,0.1781,0.0005,0.0223,0.0785,0.653,0.6745,0.0001,0.0103,0.0383,0.945,3.8717,1.0222,0.264,0.3827,0.8299,2.1687,0.1464,0.6887,4.7031,4.5465,1.0204,0.2244,3.1176,1.0126,0.3248,0.429,0.8793,2.0493,0.0053,1.5421,-0.3331,-0.9669,0.1513,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
