@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
-1.0353,8.7556,2.959,16.1246,-1.3157,-1.0909,10.6215,3.2591,15.2258,-1.068,-0.8827,7.2208,2.6872,20.0044,-0.6497,4.9551,5.0859,2.2552,14.6093,0.0387,0.9491,1.1729,-0.2089,1.2358,-0.2201,-0.1781,0.9079,1.1012,1.3121,1.2128,1.4451,1.1915,0.8243,1.2125,1.7215,1.4709,2.0884,1.4198,1.1651,1.1629,-15.5567,0.9981,-13.3525,-13.378,0.9458,0.5742,0.4582,0.6072,0.4844,0.7979,1.059,0.8061,1.1037,0.7611,1.0422,1.3693,0.0089,7.6486,0.2821,0.0993,-0.5797,0.066,-0.2042,-0.0108,20.4405,143.204,11.9668,36.5234,0.0843,27.1926,266.0768,16.3119,53.6682,-0.2241,-9.6871,172.0815,13.118,44.519,-8.6418,0.7517,-2.1101,-2.8071,0.7336,0.9122,1.2435,0.5382,0.8322,1.5462,-0.3422,-0.0843,0.2463,0.9098,8.6385,9.495,0.6805,0.8204,1.2055,0.1805,60.2464,-0.4943,-0.2625,0.9051,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
1.1577,6.7881,2.6054,18.0174,-0.3681,-0.2543,3.7478,1.9359,11.6325,-1.2123,-0.4842,1.5896,1.2608,8.5034,-1.3262,2.7395,6.26,2.502,13.2692,0.0016,-4.5526,-2.3909,0.4226,0.5252,-0.0928,-0.1768,1.3458,2.0665,1.0413,1.5355,0.7737,0.5039,1.8112,4.2704,1.0844,2.3577,0.5987,0.2539,0.7606,1,-225.7984,1.3149,-296.8817,-225.7902,2.5045,3.6026,0.9909,1.4384,0.3956,0.275,1.5489,2.1188,1.3578,1.368,0.8767,0.6408,0.0068,3.9773,0.343,-0.2445,0.6809,-0.0428,-0.0439,-0.2826,-1.2896,471.0738,21.7042,62.3398,-3.6384,-32.2161,83.3606,9.1302,42.0593,?,-20.3973,68.0781,8.2509,44.6991,-1.3955,0.04,0.0632,1.5794,2.3772,2.6305,1.1066,5.651,6.9196,1.2245,1.1626,1.8779,1.6152,0,0.7203,0,1.4822,1.3947,0.9409,0.204,70.9746,-0.7875,-0.9353,0.7892,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0116,0.1726,0.4155,2.2926,-1.0432,-0.0067,0.1579,0.3974,2.0554,-0.7767,0.0383,0.0655,0.2559,1.5651,-0.5475,0.4982,0.1494,0.3866,1.6167,0.0139,-1.7169,0.3029,0.0233,-0.1764,-0.0135,0.0768,1.0455,1.6239,1.0748,1.5533,1.0281,0.6619,1.093,2.6371,1.1552,2.4127,1.057,0.4381,1.3028,2.114,-51.4204,1.6227,-39.4704,-24.3242,0.9699,1.1094,0.6844,1.1438,0.7056,0.6169,1.1154,1.4648,1.418,1.3132,1.2713,0.9681,0.0002,0.7601,-0.5471,-0.5866,-0.2731,0.5887,0.1688,0.4119,-15.5814,0.3053,0.5526,16.6794,?,-46.9776,0.1828,0.4276,47.699,?,4.8053,1.7549,1.3247,5.5801,0.1841,0.3317,-3.2426,-9.7762,1.2923,0.4171,0.3228,1.67,0.174,0.1042,0.3497,-13.2497,-37.8909,1,0,0,0.3497,2.9891,8.548,0.2645,67.3643,-0.2222,-0.6637,0.5095,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0771,0.36,0.6,3.0583,-0.7226,-0.077,0.2207,0.4697,2.4471,-1.6125,-0.0203,0.0582,0.2411,1.3136,-0.5987,0.6085,0.2809,0.53,2.2826,0.0232,-1.0006,-3.8043,0.1266,3.8019,-0.1266,-0.0333,1.2774,2.4883,1.1322,1.948,0.8863,0.455,1.6317,6.1914,1.2819,3.7945,0.7856,0.207,0.8494,2.6079,-23.6241,3.0704,-27.8135,-9.0587,1.8953,2.1606,0.7597,1.14,0.4008,0.3516,1.2497,2.3281,1.3398,1.8629,1.0721,0.5755,0.0006,0.9009,-0.8641,-0.1842,0.4664,0.3788,-0.5083,-0.019,-45.1801,2.7298,1.6522,47.0398,?,-14.4914,3.731,1.9316,17.4591,?,12.9066,3.7231,1.9295,6.1188,0.6223,3.1177,-3.5005,-1.1228,0.8554,0.8563,1.0011,0.7317,0.7332,1.0021,2.6943,-4.6667,-1.7321,1,0,0,2.6943,7.6878,2.8534,0.2535,72.5782,-0.9749,0.835,-0.8403,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
1.1018,6.275,2.505,15.8383,-0.9989,0.0528,3.1957,1.7876,8.3033,-1.0237,-0.9222,5.0522,2.2477,16.5116,-0.6333,3.5008,4.3347,2.082,12.8029,0.0208,20.8714,-1.1947,0.3147,-0.0572,0.0151,-0.2634,1.4013,1.1145,1.2032,0.7953,0.8586,1.0796,1.9636,1.242,1.4476,0.6325,0.7372,1.1655,1.8843,1.2362,-29.0921,0.6561,-15.4393,-23.5333,1.9312,0.7838,0.606,0.4059,0.3138,0.7732,1.9075,0.9592,1.2371,0.5029,0.6485,1.2897,0.0075,5.1702,0.2342,0.0682,0.4017,-0.2264,0.1175,-0.1686,-30.1928,326.6302,18.0729,47.9996,?,-20.8496,218.522,14.7825,38.3392,?,-1.372,220.6102,14.853,46.8582,-0.709,1.4481,22.0059,15.1962,1.2226,1.2168,0.9953,1.4947,1.4806,0.9905,1.252,2.4692,1.9722,1,0,0,1.252,1.0244,0.8182,0.1922,64.8598,-0.9398,-0.88,0.9252,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.9908,4.0876,2.0218,10.3312,-3.1737,-1.1736,7.7932,2.7916,11.1721,-2.2439,0.1349,5.3821,2.3199,14.2339,-0.8457,3.1724,9.576,3.0945,12.851,0.007,0.8442,-7.3431,-0.3123,-8.6982,-0.3699,0.0425,0.7242,0.8715,0.6533,1.2033,0.9021,0.7497,0.5245,0.7595,0.4269,1.448,0.8138,0.562,1.0165,1.2045,-87.2737,1.1849,-85.8529,-72.4534,0.7187,0.321,0.1913,0.4466,0.2661,0.5959,0.9247,0.7258,0.8039,0.7849,0.8694,1.1076,0.0081,4.9149,0.8706,-0.4788,-0.6828,-0.4206,-0.7905,0.4374,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.9814,4.0912,2.0227,8.7447,-2.6808,-1.3438,9.99,3.1607,15.7942,-1.572,0.3337,4.0517,2.0129,10.931,-0.667,3.2768,10.2759,3.2056,12.9467,0.0055,0.7303,-2.9412,-0.2995,-4.0272,-0.4101,0.1018,0.6399,1.0049,0.631,1.5702,0.986,0.6279,0.4095,1.0097,0.3981,2.4656,0.9722,0.3943,0.6598,1.4562,-89.3115,2.2071,-135.3684,-61.3325,0.3869,0.3623,0.1825,0.9365,0.4717,0.5037,0.5537,0.8,0.6754,1.4449,1.2199,0.8443,0.0089,5.123,0.8642,-0.5441,-0.7904,-0.5327,-0.7833,0.6259,18.2108,48.9356,6.9954,27.179,0.3188,-15.0713,88.9916,9.4335,53.3386,-0.6018,-37.1801,33.2911,5.7698,40.2588,?,-1.2083,-0.4898,0.4054,0.7415,1.2124,1.635,0.5499,1.4699,2.6731,-0.6347,-0.3159,0.4978,1.1982,0,0,0.5096,0.6751,1.3249,0.2307,72.6221,0.8903,0.7941,0.9316,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.8802,4.0654,2.0163,10.2574,-2.9658,-1.587,8.3885,2.8963,13.1348,-2.7606,0.1013,5.5325,2.3521,16.1934,-0.4998,3.3621,9.9864,3.1601,14.8244,0.0053,0.5546,-8.6881,-0.2618,-15.6649,-0.472,0.0301,0.6962,0.8572,0.638,1.2313,0.9165,0.7443,0.4846,0.7348,0.4071,1.5162,0.84,0.554,0.7956,1.4215,-97.1364,1.7868,-122.0976,-68.3314,0.7405,0.2396,0.1736,0.3235,0.2344,0.7245,0.7809,0.6334,0.6919,0.8111,0.886,1.0924,0.0095,5.0257,0.7124,-0.4864,-0.7197,-0.1922,-0.7718,0.4331,20.856,41.9559,6.4773,25.9796,0.3651,-10.1987,196.7678,14.0274,59.2773,-0.4381,-35.6587,72.2445,8.4997,39.5996,?,-2.045,-0.5849,0.286,0.4618,0.7621,1.6503,0.2132,0.5807,2.7236,-0.8273,-0.3773,0.456,0.9927,0,0,0.4383,0.6561,1.4969,0.2228,72.3476,0.4692,0.527,0.963,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.864,10.6141,3.2579,32.0821,-0.5513,-1.6203,6.1373,2.4774,12.3767,-2.4772,0.281,6.3846,2.5268,28.3974,-0.2288,3.8638,11.6575,3.4143,30.9752,0.0062,0.5333,-3.0749,-0.2236,-5.7663,-0.4193,0.0727,1.3151,1.2894,0.9542,0.9804,0.7256,0.7401,1.7294,1.6625,0.9105,0.9613,0.5265,0.5477,1.2931,2.1566,-58.9034,1.6678,-45.5515,-27.3131,5.8101,0.8948,0.6635,0.154,0.1142,0.7415,2.5921,1.1298,1.0357,0.4358,0.3996,0.9168,0.0098,5.8329,0.3507,0.3725,-0.1572,-0.0976,-0.3772,0.5187,16.4778,71.6402,8.4641,33.0597,0.1689,-3.9219,146.4568,12.1019,50.5783,-0.4121,-38.4522,93.9404,9.6923,45.1187,?,-4.2015,-0.4285,0.102,0.6994,0.8733,1.2486,0.4892,0.7626,1.559,-0.4553,-0.1489,0.3271,1.1106,0,0,0.6536,0.7327,1.121,0.2211,65.1167,0.624,0.9073,0.7626,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.6543,7.3971,2.7198,17.5179,-0.4866,0.6505,6.643,2.5774,12.3156,-0.4298,-0.9872,9.7057,3.1154,28.26,-0.7305,4.179,8.1079,2.8474,19.9416,0.0085,1.0058,-0.6628,0.1566,-0.659,0.1557,-0.2362,1.0552,0.873,0.9552,0.8273,0.9052,1.0941,1.1135,0.7621,0.9123,0.6844,0.8193,1.1971,1.549,0.4806,-33.6579,0.3103,-21.7293,-70.0269,1.368,0.7216,0.5859,0.5275,0.4283,0.812,1.4224,0.6199,0.8785,0.4358,0.6176,1.4171,0.0071,6.242,0.0818,0.4337,0.4978,-0.1891,0.4,0.089,-24.5942,100.897,10.0447,39.7186,?,-16.2613,230.8775,15.1947,49.7391,-2.2509,-25.5336,18.9667,4.3551,32.6385,?,1.5124,0.9632,0.6369,0.6611,2.3064,3.489,0.437,5.3197,12.1728,1.1533,1.2169,1.0552,0,1,0,0.7985,1.2169,1.5239,0.2064,68.7698,-0.7999,-0.326,-0.1794,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
1.0528,5.5911,2.3646,11.1031,-0.3929,0.2431,5.639,2.3747,12.3684,-0.6373,-0.2634,2.7496,1.6582,11.6168,-0.8379,3.1789,5.1114,2.2608,10.4668,0.0099,4.3308,-3.9967,0.3312,-0.9229,0.0765,-0.0829,0.9957,1.426,1.0459,1.4321,1.0503,0.7334,0.9915,2.0334,1.0938,2.0509,1.1032,0.5379,0.6505,0.5914,-29.9909,0.909,-46.101,-50.7147,1.0552,1.2611,0.754,1.1951,0.7146,0.5979,0.8977,0.9558,1.0608,1.0647,1.1817,1.1099,0.0057,4.7988,0.4933,0.3463,0.5882,0.0194,0.3247,0.0512,-20.537,111.5238,10.5605,38.4598,?,-17.8526,269.3106,16.4107,47.3984,-1.9368,-27.3169,6.5199,2.5534,29.9393,?,1.1504,0.7518,0.6535,0.6435,4.1359,6.427,0.4141,17.1053,41.3062,1.2304,1.2846,1.0441,0,1,0,0.8114,1.2846,1.5832,0.1967,69.6503,-0.8857,-0.7924,0.5243,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.0256,0.0179,0.1338,0.6737,-0.8987,-0.0465,0.0106,0.1029,0.5583,-1.0327,0.0387,0.013,0.114,0.6863,-0.6273,0.1894,0.0099,0.0996,0.4534,0.0599,-0.5509,0.6612,0.1351,-1.2001,-0.2452,0.2043,1.2995,1.1729,1.3435,0.9026,1.0338,1.1454,1.6888,1.3757,1.8049,0.8146,1.0687,1.312,1.1243,1.2053,-11.0274,1.0721,-9.8085,-9.1491,1.2919,0.8413,0.7356,0.6512,0.5694,0.8743,1.2067,0.9816,1.4858,0.8135,1.2312,1.5136,0.0003,0.2873,-0.2004,-0.1728,0.1192,-0.2911,-0.3116,0.327,-46.2456,0.0597,0.2444,46.8597,?,-0.2101,0.6445,0.8028,2.8793,-1.5261,-7.9768,0.1271,0.3565,8.8791,?,220.1022,5.7975,0.0263,0.3044,0.6855,2.2517,0.0927,0.4699,5.0703,26.9386,5.2775,0.1959,0,1,0,16.2745,5.2775,0.3243,0.2407,54.9801,0.2289,0.0651,-0.0364,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.1325,0.0618,0.2487,1.1644,-2.1872,0.188,0.0944,0.3072,1.4365,-0.3481,0.0358,0.019,0.1377,0.9275,-0.7795,0.3993,0.0699,0.2644,1.0509,0.0571,-0.7052,-3.6974,-0.3319,5.2434,0.4707,0.0898,0.8095,1.8053,0.9406,2.2302,1.162,0.521,0.6552,3.259,0.8847,4.9739,1.3503,0.2715,2.1544,1.9667,-12.5638,0.9129,-5.8317,-6.3883,0.3428,0.7009,0.3278,2.0444,0.9562,0.4677,0.8106,1.2554,1.1081,1.5487,1.367,0.8827,0.0012,0.6016,-0.6318,-0.0312,-0.7383,-0.12,0.8565,0.0158,-46.3623,0.0514,0.2267,46.7987,?,-1.5167,5.8156,2.4116,9.5978,-7.8967,-7.251,0.9781,0.989,8.5785,?,30.5677,6.3939,0.2092,0.094,0.2292,2.4384,0.0088,0.0525,5.9458,5.4935,5.4554,0.9931,0,1,0,4.876,5.4554,1.1188,0.2433,55.3821,-0.4337,0.0474,-0.5933,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.0628,0.0727,0.2696,1.9646,-0.8287,-0.1225,0.0333,0.1825,1.0281,-3.8655,0.0145,0.0232,0.1524,1.0568,-0.9751,0.3172,0.0477,0.2185,1.0669,0.0226,-0.5125,4.3393,0.1979,-8.4667,-0.3862,0.0456,1.4771,1.7693,1.234,1.1978,0.8355,0.6975,2.1818,3.1303,1.5229,1.4348,0.698,0.4865,1.0899,1.7064,-36.0091,1.5656,-33.0381,-21.1029,5.0838,2.0076,0.9841,0.3949,0.1936,0.4902,1.9108,1.8589,1.8414,0.9728,0.9637,0.9906,0.0008,0.4552,-0.2423,-0.0477,0.3788,-0.486,-0.5757,0.0505,-45.9517,0.0473,0.2176,46.4996,?,-1.3231,1.4888,1.2202,4.7379,-7.796,-8.656,0.1558,0.3947,9.6588,?,34.7298,5.3087,0.1529,0.1783,0.5514,3.0916,0.0318,0.304,9.5582,11.0734,4.8142,0.4348,0,1,0,9.8145,4.8142,0.4905,0.2658,55.9933,-0.1369,-0.2303,0.0637,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.2721,3.4093,1.8464,14.8936,-0.6518,0.5322,3.3987,1.8435,11.5235,-0.4378,-0.7581,4.6881,2.1652,13.9959,-1.0376,2.702,5.1274,2.2644,9.7149,0.0082,0.5113,-0.359,0.1007,-0.7021,0.197,-0.2806,1.0016,0.8528,0.8154,0.8514,0.8142,0.9562,1.0031,0.7272,0.6649,0.725,0.6629,0.9143,1.6751,0.8246,-73.4693,0.4923,-43.8608,-89.0978,1.125,1.3127,0.9205,1.1669,0.8183,0.7013,1.2925,1.0641,1.5331,0.8233,1.1862,1.4407,0.005,4.0515,0.0227,0.1709,-0.0494,-0.1003,0.4147,-0.4373,3.3499,134.4242,11.5941,31.6772,-1.5757,-25.4942,63.609,7.9755,47.1588,?,-110.848,8.1611,2.8568,114.8987,?,-0.1314,-0.0302,0.23,1.4537,4.0585,2.7918,2.1133,16.4713,7.7941,0.4109,0.1687,0.4104,0,0,1,0.6717,0.2757,0.4104,0.5866,147.7426,0.9413,-0.6892,-0.86,?,?,?,?,?,TASCA_GIACCA
0.2316,3.0123,1.7356,11.5185,-0.9449,0.2077,3.2414,1.8004,9.4216,-0.6392,-0.5359,4.6866,2.1649,14.1499,-2.4106,2.2706,6.1687,2.4837,11.3303,0.0031,1.115,-0.4321,0.102,-0.3875,0.0915,-0.236,0.964,0.8017,0.6988,0.8316,0.7249,0.8716,0.9293,0.6427,0.4883,0.6916,0.5255,0.7597,1.5232,0.5596,-157.5765,0.3674,-103.4521,-281.6107,1.0304,1.4275,0.5211,1.3854,0.5057,0.365,1.2226,0.814,1.0166,0.6658,0.8315,1.2489,0.0032,3.3622,0.158,0.4411,-0.0766,-0.3592,0.3387,-0.6805,7.6801,61.0139,7.8111,27.5986,-1.2886,-24.3971,19.9097,4.462,45.2393,?,-111.7193,2.3335,1.5276,114.119,?,-0.3148,-0.0687,0.2184,1.7506,5.1134,2.921,3.0645,26.1466,8.532,0.3435,0.1362,0.3964,0,0,1,0.6101,0.2418,0.3964,0.5938,146.6177,0.9581,-0.4073,-0.6018,?,?,?,?,?,TASCA_GIACCA
