@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.9362,6.9386,2.6341,17.4313,-0.414,-0.0034,2.939,1.7144,7.5282,-0.9451,0.2248,9.8717,3.1419,13.7587,-0.7218,4.252,2.5965,1.6114,12.3651,0.0392,-279.1325,4.1644,0.2202,-0.0149,-0.0008,0.0529,1.5365,0.8384,1.6347,0.5456,1.0639,1.9498,2.3608,0.7029,2.6722,0.2977,1.1319,3.8019,1.3952,0.8848,-10.1231,0.6342,-7.2556,-11.441,3.1852,1.5427,0.9579,0.4844,0.3007,0.6209,2.3155,1.2669,1.4097,0.5472,0.6088,1.1127,0.0067,6.2715,0.1471,0.438,0.4975,0.1782,0.3766,0.349,0.0147,0.6043,0.7773,4.0158,-0.6224,-0.0496,2.2457,1.4986,6.4043,-1.0646,0.135,0.428,0.6542,3.5638,-1.091,-0.2963,0.1089,-0.3675,0.5187,1.1882,2.2907,0.2691,1.4119,5.2471,0.4665,0.8285,1.776,0.798,1.4523,1.8201,0.6271,1.1268,1.7971,0.001,2.3296,0.1089,-0.1983,-0.7578,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.8316,6.7027,2.589,8.6165,-6.2136,-1.1257,2.9383,1.7141,6.9101,-3.3984,-0.8591,1.5667,1.2517,5.5894,-1.7453,3.1598,6.5837,2.5659,8.4737,0.0145,1.6271,2.132,-0.5797,1.3103,-0.3563,-0.2719,1.5104,2.0684,1.009,1.3695,0.6681,0.4878,2.2812,4.2782,1.0181,1.8755,0.4463,0.238,1.3901,2.0887,-59.3658,1.5025,-42.7051,-28.4225,0.7603,0.5867,0.1389,0.7716,0.1827,0.2368,1.2469,1.5416,1.0169,1.2363,0.8155,0.6596,0.0177,4.8613,0.7329,0.5115,-0.9363,0.6818,-0.8695,-0.6753,0.2701,0.5246,0.7243,3.6065,-0.2158,0.8721,2.7766,1.6663,4.9822,-0.1969,-1.7665,0.5095,0.7138,3.3084,?,0.3097,-0.1529,-0.4937,0.4347,1.0147,2.3345,0.1889,1.0297,5.4498,0.7809,0.1935,0.2478,0.7127,0,0,0.7239,1.0901,1.5059,0.0152,3.6288,0.4088,-0.5979,-0.668,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.2976,12.5611,3.5442,19.5223,-2.9694,-1.0541,6.0207,2.4537,9.3061,-2.1956,-0.6595,18.7668,4.3321,20.4369,-0.6457,5.211,13.4241,3.6639,16.3312,0.0041,1.231,1.9675,-0.249,1.5983,-0.2023,-0.1266,1.4444,0.8181,0.9673,0.5664,0.6697,1.1824,2.0863,0.6693,0.9357,0.3208,0.4485,1.398,2.2841,1.8214,-215.5119,0.7974,-94.3549,-118.3253,1.6889,0.396,0.2999,0.2345,0.1776,0.7573,2.0978,0.9552,1.1954,0.4554,0.5698,1.2514,0.012,7.641,0.4774,0.0766,-0.6252,-0.1014,-0.5758,0.3464,-0.0509,2.0053,1.4161,8.2124,-2.0335,0.9028,5.9836,2.4461,11.298,-0.4875,-0.7595,2.301,1.5169,5.7918,-3.9088,-0.0564,0.067,-1.1886,0.5789,0.9335,1.6126,0.3351,0.8715,2.6004,1.4868,1.1937,0.8029,0.3564,2.2945,6.4372,0.7269,1.4179,1.9507,0.0079,3.8361,0.1543,0.2759,-0.707,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
1.1248,11.6503,3.4133,14.743,-0.8671,0.3394,1.9998,1.4141,8.5382,-0.3722,-1.3082,6.364,2.5227,13.1721,-2.3526,3.4853,10.9587,3.3104,11.8178,0.013,3.3144,-0.8598,0.3227,-0.2594,0.0974,-0.3754,2.4137,1.353,1.0311,0.5606,0.4272,0.7621,5.8258,1.8307,1.0631,0.3142,0.1825,0.5807,2.9565,0.7408,-43.921,0.2506,-14.8559,-59.2919,1.269,2.0097,0.6595,1.5837,0.5197,0.3281,1.7267,1.1193,1.2475,0.6482,0.7225,1.1146,0.0117,5.1928,-0.7096,-0.5716,0.5649,0.0148,0.0573,-0.7867,0.709,1.2985,1.1395,4.9509,-0.1538,0.5163,1.6434,1.2819,6.3525,-0.1849,0.4653,2.9726,1.7241,6.0284,-0.2393,1.3732,1.5239,1.1097,0.8889,0.6609,0.7435,0.7901,0.4368,0.5528,0.6656,0.5668,0.8516,0.8004,0.8821,1.1021,0.7794,0.8213,1.0537,0.0066,3.0389,0.8278,0.6992,0.7384,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0381,3.4565,1.8592,8.5197,-0.7748,0.0814,4.2714,2.0667,12.0561,-1.2972,0.5303,6.8892,2.6247,12.071,-0.5882,3.4614,2.9249,1.7102,7.1896,0.093,-0.4685,-0.0719,-0.011,0.1535,0.0235,0.1532,0.8996,0.7083,1.0871,0.7874,1.2085,1.5347,0.8092,0.5017,1.1818,0.62,1.4604,2.3554,0.5463,0.8319,-5.0473,1.5228,-9.2389,-6.0669,0.9147,0.6316,0.6056,0.6905,0.6621,0.9589,0.7067,0.7058,1.185,0.9988,1.6769,1.679,0.0036,5.106,0.328,0.2315,-0.0219,0.0568,-0.0695,0.3985,0.1069,0.6232,0.7894,3.1581,-1.5025,0.1615,0.7338,0.8566,3.6154,-0.7919,0.0754,0.3221,0.5675,3.2114,-0.6331,0.662,1.4186,2.1429,0.9215,1.391,1.5094,0.8492,1.9348,2.2783,1.1868,1.5231,1.2834,0.6255,0.6417,1.026,0.8735,0.9834,1.1258,0.0014,1.7955,0.1346,-0.493,0.0581,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.6155,36.6372,6.0529,24.7116,-1.6444,-0.8078,19.0699,4.3669,19.0435,-1.757,-0.7963,9.5703,3.0936,16.4805,-1.7925,6.8683,22.001,4.6905,19.065,0.0498,1.9997,2.0287,-0.2352,1.0145,-0.1176,-0.1159,1.3861,1.9566,1.2904,1.4116,0.931,0.6595,1.9212,3.8282,1.6653,1.9926,0.8668,0.435,1.2662,1.4526,-15.3803,1.1472,-12.1467,-10.5881,1.3529,1.5834,0.4657,1.1704,0.3443,0.2941,1.2976,1.4994,1.2962,1.1555,0.9989,0.8644,0.0133,10.3771,0.8098,-0.1595,-0.5786,-0.2315,-0.6267,0.1897,0.0818,1.4133,1.1888,4.6602,-1.2028,0.6454,2.7265,1.6512,9.0416,-0.5324,-0.8547,4.3134,2.0769,7.308,-3.1433,0.1267,-0.0957,-0.7552,0.72,0.5724,0.795,0.5184,0.3277,0.6321,0.8101,0.459,0.5666,0.3585,1.1994,3.3453,0.5154,0.6377,1.2372,0.0073,3.9002,0.2812,0.2656,-0.4542,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.4438,25.4836,5.0481,24.1257,-1.1049,-0.7325,18.5253,4.3041,17.6058,-1.3183,-1.2583,20.9817,4.5806,31.2331,-0.9189,7.2774,14.3475,3.7878,18.0548,0.0421,0.6059,0.3527,-0.061,0.5821,-0.1006,-0.1729,1.1729,1.1021,1.3327,0.9396,1.1363,1.2093,1.3756,1.2146,1.7762,0.8829,1.2912,1.4624,1.265,0.8467,-15.9443,0.6694,-12.6047,-18.83,1.5092,0.7042,0.6081,0.4666,0.4029,0.8635,1.3703,0.7724,1.3362,0.5637,0.9751,1.7299,0.0102,10.9833,0.4651,0.1931,-0.3027,0.1675,-0.3672,-0.2002,0.97,2.0451,1.4301,6.6597,-0.6096,1.047,6.7234,2.593,13.9944,-0.824,-0.7365,7.2572,2.6939,10.5455,-1.1664,0.9265,-1.317,-1.4215,0.5515,0.5308,0.9625,0.3042,0.2818,0.9264,0.399,0.4442,1.1135,0.5393,0.85,1.5762,0.4759,0.6315,1.3271,0.0108,5.8634,0.5744,-0.3669,-0.4245,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
1.8583,7.5876,2.7546,16.349,-0.1907,-0.3508,7.178,2.6792,11.1992,-1.0012,-1.3854,7.303,2.7024,18.8309,-0.5604,4.4318,7.9235,2.8149,14.4995,0.0195,-5.2969,-1.3413,0.4193,0.2532,-0.0792,-0.3126,1.0281,1.0193,0.9786,0.9914,0.9518,0.96,1.0571,1.039,0.9576,0.9829,0.9059,0.9217,0.4673,0.3872,-9.0859,0.8285,-19.4428,-23.4684,2.4536,1.1378,0.9285,0.4637,0.3784,0.8161,1.4598,0.8682,1.1276,0.5947,0.7724,1.2987,0.0172,6.7857,0.1558,-0.0815,0.7211,-0.4513,0.0282,-0.1265,0.4461,1.103,1.0503,5.1312,-0.623,-0.3213,0.8992,0.9483,6.1256,-3.2489,1.2835,2.9426,1.7154,7.2098,-0.4901,-1.3886,0.3476,-0.2503,1.1076,0.6123,0.5528,1.2267,0.3749,0.3056,0.4205,0.8306,1.9752,2.1929,0.6534,0.298,0.8377,0.7117,0.8496,0.0103,3.0318,-0.2351,0.0752,0.2199,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.281,27.2896,5.2239,33.6826,-1.207,1.2505,16.385,4.0478,24.9735,-0.2074,-1.6076,9.1955,3.0324,23.8341,-0.5623,6.0428,20.5825,4.5368,26.5061,0.0563,-0.2247,0.1748,-0.0465,-0.7778,0.2069,-0.266,1.2906,1.7227,1.1515,1.3349,0.8922,0.6684,1.6655,2.9677,1.3259,1.7818,0.7961,0.4468,4.2948,2.1474,-11.6434,0.5,-2.7111,-5.4221,0.7378,1.0004,0.5433,1.3558,0.7364,0.5431,1.3487,1.4132,1.2707,1.0478,0.9422,0.8992,0.0148,8.7647,-0.1237,-0.1549,-0.0436,0.2779,0.7291,0.4278,-0.2417,1.6806,1.2964,6.3553,-1.1948,-1.1901,3.7551,1.9378,7.7374,-2.5067,-0.4716,2.512,1.5849,9.0352,-1.1547,0.2031,0.5124,2.5236,0.669,0.8179,1.2226,0.4476,0.669,1.4948,0.6255,0.7145,1.1423,1.3123,0.6905,0.5262,0.8214,0.7034,0.8564,0.0094,4.1117,0.0816,0.1491,0.4821,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.101,0.5516,0.7427,3.3158,-1.0147,-0.0738,0.1559,0.3949,1.7425,-0.7972,-0.1075,0.5054,0.7109,3.1767,-0.6247,0.9887,0.2626,0.5124,2.1418,0.0972,1.3685,0.9399,-0.1022,0.6868,-0.0747,-0.1087,1.8808,1.0448,1.4493,0.5555,0.7706,1.3873,3.5375,1.0915,2.1006,0.3086,0.5938,1.9245,2.1605,1.3673,-7.2431,0.6328,-3.3524,-5.2974,1.6975,0.8417,0.6938,0.4959,0.4087,0.8242,1.9029,1.0438,1.5482,0.5485,0.8136,1.4832,0.0012,1.5071,0.3178,-0.1791,-0.3741,0.429,0.227,0.3902,0.2525,0.0352,0.1877,1.1279,-0.8961,0.1543,0.0368,0.1919,0.9474,-0.6903,0.0124,0.0471,0.217,1.066,-0.7124,1.6363,20.3258,12.422,0.9782,0.865,0.8842,0.957,0.7482,0.7819,1.3777,1.202,0.8725,1.0613,0.9556,0.9004,1.1905,1.0581,0.8888,0.0022,0.643,-0.0006,0.1189,0.398,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0756,0.6191,0.7868,3.8043,-0.6186,-0.041,0.2387,0.4885,2.432,-1.2539,-0.1595,0.5146,0.7173,2.7669,-1.5006,1.0067,0.3918,0.6259,2.5774,0.0527,-1.8438,-0.4737,0.0751,0.2569,-0.0407,-0.1585,1.6106,1.0969,1.2571,0.681,0.7805,1.146,2.5941,1.2031,1.5802,0.4638,0.6092,1.3134,1.0747,0.8757,-10.1326,0.8149,-9.4287,-11.571,2.1782,2.1241,0.8638,0.9752,0.3966,0.4067,1.5643,1.3749,1.476,0.879,0.9436,1.0735,0.0013,1.5338,0.4478,-0.0368,0.0109,0.2468,0.1008,-0.3878,0.324,0.1151,0.3393,1.4014,-0.4048,0.3301,0.0538,0.2319,0.9175,-0.0169,0.0094,0.0421,0.2051,0.9784,-0.9292,0.9815,34.2988,34.9449,1.4632,1.6544,1.1307,2.1409,2.7371,1.2785,26.5436,0.8569,0.0323,1.1056,1.967,1.7792,1.5274,1.4323,0.9378,0.0033,0.8874,0.7807,-0.0578,-0.0291,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.3453,8.419,2.9016,14.6278,-1.6048,0.5143,1.2171,1.1032,6.4731,-1.4515,0.9165,11.6788,3.4174,14.7411,-0.6102,3.9157,8.8963,2.9827,11.5899,0.0554,-2.616,-1.4679,-0.3436,0.5611,0.1313,0.234,2.6301,0.849,0.9728,0.3228,0.3699,1.1458,6.9173,0.7209,0.9464,0.1042,0.1368,1.3128,2.3514,1.6132,-13.2494,0.6861,-5.6346,-8.2129,2.1268,0.6134,0.4577,0.2884,0.2152,0.7461,2.2598,0.9923,1.2621,0.4391,0.5585,1.2719,0.0114,5.9458,-0.55,-0.7269,-0.5771,0.2827,0.2486,0.5776,-0.513,3.4423,1.8554,8.5971,-0.8212,-0.0906,2.1292,1.4592,7.9107,-0.6615,-0.2642,2.6924,1.6409,8.9222,-0.6462,5.6642,1.9415,0.3428,1.2715,1.1307,0.8893,1.6168,1.2785,0.7908,1.2308,1.1068,0.8993,0.9915,0.871,0.8785,1.0868,0.9636,0.8866,0.0039,3.4639,0.873,0.918,0.7968,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.4606,11.348,3.3687,17.2462,-0.6706,0.9185,5.482,2.3414,10.2551,-0.6051,-0.9191,10.1446,3.1851,14.3997,-1.4217,4.9146,4.7214,2.1729,11.3221,0.0255,0.5015,-0.5012,0.0937,-0.9994,0.1869,-0.187,1.4388,1.0577,1.5503,0.7351,1.0775,1.4658,2.07,1.1186,2.4035,0.5404,1.1611,2.1486,1.7907,0.8189,-23.355,0.4573,-13.0427,-28.5191,1.6158,1.7361,0.8885,1.0745,0.5499,0.5118,1.6817,1.1977,1.5232,0.7122,0.9058,1.2718,0.0099,7.4396,-0.0474,0.4035,0.2492,-0.1006,0.2872,-0.3219,0.7678,3.4867,1.8673,9.0651,-0.4704,-0.5248,1.634,1.2783,6.0284,-1.2435,0.1233,2.9988,1.7317,6.3766,-0.5328,-1.4631,6.226,-4.2554,1.4608,1.0783,0.7382,2.1338,1.1627,0.5449,0.8679,1.3083,1.5074,2.2943,1.482,0.6459,1.5037,1.4216,0.9454,0.0067,4.0612,0.2512,0.6168,0.4354,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
1.8909,13.953,3.7354,16.858,-0.198,-0.1679,6.4061,2.531,11.7764,-1.0673,-0.1581,4.0881,2.0219,14.7708,-0.9693,3.9556,12.4293,3.5255,14.8039,0.029,-11.2639,-11.9606,0.478,1.0618,-0.0424,-0.04,1.4758,1.8475,1.0595,1.2518,0.7179,0.5735,2.1781,3.4131,1.1226,1.567,0.5154,0.3289,0.4583,0.3833,-6.3061,0.8363,-13.7604,-16.4539,2.4703,1.876,0.923,0.7594,0.3736,0.492,1.4315,1.1413,1.1388,0.7973,0.7955,0.9978,0.0136,5.8849,0.5082,0.1033,0.8855,0.0765,0.3491,0.0256,1.3112,3.5403,1.8816,7.1574,-0.0401,0.803,2.0054,1.4161,6.5016,-0.1387,1.2478,2.4182,1.5551,4.9208,-0.0516,1.633,1.0508,0.6435,1.3287,1.21,0.9106,1.7654,1.464,0.8293,0.3481,1.1408,3.2769,1.2052,1.4707,1.2203,1.1009,1.4545,1.3213,0.0141,3.6127,0.3604,0.4784,0.1117,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
1.1135,8.4192,2.9016,17.3607,-0.2065,-0.1971,6.0194,2.4534,12.7144,-0.6972,-0.3227,6.1392,2.4778,14.1614,-1.3538,3.9359,6.4696,2.5435,14.7701,0.025,-5.6496,-3.451,0.2829,0.6108,-0.0501,-0.082,1.1827,1.1711,1.1408,0.9902,0.9646,0.9741,1.3987,1.3714,1.3014,0.9805,0.9304,0.9489,0.5689,0.3648,-7.8391,0.6412,-13.7787,-21.4883,1.9207,2.3917,0.9498,1.2452,0.4945,0.3971,1.3654,1.2259,1.1754,0.8978,0.8608,0.9588,0.0084,5.8682,0.4347,0.5493,0.5729,-0.0799,0.2785,0.0413,0.6288,1.2281,1.1082,5.6963,-0.3598,-0.3393,1.0341,1.0169,6.0284,-1.403,1.068,2.6655,1.6326,6.7259,-0.6102,-1.8532,0.5887,-0.3177,1.0898,0.6788,0.6228,1.1876,0.4607,0.3879,0.4282,0.5913,1.381,1.6698,1.0028,0.6006,0.9449,0.8469,0.8963,0.0092,3.2466,-0.3867,0.1781,-0.2265,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.1209,1.0135,1.0067,5.0523,-0.8552,-0.2205,1.4198,1.1916,4.7203,-1.2335,-0.3119,1.1528,1.0737,4.5475,-1.4311,1.8139,0.4565,0.6756,2.5506,0.161,-0.5485,-0.3877,0.0667,0.7069,-0.1216,-0.172,0.8449,0.9376,1.49,1.1098,1.7636,1.5892,0.7138,0.8791,2.2202,1.2316,3.1105,2.5255,0.8934,0.87,-4.7582,0.9738,-5.326,-5.469,1.2886,1.4559,0.8958,1.1298,0.6952,0.6153,1.0703,1.111,1.9809,1.038,1.8507,1.7829,0.0028,2.7232,-0.2447,-0.3365,0.2531,0.3006,-0.0756,-0.2503,-0.7284,0.4716,0.6867,2.494,-5.56,-0.4188,0.3271,0.5719,2.791,-2.9847,0.0721,0.0485,0.2203,1.0051,-0.5256,1.7394,-10.1087,-5.8117,1.2008,3.1179,2.5965,1.4419,9.7214,6.7419,1.0111,6.1044,6.0371,0.5428,0.5771,1.0632,0.8936,2.4814,2.7768,0.0058,1.4761,0.8538,-0.1307,-0.183,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
