@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-3.983,23.5218,4.8499,25.143,-3.7198,-1.4105,30.1513,5.491,27.4893,-0.862,0.549,22.8827,4.7836,25.8824,-0.8211,7.73,34.9575,5.9125,21.9726,0.0601,2.8238,-7.2553,-0.5153,-2.5693,-0.1825,0.071,0.8832,1.0139,0.8203,1.1479,0.9287,0.8091,0.7801,1.0279,0.6729,1.3176,0.8625,0.6546,1.5571,1.698,-14.1003,1.0905,-9.0554,-8.3038,0.3608,0.3748,0.2279,1.0387,0.6315,0.608,0.9146,0.9714,1.1443,1.0621,1.2511,1.1779,0.0426,11.8283,-0.2459,-0.3421,-0.7342,0.7968,0.0873,0.2263,-0.5359,0.0214,0.1464,0.7181,?,0.3642,0.0298,0.1726,0.4656,0.2332,-0.5065,0.0386,0.1965,0.6524,?,-1.4714,1.0579,-0.719,0.8483,0.7451,0.8783,0.7196,0.5551,0.7714,-5.0712,1.1007,-0.217,0,1,0,1.5422,1.1007,0.7137,0.0082,1.4066,0.986,0.7533,0.7324,1.9553,34.1814,5.8465,15.7883,-1.0165,-7.4775,1.5874,1.2599,9.7798,?,0.5723,0.3128,0.5592,2.3799,-0.3544,-0.2615,3.4167,-13.0666,4.6403,10.4542,2.2529,21.5324,109.2896,5.0756,0.8138,12.7795,15.7036,0,4.4559,0,1.6144,6.6341,4.1094,0.0775,13.9362,0.2759,-0.695,-0.5078,TASCA_DESTRA_DAVANTI_PANTALONI
-3.4795,17.7932,4.2182,24.7639,-2.2727,-0.1395,16.5343,4.0662,17.0179,-2.292,-0.4019,16.6479,4.0802,19.893,-0.9288,6.7307,17.9613,4.2381,17.3677,0.0584,24.9504,8.6577,-0.517,0.347,-0.0207,-0.0597,1.0374,1.0338,0.9953,0.9966,0.9595,0.9627,1.0761,1.0688,0.9906,0.9932,0.9206,0.9269,1.4514,1.7953,-15.9571,1.2369,-10.9942,-8.8885,1.4637,0.7337,0.4102,0.5012,0.2803,0.5592,1.4552,1.2449,1.4259,0.8555,0.9799,1.1454,0.0358,10.2187,-0.2376,-0.4448,-0.5081,0.1923,-0.4377,0.1395,0.1137,0.0854,0.2922,0.7589,-1.0773,0.3215,0.2535,0.5034,1.2278,-0.7687,-0.3186,0.4082,0.6389,1.6719,-1.0196,0.3535,-0.3567,-1.009,0.5804,0.4573,0.788,0.3368,0.2091,0.6209,0.7376,0.4663,0.6322,0.5263,0.4413,0.8385,0.6181,0.4539,0.7344,0.0048,1.6065,0.9862,-0.9349,-0.9775,-4.9671,3.0181,1.7373,6.7267,?,-7.9302,0.6628,0.8141,9.6198,?,0.8663,4.157,2.0389,6.4671,-0.4965,0.6264,-5.7334,-9.1536,2.1339,0.8521,0.3993,4.5537,0.726,0.1594,0.6993,3.1353,4.4837,1,0,0,0.6993,1.0401,1.4875,0.0959,14.8027,-0.9606,0.7626,-0.7331,TASCA_DESTRA_DAVANTI_PANTALONI
0.0362,0.3921,0.6262,2.8065,-1.5252,-0.1749,0.4192,0.6475,2.4556,-0.8048,0.3595,0.0493,0.2221,0.924,-0.0614,0.9105,0.1928,0.4391,2.0738,0.0922,-0.2071,0.1008,0.0398,-0.4865,-0.1921,0.3949,0.9671,2.8197,1.4261,2.9156,1.4746,0.5058,0.9353,7.9505,2.0339,8.5005,2.1746,0.2558,1.548,31.7268,-8.0496,20.495,-5.1999,-0.2537,0.8168,1.2766,0.4865,1.5629,0.5956,0.3811,1.1429,3.0372,1.3533,2.6575,1.1841,0.4456,0.0079,1.4046,-0.8016,-0.7006,-0.4647,0.5309,0.5323,0.3935,0.599,0.0001,0.0105,0.0332,0.9456,-0.2128,0.0006,0.0245,0.2598,?,-0.7067,0.0001,0.0117,0.7232,?,-2.8149,-0.8476,0.3011,0.4288,0.8992,2.0972,0.1838,0.8086,4.3982,-2.2222,-0.7982,0.3592,0,0,1,0.1279,0.046,0.3592,0.0186,1.5186,0.9925,0.8985,0.9408,-7.0282,0.014,0.1183,7.1966,?,6.5822,0.0134,0.1159,0.4016,0.9411,1.8669,0.0017,0.041,0.128,0.9343,-1.0678,-3.7646,3.5258,1.0206,2.883,2.8248,1.0417,8.3118,7.9793,-1.1222,-3.9524,3.522,0,0,3.4968,17.9191,56.2304,3.138,0.1923,15.4773,0.9969,0.8632,0.8345,TASCA_DESTRA_DAVANTI_PANTALONI
0.2696,1.1749,1.0839,3.9095,-0.657,1.2303,6.8028,2.6082,7.5972,-0.5371,0.1479,1.6849,1.298,5.3564,-0.9189,3.1072,1.6164,1.2714,4.7171,0.1121,0.2191,1.8234,0.0868,8.3211,0.396,0.0476,0.4156,0.8351,0.8526,2.0094,2.0515,1.021,0.1727,0.6974,0.7269,4.0376,4.2087,1.0424,0.5839,0.6043,-2.6039,1.0349,-4.4592,-4.3087,0.4774,0.8453,0.4441,1.7707,0.9304,0.5254,0.5146,0.7299,0.8288,1.4184,1.6106,1.1355,0.0249,4.3858,-0.0595,-0.133,0.4248,-0.1505,0.7508,-0.1224,-0.3256,0.0055,0.0739,0.4434,?,-0.519,0.0036,0.0599,0.6056,?,0.0107,0.0004,0.0205,0.0726,-0.2343,0.6273,-30.3387,-48.3626,1.2342,3.5967,2.9141,1.5233,12.9361,8.4921,0.7322,32.1624,43.9241,1,0,0,0.7322,6.1051,8.3378,0.012,0.8627,-0.9866,-0.9595,0.9515,7.8706,1.0309,1.0153,3.1635,0.6552,-5.1185,1.8556,1.3622,7.349,?,2.2648,0.0636,0.2522,0.8818,0.6654,-1.5377,3.4753,-2.2601,0.7454,4.0251,5.4002,0.5556,16.2013,29.1623,-0.8182,3.4294,-4.1915,0,3.4823,0,0.4305,3.5875,8.3339,0.1894,15.2539,0.9896,-0.8403,-0.8227,TASCA_DESTRA_DAVANTI_PANTALONI
3.2428,1.9451,1.3947,5.0977,0.0909,-1.5087,1.2388,1.113,3.8164,-19.6309,-1.04,4.0762,2.019,7.1714,-1.7063,4.3826,1.9265,1.388,5.1063,0.1951,-2.1494,-3.1182,0.7399,1.4507,-0.3442,-0.2373,1.2531,0.6908,1.0048,0.5513,0.8019,1.4546,1.5702,0.4772,1.0097,0.3039,0.643,2.1159,-0.1404,-0.1127,0.4117,0.8031,-2.9331,-3.6521,30.3125,2.1161,0.8838,0.0698,0.0292,0.4177,1.3357,0.7108,0.9983,0.5322,0.7474,1.4044,0.073,6.6996,-0.1931,0.3159,0.8492,-0.5189,-0.3879,0.1123,0.2479,0.1704,0.4128,1.1403,-1.0977,-0.0235,0.0034,0.0585,0.1985,-1.453,0.5386,0.449,0.6701,1.7764,-0.8846,-10.5352,0.4603,-0.0437,7.0576,0.6161,0.0873,49.8101,0.3795,0.0076,5.0756,0.7156,0.141,6.7186,0.5767,0.0858,5.7454,0.6419,0.1117,0.0116,1.3838,-0.3908,0.9747,-0.2294,7.8848,2.2279,1.4926,5.8003,0.381,0.5365,1.8824,1.372,3.4084,-0.3541,5.2175,2.4435,1.5632,5.9042,0.3278,14.6978,1.5112,0.1028,1.0879,0.9549,0.8777,1.1835,0.9118,0.7704,-4.0054,1.2397,-0.3095,3.7225,1.0668,0.2866,1.7018,0.9824,0.5773,0.1857,14.3675,-0.801,-0.9728,0.8242,TASCA_DESTRA_DAVANTI_PANTALONI
4.7574,37.6931,6.1395,23.2151,-0.5706,-4.3693,21.0772,4.591,14.1535,-3.5991,-0.8402,4.2354,2.058,9.3389,-1.7946,8.9345,25.6101,5.0606,14.6756,0.0732,-1.0888,-5.6622,0.5325,5.2003,-0.489,-0.094,1.3373,2.9832,1.2132,2.2308,0.9072,0.4067,1.7883,8.8996,1.4718,4.9765,0.823,0.1654,0.7615,1.4064,-7.2762,1.8469,-9.5551,-5.1736,4.8029,4.4231,0.9334,0.9209,0.1943,0.211,1.6402,2.4859,1.5819,1.5155,0.9644,0.6364,0.0658,12.694,-0.3285,-0.0235,0.8388,-0.3252,-0.5406,-0.0153,-0.1305,0.0534,0.231,0.5971,-3.3969,-0.2773,0.0029,0.0534,0.3929,?,-0.7813,0.0226,0.1505,0.8968,?,0.4707,0.1671,0.355,4.3232,1.5354,0.3552,18.6897,2.3574,0.1261,1.1741,0.5144,0.4381,0,0,1,1.5197,0.6658,0.4381,0.0085,1.2754,0.9192,-0.9019,-0.9912,4.0106,15.493,3.9361,9.8844,-0.0776,2.4412,7.0856,2.6619,8.1033,-0.5596,6.8304,4.8917,2.2117,5.9521,0.3196,1.6429,0.5872,0.3574,1.4787,1.7797,1.2035,2.1865,3.1672,1.4485,0.2447,-0.2545,-1.0401,1.7654,1.0487,0.594,1.2198,1.6607,1.3614,0.0837,14.3457,-0.9507,-0.8851,0.9678,TASCA_DESTRA_DAVANTI_PANTALONI
-0.3755,8.4009,2.8984,9.8139,-1.0107,-0.8891,6.3965,2.5291,11.6367,-4.0701,1.0965,26.3999,5.1381,22.4544,-0.6578,5.9523,7.9006,2.8108,11.9851,0.1256,0.4223,-0.3425,-0.0631,-0.8109,-0.1494,0.1842,1.146,0.5641,1.0312,0.4922,0.8998,1.828,1.3134,0.3182,1.0633,0.2423,0.8096,3.3415,0.5281,0.5536,-2.8664,1.0484,-5.4281,-5.1774,2.1266,0.3604,0.3561,0.1695,0.1675,0.9882,0.8434,0.4371,0.8188,0.5182,0.9709,1.8735,0.0298,8.863,-0.4193,-0.668,0.244,0.0703,-0.4889,0.0996,-0.7503,0.0025,0.0504,0.8124,?,-0.0539,0.0053,0.073,0.226,-2.768,-0.225,0.0012,0.0343,0.2702,?,13.9142,3.3345,0.2396,0.6908,1.4708,2.1291,0.4772,2.1634,4.5331,4.8931,3.0065,0.6144,0,1,0,3.5945,3.0065,0.8364,0.016,1.0483,0.9221,0.0203,-0.3215,3.8471,1.1167,1.0567,3.676,0.2757,-8.6939,0.3521,0.5934,9.5659,?,-1.3537,2.6607,1.6312,5.441,-1.8268,-0.4425,-2.8419,6.4222,1.7809,0.6478,0.3638,3.1717,0.4197,0.1323,-0.1463,-0.398,2.7205,0,2.6369,0,0.3843,0.6756,1.7581,0.196,14.3567,0.9179,-0.9309,-0.9741,TASCA_DESTRA_DAVANTI_PANTALONI
2.2968,18.4265,4.2926,15.7168,-1.1031,-4.3778,35.6278,5.9689,16.8419,-2.3419,3.4597,21.6968,4.658,15.9504,-0.7029,9.959,12.9808,3.6029,12.5948,0.2066,-0.5246,0.6639,0.2306,-1.2654,-0.4396,0.3474,0.7192,0.9216,1.1914,1.2814,1.6567,1.2928,0.5172,0.8493,1.4195,1.6421,2.7447,1.6715,0.6985,1.2521,-2.5135,1.7926,-3.5985,-2.0074,1.4829,0.7978,0.4708,0.538,0.3175,0.59,0.9332,0.9854,1.2479,1.0559,1.3372,1.2664,0.0616,15.4431,-0.7871,0.5488,0.7327,-0.4294,-0.8872,0.4877,-0.386,0.0099,0.0996,0.5072,?,0.1168,0.0556,0.2357,0.7479,-0.7333,-0.6898,0.0078,0.0881,0.8405,?,-3.3063,0.5596,-0.1693,0.4226,1.1307,2.6754,0.1786,1.2784,7.158,1.6029,0.6034,0.3765,0,1,0,0.6781,0.6034,0.8898,0.0082,1.3075,0.4961,0.3023,0.9582,3.522,15.8788,3.9848,10.931,-0.379,-5.0967,13.2476,3.6397,11.2709,-2.6137,5.3336,0.1999,0.4471,1.3925,0.77,-0.691,0.6604,-0.9556,1.0948,8.9122,8.1404,1.1986,79.4276,66.2662,0.3686,-0.6446,-1.7489,2.5414,1.3094,0.5152,0.9698,7.8497,8.0938,0.0834,15.477,0.7689,-0.0736,0.5159,TASCA_DESTRA_DIETRO_PANTALONI
5.2249,1.7165,1.3102,5.5696,0.2955,-7.9353,9.0896,3.0149,13.8308,?,-1.6415,5.7679,2.4016,9.6204,-1.4088,10.0041,9.4557,3.075,13.4422,0.1592,-0.6584,-3.183,0.5223,4.8343,-0.7932,-0.1641,0.4346,0.5455,0.4261,1.2553,0.9805,0.781,0.1888,0.2976,0.1815,1.5759,0.9613,0.61,-0.1689,-0.4151,0.9178,2.4582,-5.4346,-2.2108,0,1.9794,0.4945,0,0,0.2498,0.4027,0.5789,0.4143,1.4377,1.0289,0.7157,0.1928,15.7039,-0.8724,-0.2209,0.9128,0.0967,-0.9886,-0.1851,-0.4627,0.0723,0.2688,0.8055,-10.9764,-0.1021,0.0042,0.0645,0.2219,-6.4084,-0.5807,0.0314,0.1771,0.7939,?,4.5328,0.7969,0.1758,4.1705,1.5176,0.3639,17.3932,2.303,0.1324,3.8456,0.9299,0.2418,2.2452,0,0,3.6296,1.0146,0.2795,0.015,1.1547,-0.2825,-0.9338,0.5235,5.4902,5.3335,2.3094,7.9699,0.072,-3.743,12.3282,3.5111,12.0113,-2.9738,4.0051,18.3211,4.2803,10.4282,-0.0922,-1.4668,1.3708,-0.9345,0.6577,0.5396,0.8203,0.4326,0.2911,0.6729,-0.0688,-0.7021,10.2089,2.8412,0.8995,0.3166,0.6635,0.7643,1.1518,0.1552,14.2168,-0.513,-0.5707,0.9546,TASCA_DESTRA_DIETRO_PANTALONI
4.224,19.1557,4.3767,28.7826,-0.1512,-2.881,8.0803,2.8426,11.1804,-1.357,-1.6813,11.2383,3.3524,22.9163,-0.4873,7.3241,13.8005,3.7149,28.5426,0.0341,-1.4661,-2.5123,0.5767,1.7135,-0.3934,-0.2296,1.5397,1.3056,1.1782,0.8479,0.7652,0.9024,2.3707,1.7045,1.388,0.719,0.5855,0.8143,0.5873,0.5035,-3.7532,0.8572,-6.3902,-7.4544,5.2707,1.6227,0.8461,0.3079,0.1605,0.5214,2.5744,1.256,1.0084,0.4879,0.3917,0.8029,0.0579,10.9364,-0.1185,0.6446,0.8963,-0.1121,-0.2403,0.5786,-0.2177,0.0537,0.2318,0.6559,-1.7066,0.0498,0.0262,0.1618,0.4853,-0.7259,-0.3022,0.7072,0.8409,1.8932,-0.9898,-4.3688,0.7204,-0.1649,1.4327,0.2756,0.1924,2.0526,0.076,0.037,2.026,0.4391,0.2167,0.8618,0.2547,0.2955,1.3514,0.3464,0.2563,0.004,1.3198,0.8299,0.9745,0.8992,4.8457,5.6917,2.3857,7.6328,-0.0696,0.7109,13.3413,3.6526,9.492,-0.7233,7.2523,0.3903,0.6248,2.361,0.7272,6.816,0.6682,0.098,0.6532,3.8186,5.8462,0.4266,14.5815,34.1786,0.1247,-0.079,-0.633,1.2956,0.8245,0.6364,0.8041,3.2328,4.0203,0.0941,15.5771,-0.69,-0.9602,0.7327,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3666,0.0776,0.2786,1.1787,-0.3344,-0.5158,0.1073,0.3276,1.2229,-4.4696,0.0285,0.1044,0.323,1.2582,-1.4828,0.7975,0.0545,0.2334,0.8669,0.2938,-0.7107,12.854,0.4596,-18.0858,-0.6467,0.0358,0.8505,0.8625,1.194,1.0141,1.4038,1.3844,0.7234,0.7439,1.4256,1.0284,1.9708,1.9164,0.2956,0.3931,-0.8192,1.3299,-2.7715,-2.0841,3.9511,1.7432,0.7197,0.4412,0.1822,0.4129,0.9639,0.9369,1.3598,0.9719,1.4107,1.4514,0.0067,1.2086,-0.6627,0.1437,0.7158,0.5322,-0.9253,-0.4863,-0.1793,0.0071,0.0841,0.3218,?,-0.7555,0.0004,0.02,0.776,?,-0.403,0.0019,0.0434,0.4845,?,0.2373,0.4448,1.8745,4.2041,1.94,0.4615,17.6741,3.7635,0.2129,0.4147,0.6642,1.6017,1,1,1,0.4147,0.6642,1.6017,0.0093,1.3378,-0.9686,0.9957,-0.9873,8.5124,0.0058,0.0764,0.2169,0.9747,4.3572,0.028,0.1674,0.4822,0.8967,-2.1651,0.0019,0.0441,2.2132,?,1.9537,-3.9316,-2.0124,0.4565,1.7319,3.7937,0.2084,2.9995,14.3924,1.9999,-3.7832,-1.8917,1.8398,0,0,0.4499,0.098,0.2179,0.1043,15.0347,-0.9987,-0.961,0.9667,TASCA_SINISTRA_DAVANTI_PANTALONI
