@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
1.5166,7.5293,2.744,18.0174,-0.3681,-0.3051,3.2568,1.8047,11.6681,-1.219,-0.6561,2.0229,1.4223,8.5111,-1.3283,2.9221,7.094,2.6635,13.2692,0.0016,-4.9702,-2.3116,0.519,0.4651,-0.1044,-0.2245,1.5205,1.9292,1.0302,1.2688,0.6776,0.534,2.3118,3.722,1.0614,1.61,0.4591,0.2852,0.7563,0.9985,-225.7984,1.3201,-298.5411,-226.147,2.5045,3.6026,0.9909,1.4384,0.3956,0.275,1.5442,2.1169,1.3578,1.3709,0.8793,0.6414,0.006,4.291,0.2631,-0.2371,0.7335,-0.1033,-0.0556,-0.2944,-5.8026,542.4534,23.2906,61.499,-3.8812,-31.3667,107.0993,10.3489,42.0593,?,-18.9111,79.2201,8.9006,44.6991,-1.3955,0.185,0.3068,1.6586,2.2505,2.6168,1.1627,5.065,6.8474,1.3519,1.1626,1.8779,1.6152,0,0.6752,0,1.4622,1.3758,0.9409,0.1324,70.5137,-0.7909,-0.9297,0.7841,?,?,?,?,?,PANTALONI
0.0231,0.1713,0.4139,2.4078,-1.015,-0.0078,0.1692,0.4114,2.0754,-0.7723,0.0039,0.0718,0.268,1.6052,-0.5871,0.4879,0.1749,0.4182,1.6359,0.0137,-2.9624,5.858,0.0474,-1.9774,-0.016,0.0081,1.0061,1.5444,0.9896,1.535,0.9836,0.6408,1.0122,2.3851,0.9794,2.3563,0.9676,0.4106,1.3411,2.0424,-53.2798,1.523,-39.7296,-26.0868,1.0204,1.1814,0.7204,1.1578,0.706,0.6098,1.1601,1.4999,1.4718,1.2929,1.2687,0.9813,0.0001,0.75,-0.7422,-0.6681,-0.1804,0.6987,0.1092,0.3758,-15.7797,0.1825,0.4272,16.6794,?,-46.9682,0.2227,0.4719,47.699,?,5.3792,0.8475,0.9206,2.9404,0.5701,0.336,-2.9334,-8.7314,0.9053,0.4641,0.5126,0.8195,0.2154,0.2628,0.3497,-4.2783,-12.2348,1,0,0,0.3497,5.6725,16.2221,0.1767,68.127,-0.3,-0.3104,0.901,?,?,?,?,?,PANTALONI
0.2438,0.2939,0.5421,2.8505,-0.6054,-0.2063,0.2045,0.4522,2.191,-2.2195,-0.0978,0.0212,0.1456,0.6762,-2.6695,0.554,0.3241,0.5693,2.2979,0.0167,-1.1815,-2.4919,0.44,2.1092,-0.3724,-0.1766,1.1989,3.7243,0.9522,3.1065,0.7942,0.2557,1.4373,13.8706,0.9067,9.6505,0.6308,0.0654,0.7116,2.185,-27.5276,3.0704,-38.6818,-12.5984,2.6091,9.6351,0.7598,3.6928,0.2912,0.0789,1.301,4.2153,1.2405,3.24,0.9535,0.2943,0.0011,0.8217,-0.8624,-0.1512,0.8695,0.2981,-0.8514,-0.2702,-45.8791,1.6215,1.2734,47.0398,?,-13.6382,2.0895,1.4455,17.4591,?,12.0052,1.7105,1.3079,5.3391,0.6537,3.364,-3.8216,-1.136,0.8809,0.9736,1.1052,0.776,0.9479,1.2216,2.6943,-4.6667,-1.7321,1,0,0,2.6943,8.8105,3.2701,0.1696,71.5225,-0.9727,0.6541,-0.6111,?,?,?,?,?,PANTALONI
1.3934,6.9543,2.6371,15.9193,-1.0027,0.1582,2.5186,1.587,8.1114,-1.074,-1.2195,6.427,2.5351,19.4608,-0.4972,3.8125,4.8188,2.1952,15.0302,0.0178,8.8055,-1.1426,0.3655,-0.1298,0.0415,-0.3199,1.6617,1.0402,1.2013,0.626,0.723,1.1549,2.7611,1.082,1.4432,0.3919,0.5227,1.3337,1.8976,1.2334,-29.2976,0.65,-15.4393,-23.7544,2.0324,0.6115,0.5195,0.3009,0.2556,0.8494,1.9626,0.818,1.0592,0.4168,0.5397,1.2948,0.0065,5.6585,0.0211,0.1351,0.3791,-0.3176,0.1527,-0.1388,-39.0415,117.7456,10.8511,47.9996,?,-15.1474,159.4717,12.6282,38.2187,?,4.5497,157.7984,12.5618,45.0577,-0.6433,2.5774,-8.5812,-3.3293,0.8593,0.8638,1.0053,0.7383,0.7462,1.0106,1.2559,2.7212,2.1667,1,0,0,1.2559,1.0653,0.8482,0.1468,66.345,-0.9508,-0.7748,0.8575,?,?,?,?,?,PANTALONI
-1.3139,4.9358,2.2217,10.3631,-3.1866,-1.6248,8.9022,2.9837,11.1721,-2.2439,0.1356,7.1172,2.6678,14.4066,-0.8681,3.9184,9.9858,3.16,13.122,0.0057,0.8086,-9.6884,-0.3353,-11.9814,-0.4147,0.0346,0.7446,0.8328,0.703,1.1184,0.9442,0.8442,0.5544,0.6935,0.4943,1.2508,0.8915,0.7127,1.0207,1.1782,-104.9815,1.1544,-102.8554,-89.1008,0.7187,0.321,0.1876,0.4466,0.261,0.5844,0.9276,0.7193,0.7897,0.7755,0.8514,1.0979,0.0073,6.1096,0.8579,-0.5367,-0.7128,-0.4378,-0.8137,0.4926,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PANTALONI
-1.3587,4.9758,2.2307,8.9496,-2.6644,-1.9243,12.1934,3.4919,15.7942,-1.572,0.4578,5.1867,2.2774,11.4106,-0.6502,4.2444,10.0995,3.178,12.7503,0.0206,0.7061,-2.9678,-0.3201,-4.2031,-0.4534,0.1079,0.6388,0.9795,0.7019,1.5333,1.0988,0.7166,0.4081,0.9593,0.4927,2.3509,1.2073,0.5136,0.6741,1.4474,-24.3072,2.1471,-36.0588,-16.7942,0.3977,0.3532,0.1876,0.8881,0.4717,0.5312,0.5666,0.7843,0.7019,1.3842,1.2387,0.8949,0.0084,6.6346,0.8523,-0.5358,-0.7869,-0.5301,-0.7761,0.6669,19.8614,55.387,7.4422,25.7401,0.3549,-13.839,115.7691,10.7596,53.3386,-0.6018,-36.1751,42.4107,6.5124,39.8987,?,-1.4352,-0.549,0.3826,0.6917,1.1428,1.6522,0.4784,1.306,2.7297,-0.7065,-0.3549,0.5023,1.1982,0,0,0.4826,0.6451,1.3369,0.1517,72.8373,0.9018,0.7784,0.9313,?,?,?,?,?,PANTALONI
-1.1593,4.9143,2.2168,10.3105,-2.9863,-2.1225,9.8591,3.1399,13.1551,-2.7664,0.1845,7.4647,2.7322,16.3123,-0.4943,4.3099,9.5461,3.0897,14.9413,0.0111,0.5462,-6.2839,-0.269,-11.505,-0.4925,0.0428,0.706,0.8114,0.7175,1.1492,1.0163,0.8843,0.4985,0.6583,0.5148,1.3208,1.0328,0.782,0.7994,1.4314,-46.2089,1.7906,-57.8054,-32.2828,0.7405,0.2369,0.1712,0.32,0.2312,0.7225,0.7838,0.6321,0.6901,0.8064,0.8805,1.0918,0.0085,6.4332,0.6958,-0.4987,-0.7293,-0.1743,-0.7582,0.4871,22.0459,49.6969,7.0496,25.9796,0.3651,-7.9421,240.3505,15.5032,59.2773,-0.4381,-34.4552,91.2578,9.5529,39.5996,?,-2.7758,-0.6398,0.2305,0.4547,0.738,1.6229,0.2068,0.5446,2.6338,-0.8273,-0.3773,0.456,0.9927,0,0,0.4383,0.6561,1.4969,0.1457,71.9245,0.4247,0.4917,0.9622,?,?,?,?,?,PANTALONI
-1.191,12.7928,3.5767,32.1138,-0.5529,-2.2151,5.4047,2.3248,12.0368,-2.8597,0.3607,7.7475,2.7834,28.3974,-0.2288,4.5449,11.7443,3.427,30.9377,0.0074,0.5377,-3.3015,-0.262,-6.1403,-0.4874,0.0794,1.5385,1.285,1.0437,0.8352,0.6784,0.8122,2.367,1.6512,1.0893,0.6976,0.4602,0.6597,1.282,2.1626,-49.4774,1.6868,-38.5927,-22.8788,6.6313,0.8948,0.6635,0.1349,0.1001,0.7415,2.668,1.1309,1.038,0.4239,0.3891,0.9179,0.0089,6.8976,0.2473,0.3453,-0.1896,-0.1546,-0.3763,0.5021,17.0683,94.6043,9.7265,33.0597,0.1689,-0.3584,147.4126,12.1414,50.5173,-0.4104,-37.6775,124.1128,11.1406,45.1187,?,-47.6209,-0.453,0.0095,0.8011,0.8731,1.0898,0.6418,0.7622,1.1877,-0.4572,-0.1489,0.3258,1.1106,0,0,0.6544,0.7327,1.1197,0.1451,63.5511,0.6583,0.9057,0.8143,?,?,?,?,?,PANTALONI
1.0132,9.043,3.0072,20.507,-0.4115,0.9139,7.9353,2.817,12.191,-0.4153,-1.069,13.1294,3.6234,32.9147,-0.5685,4.9316,8.7919,2.9651,23.3476,0.0397,1.1087,-0.9478,0.2055,-0.8549,0.1853,-0.2168,1.0675,0.8299,1.0142,0.7774,0.95,1.222,1.1396,0.6888,1.0286,0.6044,0.9026,1.4933,1.6712,0.5011,-6.1936,0.2999,-3.706,-12.3596,1.6867,0.6923,0.5976,0.4105,0.3543,0.8631,1.6821,0.623,0.8783,0.3704,0.5222,1.4098,0.0061,7.3996,0.0055,0.5081,0.5217,-0.1434,0.3746,0.2891,-29.6492,33.6765,5.8031,39.7186,?,-10.3168,175.8609,13.2613,49.7391,-2.2509,-25.0706,23.9623,4.8951,32.6385,?,2.8739,1.1826,0.4115,0.4376,1.1855,2.7091,0.1915,1.4054,7.3391,1.1533,1.2169,1.0552,0,1,0,0.7985,1.2169,1.5239,0.142,68.3246,-0.6103,-0.3225,-0.4123,?,?,?,?,?,PANTALONI
1.3863,6.8057,2.6088,11.9278,-0.4964,0.296,7.2476,2.6921,12.3684,-0.6373,-0.3059,3.5484,1.8837,11.6168,-0.8379,3.9907,3.7792,1.944,10.1924,0.046,4.6837,-4.5316,0.3474,-0.9675,0.0742,-0.0767,0.969,1.3849,1.342,1.4292,1.3848,0.969,0.939,1.918,1.8009,2.0425,1.9178,0.9389,0.8218,0.7471,-8.0492,0.909,-9.7941,-10.7743,1.0552,1.2611,0.7461,1.1951,0.707,0.5916,0.9644,1.0268,1.1703,1.0647,1.2135,1.1398,0.0049,6.0418,0.4936,0.386,0.5684,0.0184,0.3851,0.1017,-23.578,110.3627,10.5054,38.4598,?,-13.9523,297.0377,17.2348,47.3984,-1.9368,-26.6782,7.0081,2.6473,29.5792,?,1.6899,0.8838,0.523,0.6095,3.9684,6.5104,0.3715,15.748,42.3851,1.2304,1.3002,1.0568,0,1,0,0.8114,1.3002,1.6024,0.1301,69.477,-0.8608,-0.741,0.4219,?,?,?,?,?,PANTALONI
0.0145,0.0166,0.1287,0.6828,-0.965,-0.0408,0.0093,0.0965,0.5751,-1.0941,0.0237,0.0124,0.1116,0.6863,-0.6273,0.1774,0.0093,0.0962,0.4983,0.0439,-0.3556,0.6117,0.0817,-1.7201,-0.2297,0.1336,1.3328,1.1532,1.3367,0.8652,1.0029,1.1591,1.7764,1.3299,1.7869,0.7487,1.0059,1.3436,1.1158,1.2674,-14.668,1.1359,-13.1458,-11.5732,1.2651,0.8239,0.6667,0.6512,0.527,0.8092,1.1871,0.9949,1.3702,0.8381,1.1542,1.3773,0.0002,0.2679,-0.319,-0.2682,0.0698,-0.126,-0.2186,0.1946,-46.2114,0.0703,0.2651,46.8597,?,0.0652,0.5278,0.7265,2.2797,-1,-8.1081,0.081,0.2846,8.8791,?,-708.4808,5.6994,-0.008,0.3649,0.9314,2.5527,0.1331,0.8675,6.5163,41.1111,5.2775,0.1284,0,1,0,20.5556,5.2775,0.2567,0.1607,54.9875,0.1213,0.3078,0.6746,?,?,?,?,?,PANTALONI
-0.1885,0.0623,0.2495,1.1644,-2.1872,0.2748,0.0908,0.3013,1.3447,-0.2619,0.0527,0.0212,0.1457,0.9649,-0.8511,0.4662,0.0708,0.266,1.0923,0.0199,-0.6858,-3.5768,-0.4043,5.2155,0.5895,0.113,0.8282,1.7131,0.9381,2.0685,1.1327,0.5476,0.6859,2.9349,0.8801,4.2787,1.2831,0.2999,2.8631,1.8012,-35.9872,0.6291,-12.5691,-19.9793,0.3428,0.7009,0.3278,2.0444,0.9562,0.4677,0.8659,1.2068,1.0661,1.3937,1.2311,0.8834,0.0012,0.7027,-0.5726,0.0614,-0.7186,-0.2351,0.873,-0.1138,-46.3542,0.0574,0.2396,46.7987,?,-1.9226,7.0627,2.6576,9.5978,-7.8967,-6.9527,0.9349,0.9669,8.5785,?,24.1106,6.6671,0.2765,0.0902,0.2478,2.7485,0.0081,0.0614,7.5542,5.4935,5.4554,0.9931,0,1,0,4.876,5.4554,1.1188,0.1623,55.5541,-0.4562,0.0258,-0.5441,?,?,?,?,?,PANTALONI
0.05,0.08,0.2829,2.1089,-0.9433,-0.0802,0.0192,0.1387,0.843,-3.5723,-0.0082,0.017,0.1303,0.9131,-1.5815,0.286,0.0435,0.2085,1.0802,0.0208,-0.6225,-6.1111,0.1747,9.8167,-0.2806,-0.0286,2.039,2.1702,1.3567,1.0643,0.6654,0.6252,4.1575,4.7096,1.8408,1.1328,0.4428,0.3909,1.5543,1.8299,-44.5126,1.1774,-28.6388,-24.3246,5.8861,3.0679,0.9837,0.5212,0.1671,0.3206,2.5017,2.3095,1.9523,0.9232,0.7804,0.8453,0.0004,0.4102,-0.4005,0.0141,0.4019,-0.303,-0.3878,-0.2529,-45.9478,0.0422,0.2054,46.4996,?,-0.7356,0.4829,0.6949,2.7573,-4.119,-8.7182,0.1815,0.426,9.6588,?,62.4625,5.2704,0.0844,0.2955,0.4821,1.6313,0.0873,0.2324,2.6611,20.9587,4.8142,0.2297,0,1,0,16.8644,4.8142,0.2855,0.1772,55.4873,-0.5277,-0.2173,0.6022,?,?,?,?,?,PANTALONI
0.3002,4.7022,2.1685,15.9484,-0.7688,0.6283,4.673,2.1617,11.9532,-0.4914,-1.0006,5.954,2.4401,13.9959,-1.0376,3.5155,4.4563,2.111,9.5706,0.0229,0.4778,-0.3,0.0854,-0.6279,0.1787,-0.2846,1.0031,0.8887,1.0272,0.8859,1.024,1.1559,1.0062,0.7898,1.0552,0.7849,1.0486,1.3361,1.7601,0.9726,-30.9054,0.5526,-17.5586,-31.7765,1.125,1.3127,0.9205,1.1669,0.8183,0.7013,1.3342,1.1395,1.6664,0.854,1.2489,1.4624,0.0042,5.2687,0.0496,0.1657,-0.1358,-0.0916,0.3889,-0.3974,0.6243,147.6994,12.1532,31.5582,-1.5911,-26.954,74.8007,8.6487,47.1588,?,-110.5376,10.2857,3.2071,114.8987,?,-0.0232,-0.0056,0.2438,1.4052,3.7894,2.6967,1.9746,14.3596,7.2723,0.4109,0.1687,0.4104,0,0,1,0.6692,0.2747,0.4104,0.391,148.7708,0.9372,-0.6789,-0.8602,?,?,?,?,?,GIACCA
0.2653,3.9674,1.9918,11.6607,-0.968,0.2098,4.1192,2.0296,9.4567,-0.6453,-0.7126,6.2096,2.4919,14.5983,-2.4967,2.92,6.3921,2.5283,11.3307,0.0031,1.2642,-0.3723,0.0909,-0.2945,0.0719,-0.244,0.9814,0.7993,0.7878,0.8145,0.8028,0.9856,0.9631,0.6389,0.6207,0.6634,0.6444,0.9714,1.5463,0.5502,-163.0948,0.3558,-105.4712,-296.4038,1.0309,1.4193,0.5213,1.3767,0.5057,0.3673,1.2331,0.7988,1.0291,0.6478,0.8346,1.2884,0.0027,4.3313,0.1611,0.4322,-0.1005,-0.3733,0.3659,-0.7083,6.3803,73.711,8.5855,27.478,-1.3016,-25.0399,24.5828,4.9581,45.2393,?,-111.7193,3.0888,1.7575,114.119,?,-0.2548,-0.0571,0.2241,1.7316,4.885,2.8211,2.9985,23.8637,7.9586,0.3435,0.1362,0.3964,0,0,1,0.6074,0.2408,0.3964,0.3968,146.8603,0.9552,-0.4252,-0.6226,?,?,?,?,?,GIACCA
0.4611,3.6029,1.8981,13.1207,-1.8932,0.7558,3.1663,1.7794,9.8469,-0.4417,-1.0705,7.8065,2.794,18.1479,-2.157,2.9655,7.7117,2.777,13.4476,0.0044,0.61,-0.4307,0.1555,-0.706,0.2549,-0.361,1.0667,0.6794,0.6835,0.6369,0.6408,1.0061,1.1379,0.4615,0.4672,0.4056,0.4106,1.0123,2.8459,0.6924,-143.8345,0.2433,-50.5401,-207.7222,0.664,0.7889,0.3357,1.1881,0.5057,0.4256,1.3325,0.723,0.9757,0.5426,0.7322,1.3495,0.0047,4.3111,0.0312,0.0867,0.038,-0.1276,0.5807,-0.5104,3.5414,114.933,10.7207,28.7994,-1.2967,-31.5839,86.0042,9.2738,51.4786,?,-109.1768,15.3779,3.9215,111.7798,?,-0.1121,-0.0324,0.2893,1.156,2.7338,2.3649,1.3364,7.4739,5.5927,0.3159,0.1455,0.4605,0,0,1,0.5594,0.2576,0.4605,0.3881,151.4405,0.9591,-0.9011,-0.9278,?,?,?,?,?,GIACCA
0.3002,4.7022,2.1685,15.9484,-0.7688,0.6283,4.673,2.1617,11.9532,-0.4914,-1.0006,5.954,2.4401,13.9959,-1.0376,3.5155,4.4563,2.111,9.5706,0.0229,0.4778,-0.3,0.0854,-0.6279,0.1787,-0.2846,1.0031,0.8887,1.0272,0.8859,1.024,1.1559,1.0062,0.7898,1.0552,0.7849,1.0486,1.3361,1.7601,0.9726,-30.9054,0.5526,-17.5586,-31.7765,1.125,1.3127,0.9205,1.1669,0.8183,0.7013,1.3342,1.1395,1.6664,0.854,1.2489,1.4624,0.0042,5.2687,0.0496,0.1657,-0.1358,-0.0916,0.3889,-0.3974,0.6243,147.6994,12.1532,31.5582,-1.5911,-26.954,74.8007,8.6487,47.1588,?,-110.5376,10.2857,3.2071,114.8987,?,-0.0232,-0.0056,0.2438,1.4052,3.7894,2.6967,1.9746,14.3596,7.2723,0.4109,0.1687,0.4104,0,0,1,0.6692,0.2747,0.4104,0.391,148.7708,0.9372,-0.6789,-0.8602,?,?,?,?,?,GIACCA
