@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.0062,0.0145,0.1206,0.4961,-1.1077,0.0705,0.0185,0.1362,0.6505,-0.6158,-0.0298,0.0066,0.0813,0.4054,-1.9803,0.1878,0.0103,0.1015,0.4365,0.0712,-0.0878,0.208,-0.033,-2.3687,0.3754,-0.1585,0.8854,1.484,1.1876,1.676,1.3412,0.8002,0.784,2.2022,1.4103,2.8091,1.7989,0.6404,1.0515,0.9679,-7.7953,0.9205,-7.4132,-8.0538,0.5846,1.7303,0.5008,2.9599,0.8567,0.2894,0.7625,1.2237,1.1364,1.6048,1.4902,0.9286,0.0008,0.2778,-0.1066,-0.1374,-0.06,-0.5761,0.6692,-0.4915,8.9167,0.0001,0.0085,0.0299,0.9967,4.0812,0.0003,0.0183,0.0642,0.9844,-0.0665,0.0012,0.0341,0.1231,?,2.1848,-134.0135,-61.3387,0.4654,0.2495,0.536,0.2166,0.0622,0.2873,2.1988,-72.3306,-32.8949,2.1718,0,0,0.4659,0.2428,0.5213,0.1032,13.0645,-1.0301,0.5135,-0.4922,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.299,4.7023,2.1685,10.3275,-1.4356,1.0303,2.8754,1.6957,6.9098,-0.2659,-3.0976,4.217,2.0535,9.0955,-7.0295,4.2235,4.703,2.1686,8.7417,0.0946,-0.2902,0.0965,-0.0708,-0.3326,0.2439,-0.7334,1.2788,1.056,0.9999,0.8258,0.7819,0.9469,1.6353,1.1151,0.9999,0.6819,0.6114,0.8967,4.1943,0.7645,-6.6647,0.1823,-1.589,-8.718,0.7768,3.7434,0.4392,4.8188,0.5654,0.1173,1.4946,1.1355,1.1814,0.7597,0.7904,1.0405,0.0338,6.0457,0.0333,-0.0895,-0.1294,-0.6978,0.7999,-0.7986,2.5328,0.388,0.6229,2.3632,0.3925,8.5886,0.2437,0.4937,1.2843,0.861,3.6265,2.191,1.4802,4.1218,0.1913,0.2949,0.6984,2.3683,1.2617,0.4208,0.3335,1.5919,0.1771,0.1112,0.1919,1.5657,8.1589,0.421,0.7632,1.8129,1.8401,0.5733,0.3116,0.0996,14.7479,0.067,-0.529,-0.8802,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.5922,5.1361,2.2663,9.5228,-1.1855,1.3823,1.6579,1.2876,5.8508,-0.3835,-2.8877,2.6902,1.6402,9.4899,-4.5415,4.3615,1.062,1.0305,5.8464,0.2517,-0.4284,0.2051,-0.1358,-0.4787,0.3169,-0.6621,1.7601,1.3817,2.1992,0.785,1.2495,1.5916,3.098,1.9092,4.8364,0.6163,1.5611,2.5332,3.185,0.6642,-2.6273,0.2085,-0.8249,-3.9558,1.0303,2.5444,0.5577,2.4695,0.5413,0.2192,1.6276,1.0035,1.6288,0.6165,1.0008,1.6232,0.0336,6.4665,0.1179,-0.0207,-0.097,-0.0792,0.4061,-0.4567,3.0949,0.3393,0.5825,1.8181,0.522,8.7649,0.1956,0.4422,1.7147,0.8152,2.6842,2.025,1.423,4.6226,0.0994,0.3531,1.153,3.2654,1.3172,0.4093,0.3108,1.7349,0.1676,0.0966,0.2624,3.8906,14.8249,0.4099,0.741,1.8079,1.0603,0.3933,0.3709,0.0997,14.5441,0.0334,-0.5111,-0.8549,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.9116,9.8989,3.1463,14.7356,-1.4819,0.2948,1.7603,1.3268,6.533,-1.4732,-3.1511,7.3802,2.7167,17.3692,-0.9013,4.9633,5.2524,2.2918,9.034,0.0757,-3.0923,0.2893,-0.1837,-0.0936,0.0594,-0.6349,2.3714,1.1581,1.3728,0.4884,0.5789,1.1854,5.6234,1.3413,1.8847,0.2385,0.3351,1.4051,2.2609,1.0685,-11.8927,0.4726,-5.2601,-11.1298,2.2476,0.6499,0.6075,0.2892,0.2703,0.9347,2.2556,0.8484,1.6311,0.3761,0.7232,1.9226,0.034,7.144,-0.0291,-0.0275,-0.5649,-0.4551,0.2756,-0.4648,2.5843,0.2543,0.5042,1.775,0.4837,8.6525,0.2127,0.4612,1.4878,0.8384,3.5043,1.8714,1.368,4.6421,0.1845,0.2987,0.7375,2.4691,1.0934,0.3686,0.3371,1.1955,0.1359,0.1136,0.2154,1.5832,7.3489,0.3734,0.6039,1.6174,1.193,0.3824,0.3205,0.0999,14.7412,0.1989,-0.5526,-0.9086,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.299,4.7023,2.1685,10.3275,-1.4356,1.0303,2.8754,1.6957,6.9098,-0.2659,-3.0976,4.217,2.0535,9.0955,-7.0295,4.2235,4.703,2.1686,8.7417,0.0946,-0.2902,0.0965,-0.0708,-0.3326,0.2439,-0.7334,1.2788,1.056,0.9999,0.8258,0.7819,0.9469,1.6353,1.1151,0.9999,0.6819,0.6114,0.8967,4.1943,0.7645,-6.6647,0.1823,-1.589,-8.718,0.7768,3.7434,0.4392,4.8188,0.5654,0.1173,1.4946,1.1355,1.1814,0.7597,0.7904,1.0405,0.0338,6.0457,0.0333,-0.0895,-0.1294,-0.6978,0.7999,-0.7986,2.5328,0.388,0.6229,2.3632,0.3925,8.5886,0.2437,0.4937,1.2843,0.861,3.6265,2.191,1.4802,4.1218,0.1913,0.2949,0.6984,2.3683,1.2617,0.4208,0.3335,1.5919,0.1771,0.1112,0.1919,1.5657,8.1589,0.421,0.7632,1.8129,1.8401,0.5733,0.3116,0.0996,14.7479,0.067,-0.529,-0.8802,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.5922,5.1361,2.2663,9.5228,-1.1855,1.3823,1.6579,1.2876,5.8508,-0.3835,-2.8877,2.6902,1.6402,9.4899,-4.5415,4.3615,1.062,1.0305,5.8464,0.2517,-0.4284,0.2051,-0.1358,-0.4787,0.3169,-0.6621,1.7601,1.3817,2.1992,0.785,1.2495,1.5916,3.098,1.9092,4.8364,0.6163,1.5611,2.5332,3.185,0.6642,-2.6273,0.2085,-0.8249,-3.9558,1.0303,2.5444,0.5577,2.4695,0.5413,0.2192,1.6276,1.0035,1.6288,0.6165,1.0008,1.6232,0.0336,6.4665,0.1179,-0.0207,-0.097,-0.0792,0.4061,-0.4567,3.0949,0.3393,0.5825,1.8181,0.522,8.7649,0.1956,0.4422,1.7147,0.8152,2.6842,2.025,1.423,4.6226,0.0994,0.3531,1.153,3.2654,1.3172,0.4093,0.3108,1.7349,0.1676,0.0966,0.2624,3.8906,14.8249,0.4099,0.741,1.8079,1.0603,0.3933,0.3709,0.0997,14.5441,0.0334,-0.5111,-0.8549,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.9116,9.8989,3.1463,14.7356,-1.4819,0.2948,1.7603,1.3268,6.533,-1.4732,-3.1511,7.3802,2.7167,17.3692,-0.9013,4.9633,5.2524,2.2918,9.034,0.0757,-3.0923,0.2893,-0.1837,-0.0936,0.0594,-0.6349,2.3714,1.1581,1.3728,0.4884,0.5789,1.1854,5.6234,1.3413,1.8847,0.2385,0.3351,1.4051,2.2609,1.0685,-11.8927,0.4726,-5.2601,-11.1298,2.2476,0.6499,0.6075,0.2892,0.2703,0.9347,2.2556,0.8484,1.6311,0.3761,0.7232,1.9226,0.034,7.144,-0.0291,-0.0275,-0.5649,-0.4551,0.2756,-0.4648,2.5843,0.2543,0.5042,1.775,0.4837,8.6525,0.2127,0.4612,1.4878,0.8384,3.5043,1.8714,1.368,4.6421,0.1845,0.2987,0.7375,2.4691,1.0934,0.3686,0.3371,1.1955,0.1359,0.1136,0.2154,1.5832,7.3489,0.3734,0.6039,1.6174,1.193,0.3824,0.3205,0.0999,14.7412,0.1989,-0.5526,-0.9086,?,?,?,?,?,TASCA_GIACCA_ALTA
2.2143,7.1242,2.6691,10.0292,-0.3627,3.0981,2.123,1.4571,5.6037,0.0679,0.2766,7.0862,2.662,11.2251,-0.9561,5.2987,2.8353,1.6838,7.3033,0.2203,0.7147,8.0041,0.4179,11.1991,0.5847,0.0522,1.8319,1.0027,1.5851,0.5474,0.8653,1.5809,3.3557,1.0054,2.5127,0.2996,0.7488,2.4993,-6.536,0.4865,-1.2935,-0.0744,0.1979,-2.6588,1.2242,1.2826,0.7857,1.0477,0.6418,0.6126,1.7898,0.8935,1.3732,0.4992,0.7673,1.537,0.0406,8.1916,-0.083,-0.7027,0.7315,0.599,0.3498,-0.309,-7.1252,3.4847,1.8667,9.5783,?,6.0345,4.9797,2.2315,6.6869,0.2373,-0.1028,0.522,0.7225,2.2364,-1.1549,-1.1807,69.3416,-58.7275,0.8365,2.5839,3.0888,0.6998,6.6764,9.5406,-4.6037,7.9916,-1.7359,0,0,8.4479,1.4324,4.283,2.9901,0.0993,13.8007,0.9726,-0.7527,-0.5978,?,?,?,?,?,TASCA_GIACCA_ALTA
0.6379,9.762,3.1244,12.1913,-0.4174,0.5669,3.9516,1.9879,7.3175,-0.5364,-0.9453,6.9364,2.6337,12.2486,-0.8789,4.15,5.0497,2.2471,9.6012,0.0466,1.1254,-0.6749,0.1537,-0.5997,0.1366,-0.2278,1.5718,1.1863,1.3904,0.7548,0.8846,1.172,2.4704,1.4074,1.9332,0.5697,0.7825,1.3736,1.4052,0.6266,-7.6473,0.4459,-5.4422,-12.2051,1.806,1.3194,0.8541,0.7306,0.4729,0.6473,1.6661,0.9953,1.2698,0.5974,0.7621,1.2757,0.0131,6.511,0.8879,-0.5319,0.6384,-0.5054,0.5994,-0.3488,-7.24,1.9575,1.3991,8.9029,?,6.0356,2.9929,1.73,4.8068,0.4317,0.468,2.1524,1.4671,3.3701,-0.7097,-1.1996,-15.4689,12.8954,0.8087,0.9537,1.1792,0.6541,0.9095,1.3905,-2.4386,6.3638,-2.6097,0,0,4.2908,1.8522,2.6417,1.4263,0.0973,14.7387,0.9841,-0.9686,-0.9537,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0149,0.0068,0.0825,0.3552,-0.6894,-0.0288,0.0068,0.0824,0.3635,-2.1972,-0.0137,0.0031,0.0555,0.286,-1.1038,0.1192,0.0037,0.0608,0.2483,0.0871,-0.5191,-1.0879,0.1253,2.0958,-0.2414,-0.1152,1.0015,1.485,1.3576,1.4828,1.3556,0.9142,1.003,2.2053,1.8431,2.1987,1.8376,0.8358,0.5803,0.966,-6.1175,1.6646,-10.5421,-6.3329,1.8496,1.5467,0.773,0.8363,0.4179,0.4997,0.9773,1.242,1.4304,1.2709,1.4637,1.1517,0.0004,0.1773,-0.4427,-0.2597,0.4722,-0.2523,-0.5749,0.0525,7.5401,0.0004,0.0195,0.0571,0.9925,6.2655,0.0005,0.0232,0.068,0.9892,0.2436,0,0.0067,0.0212,0.9167,1.2034,30.9466,25.7151,0.8393,2.8892,3.4423,0.7044,8.3473,11.8497,1.2077,32.2121,26.673,1.2037,29.7533,24.7185,0.8388,2.6912,3.2083,0.1011,14.0493,-1.0275,-0.8988,0.898,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0564,0.0346,0.1861,0.8418,-1.7208,0.0842,0.0235,0.1534,0.7332,-0.4552,-0.021,0.0162,0.1274,0.5028,-1.1078,0.2511,0.022,0.1484,0.7424,0.0231,-0.6695,2.6889,-0.2244,-4.0162,0.3352,-0.0835,1.2132,1.4599,1.2537,1.2033,1.0334,0.8588,1.4719,2.1313,1.5718,1.448,1.0678,0.7375,2.3212,2.0147,-30.3854,0.868,-13.0902,-15.0816,0.6141,1.297,0.4071,2.1122,0.663,0.3139,1.1481,1.6742,1.1339,1.4583,0.9876,0.6772,0.0011,0.3928,-0.589,0.1927,-0.5039,-0.699,0.6526,-0.3913,7.4205,0.0009,0.0303,0.1244,0.9834,6.4092,0.0012,0.0344,0.1434,0.9778,-0.1666,0.0012,0.0353,0.2157,?,1.1578,-44.5474,-38.4763,0.8789,0.8569,0.975,0.7725,0.7343,0.9506,1.1713,-34.2318,-29.226,1.1645,0,0,0.8679,0.5768,0.6646,0.1066,13.9963,-1.0038,0.8309,-0.8269,?,?,?,?,?,TASCA_GIACCA_ALTA
-2.9032,7.4103,2.7222,10.5334,-5.8896,-0.4475,3.0938,1.7589,9.7717,-1.3292,-1.0577,3.7547,1.9377,9.0958,-1.9788,3.9668,8.2706,2.8759,9.9558,0.071,6.4881,2.7448,-0.7319,0.4231,-0.1128,-0.2666,1.5476,1.4049,0.9466,0.9077,0.6116,0.6738,2.3952,1.9736,0.896,0.824,0.3741,0.454,1.6147,1.4902,-11.8399,0.9229,-7.3324,-7.945,0.3644,0.5007,0.1427,1.3739,0.3915,0.2849,1.0779,1.158,1.058,1.0743,0.9815,0.9136,0.0329,6.0846,-0.5061,0.5773,-0.9324,-0.4877,0.4889,-0.718,-4.2721,8.1434,2.8537,8.1632,?,1.7273,1.8421,1.3572,4.7933,-0.586,7.9246,2.1357,1.4614,3.9682,0.5756,-2.4733,-0.5391,0.218,2.1026,1.9527,0.9287,4.4207,3.8131,0.8625,4.6093,-1.5165,-0.329,0,0,0.3232,1.703,2.0572,1.2079,0.0965,14.1799,0.9079,0.9483,0.9732,?,?,?,?,?,TASCA_GIACCA_BASSA
