@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.0044,0.0152,0.1232,0.5738,-0.8327,0.0283,0.0242,0.1556,0.7065,-0.7549,-0.0836,0.0175,0.1323,0.6769,-3.9765,0.2245,0.0143,0.1196,0.6221,0.0479,-0.156,0.0528,-0.0197,-0.3385,0.126,-0.3722,0.7914,0.9309,1.0301,1.1762,1.3016,1.1066,0.6263,0.8665,1.061,1.3835,1.6941,1.2245,0.8578,0.482,-8.3365,0.5619,-9.7186,-17.2951,0.7776,2.3017,0.4792,2.9599,0.6162,0.2082,0.8121,0.8477,0.9224,1.0438,1.1358,1.0882,0.0005,0.337,-0.0214,-0.0734,-0.0069,0.0037,0.0613,-0.7678,0.693,0,0.002,0.0069,0.9901,-0.1344,0.0002,0.0126,0.1485,?,0.575,0.0001,0.009,0.026,0.9558,-5.1559,1.2052,-0.2337,0.1585,0.2214,1.3971,0.0251,0.049,1.9518,-4.6413,1.2235,-0.2636,0,1.1811,0,0.0464,0.2647,5.7053,0.0048,1.4023,-0.812,-0.8522,0.9866,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.3379,3.8845,1.9709,10.6184,-1.3434,0.7675,1.862,1.3645,7.0062,-0.2835,-1.6345,6.0833,2.4664,9.8784,-4.1566,3.2278,4.786,2.1877,9.5543,0.0104,0.4403,-0.2067,0.1047,-0.4695,0.2378,-0.5064,1.4444,0.7991,0.9009,0.5532,0.6237,1.1274,2.0862,0.6385,0.8116,0.3061,0.389,1.271,3.9331,0.7645,-60.395,0.1944,-15.3557,-79.0028,0.8301,2.3653,0.4693,2.8494,0.5654,0.1984,1.5156,1.0749,1.1114,0.7092,0.7333,1.0339,0.0095,4.6937,0.0572,0.282,-0.0824,-0.49,0.7023,-0.7267,0.4403,0.0163,0.1276,0.3804,0.4196,-0.029,0.0045,0.0673,0.2156,-2.0084,0.171,0.006,0.0774,0.2381,0.1196,-15.1712,2.5746,-0.1697,1.8966,1.6473,0.8685,3.5972,2.7136,0.7544,-1.9104,8.4996,-4.4491,9.145,2.4234,0.265,1.7644,1.5978,0.9055,0.0024,0.6762,-0.9664,-0.8825,0.8753,?,?,?,?,?,TASCA_GIACCA_ALTA
0.5209,4.7688,2.1838,9.5228,-1.1855,0.8237,1.5636,1.2504,6.2359,-0.4746,-1.7466,3.1936,1.7871,9.5627,-4.3562,3.4243,1.8006,1.3419,7.5752,0.0304,0.6324,-0.2983,0.1521,-0.4716,0.2406,-0.5101,1.7464,1.222,1.6274,0.6997,0.9319,1.3318,3.05,1.4932,2.6485,0.4896,0.8684,1.7736,2.5738,0.6642,-21.7634,0.258,-8.4556,-32.7675,1.0303,2.4406,0.5577,2.3687,0.5413,0.2285,1.5271,0.9958,1.2571,0.6521,0.8232,1.2624,0.0103,5.0514,-0.0656,0.3377,-0.2646,-0.2919,0.5331,-0.6798,0.4945,0.0117,0.1082,0.3696,0.455,-0.0789,0.0033,0.0578,0.2029,-2.1828,0.1759,0.0073,0.0856,0.2852,0.04,-6.2668,2.8118,-0.4487,1.8735,1.2642,0.6748,3.5098,1.5983,0.4554,-2.2177,25.9871,-11.7181,10.639,2.2832,0.2146,1.8218,1.2962,0.7115,0.0027,0.7571,-0.8789,-0.771,0.8276,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1575,8.028,2.8334,14.7356,-1.4819,0.367,1.6058,1.2672,7.3402,-1.1284,-1.4473,7.185,2.6805,17.3692,-0.9013,3.6538,5.7226,2.3922,9.6444,0.0132,0.4291,-0.1088,0.0431,-0.2536,0.1005,-0.3961,2.2359,1.057,1.1844,0.4728,0.5297,1.1205,4.9992,1.1173,1.4029,0.2235,0.2806,1.2556,2.2609,1.0685,-67.9795,0.4726,-30.0671,-63.6188,1.7216,0.6499,0.6075,0.3775,0.3528,0.9347,2.0075,0.8484,1.5279,0.4226,0.7611,1.801,0.0077,5.2931,0.2277,0.1999,-0.3178,-0.1872,0.2319,-0.5877,0.4569,0.0124,0.1115,0.3353,0.492,-0.006,0.0055,0.0744,0.2075,-1.2969,0.2151,0.0079,0.0887,0.2768,0.0703,-75.9181,2.1245,-0.028,1.4999,1.2571,0.8381,2.2496,1.5803,0.7025,-2.7718,15.5128,-5.5967,7.3061,2.2167,0.3034,1.6159,1.2113,0.7496,0.0026,0.7371,-0.9779,-0.8923,0.9027,?,?,?,?,?,TASCA_GIACCA_ALTA
0.3379,3.8845,1.9709,10.6184,-1.3434,0.7675,1.862,1.3645,7.0062,-0.2835,-1.6345,6.0833,2.4664,9.8784,-4.1566,3.2278,4.786,2.1877,9.5543,0.0104,0.4403,-0.2067,0.1047,-0.4695,0.2378,-0.5064,1.4444,0.7991,0.9009,0.5532,0.6237,1.1274,2.0862,0.6385,0.8116,0.3061,0.389,1.271,3.9331,0.7645,-60.395,0.1944,-15.3557,-79.0028,0.8301,2.3653,0.4693,2.8494,0.5654,0.1984,1.5156,1.0749,1.1114,0.7092,0.7333,1.0339,0.0095,4.6937,0.0572,0.282,-0.0824,-0.49,0.7023,-0.7267,0.4403,0.0163,0.1276,0.3804,0.4196,-0.029,0.0045,0.0673,0.2156,-2.0084,0.171,0.006,0.0774,0.2381,0.1196,-15.1712,2.5746,-0.1697,1.8966,1.6473,0.8685,3.5972,2.7136,0.7544,-1.9104,8.4996,-4.4491,9.145,2.4234,0.265,1.7644,1.5978,0.9055,0.0024,0.6762,-0.9664,-0.8825,0.8753,?,?,?,?,?,TASCA_GIACCA_ALTA
0.5209,4.7688,2.1838,9.5228,-1.1855,0.8237,1.5636,1.2504,6.2359,-0.4746,-1.7466,3.1936,1.7871,9.5627,-4.3562,3.4243,1.8006,1.3419,7.5752,0.0304,0.6324,-0.2983,0.1521,-0.4716,0.2406,-0.5101,1.7464,1.222,1.6274,0.6997,0.9319,1.3318,3.05,1.4932,2.6485,0.4896,0.8684,1.7736,2.5738,0.6642,-21.7634,0.258,-8.4556,-32.7675,1.0303,2.4406,0.5577,2.3687,0.5413,0.2285,1.5271,0.9958,1.2571,0.6521,0.8232,1.2624,0.0103,5.0514,-0.0656,0.3377,-0.2646,-0.2919,0.5331,-0.6798,0.4945,0.0117,0.1082,0.3696,0.455,-0.0789,0.0033,0.0578,0.2029,-2.1828,0.1759,0.0073,0.0856,0.2852,0.04,-6.2668,2.8118,-0.4487,1.8735,1.2642,0.6748,3.5098,1.5983,0.4554,-2.2177,25.9871,-11.7181,10.639,2.2832,0.2146,1.8218,1.2962,0.7115,0.0027,0.7571,-0.8789,-0.771,0.8276,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1575,8.028,2.8334,14.7356,-1.4819,0.367,1.6058,1.2672,7.3402,-1.1284,-1.4473,7.185,2.6805,17.3692,-0.9013,3.6538,5.7226,2.3922,9.6444,0.0132,0.4291,-0.1088,0.0431,-0.2536,0.1005,-0.3961,2.2359,1.057,1.1844,0.4728,0.5297,1.1205,4.9992,1.1173,1.4029,0.2235,0.2806,1.2556,2.2609,1.0685,-67.9795,0.4726,-30.0671,-63.6188,1.7216,0.6499,0.6075,0.3775,0.3528,0.9347,2.0075,0.8484,1.5279,0.4226,0.7611,1.801,0.0077,5.2931,0.2277,0.1999,-0.3178,-0.1872,0.2319,-0.5877,0.4569,0.0124,0.1115,0.3353,0.492,-0.006,0.0055,0.0744,0.2075,-1.2969,0.2151,0.0079,0.0887,0.2768,0.0703,-75.9181,2.1245,-0.028,1.4999,1.2571,0.8381,2.2496,1.5803,0.7025,-2.7718,15.5128,-5.5967,7.3061,2.2167,0.3034,1.6159,1.2113,0.7496,0.0026,0.7371,-0.9779,-0.8923,0.9027,?,?,?,?,?,TASCA_GIACCA_ALTA
0.9475,6.3905,2.5279,11.6741,-0.5862,0.754,9.981,3.1593,11.1987,-0.817,-0.057,9.4657,3.0766,14.4951,-1.362,4.8944,3.351,1.8306,8.5816,0.0838,1.2567,-16.6294,0.1936,-13.233,0.154,-0.0116,0.8002,0.8217,1.381,1.0269,1.7258,1.6807,0.6403,0.6751,1.9071,1.0544,2.9785,2.8248,0.8568,0.5162,-5.4936,0.6024,-6.412,-10.6434,1.1941,1.1993,0.7857,1.0043,0.658,0.6552,1.0424,0.8054,1.3604,0.7726,1.305,1.6891,0.0064,7.3536,0.3188,-0.3769,0.5834,0.4545,0.2242,-0.377,0.4483,0.3023,0.5498,1.698,-0.9987,-0.1693,0.0524,0.2288,0.7497,-3.6434,-0.461,0.1922,0.4384,1.3171,-1.262,-2.6483,-0.9726,0.3673,2.4028,1.2541,0.5219,5.7734,1.5727,0.2724,1.4423,1.1547,0.8006,5.2617,1.4591,0.2773,2.2649,1.2893,0.5692,0.0035,1.5512,0.2127,-0.9507,0.0604,?,?,?,?,?,TASCA_GIACCA_ALTA
0.4918,6.9732,2.6407,13.0256,-0.5144,0.4143,3.3892,1.841,8.4895,-0.5898,-0.982,7.1863,2.6807,12.8922,-0.9776,3.8779,3.8884,1.9719,9.6012,0.0466,1.1871,-0.5008,0.1268,-0.4219,0.1068,-0.2532,1.4344,0.9851,1.3391,0.6867,0.9336,1.3595,2.0575,0.9703,1.7933,0.4716,0.8716,1.8481,1.4047,0.6942,-9.4245,0.4942,-6.7093,-13.5761,1.6108,1.3194,0.8541,0.8191,0.5302,0.6473,1.5343,1.0103,1.3567,0.6585,0.8842,1.3428,0.0061,5.9356,0.4272,-0.2825,0.4632,-0.0194,0.293,-0.4744,0.6211,0.0011,0.0327,0.1296,0.811,-0.1686,0.0114,0.1066,0.4501,?,-0.7035,0.0032,0.0566,0.7475,?,-3.6832,-0.8828,0.2397,0.3068,0.5779,1.8835,0.0941,0.3339,3.5475,-1.2358,-0.7441,0.6021,0,0,1,0.288,0.1734,0.6021,0.0049,1.4932,-0.6327,0.6588,-0.9419,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0108,0.0099,0.0996,0.5,-1.295,0.0158,0.0101,0.1004,0.462,-1.177,-0.0032,0.0041,0.0642,0.3144,-0.9322,0.1395,0.005,0.071,0.3365,0.0365,-0.6809,3.3975,-0.0771,-4.9894,0.1132,-0.0227,0.9919,1.5515,1.4034,1.5642,1.4148,0.9045,0.9839,2.4071,1.9694,2.4466,2.0018,0.8182,1.1294,1.8596,-22.1088,1.6465,-19.5751,-11.8891,1.0265,1.3387,0.6238,1.3041,0.6077,0.466,1.0822,1.59,1.4859,1.4693,1.3731,0.9345,0.0001,0.2094,-0.4439,-0.2859,-0.1804,-0.1489,0.0342,0.0686,0.3488,0,0.003,0.0098,0.9723,-0.6047,0,0.0015,0.6082,?,-0.1201,0,0.0027,0.1227,?,-0.5768,-2.9038,5.0342,1.9373,1.0903,0.5628,3.7532,1.1888,0.3168,-0.5642,-2.7957,4.9554,0,0,1,0.0161,0.0795,4.9554,0.0037,1.0735,0.9594,0.6295,0.5015,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0545,0.0223,0.1492,0.8418,-1.7208,0.0791,0.0178,0.1335,0.7332,-0.4552,0.0716,0.0251,0.1585,0.7576,-0.5357,0.251,0.0165,0.1286,0.7424,0.0231,-0.6885,-0.761,-0.217,1.1054,0.3152,0.2852,1.1182,0.9416,1.1608,0.8421,1.0381,1.2327,1.2504,0.8867,1.3474,0.7092,1.0776,1.5195,2.3212,2.0147,-30.3854,0.868,-13.0902,-15.0816,0.6141,0.6272,0.4071,1.0213,0.663,0.6492,1.1481,1.1112,1.1339,0.9678,0.9876,1.0204,0.0007,0.3741,-0.4702,0.1417,-0.4185,-0.4415,0.5454,0.0455,0.3663,0,0.0019,0.0093,0.9751,-0.6108,0,0.0019,0.6134,?,-0.1129,0.0001,0.0087,0.1249,?,-0.5997,-3.2447,5.4109,1.0226,0.2239,0.2189,1.0458,0.0501,0.0479,-0.5911,-2.9029,4.9108,0,0,1,0.0151,0.0741,4.9108,0.0039,1.09,0.0241,0.3364,0.6817,?,?,?,?,?,TASCA_GIACCA_ALTA
-1.571,6.9357,2.6336,11.467,-3.6567,-0.3782,5.2859,2.2991,9.8699,-1.2988,-0.5855,2.2406,1.4969,9.0958,-1.9788,3.4569,5.4658,2.3379,10.5749,0.0132,4.1533,2.683,-0.4544,0.646,-0.1094,-0.1694,1.1455,1.7594,1.1265,1.5359,0.9834,0.6403,1.3121,3.0954,1.2689,2.3591,0.9671,0.4099,1.6147,1.4902,-63.6857,0.9229,-39.4401,-42.7353,0.5735,0.8064,0.2298,1.4061,0.4006,0.2849,1.1618,1.2607,1.0844,1.0851,0.9333,0.8601,0.009,5.142,0.183,0.5477,-0.7416,-0.2016,0.1591,-0.6419,0.1277,0.0003,0.0178,0.0614,0.5748,0.146,0.0203,0.1423,0.411,0.0981,0.1281,0.0293,0.1713,0.6277,-1.6506,0.8747,0.9972,1.14,0.1249,0.1038,0.8311,0.0156,0.0108,0.6907,1.8548,-0.2122,-0.1144,0.3167,0.6095,1.9244,0.1493,0.0978,0.6547,0.0012,0.4738,-0.6042,0.4129,-0.9692,?,?,?,?,?,TASCA_GIACCA_BASSA
