@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.0228,3.3544,1.8315,8.0966,-0.6802,0.4262,3.1039,1.7618,6.4795,-0.531,0.0242,0.8628,0.9289,5.0188,-1.5988,2.5305,1.1006,1.0491,4.7114,0.1685,0.0535,0.9415,0.009,17.5892,0.1684,0.0096,1.0396,1.9717,1.7458,1.8967,1.6794,0.8854,1.0807,3.8878,3.0478,3.5975,2.8203,0.7839,1.4586,1.0616,-3.4337,0.7278,-2.3541,-3.2344,1.1386,2.4952,0.8505,2.1915,0.747,0.3408,1.2496,1.6133,1.7185,1.291,1.3753,1.0652,0.0011,3.7251,0.5118,-0.1769,0.0483,-0.1397,0.5211,-0.2521,-42.8322,1.9632,1.4011,45.4788,?,-11.7843,5.2746,2.2966,14.6988,?,28.5692,4.0444,2.0111,6.5994,0.7936,3.6347,-1.4992,-0.4125,0.6101,0.6967,1.142,0.3722,0.4854,1.3042,3.0941,-1.7919,-0.5791,1,0,0,3.0941,6.8913,2.2273,0.1368,83.1856,0.0644,0.8393,0.1611,0,0,0,0,0,SINISTRA_PANTALONI
-0.3741,2.1844,1.478,8.9506,-1.6319,0.5201,3.5649,1.8881,11.6863,-0.5129,-0.6931,8.2666,2.8752,23.0251,-1.4998,3.1711,4.8511,2.2025,13.7492,0.0318,-0.7194,0.5398,-0.118,-0.7503,0.164,-0.2186,0.7828,0.514,0.671,0.6567,0.8572,1.3054,0.6127,0.2642,0.4503,0.4312,0.7349,1.7041,1.4007,0.4017,-12.3086,0.2868,-8.7872,-30.6384,0.4403,0.3692,0.2395,0.8386,0.544,0.6486,0.7659,0.3887,0.651,0.5075,0.85,1.6747,0.0025,4.6702,0.1284,0.0549,-0.2474,-0.2201,0.2979,-0.2965,28.959,2.5714,1.6036,7.7988,0.7624,-24.5515,13.0511,3.6126,29.9393,?,-15.9152,74.7007,8.643,41.2781,-1.2411,-1.1795,-1.8196,1.5426,0.4439,0.1855,0.418,0.197,0.0344,0.1747,-0.8357,-1.0945,1.3097,0,1.7818,0,0.2605,0.1889,0.7253,0.1104,70.9494,-0.6601,-0.0476,-0.6412,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.2823,2.727,1.6514,10.8461,-3.8451,0.4895,3.4324,1.8527,10.8178,-0.8177,-0.8338,8.682,2.9465,20.1867,-2.0379,3.3165,4.8568,2.2038,13.0847,0.0588,-0.5767,0.3386,-0.0851,-0.5871,0.1476,-0.2514,0.8913,0.5604,0.7493,0.6288,0.8407,1.337,0.7945,0.3141,0.5615,0.3953,0.7067,1.7876,1.7687,0.6356,-10.5312,0.3594,-5.9541,-16.5682,0.3762,0.3369,0.161,0.8956,0.4281,0.478,1.0026,0.5373,0.8289,0.5359,0.8268,1.5428,0.0027,5,0.1633,0.323,-0.6159,-0.3501,0.2387,-0.6045,29.6049,2.4642,1.5698,7.4387,0.7733,-27.5508,16.4692,4.0582,33.8989,?,-17.1046,160.6621,12.6753,53.1586,-1.051,-1.0746,-1.7308,1.6107,0.3868,0.1238,0.3202,0.1496,0.0153,0.1025,-0.7487,-0.9317,1.2445,0,1.2662,0,0.2194,0.1399,0.6377,0.1177,77.7139,-0.3578,0.0944,-0.3938,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0251,1.9966,1.413,7.6183,-1.0499,-0.0083,1.4886,1.2201,5.0933,-0.8103,-0.0198,0.483,0.695,4.249,-0.8817,1.8255,0.637,0.7981,4.1553,0.084,-3.0338,-1.2662,0.0138,0.4174,-0.0045,-0.0109,1.1581,2.0332,1.7704,1.7556,1.5287,0.8707,1.3413,4.1339,3.1343,3.0821,2.3368,0.7582,1.7116,1.9598,-10.2449,1.1451,-5.9857,-5.2274,1.3209,1.6458,0.8193,1.246,0.6202,0.4978,1.4957,1.7929,1.8334,1.1987,1.2257,1.0225,0.0001,2.7411,0.3893,-0.1475,-0.299,-0.5604,0.2987,-0.0738,-35.7431,3.5637,1.8878,38.9389,?,-16.3795,10.9939,3.3157,20.9991,?,31.9459,2.3393,1.5295,4.921,0.8576,2.1822,-1.1189,-0.5127,0.5693,1.2343,2.1679,0.3242,1.5234,4.6997,1.8543,-1.3138,-0.7085,1,0,0,1.8543,7.9129,4.2673,0.1373,84.0686,-0.8416,0.832,-0.7974,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0003,2.0704,1.4389,6.3384,-0.995,-0.068,1.7795,1.334,5.7729,-0.7314,-0.0506,0.4887,0.699,3.1737,-2.3464,1.9052,0.716,0.8462,3.3777,0.1599,0.0043,0.0058,-0.0002,1.3445,-0.0357,-0.0265,1.0786,2.0584,1.7004,1.9083,1.5765,0.8261,1.1634,4.2369,2.8914,3.6417,2.4853,0.6824,1.2963,1.4206,-4.9171,1.0959,-3.7931,-3.4613,0.9529,3.35,0.7902,3.5158,0.8293,0.2359,1.0979,1.9972,1.8765,1.819,1.7091,0.9396,0.0002,2.7888,0.4452,0.1467,-0.2819,-0.1889,0.1877,-0.3327,-37.5678,2.9106,1.706,40.4999,?,-11.9402,12.0542,3.4719,19.5587,?,30.2215,0.8173,0.904,3.241,0.8985,3.1463,-1.2431,-0.3951,0.4914,1.8872,3.8405,0.2415,3.5614,14.7494,2.0707,-1.4122,-0.682,1,0,0,2.0707,12.4962,6.0348,0.1342,79.7296,-0.7741,0.5261,-0.7905,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1763,2.6712,1.6344,7.7339,-1.3938,-0.4921,3.8389,1.9593,10.163,-1.2953,-0.4345,7.462,2.7317,11.9803,-1.0191,3.4647,2.43,1.5588,7.5811,0.0522,0.3582,0.4057,-0.0509,1.1326,-0.142,-0.1254,0.8342,0.5983,1.0485,0.7173,1.2569,1.7524,0.6958,0.358,1.0993,0.5145,1.5798,3.0708,0.7852,0.7447,-10.7759,0.9485,-13.7245,-14.4701,0.7297,0.5445,0.4039,0.7462,0.5535,0.7418,0.761,0.6456,1.0202,0.8483,1.3406,1.5803,0.0018,5.2585,0.5711,0.0091,-0.376,-0.0075,-0.485,0.0265,30.459,30.9063,5.5593,19.3802,0.5457,-17.961,374.8769,19.3617,64.1998,-1.123,-25.6303,5.2621,2.2939,28.7399,?,-1.6958,-1.1884,0.7008,0.2871,2.4235,8.4404,0.0824,5.8734,71.2407,-0.6855,-0.81,1.1816,1.4107,0,0,0.3019,0.6743,2.2338,0.1149,81.3272,0.5868,0.687,0.7139,0,0,0,0,0,TASCA_GIACCA_BASSA
0.3499,3.6772,1.9176,8.8194,-0.5899,-0.0654,2.5377,1.593,6.1389,-0.8661,-0.1262,0.5917,0.7692,3.3079,-1.7038,2.4701,0.8477,0.9207,5.0653,0.1432,-5.351,-2.7723,0.1416,0.5181,-0.0265,-0.0511,1.2038,2.4929,2.0827,2.0709,1.7302,0.8355,1.449,6.2143,4.3377,4.2886,2.9935,0.698,1.1485,1.5698,-3.8664,1.3668,-3.3664,-2.4629,1.6862,4.534,0.9383,2.689,0.5565,0.207,1.4366,2.6662,1.7411,1.8558,1.212,0.6531,0.001,3.586,0.3178,-0.55,0.1296,-0.463,0.0945,-0.3825,-35.0328,4.7815,2.1867,38.7589,?,-9.0254,21.4802,4.6347,17.3996,?,35.5229,2.4766,1.5737,5.5206,0.8565,3.8816,-0.9862,-0.2541,0.4718,1.3895,2.945,0.2226,1.9307,8.6733,2.2276,-1.1767,-0.5282,1,0,0,2.2276,7.0207,3.1517,0.1345,79.5811,-0.8781,0.7997,-0.8688,0,0,0,0,0,TASCA_GIACCA_BASSA
0.1463,3.4225,1.85,8.5536,-0.5553,-0.3061,2.4652,1.5701,6.2717,-0.8678,0.1039,0.724,0.8509,4.8829,-1.1261,2.4155,0.9028,0.9501,5.2025,0.1498,-0.478,1.4078,0.0606,-2.9451,-0.1267,0.043,1.1783,2.1742,1.9471,1.8453,1.6525,0.8955,1.3883,4.7273,3.7911,3.4051,2.7307,0.802,1.048,1.1808,-3.3317,1.1267,-3.179,-2.8215,1.6379,2.3947,0.8988,1.462,0.5487,0.3753,1.3638,1.7518,1.6441,1.2844,1.2055,0.9386,0.0009,3.6391,0.5616,-0.3841,0.2176,-0.4537,0.3976,-0.2178,-39.8468,5.5983,2.3661,43.6188,?,-12.6927,7.7707,2.7876,18.5394,?,32.8328,7.8685,2.8051,9.2407,0.7516,3.1393,-1.2136,-0.3866,0.8488,0.8435,0.9938,0.7204,0.7115,0.9876,2.3528,-1.5601,-0.6631,1,0,0,2.3528,4.7203,2.0063,0.1399,85.3724,0.2908,0.9909,0.3152,0.0684,0.0637,0.2525,1,0,TASCA_GIACCA_BASSA
-1.1466,6.1508,2.4801,13.405,-2.6919,-0.518,3.6773,1.9176,11.4139,-1.3491,-0.279,5.773,2.4027,13.8274,-0.8976,3.7105,3.494,1.8692,11.132,0.0568,2.2136,4.1099,-0.309,1.8567,-0.1396,-0.0752,1.2933,1.0322,1.3268,0.7981,1.0259,1.2854,1.6727,1.0654,1.7604,0.637,1.0525,1.6523,1.4911,1.4944,-14.5777,1.0022,-9.7764,-9.7548,0.7473,0.4983,0.3076,0.6668,0.4117,0.6174,1.1745,0.9695,1.2042,0.8255,1.0253,1.2421,0.0034,5.4623,0.2593,0.0619,-0.7041,0.2397,-0.039,-0.2436,30.8922,69.3185,8.3258,25.5005,0.4687,-25.6743,200.5408,14.1612,57.8384,-1.6853,-20.7661,55.2172,7.4308,34.9182,-2.8039,-1.2032,-1.4876,1.2364,0.5879,1.1204,1.9057,0.3457,1.2554,3.6319,-0.6198,-0.8741,1.4103,2.2285,5.2289,2.3464,0.4409,0.7303,1.6564,0.1203,79.9929,0.8796,0.8434,0.9784,0,0,0,0,0,TASCA_GIACCA_BASSA
-0.3269,4.2693,2.0662,8.9579,-0.5561,-0.124,1.5424,1.2419,4.8017,-0.6546,0.1571,0.8307,0.9114,5.5628,-0.9074,2.42,0.9331,0.966,5.4363,0.1021,2.6355,-2.0808,-0.1351,-0.7895,-0.0513,0.0649,1.6637,2.2671,2.139,1.3627,1.2857,0.9435,2.7679,5.1396,4.5754,1.8568,1.653,0.8902,1.6852,1.2097,-5.1795,0.7178,-3.0735,-4.2817,1.9837,1.9739,0.9508,0.9951,0.4793,0.4817,1.8656,1.6103,1.6478,0.8632,0.8833,1.0233,0.001,3.6065,0.5613,-0.4633,0.0947,-0.3186,0.3159,-0.1301,-39.5608,4.1105,2.0274,42.8391,?,-10.1759,18.9702,4.3555,16.7389,?,34.9526,4.9197,2.218,6.3599,0.8328,3.8877,-1.1318,-0.2911,0.4655,0.9141,1.9637,0.2167,0.8355,3.8559,2.5593,-1.3523,-0.5284,1,0,0,2.5593,6.7358,2.632,0.1415,84.6893,-0.6922,0.9021,-0.4908,0.0579,0.0545,0.2335,1,0,TASCA_GIACCA_BASSA
