@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.682,7.6815,2.7715,13.0796,-1.9105,1.8544,6.8962,2.6261,9.8469,-0.4417,-2.6317,8.1037,2.8467,16.2149,-3.2497,5.3109,5.3061,2.3035,11.6846,0.1349,0.3677,-0.2591,0.1284,-0.7046,0.3492,-0.4955,1.0554,0.9736,1.2032,0.9225,1.14,1.2358,1.1139,0.9479,1.4477,0.851,1.2997,1.5273,2.8459,0.6924,-4.7106,0.2433,-1.6552,-6.8029,0.658,1.1778,0.3327,1.7901,0.5057,0.2825,1.3283,0.8066,1.1194,0.6073,0.8427,1.3877,0.0336,7.8865,-0.1344,0.1045,-0.2454,-0.0404,0.5812,-0.4919,3.0939,0.1658,0.4071,1.869,0.5178,8.4671,0.4955,0.7039,2.1596,0.7688,3.4846,2.0952,1.4475,4.6162,0.2077,0.3654,0.8879,2.4299,0.5784,0.2813,0.4863,0.3345,0.0791,0.2365,0.2795,1.6591,5.9356,0.415,0.6653,1.6032,0.8655,0.4049,0.4678,0.0986,15.0456,-0.2574,0.0998,-0.9752,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.4701,6.0593,2.4616,10.4153,-1.9899,1.7528,4.8827,2.2097,10.4734,-0.3067,-3.3341,5.4981,2.3448,13.9959,-1.0376,5.2577,3.2065,1.7907,7.4408,0.2403,-0.2682,0.141,-0.0894,-0.5257,0.3334,-0.6341,1.114,1.0498,1.3747,0.9424,1.234,1.3095,1.241,1.1021,1.8897,0.8881,1.5227,1.7147,2.8196,0.9726,-2.9446,0.3449,-1.0443,-3.0275,0.4346,0.5071,0.3556,1.1669,0.8183,0.7013,0.9945,0.7442,1.3998,0.7483,1.4076,1.881,0.0391,7.9056,-0.4246,-0.1241,-0.6346,0.218,0.4545,-0.203,3.0462,0.3242,0.5694,2.0075,0.516,8.1263,0.5283,0.7268,2.1429,0.7669,4.3295,1.242,1.1144,3.5447,0.4275,0.3749,0.7036,1.877,0.7833,0.5109,0.6522,0.6136,0.261,0.4254,0.3037,0.8085,2.6626,0.4513,0.6699,1.4844,0.9368,0.5663,0.6045,0.1,15.502,-0.7672,0.6198,-0.9693,0.7684,1.2403,1.1137,4.2789,-0.6053,0.008,2.2772,1.509,4.595,-1.2354,-0.0975,2.3006,1.5168,5.8276,-1.5299,95.7826,-7.8845,-0.0823,0.738,0.7342,0.9949,0.5446,0.5391,0.9898,0.6353,0.4578,0.7206,1.2967,1.1572,0.8924,0.9312,0.7342,0.7885,0.008,3.6565,0.4966,0.3321,0.5084,TASCA_GIACCA_ALTA
0.6447,8.4718,2.9106,11.6607,-0.968,0.3957,6.027,2.455,9.1607,-0.5938,-2.3946,13.8392,3.7201,14.5983,-2.4967,5.2407,7.18,2.6796,10.0726,0.1138,1.6293,-0.2692,0.123,-0.1652,0.0755,-0.4569,1.1856,0.7824,1.0862,0.6599,0.9162,1.3883,1.4056,0.6122,1.1799,0.4355,0.8394,1.9275,1.6805,0.5502,-4.4349,0.3274,-2.6391,-8.0598,1.0309,1.4193,0.5213,1.3767,0.5057,0.3673,1.2729,0.7988,1.1577,0.6275,0.9095,1.4493,0.0259,7.8861,-0.3086,0.6451,-0.3949,-0.6359,0.7531,-0.7414,2.3406,0.6826,0.8262,2.7531,0.2236,6.8025,1.8181,1.3484,4.1513,0.5423,6.1756,3.7715,1.942,5.9135,0.2978,0.3441,0.379,1.1015,0.6127,0.4254,0.6943,0.3754,0.181,0.4821,0.1612,0.3162,1.9614,0.391,0.4211,1.077,0.6632,0.4656,0.702,0.0977,15.3187,0.7238,-0.6803,-0.9907,1.385,1.6939,1.3015,4.5235,-0.0863,-0.8404,3.2607,1.8058,6.9032,-2.0522,-0.5128,0.6715,0.8195,3.8559,-1.04,-1.6481,-2.7009,1.6388,0.7207,1.5882,2.2036,0.5195,2.5225,4.8558,0.0774,0.1828,2.3612,1.8411,2.203,1.1966,0.6553,1.1731,1.7903,0.0175,3.9414,0.6167,0.0662,0.7016,TASCA_GIACCA_ALTA
0.682,7.6815,2.7715,13.0796,-1.9105,1.8544,6.8962,2.6261,9.8469,-0.4417,-2.6317,8.1037,2.8467,16.2149,-3.2497,5.3109,5.3061,2.3035,11.6846,0.1349,0.3677,-0.2591,0.1284,-0.7046,0.3492,-0.4955,1.0554,0.9736,1.2032,0.9225,1.14,1.2358,1.1139,0.9479,1.4477,0.851,1.2997,1.5273,2.8459,0.6924,-4.7106,0.2433,-1.6552,-6.8029,0.658,1.1778,0.3327,1.7901,0.5057,0.2825,1.3283,0.8066,1.1194,0.6073,0.8427,1.3877,0.0336,7.8865,-0.1344,0.1045,-0.2454,-0.0404,0.5812,-0.4919,3.0939,0.1658,0.4071,1.869,0.5178,8.4671,0.4955,0.7039,2.1596,0.7688,3.4846,2.0952,1.4475,4.6162,0.2077,0.3654,0.8879,2.4299,0.5784,0.2813,0.4863,0.3345,0.0791,0.2365,0.2795,1.6591,5.9356,0.415,0.6653,1.6032,0.8655,0.4049,0.4678,0.0986,15.0456,-0.2574,0.0998,-0.9752,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-1.1882,2.987,1.7283,8.2702,-0.816,1.4449,8.9923,2.9987,17.8837,-0.2067,-1.4723,6.6175,2.5725,12.9508,-1.114,4.2419,6.2705,2.5041,14.5272,0.0774,-0.8223,0.807,-0.2801,-0.9814,0.3406,-0.3471,0.5763,0.6718,0.6902,1.1657,1.1975,1.0273,0.3322,0.4514,0.4764,1.3589,1.4341,1.0553,1.2128,0.5445,-3.0482,0.4489,-2.5133,-5.5981,0.3073,0.7434,0.2892,2.4191,0.9412,0.3891,0.4624,0.6386,0.5693,1.3809,1.231,0.8915,0.0245,6.1649,0.8398,0.235,0.6176,0.322,0.8236,0.0236,-5.274,0.1074,0.3278,5.6586,?,4.082,3.4598,1.86,6.0135,0.2475,6.7554,2.4535,1.5664,5.9457,0.2971,-1.292,-0.7807,0.6043,0.1762,0.2093,1.1875,0.0311,0.0438,1.4102,-2.8615,-2.2512,0.7867,0,0,0.9446,0.941,0.9517,1.0114,0.0979,16.1113,-0.2322,0.2421,-0.9697,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-3.2333,3.9568,1.9892,8.7609,-4.6444,-0.3852,1.1072,1.0523,4.4078,-1.8888,-0.7045,2.3879,1.5453,8.753,-0.8323,3.9977,2.5689,1.6028,6.4355,0.1422,8.3936,4.5892,-0.8088,0.5468,-0.0964,-0.1762,1.8904,1.2873,1.2411,0.6809,0.6565,0.9641,3.5736,1.657,1.5403,0.4637,0.431,0.9295,2.5013,1.8131,-6.7544,0.7248,-2.7003,-3.7254,1.0173,0.3249,0.2069,0.3194,0.2034,0.6367,1.9876,1.0009,1.3613,0.5036,0.6849,1.3601,0.0354,5.6505,0.0798,0.0844,-0.9133,0.0195,0.0259,-0.0774,-4.1749,4.7776,2.1858,7.7926,?,2.8798,0.4259,0.6526,2.1166,0.4783,8.001,1.2148,1.1022,3.4279,0.6215,-1.4497,-0.5218,0.3599,3.3492,1.9831,0.5921,11.2173,3.9328,0.3506,-4.0158,-1.3845,0.3448,0,0,0.448,3.6816,2.2733,0.6175,0.1008,15.0557,0.916,0.9494,0.7839,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0173,0.0109,0.1043,0.5129,-0.582,-0.0154,0.0054,0.0734,0.3413,-0.9994,-0.0049,0.0113,0.1065,0.4944,-1.3318,0.1495,0.0058,0.0764,0.322,0.1062,-1.118,-3.5417,0.1156,3.1678,-0.1034,-0.0326,1.4197,0.9789,1.3645,0.6895,0.9611,1.3938,2.0156,0.9583,1.8617,0.4754,0.9237,1.9428,1.1059,0.6681,-4.9319,0.6041,-4.4595,-7.3816,1.8992,1.529,0.8999,0.8051,0.4738,0.5886,1.5027,1.0373,1.5928,0.6903,1.0599,1.5355,0.0003,0.2258,-0.3223,0.0301,0.4322,-0.4898,-0.1271,0.0727,8.3369,0.0001,0.0101,0.0349,0.9958,5.1637,0.0003,0.0163,0.0561,0.9892,-0.0505,0,0.0066,0.0693,?,1.6145,-165.0899,-102.2531,0.6211,1.5323,2.467,0.3858,2.348,6.086,1.6179,-120.056,-74.2035,1.6072,0,0,0.6221,0.5036,0.8096,0.1066,13.5511,-1.0373,0.594,-0.5928,-0.0057,0.0008,0.0279,0.1025,-1.3447,0.0313,0.0011,0.0338,0.1474,-0.5548,0.0132,0.001,0.0311,0.1389,-0.5152,-0.1827,-0.4344,2.3773,0.8279,0.8982,1.0849,0.6854,0.8068,1.177,1.1181,1.2456,1.1141,0.4613,0.4772,1.0345,0.6957,0.7385,1.0615,0.0004,0.0881,0.7791,0.6792,0.8263,TASCA_GIACCA_ALTA
0.0444,0.0121,0.1099,0.4629,-0.8633,-0.0654,0.0051,0.0715,0.2867,-1.9268,-0.0249,0.003,0.0546,0.2546,-1.0414,0.1515,0.0041,0.0641,0.2692,0.1261,-0.6779,-1.7806,0.2929,2.6265,-0.4321,-0.1645,1.5372,2.0137,1.7152,1.31,1.1158,0.8518,2.3629,4.055,2.9419,1.7161,1.245,0.7255,1.1365,1.6517,-5.5233,1.4533,-4.8598,-3.344,2.5367,1.9925,0.8066,0.7854,0.318,0.4049,1.6149,1.8186,1.7198,1.1261,1.065,0.9457,0.0009,0.2275,-0.4868,0.0304,0.5397,-0.0465,-0.5767,-0.1622,7.8802,0.0012,0.0352,0.1142,0.9856,5.8231,0.0023,0.0478,0.1548,0.9737,0.4011,0,0.0032,0.0116,0.9715,1.3533,19.6452,14.5167,0.7376,10.9754,14.8804,0.544,120.4587,221.4259,1.368,19.8015,14.4749,1.3514,19.5177,14.4427,0.7375,9.8402,13.342,0.1022,14.1044,-0.9935,-0.4071,0.4092,0.0045,0.0001,0.0082,0.0395,-0.6862,0.027,0.0003,0.0181,0.0993,-0.5059,0.0294,0.0006,0.0237,0.1057,-0.6019,0.1666,0.1528,0.9176,0.4528,0.3466,0.7653,0.2051,0.1201,0.5857,0.4819,0.4048,0.8399,0.3553,0.3551,0.9993,0.3978,0.3737,0.9394,0.0004,0.0701,0.6249,0.2612,0.462,TASCA_GIACCA_ALTA
4.7862,6.0813,2.466,9.4956,0.0842,-7.2545,17.9237,4.2336,14.0542,?,-0.8579,5.7302,2.3938,9.4555,-1.8267,9.8755,8.4807,2.9122,9.5431,0.3373,-0.6598,-5.5793,0.4847,8.4565,-0.7346,-0.0869,0.5825,1.0302,0.8468,1.7686,1.4538,0.822,0.3393,1.0613,0.7171,3.128,2.1135,0.6757,-0.0621,-0.1428,0.1797,2.3,-2.8933,-1.2579,0,3.0996,0.72,0,0,0.2323,0.6756,1.0042,0.995,1.4864,1.4727,0.9908,0.091,14.1141,0.316,-0.1778,0.1286,-0.6238,-0.8672,0.4961,5.9263,7.4266,2.7252,8.4452,0.0979,0.7377,29.7953,5.4585,15.4324,-1.2512,4.4859,3.2015,1.7893,4.6625,0.3346,8.0334,1.3211,0.1644,0.4993,1.5231,3.0507,0.2493,2.3197,9.3067,-0.1068,0.3907,-3.6584,1.3656,1.336,0.9783,0.5472,1.8113,3.3099,0.0778,15.4383,-0.3171,-0.7385,0.8548,0.6775,1.6071,1.2677,5.1579,-0.4255,-2.1858,2.1495,1.4661,7.7983,-3.0822,4.5741,5.7648,2.401,7.1083,0.0626,-0.3099,0.1481,-0.4779,0.8647,0.528,0.6106,0.7476,0.2788,0.3729,0.2615,-3.2419,-12.398,1.8941,0.4771,0.2519,0.6614,0.7256,1.0971,0.0533,8.0588,0.6649,0.6877,0.4596,TASCA_GIACCA_BASSA
5.6773,22.0897,4.7,19.9215,-0.4803,-5.0626,18.6972,4.324,13.8793,-53.8626,-3.0192,9.4811,3.0791,12.3657,-3.6889,9.0991,34.4512,5.8695,18.1786,0.0183,-1.1214,-1.8804,0.6239,1.6768,-0.5564,-0.3318,1.0869,1.5264,0.8007,1.4043,0.7367,0.5246,1.1814,2.3299,0.6412,1.9721,0.5427,0.2752,0.4744,0.6645,-19.0241,1.4007,-40.1023,-28.6309,53.1949,5.1028,0.7267,0.0959,0.0137,0.1424,1.4353,1.611,1.0959,1.1224,0.7635,0.6802,0.0861,14.4896,-0.7842,-0.2247,0.9012,0.1507,-0.9357,-0.3494,4.7475,15.0053,3.8737,10.1554,-0.0363,3.7674,13.7213,3.7042,12.6204,-0.9447,4.2124,12.9568,3.5995,9.8909,-0.2558,1.2602,1.127,0.8944,1.0457,1.0762,1.0291,1.0936,1.1581,1.059,0.0581,0.1768,3.0431,1.51,1.2442,0.8239,0.8047,1.0267,1.276,0.0777,14.6028,-0.6887,-0.9208,0.9145,1.06,2.8076,1.6756,9.3311,-0.408,-3.1787,3.366,1.8347,5.9323,-102.8131,3.4673,7.236,2.69,7.7919,-0.0064,-0.3335,0.3057,-0.9168,0.9133,0.6229,0.682,0.8341,0.388,0.4652,0.4602,54.5909,118.6183,115.9728,0.856,0.0074,1.5729,1.1975,0.7613,0.0508,8.0686,0.2244,0.3675,-0.4857,TASCA_GIACCA_BASSA
4.7862,6.0813,2.466,9.4956,0.0842,-7.2545,17.9237,4.2336,14.0542,?,-0.8579,5.7302,2.3938,9.4555,-1.8267,9.8755,8.4807,2.9122,9.5431,0.3373,-0.6598,-5.5793,0.4847,8.4565,-0.7346,-0.0869,0.5825,1.0302,0.8468,1.7686,1.4538,0.822,0.3393,1.0613,0.7171,3.128,2.1135,0.6757,-0.0621,-0.1428,0.1797,2.3,-2.8933,-1.2579,0,3.0996,0.72,0,0,0.2323,0.6756,1.0042,0.995,1.4864,1.4727,0.9908,0.091,14.1141,0.316,-0.1778,0.1286,-0.6238,-0.8672,0.4961,5.9263,7.4266,2.7252,8.4452,0.0979,0.7377,29.7953,5.4585,15.4324,-1.2512,4.4859,3.2015,1.7893,4.6625,0.3346,8.0334,1.3211,0.1644,0.4993,1.5231,3.0507,0.2493,2.3197,9.3067,-0.1068,0.3907,-3.6584,1.3656,1.336,0.9783,0.5472,1.8113,3.3099,0.0778,15.4383,-0.3171,-0.7385,0.8548,0.6775,1.6071,1.2677,5.1579,-0.4255,-2.1858,2.1495,1.4661,7.7983,-3.0822,4.5741,5.7648,2.401,7.1083,0.0626,-0.3099,0.1481,-0.4779,0.8647,0.528,0.6106,0.7476,0.2788,0.3729,0.2615,-3.2419,-12.398,1.8941,0.4771,0.2519,0.6614,0.7256,1.0971,0.0533,8.0588,0.6649,0.6877,0.4596,TASCA_GIACCA_BASSA
