@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
1.1634,6.579,2.565,18.0174,-0.3681,-0.2208,3.8043,1.9505,11.6681,-1.219,-0.4875,1.6081,1.2681,8.5111,-1.3283,2.7424,6.1104,2.4719,13.2692,0.0016,-5.2699,-2.3862,0.4242,0.4528,-0.0805,-0.1778,1.315,2.0227,1.0376,1.5381,0.7891,0.513,1.7293,4.0912,1.0767,2.3657,0.6226,0.2632,0.7563,0.9985,-225.7984,1.3201,-298.5411,-226.147,2.5045,3.6026,0.9909,1.4384,0.3956,0.275,1.5442,2.1169,1.3578,1.3709,0.8793,0.6414,0.0034,3.9924,0.3429,-0.2634,0.6735,-0.0504,-0.0388,-0.2942,1.425,10.7698,3.2817,9.9206,-0.107,2.967,1.1152,1.056,5.0282,0.0477,8.4302,2.3398,1.5296,8.0289,0.1366,0.4803,0.169,0.3519,3.1077,2.1454,0.6904,9.6575,4.6029,0.4766,-3.8042,-0.755,0.1985,1.6972,0.9638,0.5678,1.973,1.2356,0.6263,0.0243,13.8732,-0.4081,-0.8669,0.1609,3.3083,0.2615,0.5114,2,0.5,SINISTRA_PANTALONI
0.0129,0.1746,0.4179,2.4078,-1.015,-0.0074,0.1582,0.3977,2.0754,-0.7723,0.0362,0.0673,0.2594,1.6052,-0.5871,0.5004,0.1512,0.3888,1.6359,0.0137,-1.7486,0.3567,0.0258,-0.204,-0.0148,0.0724,1.0507,1.6108,1.0747,1.5332,1.0228,0.6671,1.1039,2.5948,1.1549,2.3506,1.0462,0.4451,1.3411,2.0424,-53.2798,1.523,-39.7296,-26.0868,1.0204,1.1814,0.7204,1.1578,0.706,0.6098,1.1601,1.4999,1.4718,1.2929,1.2687,0.9813,0.0001,0.7636,-0.5543,-0.5879,-0.2584,0.5887,0.1679,0.4019,6.1013,0.0485,0.2202,0.7992,0.8766,7.5992,0.0267,0.1634,0.601,0.9239,-1.0489,0.0203,0.1425,1.284,?,0.8029,-5.8171,-7.2452,1.3477,1.5459,1.147,1.8163,2.3897,1.3157,0.7779,-4.4224,-5.6846,0.8199,0,0,1.3297,0.6224,0.4681,0.0261,14.7494,-0.9951,0.7082,-0.6365,1,0,0,0,1,SINISTRA_PANTALONI
0.0762,0.3587,0.5989,3.0958,-0.7436,-0.0768,0.2206,0.4696,2.4471,-1.6125,-0.0204,0.0579,0.2405,1.3136,-0.5987,0.6078,0.2798,0.529,2.2979,0.0167,-0.9929,-3.7299,0.1254,3.7565,-0.1263,-0.0336,1.2753,2.4899,1.1322,1.9523,0.8878,0.4547,1.6265,6.1995,1.2819,3.8116,0.7881,0.2068,0.8741,2.6838,-33.8112,3.0704,-38.6818,-12.5984,1.8955,2.1609,0.7598,1.14,0.4008,0.3516,1.2651,2.3567,1.3473,1.8629,1.065,0.5717,0.0003,0.8989,-0.8626,-0.1845,0.4672,0.3773,-0.5078,-0.0232,6.6549,0.0791,0.2813,0.7646,0.89,7.1768,0.0685,0.2618,0.7222,0.9051,-0.449,0.0247,0.1573,0.7024,?,0.9273,-14.8215,-15.9839,1.0745,1.7885,1.6645,1.1545,3.1987,2.7706,0.8984,-8.804,-9.8,0.9136,0,0,1.0588,1.0885,1.0281,0.0253,14.2807,-0.9989,-0.5369,0.5724,?,?,?,?,?,SINISTRA_PANTALONI
1.043,6.2297,2.4959,15.9193,-1.0027,0.0435,3.1324,1.7699,8.4241,-1.0012,-0.9449,5.1402,2.2672,19.4608,-0.4972,3.47,4.4438,2.108,15.0456,0.0168,23.9676,-1.1038,0.3006,-0.0461,0.0125,-0.2723,1.4102,1.1009,1.184,0.7806,0.8396,1.0755,1.9888,1.212,1.4019,0.6094,0.7049,1.1567,1.8912,1.2334,-31.0588,0.6521,-16.4226,-25.1824,1.8882,0.6115,0.5195,0.3239,0.2751,0.8494,1.8897,0.818,1.0581,0.4329,0.5599,1.2935,0.0037,5.1373,0.2082,0.0829,0.3653,-0.2522,0.1231,-0.1795,5.0076,11.1026,3.3321,8.8729,-0.0512,4.02,0.8186,0.9048,4.4731,0.365,6.0027,6.97,2.6401,9.2066,-0.0255,1.2457,0.8342,0.6697,3.6828,1.2621,0.3427,13.5628,1.5929,0.1174,-0.1682,1.8879,-11.2271,1.1983,0.9402,0.7846,1.9836,0.9638,0.4859,0.023,15.1819,-0.0221,-0.842,-0.4324,?,?,?,?,?,SINISTRA_PANTALONI
-1.0427,3.9504,1.9876,10.3631,-3.1866,-1.2209,7.1845,2.6804,11.1721,-2.2439,0.119,5.3716,2.3177,14.4066,-0.8681,3.0564,9.7569,3.1236,13.1228,0.0056,0.8541,-8.7589,-0.3411,-10.2558,-0.3994,0.0389,0.7415,0.8576,0.6363,1.1565,0.8581,0.742,0.5498,0.7354,0.4049,1.3375,0.7364,0.5505,1.0207,1.1782,-106.1115,1.1544,-103.9626,-90.0599,0.7187,0.321,0.1876,0.4466,0.261,0.5844,0.9276,0.7193,0.7897,0.7755,0.8513,1.0978,0.0042,4.7511,0.8632,-0.5185,-0.7197,-0.4257,-0.8141,0.4372,-1.9835,5.5956,2.3655,7.8631,?,4.3057,16.2965,4.0369,14.1906,-1.0842,7.1258,1.0233,1.0116,4.2058,0.4629,-0.4607,-0.2784,0.6042,0.586,2.3384,3.9907,0.3434,5.4682,15.9254,1.0652,-2.1697,-2.037,0,0,0.8696,0.5541,1.8696,3.374,0.0224,14.8538,0.7028,0.7963,0.9102,18.5131,101.6582,10.0826,46,0.2069,SINISTRA_PANTALONI
-1.0283,4.0855,2.0213,8.9496,-2.6644,-1.4254,9.9317,3.1515,15.7942,-1.572,0.322,4.0149,2.0037,11.4106,-0.6502,3.3265,10.1592,3.1873,12.9819,0.0028,0.7215,-3.1938,-0.3091,-4.4269,-0.4285,0.0968,0.6414,1.0088,0.6342,1.5728,0.9887,0.6287,0.4114,1.0176,0.4022,2.4737,0.9776,0.3952,0.6741,1.4474,-179.9465,2.1471,-266.9434,-124.3278,0.3977,0.3532,0.1876,0.8881,0.4717,0.5312,0.5666,0.7843,0.6894,1.3842,1.2166,0.879,0.0047,5.183,0.8626,-0.5401,-0.7916,-0.5336,-0.7811,0.6262,-1.0632,4.9899,2.2338,8.4263,-15.526,5.8191,8.8748,2.9791,14.2604,-0.9577,6.8384,0.5439,0.7375,4.8249,0.4286,-0.1827,-0.1555,0.8509,0.7498,3.029,4.0395,0.5623,9.1748,16.3178,1.1348,-2.1871,-1.9274,0.07,0.0604,0.8626,0.5909,1.7464,2.9556,0.0237,14.4409,0.9361,0.2536,0.4414,15.9791,2.5126,1.5851,8,0.6522,SINISTRA_PANTALONI
-0.8614,3.9667,1.9917,10.3105,-2.9863,-1.5835,8.2815,2.8778,13.1551,-2.7664,0.1117,5.6378,2.3744,16.3123,-0.4943,3.3277,10.0742,3.174,15.0492,0.0039,0.544,-7.7091,-0.2588,-14.172,-0.4759,0.0336,0.6921,0.8388,0.6275,1.212,0.9067,0.7481,0.479,0.7036,0.3937,1.4689,0.822,0.5596,0.7994,1.4314,-130.3783,1.7906,-163.0978,-91.0858,0.7405,0.2369,0.1712,0.32,0.2312,0.7225,0.7838,0.6321,0.6851,0.8064,0.8741,1.0839,0.0047,4.9678,0.7178,-0.4922,-0.7324,-0.1816,-0.779,0.438,-1.384,3.9891,1.9973,7.8684,?,4.5383,15.9808,3.9976,14.5676,-1.1428,7.2684,0.8532,0.9237,4.9133,0.4408,-0.305,-0.1904,0.6244,0.4996,2.1623,4.328,0.2496,4.6757,18.7313,1.0128,-2.0318,-2.0062,0,0,0.7738,0.5401,1.6014,2.9649,0.0228,14.495,0.6915,0.3506,0.5499,14.1024,2.8005,1.6735,8,0.4667,SINISTRA_PANTALONI
-0.8977,10.1793,3.1905,32.1138,-0.5529,-1.6575,5.7974,2.4078,12.4776,-2.5056,0.2672,5.8555,2.4198,28.3974,-0.2288,3.8383,10.7239,3.2747,30.9964,0.0055,0.5416,-3.3598,-0.2339,-6.2033,-0.4318,0.0696,1.3251,1.3185,0.9743,0.995,0.7353,0.7389,1.7559,1.7384,0.9492,0.9901,0.5406,0.546,1.282,2.1626,-66.3373,1.6868,-51.7436,-30.675,5.8101,0.8948,0.6635,0.154,0.1142,0.7415,2.5737,1.1309,1.036,0.4394,0.4025,0.9162,0.005,5.7932,0.329,0.3291,-0.2261,-0.1448,-0.4332,0.4777,-0.1205,7.0652,2.658,10.3279,-1.8383,2.2354,18.0997,4.2544,14.0371,-1.2064,8.023,1.6254,1.2749,4.8995,0.4994,-0.0539,-0.015,0.2786,0.6248,2.0849,3.337,0.3903,4.3468,11.1358,0.8715,-1.3684,-1.5701,0.572,0.3718,0.65,0.7358,2.1079,2.865,0.0219,13.9964,0.4542,0.7797,0.2566,14.8289,75.6576,8.6981,56,0.1642,SINISTRA_PANTALONI
0.6709,7.5534,2.7483,20.507,-0.4115,0.6494,6.6606,2.5808,12.3156,-0.4298,-0.9206,10.2567,3.2026,32.9147,-0.5685,4.1773,8.7404,2.9564,24.1424,0.007,1.0331,-0.7288,0.1606,-0.7055,0.1555,-0.2204,1.0649,0.8582,0.9296,0.8058,0.873,1.0833,1.134,0.7364,0.8642,0.6494,0.762,1.1735,1.6149,0.5011,-35.0915,0.3103,-21.7293,-70.0269,1.6867,0.6923,0.5976,0.4105,0.3543,0.8631,1.6651,0.623,0.8494,0.3742,0.5101,1.3634,0.0035,6.2478,0.0901,0.4598,0.5171,-0.1437,0.3839,0.1913,3.0883,4.857,2.2039,6.8319,-0.1113,4.6914,6.558,2.5609,8.9458,0.032,6.8359,6.4776,2.5451,8.2938,0.0974,0.6583,0.4518,0.6863,0.8606,0.8659,1.0062,0.7406,0.7498,1.0124,-2.3097,-0.7647,0.3311,0.6652,0.6691,1.0058,0.7637,0.8237,1.0786,0.0235,14.8703,0.2106,-0.4953,-0.8914,?,?,?,?,?,SINISTRA_PANTALONI
1.0439,5.5584,2.3576,11.9278,-0.4964,0.235,5.5964,2.3657,12.3684,-0.6373,-0.255,2.6922,1.6408,11.6168,-0.8379,3.1629,5.0531,2.2479,10.6331,0.0048,4.4422,-4.0938,0.33,-0.9216,0.0743,-0.0806,0.9966,1.4369,1.0488,1.4418,1.0524,0.7299,0.9932,2.0646,1.1,2.0787,1.1075,0.5328,0.8218,0.7471,-77.7709,0.909,-94.6299,-104.1002,1.0552,1.2611,0.7461,1.1951,0.707,0.5916,0.9644,1.0268,1.1218,1.0647,1.1632,1.0925,0.0028,4.7857,0.4952,0.3567,0.5725,0.0187,0.314,0.038,1.5575,7.5032,2.7392,7.7229,-0.1761,2.8367,2.1412,1.4633,6.2794,0.0281,8.5732,2.5385,1.5933,5.7327,0.3897,0.549,0.1817,0.3309,1.872,1.7192,0.9184,3.5043,2.9557,0.8435,-6.3654,-0.3159,0.0496,1.0163,0.6991,0.6878,1.2299,1.3472,1.0954,0.0234,13.7988,0.1917,-0.761,-0.7443,?,?,?,?,?,SINISTRA_PANTALONI
0.0257,0.0183,0.1351,0.6981,-0.9241,-0.0478,0.0105,0.1026,0.5751,-1.0941,0.0416,0.0129,0.1137,0.6863,-0.6273,0.1906,0.0101,0.1004,0.5019,0.037,-0.5362,0.6165,0.1346,-1.1496,-0.2511,0.2184,1.3163,1.1883,1.3451,0.9027,1.0219,1.132,1.7327,1.412,1.8094,0.8149,1.0443,1.2815,1.1158,1.2674,-17.3829,1.1359,-15.5789,-13.7152,1.3211,0.8604,0.6962,0.6512,0.527,0.8092,1.2138,1.0173,1.3911,0.8381,1.146,1.3675,0.0002,0.2897,-0.2119,-0.1861,0.1249,-0.2933,-0.3291,0.3572,8.6177,0.0035,0.0589,0.2028,0.9767,4.6499,0.0116,0.1075,0.3754,0.9226,0.5163,0.0017,0.0416,0.1486,0.755,1.8533,16.6908,9.0059,0.5481,1.416,2.5836,0.3004,2.005,6.6752,1.9012,18.58,9.7729,1.7959,14.3618,7.9972,0.5402,1.3644,2.5257,0.0252,13.7839,-0.9942,-0.4316,0.4002,?,?,?,?,?,SINISTRA_PANTALONI
-0.1319,0.0589,0.2427,1.1644,-2.1872,0.1881,0.0947,0.3077,1.4365,-0.3481,0.0349,0.019,0.1379,0.9649,-0.8511,0.3971,0.0689,0.2624,1.0923,0.0199,-0.7013,-3.7847,-0.3322,5.3968,0.4737,0.0878,0.7886,1.76,0.9246,2.2317,1.1724,0.5254,0.6219,3.0976,0.8549,4.9804,1.3746,0.276,2.1544,1.8012,-35.9872,0.8361,-16.7041,-19.9793,0.3428,0.7009,0.3278,2.0444,0.9562,0.4677,0.8106,1.2068,1.0661,1.4888,1.3152,0.8834,0.0006,0.5977,-0.6389,-0.0566,-0.738,-0.0883,0.8567,0.0177,8.445,0.1533,0.3915,1.4136,0.8397,4.9239,0.3781,0.6149,2.1161,0.6697,0.2407,0.0202,0.142,0.5497,0.0814,1.7151,35.0906,20.4598,0.6367,2.7567,4.3295,0.4054,7.5995,18.7448,1.7254,151.9501,88.0645,1.3762,14.7329,10.7058,0.668,2.5717,3.8497,0.0254,13.6095,-0.9972,-0.8282,0.8231,0,0,0,0,0,SINISTRA_PANTALONI
0.0615,0.0721,0.2686,2.1089,-0.9433,-0.1218,0.0338,0.1839,1.0691,-3.2715,0.0159,0.0231,0.1519,1.1117,-1.013,0.3159,0.0481,0.2194,1.0802,0.0208,-0.5045,3.8776,0.1945,-7.6868,-0.3857,0.0502,1.4602,1.768,1.2244,1.2108,0.8385,0.6925,2.1323,3.1259,1.4991,1.466,0.7031,0.4796,1.2503,1.8299,-44.5126,1.4636,-35.6023,-24.3246,4.3361,1.9651,0.9837,0.4532,0.2269,0.5006,1.9727,1.8971,1.9523,0.9617,0.9897,1.0291,0.0004,0.4553,-0.2458,-0.0539,0.375,-0.5063,-0.5742,0.0686,8.4255,0.0105,0.1025,0.3965,0.9537,4.9204,0.0272,0.1649,0.6648,0.8755,0.9612,0.0093,0.0967,0.3436,0.7008,1.7123,8.7657,5.1191,0.6218,1.0606,1.7057,0.3866,1.1248,2.9093,1.7476,10.1571,5.8119,1.6044,7.463,4.6517,0.5963,1.1537,1.9347,0.0279,14.3071,-0.9978,-0.4875,0.4101,0,0,0,0,0,SINISTRA_PANTALONI
0.2351,3.598,1.8968,15.9484,-0.7688,0.4761,3.6983,1.9231,11.9532,-0.4914,-0.7599,4.6718,2.1614,13.9959,-1.0376,2.7794,5.1027,2.2589,9.7149,0.0082,0.4939,-0.3094,0.0846,-0.6265,0.1713,-0.2734,0.9863,0.8776,0.8397,0.8897,0.8513,0.9568,0.9729,0.7702,0.7051,0.7916,0.7248,0.9156,1.7601,0.9726,-86.6554,0.5526,-49.2324,-89.0978,1.125,1.3127,0.9205,1.1669,0.8183,0.7013,1.3342,1.1395,1.6416,0.854,1.2304,1.4407,0.0024,4.1643,0.0754,0.1507,-0.0768,-0.112,0.3858,-0.4265,0.6779,2.6097,1.6154,4.7924,-0.1553,5.5373,2.6792,1.6368,4.8346,0.474,7.477,3.8429,1.9603,6.1146,0.3021,0.1224,0.0907,0.7406,0.9869,0.8241,0.835,0.9741,0.6791,0.6972,-0.1479,-0.2434,1.6459,0.4513,0.4734,1.0491,0.9913,0.7838,0.7907,0.0241,14.3695,0.897,-0.8618,-0.9907,0,0,0,0,0,TASCA_GIACCA_ALTA
0.2142,2.9899,1.7291,11.6607,-0.968,0.1645,3.1001,1.7607,9.4567,-0.6453,-0.5281,4.7695,2.1839,14.5983,-2.4967,2.2443,6.1747,2.4849,11.3456,0.0018,1.3025,-0.4056,0.0955,-0.3114,0.0733,-0.2353,0.9821,0.7918,0.6959,0.8062,0.7086,0.8789,0.9645,0.6269,0.4842,0.65,0.5021,0.7724,1.5463,0.5502,-283.8727,0.3558,-183.5766,-515.902,1.0309,1.4193,0.5213,1.3767,0.5057,0.3673,1.2331,0.7988,1.0278,0.6478,0.8335,1.2867,0.0015,3.3294,0.1633,0.4191,-0.0639,-0.375,0.3433,-0.6862,0.2378,1.6803,1.2963,4.1377,-0.1669,5.2403,1.2821,1.1323,4.4102,0.5138,7.9777,2.0446,1.4299,6.103,0.2912,0.0454,0.0298,0.6569,1.1448,0.9065,0.7919,1.3106,0.8218,0.6271,-0.127,-0.236,1.8581,0.391,0.4118,1.0533,0.9382,0.678,0.7226,0.0248,14.1757,0.8962,-0.8387,-0.99,0,0,0,0,0,TASCA_GIACCA_ALTA
0.3449,3.1118,1.764,13.1207,-1.8932,0.5605,3.3572,1.8323,10.2418,-0.4995,-0.8065,6.0744,2.4646,18.1479,-2.157,2.6688,6.5044,2.5504,13.4476,0.0044,0.6154,-0.4277,0.1292,-0.695,0.21,-0.3022,0.9628,0.7157,0.6917,0.7434,0.7184,0.9664,0.9269,0.5123,0.4784,0.5527,0.5161,0.9339,2.5166,0.6924,-143.8345,0.2752,-57.1553,-207.7222,0.664,0.7889,0.3357,1.1881,0.5057,0.4256,1.2811,0.723,0.9757,0.5644,0.7616,1.3495,0.0027,3.8762,0.2133,0.0677,0.0545,-0.1264,0.4925,-0.508,0.6966,2.1918,1.4805,4.2869,-0.106,6.0815,2.5018,1.5817,4.4401,0.5246,6.9974,5.0422,2.2455,7.2765,0.1426,0.1145,0.0996,0.8691,0.936,0.6593,0.7044,0.8761,0.4347,0.4962,-0.0838,-0.3396,4.0505,0.415,0.4568,1.1006,0.9655,0.5891,0.6102,0.0238,14.2032,0.9469,-0.9294,-0.9795,0,0,0,0,0,TASCA_GIACCA_ALTA
0.2351,3.598,1.8968,15.9484,-0.7688,0.4761,3.6983,1.9231,11.9532,-0.4914,-0.7599,4.6718,2.1614,13.9959,-1.0376,2.7794,5.1027,2.2589,9.7149,0.0082,0.4939,-0.3094,0.0846,-0.6265,0.1713,-0.2734,0.9863,0.8776,0.8397,0.8897,0.8513,0.9568,0.9729,0.7702,0.7051,0.7916,0.7248,0.9156,1.7601,0.9726,-86.6554,0.5526,-49.2324,-89.0978,1.125,1.3127,0.9205,1.1669,0.8183,0.7013,1.3342,1.1395,1.6416,0.854,1.2304,1.4407,0.0024,4.1643,0.0754,0.1507,-0.0768,-0.112,0.3858,-0.4265,0.6779,2.6097,1.6154,4.7924,-0.1553,5.5373,2.6792,1.6368,4.8346,0.474,7.477,3.8429,1.9603,6.1146,0.3021,0.1224,0.0907,0.7406,0.9869,0.8241,0.835,0.9741,0.6791,0.6972,-0.1479,-0.2434,1.6459,0.4513,0.4734,1.0491,0.9913,0.7838,0.7907,0.0241,14.3695,0.897,-0.8618,-0.9907,0,0,0,0,0,TASCA_GIACCA_ALTA
