@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-3.3465,26.9525,5.1916,28.3989,-1.5352,-1.4542,19.0977,4.3701,19.9781,-2.2792,0.0111,16.2565,4.0319,22.2164,-1.154,7.7215,15.9994,3.9999,17.3677,0.0584,2.3013,-300.9244,-0.4334,-130.7621,-0.1883,0.0014,1.188,1.2876,1.2979,1.0839,1.0925,1.008,1.4113,1.6579,1.6846,1.1748,1.1937,1.0161,1.2385,1.4448,-15.9571,1.1666,-12.8846,-11.0443,1.8387,1.0861,0.6073,0.5907,0.3303,0.5592,1.4215,1.2783,1.6352,0.8993,1.1503,1.2792,0.0186,11.6677,0.11,-0.31,-0.2828,0.0335,-0.5297,0.105,-0.499,25.8649,5.0858,15.4482,-0.7713,-8.02,1.5385,1.2404,9.6718,?,1.0522,3.0836,1.756,6.4671,-0.4965,0.0622,-0.4743,-7.6218,4.1002,2.8962,0.7064,16.8115,8.3878,0.4989,0.6955,3.1353,4.5079,0,2.0181,0,1.5972,2.3887,1.4955,0.0413,14.2846,0.1701,0.0595,-0.7186,?,?,?,?,?,PANTALONI
0.5801,1.8365,1.3552,5.0549,-0.9389,-0.2439,3.7584,1.9387,7.3519,-0.614,-0.037,0.3201,0.5658,2.8215,-0.5017,2.3424,0.8256,0.9086,4.3277,0.1241,-2.3782,-15.6612,0.2476,6.5854,-0.1041,-0.0158,0.699,2.3951,1.4915,3.4263,2.1336,0.6227,0.4886,5.7365,2.2245,11.7396,4.5524,0.3878,0.8753,2.5969,-3.9913,2.967,-4.5601,-1.537,0.5723,1.3876,0.5276,2.4245,0.9219,0.3803,0.6876,1.7916,1.168,2.6057,1.6988,0.652,0.0063,3.4415,-0.7236,-0.3041,-0.2489,0.3797,0.4134,0.0758,-6.9347,0.0678,0.2604,7.2101,?,6.7681,0.0605,0.2459,0.7154,0.9008,1.4854,0.0083,0.0909,0.3934,0.7824,-1.0246,-4.6686,4.5564,1.0589,2.8633,2.7039,1.1213,8.1984,7.3112,-1.1098,-5.0987,4.5944,0,0,3.9902,10.0789,18.3284,1.8185,0.098,15.1881,0.9965,0.7261,0.6684,?,?,?,?,?,PANTALONI
0.0356,2.5985,1.612,6.9735,-1.4948,-0.2559,8.8148,2.969,10.5047,-0.6794,0.1852,0.6801,0.8247,3.5916,-0.3908,3.1262,2.4215,1.5561,7.3569,0.0593,-0.1392,0.1924,0.0114,-1.3819,-0.0819,0.0592,0.5429,1.9547,1.0359,3.6002,1.9079,0.53,0.2948,3.821,1.0731,12.9617,3.6403,0.2808,0.9832,4.1404,-9.0155,4.2113,-9.1698,-2.1774,0.4469,1.0824,0.3574,2.422,0.7998,0.3302,0.6638,1.9416,0.9479,2.9248,1.4279,0.4882,0.0031,4.6475,-0.9315,-0.8032,-0.4314,0.8191,0.3333,0.2805,-5.6918,0.0292,0.1709,5.9308,?,7.7722,0.0168,0.1298,0.4191,0.9475,1.8286,0.0425,0.2062,0.7056,0.6664,-0.7323,-3.1126,4.2503,1.3173,0.8288,0.6292,1.7353,0.6869,0.3958,-0.7847,-4.2083,5.3633,0,0,3.772,14.1504,8.405,0.594,0.0971,15.2926,0.9302,0.1139,-0.2587,?,?,?,?,?,PANTALONI
0.1175,0.285,0.5339,2.8065,-1.5252,-0.0683,0.3152,0.5615,2.4556,-0.8048,0.2528,0.0799,0.2826,1.3642,-0.567,0.7758,0.1607,0.4009,2.1659,0.0519,-1.7209,0.4647,0.1514,-0.27,-0.088,0.3258,0.9509,1.8891,1.3318,1.9866,1.4005,0.705,0.9042,3.5686,1.7736,3.9466,1.9615,0.497,1.548,3.4341,-14.3104,2.2184,-9.2443,-4.1672,0.8168,1.2766,0.4865,1.5629,0.5956,0.3811,1.1429,2.0572,1.2958,1.8,1.1338,0.6299,0.0028,1.1902,-0.6616,-0.2003,-0.1737,0.2785,0.2113,0.5079,-6.9455,0.037,0.1923,7.3484,?,6.6658,0.033,0.1816,0.6552,0.9055,1.8666,0.0068,0.0823,0.2922,0.8518,-1.042,-3.7211,3.5712,1.0587,2.3368,2.2072,1.1209,5.4605,4.8716,-1.1704,-4.3753,3.7381,0,0,3.5165,11.2157,25.1491,2.2423,0.0971,15.4779,0.9977,0.843,0.8056,?,?,?,?,?,PANTALONI
-0.0038,0.0141,0.1188,0.5711,-0.9049,-0.0083,0.0179,0.1339,0.6841,-1.0668,0.0308,0.0133,0.1155,0.5639,-0.7771,0.1987,0.0069,0.0832,0.3664,0.1173,0.46,-0.1242,-0.0193,-0.27,-0.0419,0.1551,0.8868,1.0286,1.427,1.1599,1.6092,1.3874,0.7864,1.058,2.0364,1.3453,2.5894,1.9248,0.7683,1.1002,-5.5695,1.432,-7.2492,-5.0623,0.9057,0.9448,0.7221,1.0432,0.7974,0.7644,0.8348,1.0127,1.5585,1.2132,1.867,1.5389,0.0003,0.2956,0.0024,-0.1353,-0.0861,-0.0737,-0.1445,0.3138,-8.5676,0,0.006,8.5766,?,4.273,0.0005,0.0218,0.0901,0.9792,2.1383,0.0005,0.0215,0.0846,0.9608,-2.005,-4.0068,1.9984,0.2768,0.2807,1.0142,0.0766,0.0788,1.0285,-2.0202,-4.1339,2.0463,0,0,2.0079,95.176,101.4087,1.0655,0.0981,14.9789,1.0165,-0.8247,-0.962,?,?,?,?,?,PANTALONI
0.0005,0.0107,0.1034,0.502,-1.2752,-0.0033,0.0136,0.1166,0.5807,-0.7825,0.0005,0.0126,0.1124,0.5908,-0.8101,0.1793,0.0048,0.0692,0.3553,0.1045,-0.1627,0.9929,0.003,-6.1031,-0.0183,0.003,0.8872,0.9205,1.4954,1.0375,1.6856,1.6247,0.7871,0.8472,2.2363,1.0764,2.8411,2.6395,1.1037,1.0641,-6.7877,0.9642,-6.1502,-6.3786,0.6773,0.6761,0.5562,0.9982,0.8212,0.8226,0.8644,0.8498,1.413,0.983,1.6345,1.6628,0,0.2684,-0.0378,0.0528,-0.1132,0.157,0.0873,0.1475,-7.9466,0.001,0.0321,7.9965,?,5.4341,0.0023,0.0476,0.1638,0.9704,1.8854,0,0.0038,0.0136,0.9928,-1.4624,-4.2147,2.8821,0.675,8.4254,12.4825,0.4556,70.9874,155.812,-1.4911,-4.2556,2.854,0,0,2.92,48.831,587.0433,12.0219,0.0981,15.2661,0.9823,-0.5213,-0.5409,?,?,?,?,?,PANTALONI
0.1927,1.2154,1.1025,4.1699,-0.5917,0.6246,4.123,2.0305,7.5972,-0.5371,-0.0418,1.6403,1.2807,5.4326,-0.9462,2.4208,1.5474,1.2439,4.7171,0.1121,0.3085,-4.6086,0.0796,-14.9401,0.258,-0.0173,0.5429,0.8608,0.8863,1.5855,1.6323,1.0296,0.2948,0.741,0.7855,2.5137,2.6645,1.06,0.5839,0.5869,-2.6039,1.005,-4.4592,-4.4368,0.53,0.9385,0.4931,1.7707,0.9304,0.5254,0.5489,0.7676,0.884,1.3984,1.6106,1.1517,0.0065,3.5035,-0.1533,0.0264,0.4266,-0.0902,0.6393,0.0112,7.0953,1.1647,1.0792,3.2387,0.6471,-6.0425,1.846,1.3587,7.4067,?,2.5027,0.1014,0.3185,1.1778,0.5982,-1.1742,2.8351,-2.4144,0.7943,3.3887,4.2662,0.631,11.4835,18.2001,-0.8016,3.3865,-4.2245,0,3.1307,0,0.4373,2.7499,6.2889,0.0955,15.6404,0.9931,-0.8149,-0.8036,?,?,?,?,?,PANTALONI
1.5395,4.8435,2.2008,9.0955,-0.1625,0.1708,0.9713,0.9855,4.1967,-0.789,-1.8272,10.8594,3.2954,13.7457,-3.9812,3.3021,11.5076,3.3923,11.9232,0.0125,9.0156,-0.8425,0.4662,-0.0935,0.0517,-0.5533,2.2331,0.6678,0.6488,0.2991,0.2905,0.9714,4.9868,0.446,0.4209,0.0894,0.0844,0.9437,0.6871,0.1158,-8.4013,0.1685,-12.2274,-72.5784,3.3351,2.8352,0.648,0.8501,0.1943,0.2285,2.1673,0.6617,0.7628,0.3053,0.352,1.1529,0.0237,4.8953,0.6269,-0.6864,0.8736,-0.5785,0.6593,-0.9035,3.6484,10.5295,3.2449,8.6382,0.1104,2.2041,0.3157,0.5618,2.3521,0.328,7.3189,13.6543,3.6952,12.1508,-0.2727,1.6552,0.4985,0.3012,5.7756,0.8782,0.152,33.357,0.7712,0.0231,0.9335,-0.4116,-0.4409,2.7743,1.017,0.3666,3.6726,0.7109,0.1936,0.0839,13.495,-0.2111,-0.9312,0.5065,?,?,?,?,?,PANTALONI
1.1886,1.4937,1.2222,4.5821,-0.078,-0.5876,0.5968,0.7725,4.2404,-0.8879,-0.8127,2.1077,1.4518,6.5946,-2.5811,2.2647,1.488,1.2198,6.0708,0.0367,-2.0228,-1.4625,0.5248,0.723,-0.2595,-0.3589,1.5821,0.8418,1.0019,0.5321,0.6333,1.1901,2.5029,0.7087,1.0038,0.2831,0.4011,1.4164,0.1663,0.0698,-1.4341,0.4196,-8.6262,-20.5588,1.8924,2.3082,0.6745,1.2197,0.3564,0.2922,1.0806,0.6948,0.7548,0.643,0.6985,1.0863,0.0154,3.2347,0.0426,-0.0364,0.7622,-0.4645,0.2801,-0.5329,6.4225,3.5648,1.8881,4.9864,0.4704,0.7874,1.602,1.2657,3.3762,-0.7813,6.7289,3.9201,1.9799,5.8004,0.3219,8.1569,0.9545,0.117,1.4917,0.9536,0.6393,2.2252,0.9093,0.4087,-2.9903,1.6085,-0.5379,4.9672,1.1007,0.2216,1.4769,0.8597,0.5821,0.0924,14.54,-0.9497,-0.9827,0.9606,?,?,?,?,?,PANTALONI
2.53,7.3194,2.7054,8.9337,-0.1363,-1.2876,3.2121,1.7922,6.2929,-2.2351,-0.3726,5.8134,2.4111,11.6802,-1.6001,4.562,3.7313,1.9317,7.0936,0.1473,-1.9648,-6.79,0.5546,3.4558,-0.2823,-0.0817,1.5095,1.1221,1.4006,0.7433,0.9278,1.2482,2.2787,1.2591,1.9616,0.5525,0.8609,1.558,0.2465,0.1491,-0.8745,0.6049,-3.5475,-5.865,4.0418,1.7501,0.945,0.433,0.2338,0.54,1.4196,0.7649,1.2594,0.5388,0.8871,1.6466,0.0283,6.4102,0.0512,0.1819,0.7931,0.5536,-0.2173,-0.1981,4.4381,10.1683,3.1888,7.8398,0.0892,1.0332,7.8799,2.8071,6.9803,-0.9898,7.2539,4.7975,2.1903,5.8991,0.3609,4.2956,0.6118,0.1424,1.136,1.4558,1.2816,1.2904,2.1195,1.6425,-0.221,0.2303,-1.0421,2.4536,0.9324,0.38,1.1231,1.329,1.1833,0.0848,14.5319,-0.9473,-0.9441,0.9891,?,?,?,?,?,PANTALONI
0.3701,1.8949,1.3765,6.5171,-0.6676,0.0063,2.9854,1.7278,7.5532,-1.7608,0.2985,1.7291,1.315,6.4805,-0.8202,2.1458,2.2312,1.4937,5.8308,0.0345,58.9843,1.2399,0.1725,0.021,0.0029,0.1391,0.7967,1.0468,0.9215,1.314,1.1567,0.8803,0.6347,1.0958,0.8492,1.7265,1.338,0.775,0.5416,0.8934,-12.541,1.6497,-23.1557,-14.0366,1.4285,1.0977,0.6472,0.7684,0.453,0.5896,0.8628,1.0057,1.1177,1.1655,1.2954,1.1114,0.0047,3.3332,-0.6506,0.2323,0.4919,-0.2866,-0.6571,0.389,7.149,0.3855,0.6209,2.1362,0.7445,-6.6234,0.5222,0.7226,7.55,?,0.5461,0.0509,0.2255,1.1242,0.1492,-1.0794,13.0906,-12.128,0.8591,2.753,3.2043,0.7381,7.579,10.2678,-0.8243,31.568,-38.2976,0,6.3267,0,0.2829,1.9003,6.7161,0.0966,14.3185,0.9916,0.2717,0.3836,?,?,?,?,?,PANTALONI
1.8091,6.9912,2.6441,9.9547,-0.1864,-1.2315,2.3974,1.5484,8.83,-0.9991,-0.1791,4.9627,2.2277,10.2783,-1.576,3.5536,6.5445,2.5582,9.3107,0.0262,-1.469,-10.102,0.5091,6.8768,-0.3466,-0.0504,1.7077,1.1869,1.0336,0.695,0.6053,0.8708,2.9161,1.4087,1.0683,0.4831,0.3663,0.7583,0.3544,0.2487,-6.2419,0.7018,-17.611,-25.0937,1.8996,2.1028,0.8775,1.107,0.462,0.4173,1.1274,0.9685,1.0692,0.8591,0.9484,1.1039,0.0217,5.3133,-0.4849,-0.1725,0.8498,0.0303,-0.5852,-0.3031,1.8179,11.2651,3.3563,9.7173,-0.1981,1.1412,5.4771,2.3403,8.0055,-0.9215,8.513,2.4141,1.5537,5.7642,0.4075,1.5929,0.2135,0.1341,1.4341,2.1602,1.5062,2.0567,4.6663,2.2688,0.4185,-0.4053,-0.9686,1.9468,0.8338,0.4283,1.2138,1.6858,1.3888,0.0869,13.7584,-0.9526,-0.8443,0.8756,?,?,?,?,?,PANTALONI
2.0191,2.8133,1.6773,6.2252,-0.1102,-1.1762,0.8032,0.8962,3.8164,-19.6309,-1.0035,3.1714,1.7808,7.1714,-1.7063,3.272,2.5485,1.5964,5.4741,0.1372,-1.7166,-2.0121,0.6171,1.1721,-0.3595,-0.3067,1.8715,0.9419,1.0507,0.5033,0.5614,1.1155,3.5026,0.8871,1.1039,0.2533,0.3152,1.2444,0.1701,0.1366,-0.7098,0.8031,-4.1725,-5.1953,30.3125,2.1161,0.8838,0.0698,0.0292,0.4177,1.6311,0.8681,1.1372,0.5322,0.6972,1.3101,0.0252,4.982,-0.3854,0.0956,0.8783,-0.3816,-0.4855,-0.1095,4.697,11.5993,3.4058,8.2963,0.1146,1.8216,2.6822,1.6377,4.4727,-0.2489,7.172,5.1347,2.266,6.4133,0.3099,2.5785,0.6549,0.254,2.0796,1.503,0.7227,4.3245,2.259,0.5224,-1.2047,0.3729,-0.3095,2.6163,1.0083,0.3854,1.8549,1.2936,0.6974,0.0868,14.0586,-0.9065,-0.9732,0.9295,?,?,?,?,?,PANTALONI
1.2571,3.1771,1.7824,8.6998,-0.3043,0.4947,2.3631,1.5372,7.4486,-0.9536,-2.1937,6.8393,2.6152,12.5278,-4.5902,3.6522,5.6782,2.3829,11.2566,0.0226,2.5409,-0.5731,0.3442,-0.2255,0.1355,-0.6006,1.1595,0.6816,0.748,0.5878,0.6451,1.0975,1.3445,0.4645,0.5595,0.3455,0.4162,1.2045,0.5582,0.1973,-7.7901,0.3535,-13.9562,-39.4851,1.7495,2.9764,0.5792,1.7013,0.331,0.1946,1.168,0.6944,0.7729,0.5946,0.6617,1.1129,0.0255,5.5417,0.5866,-0.4358,0.6697,-0.1549,0.322,-0.8871,2.2903,4.9465,2.2241,5.6985,-0.0666,7.7339,0.6256,0.7909,2.3887,0.7352,3.3087,14.6558,3.8283,10.8355,-0.501,0.2961,0.6922,2.3374,2.812,0.581,0.2066,7.9074,0.3375,0.0427,-0.0536,0.0983,-1.834,0.5922,0.7401,1.2497,2.3856,0.5259,0.2205,0.0863,14.6165,0.7313,-0.9728,-0.5943,?,?,?,?,?,PANTALONI
2.234,31.5339,5.6155,27.321,-0.5948,-0.7175,18.4298,4.293,25.6831,-1.2716,-1.7574,20.4123,4.518,33.6007,-2.2135,7.1889,27.2896,5.2239,28.7289,0.0267,-3.1137,-1.2712,0.3108,0.4082,-0.0998,-0.2445,1.3081,1.2429,1.075,0.9502,0.8218,0.8649,1.711,1.5448,1.1555,0.9029,0.6753,0.748,0.7088,0.4403,-12.9055,0.6212,-18.2085,-29.3128,1.5152,1.6384,0.5803,1.0813,0.383,0.3542,1.0638,0.8131,0.951,0.7644,0.894,1.1696,0.0101,10.6077,-0.3834,-0.055,0.732,-0.2045,-0.3115,-0.2889,3.0533,12.3855,3.5193,9.3533,0.0033,3.5515,11.6991,3.4204,10.6008,-0.5455,6.5597,7.1066,2.6658,8.6933,0.0301,0.8597,0.4655,0.5414,1.0289,1.3202,1.283,1.0587,1.7428,1.6462,-0.0083,0.1148,-13.8588,1.3682,1.047,0.7652,0.8823,1.0759,1.2194,0.0278,14.2871,-0.9635,-0.8804,0.9156,?,?,?,?,?,PANTALONI
2.4768,35.0318,5.9188,23.2151,-0.5706,-2.212,17.7351,4.2113,14.1535,-3.5991,-0.655,4.5887,2.1421,10.6159,-1.2984,7.1886,17.1365,4.1396,14.6756,0.0732,-1.1197,-3.7813,0.3445,3.3771,-0.3077,-0.0911,1.4054,2.763,1.4298,1.9659,1.0173,0.5175,1.9753,7.6344,2.0443,3.865,1.0349,0.2678,0.7615,1.4064,-7.2762,1.8469,-9.5551,-5.1736,4.8029,3.2002,0.9334,0.6663,0.1943,0.2917,1.6402,2.1868,1.5819,1.3332,0.9644,0.7234,0.0172,10.3711,-0.3549,-0.0097,0.6795,-0.0781,-0.6049,-0.1002,1.9382,12.1952,3.4922,9.8844,-0.0776,3.8478,5.5641,2.3588,8.3488,-0.5343,7.5417,2.9708,1.7236,5.9521,0.3196,0.5037,0.257,0.5102,1.4805,2.0261,1.3686,2.1918,4.105,1.8729,0.2447,-0.2545,-1.0401,1.6858,1.0487,0.6221,1.1839,1.6607,1.4026,0.0441,14.116,-0.9637,-0.8919,0.9522,?,?,?,?,?,PANTALONI
-1.5195,12.6962,3.5632,19.4052,-0.8329,-1.1384,11.026,3.3205,14.9453,-3.1588,-0.0073,17.2245,4.1502,22.4544,-0.6578,6.041,8.0578,2.8386,13.9876,0.1096,1.3348,208.0466,-0.2515,155.8652,-0.1884,-0.0012,1.0731,0.8585,1.2552,0.8001,1.1698,1.4621,1.1515,0.7371,1.5756,0.6401,1.3684,2.1376,0.7768,0.9897,-5.1239,1.274,-6.5961,-5.1774,2.9461,0.7817,0.674,0.2653,0.2288,0.8622,1.2984,0.8642,1.3873,0.6656,1.0685,1.6053,0.0196,9.2122,-0.0689,-0.1586,0.0842,-0.0311,-0.6391,0.0598,4.3269,1.0885,1.0433,5.1245,0.2145,-8.4216,0.2989,0.5468,9.5659,?,-1.5437,2.9212,1.7092,5.4531,-1.8331,-0.5138,-2.803,5.4556,1.9082,0.6104,0.3199,3.6412,0.3726,0.1023,-0.1463,-0.3966,2.7112,0,3.3895,0,0.5357,0.9398,1.7542,0.0989,14.7435,0.8979,-0.1419,-0.3871,?,?,?,?,?,PANTALONI
