@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.0394,1.3563,1.1646,7.6737,-1.6848,-0.0768,0.9522,0.9758,5.4143,-0.7063,-0.1921,0.242,0.492,2.7081,-1.7144,1.1198,1.3409,1.158,4.9523,0.0063,-0.5128,-0.2051,0.0352,0.4,-0.0686,-0.1716,1.1935,2.3673,1.0057,1.9836,0.8427,0.4248,1.4244,5.6042,1.0115,3.9345,0.7101,0.1805,2.1486,2.8154,-153.9801,1.3104,-71.665,-54.6912,0.9007,2.8648,0.5735,3.1805,0.6367,0.2002,1.4173,2.8336,1.5495,1.9993,1.0933,0.5468,0.0006,1.6409,-0.5629,0.3804,-0.2386,-0.336,0.1297,-0.2967,8.6502,0.105,0.3241,0.9171,0.8973,4.5577,0.313,0.5595,1.5238,0.7265,0.2584,0.0823,0.2868,1.208,-0.1134,1.8979,33.471,17.6354,0.5793,1.13,1.9506,0.3356,1.2768,3.8047,1.9797,-65.1215,-32.8949,1.6029,8.2326,5.136,0.6019,0.7592,1.2614,0.0258,13.4998,-0.9981,-0.9091,0.9043,?,?,?,?,?,DIETRO_PANTALONI
0.1755,2.6502,1.628,10.6184,-1.3434,0.3869,2.5064,1.5832,9.0843,-0.6642,-0.8176,3.7436,1.9348,9.8784,-4.1566,2.3747,4.1099,2.0273,9.5543,0.0104,0.4535,-0.2146,0.0739,-0.4732,0.1629,-0.3443,1.0283,0.8414,0.803,0.8182,0.7809,0.9544,1.0574,0.7079,0.6448,0.6695,0.6098,0.9109,1.6789,0.7645,-60.395,0.4553,-35.9736,-79.0028,0.8301,2.3653,0.4693,2.8494,0.5654,0.1984,1.1689,1.0749,1.1114,0.9196,0.9508,1.0339,0.0024,3.4581,0.4277,0.2058,-0.0184,-0.3264,0.4179,-0.6774,0.9441,1.1575,1.0759,3.7524,0.0354,6.323,2.0624,1.4361,3.9335,0.5743,6.9016,4.4381,2.1067,7.2702,0.1183,0.1493,0.1368,0.9162,0.7492,0.5107,0.6817,0.5612,0.2608,0.4647,0.0259,0.141,5.4422,0.421,0.4718,1.1207,0.954,0.5161,0.541,0.0242,14.1687,0.9314,-0.9245,-0.9703,?,?,?,?,?,TASCA_GIACCA_ALTA
0.2643,3.0891,1.7576,9.5228,-1.1855,0.4189,2.3818,1.5433,7.8176,-0.8486,-0.8691,2.3972,1.5483,9.5627,-4.3562,2.4561,2.8362,1.6841,7.7766,0.0046,0.631,-0.3041,0.1076,-0.482,0.1706,-0.3539,1.1388,1.1352,1.0436,0.9968,0.9164,0.9194,1.297,1.2886,1.0892,0.9936,0.8398,0.8452,1.4394,0.6642,-143.68,0.4614,-99.8168,-216.3275,1.0303,2.4406,0.5577,2.3687,0.5413,0.2285,1.2181,0.9958,1.2246,0.8175,1.0053,1.2297,0.0026,3.6052,0.3478,0.1907,-0.0564,-0.2354,0.3008,-0.6433,1.559,1.889,1.3744,3.533,0.0711,6.757,1.6575,1.2874,3.5592,0.6165,6.2606,5.3379,2.3104,7.4501,0.0641,0.2307,0.249,1.0793,1.0676,0.5949,0.5572,1.1397,0.3539,0.3105,0.0473,0.5302,11.2104,0.4099,0.4778,1.1658,0.9926,0.4742,0.4777,0.0241,14.5766,0.8686,-0.8428,-0.9796,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0745,4.5329,2.1291,14.7356,-1.4819,0.1825,2.074,1.4402,7.5285,-1.0699,-0.7319,4.1446,2.0358,17.3692,-0.9013,2.4639,5.2551,2.2924,9.729,0.0046,0.4086,-0.1019,0.0303,-0.2493,0.0741,-0.297,1.4784,1.0458,0.9288,0.7074,0.6282,0.8881,2.1856,1.0937,0.8626,0.5004,0.3947,0.7887,2.2609,1.0685,-196.3838,0.4726,-86.8599,-183.7862,1.6324,0.6499,0.6075,0.3981,0.3721,0.9347,1.9573,0.8484,1.5146,0.4334,0.7738,1.7853,0.002,3.5644,0.3868,0.1777,-0.1948,-0.118,0.1866,-0.5855,1.0683,1.0581,1.0286,3.1319,0.089,6.9068,1.1225,1.0595,3.0135,0.6727,6.4556,3.4669,1.862,6.5458,0.1383,0.1547,0.1655,1.0699,0.9709,0.5524,0.569,0.9426,0.3052,0.3238,0.0494,0.2913,5.8965,0.3734,0.4526,1.2121,1.0393,0.4785,0.4604,0.0246,14.4307,0.9147,-0.9002,-0.9792,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1755,2.6502,1.628,10.6184,-1.3434,0.3869,2.5064,1.5832,9.0843,-0.6642,-0.8176,3.7436,1.9348,9.8784,-4.1566,2.3747,4.1099,2.0273,9.5543,0.0104,0.4535,-0.2146,0.0739,-0.4732,0.1629,-0.3443,1.0283,0.8414,0.803,0.8182,0.7809,0.9544,1.0574,0.7079,0.6448,0.6695,0.6098,0.9109,1.6789,0.7645,-60.395,0.4553,-35.9736,-79.0028,0.8301,2.3653,0.4693,2.8494,0.5654,0.1984,1.1689,1.0749,1.1114,0.9196,0.9508,1.0339,0.0024,3.4581,0.4277,0.2058,-0.0184,-0.3264,0.4179,-0.6774,0.9441,1.1575,1.0759,3.7524,0.0354,6.323,2.0624,1.4361,3.9335,0.5743,6.9016,4.4381,2.1067,7.2702,0.1183,0.1493,0.1368,0.9162,0.7492,0.5107,0.6817,0.5612,0.2608,0.4647,0.0259,0.141,5.4422,0.421,0.4718,1.1207,0.954,0.5161,0.541,0.0242,14.1687,0.9314,-0.9245,-0.9703,?,?,?,?,?,TASCA_GIACCA_ALTA
0.2643,3.0891,1.7576,9.5228,-1.1855,0.4189,2.3818,1.5433,7.8176,-0.8486,-0.8691,2.3972,1.5483,9.5627,-4.3562,2.4561,2.8362,1.6841,7.7766,0.0046,0.631,-0.3041,0.1076,-0.482,0.1706,-0.3539,1.1388,1.1352,1.0436,0.9968,0.9164,0.9194,1.297,1.2886,1.0892,0.9936,0.8398,0.8452,1.4394,0.6642,-143.68,0.4614,-99.8168,-216.3275,1.0303,2.4406,0.5577,2.3687,0.5413,0.2285,1.2181,0.9958,1.2246,0.8175,1.0053,1.2297,0.0026,3.6052,0.3478,0.1907,-0.0564,-0.2354,0.3008,-0.6433,1.559,1.889,1.3744,3.533,0.0711,6.757,1.6575,1.2874,3.5592,0.6165,6.2606,5.3379,2.3104,7.4501,0.0641,0.2307,0.249,1.0793,1.0676,0.5949,0.5572,1.1397,0.3539,0.3105,0.0473,0.5302,11.2104,0.4099,0.4778,1.1658,0.9926,0.4742,0.4777,0.0241,14.5766,0.8686,-0.8428,-0.9796,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0745,4.5329,2.1291,14.7356,-1.4819,0.1825,2.074,1.4402,7.5285,-1.0699,-0.7319,4.1446,2.0358,17.3692,-0.9013,2.4639,5.2551,2.2924,9.729,0.0046,0.4086,-0.1019,0.0303,-0.2493,0.0741,-0.297,1.4784,1.0458,0.9288,0.7074,0.6282,0.8881,2.1856,1.0937,0.8626,0.5004,0.3947,0.7887,2.2609,1.0685,-196.3838,0.4726,-86.8599,-183.7862,1.6324,0.6499,0.6075,0.3981,0.3721,0.9347,1.9573,0.8484,1.5146,0.4334,0.7738,1.7853,0.002,3.5644,0.3868,0.1777,-0.1948,-0.118,0.1866,-0.5855,1.0683,1.0581,1.0286,3.1319,0.089,6.9068,1.1225,1.0595,3.0135,0.6727,6.4556,3.4669,1.862,6.5458,0.1383,0.1547,0.1655,1.0699,0.9709,0.5524,0.569,0.9426,0.3052,0.3238,0.0494,0.2913,5.8965,0.3734,0.4526,1.2121,1.0393,0.4785,0.4604,0.0246,14.4307,0.9147,-0.9002,-0.9792,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.6061,8.9594,2.9932,15.4989,-1.1058,0.4283,7.3267,2.7068,11.1987,-0.817,-1.3616,12.0883,3.4768,20.7139,-2.3753,5.0501,5.2759,2.2969,15.0227,0.037,-1.4151,0.4451,-0.12,-0.3145,0.0848,-0.2696,1.1058,0.8609,1.3031,0.7785,1.1784,1.5137,1.2228,0.7412,1.6982,0.6061,1.3887,2.2912,1.6164,0.5583,-14.096,0.3454,-8.7208,-25.2463,1.1941,1.1993,0.4718,1.0043,0.3951,0.3934,1.384,0.7482,1.0317,0.5406,0.7455,1.3788,0.0041,7.4611,0.3139,0.0339,0.0532,0.4014,-0.0299,-0.6182,-6.5801,9.6981,3.1142,9.6696,?,3.1733,8.0823,2.8429,11.4552,-0.3066,1.7309,22.0116,4.6917,14.1137,-0.4854,-2.0736,-3.8016,1.8333,1.0954,0.6638,0.606,1.1999,0.4406,0.3672,3.5977,2.0966,0.5828,0,0,0.9227,0.8441,0.6851,0.8116,0.02,14.1,0.3177,0.8477,0.3239,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.7954,7.0744,2.6598,14.4404,-0.6788,0.4293,2.2919,1.5139,8.4895,-0.5898,-1.1919,6.6793,2.5844,22.0165,-2.3772,3.6891,4.6735,2.1618,16.2101,0.0168,-1.8527,0.6673,-0.2156,-0.3602,0.1164,-0.3231,1.7569,1.0292,1.2303,0.5858,0.7003,1.1955,3.0867,1.0592,1.5137,0.3431,0.4904,1.4292,1.8539,0.3768,-21.0318,0.2032,-11.3446,-55.821,1.6108,1.3194,0.5217,0.8191,0.3239,0.3954,1.701,0.6559,0.8908,0.3856,0.5237,1.3582,0.0039,5.6038,0.1809,0.0659,-0.0519,-0.1725,0.3125,-0.5939,-6.2887,6.1453,2.479,8.9029,?,5.036,1.3702,1.1705,5.6285,0.3345,3.8352,9.0313,3.0052,10.7874,-0.149,-1.2488,-1.6398,1.3131,2.1178,0.8249,0.3895,4.4851,0.6804,0.1517,-3.1468,6.3638,-2.0223,0,0,0.9009,1.5818,0.8253,0.5218,0.023,15.4087,-0.0918,0.7198,-0.6451,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0455,0.0162,0.1274,0.7915,-1.032,-0.0604,0.0168,0.1294,0.6098,-1.8735,-0.0127,0.0096,0.098,0.7247,-1.2967,0.1915,0.0118,0.1086,0.5268,0.0236,-0.7544,-3.5831,0.2378,4.7494,-0.3153,-0.0664,0.9841,1.3,1.173,1.3211,1.192,0.9023,0.9684,1.6901,1.3759,1.7452,1.4208,0.8141,1.011,0.9825,-31.5045,0.9718,-31.1604,-32.0662,1.8355,1.2344,0.7219,0.6726,0.3933,0.5848,1.2979,1.0922,1.5025,0.8415,1.1576,1.3757,0.0002,0.2948,-0.4119,-0.379,0.3334,-0.1834,-0.5255,-0.0649,7.5115,0.0055,0.0743,0.2733,0.964,6.299,0.0077,0.0878,0.3226,0.9505,0.2382,0.0003,0.016,0.0667,0.7483,1.1925,31.5307,26.4409,0.8469,4.6492,5.4897,0.7172,21.6151,30.1364,1.1829,36.9634,31.2471,1.1663,28.6904,24.5992,0.8472,4.099,4.8385,0.0253,14.0487,-1.0029,0.6565,-0.6578,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0335,0.029,0.1703,1.0258,-1.0789,0.0456,0.0242,0.1556,0.8076,-0.5341,0.0434,0.032,0.1788,0.9544,-0.9346,0.2663,0.0194,0.1393,0.7591,0.0226,-0.7341,-0.7712,-0.1257,1.0505,0.1712,0.163,1.0944,0.9524,1.223,0.8702,1.1175,1.2841,1.1978,0.907,1.4957,0.7572,1.2487,1.649,1.8935,1.1547,-30.3854,0.6098,-16.0473,-26.3141,0.9373,1.0003,0.6354,1.0672,0.6779,0.6352,1.2702,1.0749,1.3514,0.8463,1.0639,1.2572,0.0002,0.4037,-0.0488,-0.2417,-0.0774,-0.4763,0.4853,-0.1437,7.5972,0.0151,0.1231,0.3557,0.9541,6.188,0.0248,0.1576,0.4497,0.9303,-0.3053,0.029,0.1704,0.5183,?,1.2277,-24.8847,-20.2689,0.7809,0.7224,0.925,0.6098,0.5218,0.8557,1.2311,-14.2483,-11.5738,1.2004,0,0,0.7909,0.6862,0.8676,0.0266,14.0905,-0.9994,-0.8404,0.86,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.7787,4.1068,2.0265,11.467,-3.6567,-0.1782,2.688,1.6395,9.8699,-1.2988,-0.3093,1.2115,1.1007,9.0958,-1.9788,1.8412,5.35,2.313,10.6976,0.0017,4.3699,2.5178,-0.4229,0.5762,-0.0968,-0.168,1.2361,1.8411,0.8761,1.4895,0.7088,0.4759,1.5278,3.3897,0.7676,2.2186,0.5024,0.2265,1.6147,1.4902,-481.1149,0.9229,-297.9511,-322.8445,0.5735,0.8064,0.2298,1.4061,0.4006,0.2849,1.1618,1.2607,1.0719,1.0851,0.9226,0.8503,0.0023,2.7379,0.2144,0.5834,-0.7606,-0.1622,0.0273,-0.618,-1.2609,5.0596,2.2494,8.1632,?,2.5316,0.6765,0.8225,4.7933,-0.586,9.0273,0.9393,0.9692,4.0282,0.572,-0.4981,-0.1397,0.2804,2.7348,2.3209,0.8487,7.4793,5.3867,0.7202,4.6093,-1.5165,-0.329,0,0,0.3211,1.703,2.0265,1.19,0.0249,12.8838,0.9115,0.9613,0.9762,?,?,?,?,?,TASCA_GIACCA_BASSA
