@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.0362,0.0133,0.1153,0.5491,-0.504,-0.0082,0.0101,0.1005,0.373,-1.3612,0.0422,0.005,0.0706,0.3631,-0.4583,0.1643,0.0045,0.0673,0.3483,0.1026,-4.4279,0.8594,0.2205,-0.1941,-0.0498,0.2566,1.1478,1.6341,1.7139,1.4236,1.4932,1.0489,1.3175,2.6702,2.9376,2.0267,2.2296,1.1001,0.8558,1.6125,-4.6178,1.8843,-5.396,-2.8637,2.3115,1.4663,0.9406,0.6343,0.4069,0.6415,1.4723,1.5122,1.5764,1.0271,1.0707,1.0424,0.0006,0.2441,-0.0249,0.182,0.4424,-0.113,-0.2288,0.4009,0.6739,0,0.0006,0.0022,0.9968,0.3103,0,0.0016,0.0052,0.9835,0.6106,0,0.002,0.0067,0.9892,2.1717,1.1037,0.5082,0.3654,0.3068,0.8396,0.1335,0.0941,0.705,2.1865,1.1082,0.5068,2.1575,1.0998,0.5097,0.4251,0.329,0.7741,0.0102,1.5948,-0.6683,0.8927,-0.8296,1100,0,0,0,1,SINISTRA_PANTALONI
-0.0162,0.0081,0.0902,0.4409,-1.4144,0.0152,0.0088,0.0939,0.3746,-0.8986,0.0101,0.0052,0.0718,0.3508,-0.9039,0.139,0.0034,0.0582,0.2844,0.1207,-1.0617,-1.604,-0.1162,1.5108,0.1095,0.0725,0.9606,1.2558,1.5509,1.3074,1.6146,1.235,0.9227,1.5771,2.4054,1.7092,2.6069,1.5252,1.4569,1.5506,-6.6143,1.0643,-4.54,-4.2657,0.9256,0.9909,0.5646,1.0705,0.6099,0.5698,1.1771,1.2566,1.5502,1.0676,1.317,1.2337,0.0003,0.2137,-0.6943,0.3308,-0.2662,-0.2791,0.1438,-0.112,0.2131,0,0.0008,0.0025,0.9882,-0.6991,0,0.0011,0.7004,?,-0.3207,0,0.0011,0.3219,?,-0.3049,-0.6647,2.1801,0.7077,0.6868,0.9705,0.5009,0.4717,0.9419,-0.3026,-0.6586,2.1761,0,0,1,0.0036,0.0078,2.1761,0.0082,1.2329,0.7948,-0.1029,-0.6308,1100,0,0,0,1,SINISTRA_PANTALONI
-0.2652,4.8236,2.1963,13.556,-1.427,0.4899,2.7168,1.6483,6.6245,-0.6938,-0.8079,7.2586,2.6942,12.9694,-0.9932,3.2803,5.0021,2.2365,9.6217,0.0789,-0.5414,0.3283,-0.0809,-0.6064,0.1493,-0.2463,1.3325,0.8152,0.982,0.6118,0.737,1.2046,1.7755,0.6645,0.9643,0.3743,0.5431,1.4511,2.9374,1.2334,-9.6757,0.4199,-3.294,-7.845,1.4281,0.8584,0.5347,0.6011,0.3744,0.6229,2.0463,1.0452,1.4089,0.5108,0.6885,1.3479,0.0102,5.0034,-0.0819,0.3494,-0.3077,-0.6044,0.3032,-0.4272,-0.2078,0.0004,0.0209,0.2419,?,-0.5644,0.0037,0.0611,0.6923,?,-0.5985,0.0001,0.01,0.6181,?,0.3681,0.3471,0.943,0.3416,2.0916,6.1224,0.1167,4.3748,37.4832,0.3494,0.3914,1.1201,1,1,1,0.3494,0.3914,1.1201,0.0088,1.3706,-0.5328,0.5966,0.0735,1100,0,0,0,1,SINISTRA_PANTALONI
-3.2343,4.2417,2.0595,8.5554,-11.8159,-4.2909,8.2958,2.8802,8.4342,-10.9437,1.7397,13.2492,3.6399,14.2339,-0.8457,6.9367,9.568,3.0932,11.8188,0.1044,0.7538,-1.8592,-0.4663,-2.4665,-0.6186,0.2508,0.7151,0.5658,0.6658,0.7913,0.9311,1.1768,0.5113,0.3201,0.4433,0.6261,0.867,1.3847,1.0207,1.2094,-5.7226,1.1849,-5.6068,-4.7317,0.9453,0.0866,0.0506,0.0916,0.0535,0.5844,1.0144,0.6011,0.7239,0.5925,0.7136,1.2043,0.0588,11.094,0.7684,-0.6443,-0.8111,-0.591,-0.904,0.7274,-0.219,0.0632,0.2514,0.6902,-3.0907,0.2858,0.0155,0.1244,0.3531,0.1263,0.3932,0.005,0.0706,0.2065,0.5798,-0.7661,-0.5568,0.7268,2.0213,3.56,1.7613,4.0855,12.6736,3.1021,-10.219,-1.8302,0.1791,0.4175,0.3433,0.8224,1.9545,3.3421,1.71,0.0056,0.9526,0.845,0.9358,0.9546,1100,0,0,0,1,SINISTRA_PANTALONI
-3.6924,2.8468,1.6873,6.5073,?,-5.6362,5.4681,2.3384,9.9397,-33.6996,1.6589,11.9466,3.4564,11.4106,-0.6502,7.8416,6.9236,2.6313,9.8764,0.2413,0.6551,-2.2258,-0.4709,-3.3975,-0.7188,0.2116,0.7215,0.4882,0.6412,0.6765,0.8887,1.3136,0.5206,0.2383,0.4112,0.4577,0.7898,1.7255,0.6741,1.4474,-2.0713,2.1471,-3.0727,-1.4311,0,0,0,0.0414,0.022,0.5312,0.6547,0.5703,0.6589,0.8711,1.0064,1.1553,0.0723,12.698,0.456,-0.7172,-0.7639,-0.777,-0.8667,0.9137,0.0014,0.0711,0.2666,0.8097,-1.5519,0.2674,0.0025,0.0504,0.1751,0.4953,0.3947,0.0018,0.0423,0.194,0.5481,0.0052,0.0035,0.6775,5.2868,6.2951,1.1907,27.9501,39.6285,1.4178,-2.865,-2.0928,0.7305,0.9145,0.7392,0.8083,4.6241,4.1744,0.9027,0.005,0.8972,-0.7444,0.633,-0.0339,1100,0,0,0,1,SINISTRA_PANTALONI
-2.6267,6.4689,2.5434,9.2306,-5.1266,-4.9695,9.7157,3.117,11.6224,-4.9296,0.6239,14.6812,3.8316,16.3123,-0.4943,7.2021,10.9796,3.3136,12.8357,0.1504,0.5286,-4.21,-0.3647,-7.9649,-0.69,0.0866,0.816,0.6638,0.7676,0.8135,0.9407,1.1563,0.6658,0.4406,0.5892,0.6618,0.8849,1.3371,0.7994,1.4314,-3.3985,1.7906,-4.2514,-2.3743,0.7687,0.138,0.0997,0.1796,0.1297,0.7225,0.7942,0.5659,0.7191,0.7125,0.9055,1.2709,0.0589,10.7328,0.5056,-0.7286,-0.8502,-0.3123,-0.7394,0.7438,-0.1661,0.0637,0.2525,0.694,-2.7915,0.2106,0.0141,0.1186,0.3474,-0.0415,0.4226,0.014,0.1182,0.307,0.4296,-0.7887,-0.3931,0.4985,2.1296,2.1366,1.0033,4.5351,4.5649,1.0066,36.9261,-2.2098,-0.0598,0.5487,0.3401,0.6198,1.9974,2.2605,1.1317,0.0052,0.89,0.3855,0.8893,0.7509,1100,0,0,0,1,SINISTRA_PANTALONI
-4.8181,6.8161,2.6108,11.7878,-32.2718,-3.3297,7.9244,2.815,10.4945,-5.6576,0.1534,7.7016,2.7752,11.387,-0.7613,7.1302,5.9277,2.4347,10.0911,0.144,1.447,-31.406,-0.6757,-21.7043,-0.467,0.0215,0.9274,0.9408,1.0723,1.0144,1.1562,1.1399,0.8601,0.885,1.1499,1.0289,1.3368,1.2993,1.282,2.323,-6.7374,1.812,-5.2552,-2.9003,0.2248,0.0548,0.0301,0.2438,0.1337,0.5484,1.1232,1.0352,1.1681,0.9216,1.04,1.1284,0.0617,10.6457,-0.189,-0.1661,-0.7291,-0.4271,-0.4347,0.3478,-0.2901,0.0399,0.1998,0.5835,-5.253,0.049,0.004,0.0631,0.2092,-0.5198,0.5836,0.0315,0.1774,0.5104,0.336,-5.9201,-0.4971,0.084,3.1673,1.1264,0.3556,10.0317,1.2688,0.1265,6.8493,-1.8977,-0.2771,0.6777,0.1214,0.1791,2.7884,1.1431,0.41,0.0069,0.9575,-0.8428,0.8436,-0.4447,1100,0,0,0,1,SINISTRA_PANTALONI
-1.0156,2.8822,1.6977,8.0253,-2.9203,2.1496,2.9003,1.703,6.7129,-0.3337,-2.3321,4.6974,2.1673,9.6857,-1.2186,4.4713,1.5781,1.2562,5.6733,0.148,-0.4725,0.4355,-0.2271,-0.9218,0.4808,-0.5216,0.9969,0.7833,1.3514,0.7858,1.3557,1.7253,0.9938,0.6136,1.8264,0.6174,1.8378,2.9766,3.5597,1.1237,-6.0657,0.3157,-1.704,-5.3978,0.4067,0.4689,0.3074,1.1529,0.7559,0.6556,1.1955,0.8286,1.4146,0.6931,1.1832,1.7072,0.0351,6.656,0.6262,-0.1386,0.0133,-0.3315,0.5646,-0.3576,0.4441,0.0063,0.0796,0.2435,0.5622,-0.3652,0.0003,0.0186,0.3871,?,-0.1746,0.0001,0.0116,0.1945,?,-1.2161,-2.5435,2.0915,4.2887,6.8421,1.5954,18.3929,46.8145,2.5452,-0.8079,-1.6082,1.9904,0,0,1,0.6292,1.2523,1.9904,0.0063,0.9839,-0.9348,-0.4627,0.4392,1100,0,0,0,1,SINISTRA_PANTALONI
2.0599,8.641,2.9396,10.5908,-0.4199,2.2179,7.6484,2.7656,12.3684,-0.6373,-1.0182,5.5103,2.3474,9.9931,-1.1276,5.2665,4.2626,2.0646,9.5179,0.1091,0.9287,-2.023,0.3911,-2.1782,0.4211,-0.1933,1.0629,1.2523,1.4238,1.1781,1.3395,1.137,1.1298,1.5681,2.0272,1.388,1.7943,1.2927,0.6505,0.5914,-2.686,0.909,-4.1288,-4.542,0.9874,1.5881,0.6981,1.6083,0.707,0.4396,0.8563,1.0598,1.1127,1.2377,1.2995,1.0499,0.0326,8.2587,0.6772,0.3265,0.8016,0.3573,0.5868,0.1964,0.1558,0.0342,0.1848,0.5158,-0.2703,-0.3136,0.0089,0.0941,0.4142,?,-0.2183,0.0371,0.1926,0.6224,-32.7971,-0.4967,-0.7135,1.4366,1.963,0.9598,0.4889,3.8534,0.9211,0.239,0.265,0.1817,0.6858,0,22.0487,0,1.2453,0.8287,0.6655,0.0042,0.7352,-0.9796,0.9781,-0.9813,1100,0,0,0,1,SINISTRA_PANTALONI
-0.0011,0.0163,0.1278,0.5337,-1.1134,-0.0173,0.0049,0.0702,0.3267,-1.6628,0.0553,0.0037,0.0611,0.3766,-0.5449,0.1504,0.0058,0.0759,0.3084,0.069,0.0642,-0.02,-0.0074,-0.3119,-0.1148,0.368,1.8218,2.0907,1.6848,1.1476,0.9248,0.8058,3.319,4.371,2.8384,1.3169,0.8552,0.6494,1.3781,2.1167,-12.2994,1.5359,-8.9247,-5.8108,2.0583,1.0359,0.7623,0.5033,0.3704,0.7359,1.6336,1.4171,1.7305,0.8675,1.0593,1.2212,0.0006,0.227,-0.1632,-0.4202,-0.2526,-0.2105,-0.2787,0.4582,0.3657,0,0.001,0.0033,0.991,-0.5838,0,0.0005,0.5851,?,0.0592,0,0.0017,0.0063,0.8971,-0.6264,6.1734,-9.8549,2.154,0.5985,0.2779,4.6396,0.3583,0.0772,-0.6234,6.629,-10.6335,0,6.0005,0,0.0057,0.5236,92.67,0.0071,1.0088,0.4096,0.3506,0.915,1100,0,0,0,1,SINISTRA_PANTALONI
-0.3674,0.027,0.1644,0.7991,?,0.527,0.0583,0.2414,0.9456,0.1127,0.0287,0.0248,0.1576,0.7447,-1.0649,0.68,0.0614,0.2478,0.8446,0.2421,-0.6971,-12.81,-0.5404,18.3751,0.7751,0.0422,0.6809,1.043,0.6634,1.5318,0.9743,0.6361,0.4636,1.0878,0.4401,2.3463,0.9494,0.4046,-6.6563,2.0806,-2.9614,-0.3126,0.4449,-1.4234,0,0,0,2.9546,0.9562,0.3236,0.8451,1.073,0.9461,1.2697,1.1195,0.8817,0.0066,1.0214,-0.2759,-0.1161,-0.6177,-0.1185,0.9169,-0.0742,0.3431,0.0003,0.0164,0.0528,0.8565,-0.6013,0.0002,0.013,0.6178,?,-0.0862,0.0001,0.0089,0.1049,?,-0.5707,-3.9781,6.9711,1.2595,1.8459,1.4657,1.5862,3.4074,2.1481,-0.5102,-3.0042,5.8877,0,0,1,0.0855,0.5032,5.8877,0.0072,1.0306,0.9506,-0.9893,-0.9496,1100,0,0,0,1,SINISTRA_PANTALONI
0.0027,0.0273,0.1652,0.7555,-0.9862,-0.0423,0.0037,0.061,0.2817,-1.7882,0.0307,0.0053,0.0726,0.393,-0.8144,0.1786,0.0071,0.0844,0.3606,0.1264,-0.0631,0.0869,0.0149,-1.3766,-0.2367,0.1719,2.7085,2.277,1.9569,0.8407,0.7225,0.8594,7.3361,5.1847,3.8293,0.7067,0.522,0.7386,2.0767,2.1267,-7.1886,1.0241,-3.4615,-3.3801,3.7654,1.7562,0.9214,0.4664,0.2447,0.5247,2.6824,1.9225,2.095,0.7167,0.781,1.0897,0.0006,0.2646,-0.487,-0.1724,0.1749,-0.2527,-0.3151,0.2522,0.32,0,0.0013,0.0043,0.9867,-0.5933,0,0.0006,0.5944,?,-0.0096,0,0.0013,0.0118,?,-0.5395,-33.3175,61.7616,2.4255,1.07,0.4411,5.8831,1.1449,0.1946,-0.5342,-26.9166,50.3835,0,0,1,0.0072,0.3637,50.3835,0.0077,0.9229,0.4839,-0.611,-0.3742,1100,0,0,0,1,SINISTRA_PANTALONI
-0.4701,6.0593,2.4616,10.4153,-1.9899,1.7528,4.8827,2.2097,10.4734,-0.3067,-3.3341,5.4981,2.3448,13.9959,-1.0376,5.2577,3.2065,1.7907,7.4408,0.2403,-0.2682,0.141,-0.0894,-0.5257,0.3334,-0.6341,1.114,1.0498,1.3747,0.9424,1.234,1.3095,1.241,1.1021,1.8897,0.8881,1.5227,1.7147,2.8196,0.9726,-2.9446,0.3449,-1.0443,-3.0275,0.4346,0.5071,0.3556,1.1669,0.8183,0.7013,0.9945,0.7442,1.3998,0.7483,1.4076,1.881,0.0391,7.9056,-0.4246,-0.1241,-0.6346,0.218,0.4545,-0.203,0.4875,0.0038,0.062,0.1844,0.6874,-0.189,0.0013,0.0355,0.2395,?,-0.0104,0.0025,0.0499,0.176,-2.0031,-2.5788,-46.6733,18.0988,1.7435,1.2425,0.7126,3.0397,1.5437,0.5078,-1.6931,-3.4547,2.0404,0,10.0672,0,0.7701,1.048,1.361,0.0054,0.7174,0.482,-0.0239,0.5506,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.6447,8.4718,2.9106,11.6607,-0.968,0.3957,6.027,2.455,9.1607,-0.5938,-2.3946,13.8392,3.7201,14.5983,-2.4967,5.2407,7.18,2.6796,10.0726,0.1138,1.6293,-0.2692,0.123,-0.1652,0.0755,-0.4569,1.1856,0.7824,1.0862,0.6599,0.9162,1.3883,1.4056,0.6122,1.1799,0.4355,0.8394,1.9275,1.6805,0.5502,-4.4349,0.3274,-2.6391,-8.0598,1.0309,1.4193,0.5213,1.3767,0.5057,0.3673,1.2729,0.7988,1.1577,0.6275,0.9095,1.4493,0.0259,7.8861,-0.3086,0.6451,-0.3949,-0.6359,0.7531,-0.7414,0.3778,0.0087,0.0931,0.3055,0.4622,-0.1596,0.0072,0.085,0.2717,?,-0.041,0.0048,0.0693,0.2067,-2.6129,-2.368,-9.2142,3.8911,1.096,1.344,1.2263,1.2012,1.8063,1.5038,-0.9663,-1.7558,1.8171,0,9.9263,0,1.1244,1.4777,1.3142,0.0042,0.6034,-0.7735,-0.7029,0.9886,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.682,7.6815,2.7715,13.0796,-1.9105,1.8544,6.8962,2.6261,9.8469,-0.4417,-2.6317,8.1037,2.8467,16.2149,-3.2497,5.3109,5.3061,2.3035,11.6846,0.1349,0.3677,-0.2591,0.1284,-0.7046,0.3492,-0.4955,1.0554,0.9736,1.2032,0.9225,1.14,1.2358,1.1139,0.9479,1.4477,0.851,1.2997,1.5273,2.8459,0.6924,-4.7106,0.2433,-1.6552,-6.8029,0.658,1.1778,0.3327,1.7901,0.5057,0.2825,1.3283,0.8066,1.1194,0.6073,0.8427,1.3877,0.0336,7.8865,-0.1344,0.1045,-0.2454,-0.0404,0.5812,-0.4919,0.5195,0.0043,0.0659,0.216,0.6579,-0.213,0.002,0.0451,0.2707,?,-0.0299,0.0025,0.0499,0.1862,-3.3208,-2.4387,-17.3948,7.1327,1.4607,1.3203,0.9039,2.1335,1.7433,0.8171,-1.5341,-2.902,1.8917,0,14.6484,0,0.7977,1.1598,1.4539,0.0057,0.7777,-0.2841,-0.2612,0.8615,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.4701,6.0593,2.4616,10.4153,-1.9899,1.7528,4.8827,2.2097,10.4734,-0.3067,-3.3341,5.4981,2.3448,13.9959,-1.0376,5.2577,3.2065,1.7907,7.4408,0.2403,-0.2682,0.141,-0.0894,-0.5257,0.3334,-0.6341,1.114,1.0498,1.3747,0.9424,1.234,1.3095,1.241,1.1021,1.8897,0.8881,1.5227,1.7147,2.8196,0.9726,-2.9446,0.3449,-1.0443,-3.0275,0.4346,0.5071,0.3556,1.1669,0.8183,0.7013,0.9945,0.7442,1.3998,0.7483,1.4076,1.881,0.0391,7.9056,-0.4246,-0.1241,-0.6346,0.218,0.4545,-0.203,0.4875,0.0038,0.062,0.1844,0.6874,-0.189,0.0013,0.0355,0.2395,?,-0.0104,0.0025,0.0499,0.176,-2.0031,-2.5788,-46.6733,18.0988,1.7435,1.2425,0.7126,3.0397,1.5437,0.5078,-1.6931,-3.4547,2.0404,0,10.0672,0,0.7701,1.048,1.361,0.0054,0.7174,0.482,-0.0239,0.5506,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.6447,8.4718,2.9106,11.6607,-0.968,0.3957,6.027,2.455,9.1607,-0.5938,-2.3946,13.8392,3.7201,14.5983,-2.4967,5.2407,7.18,2.6796,10.0726,0.1138,1.6293,-0.2692,0.123,-0.1652,0.0755,-0.4569,1.1856,0.7824,1.0862,0.6599,0.9162,1.3883,1.4056,0.6122,1.1799,0.4355,0.8394,1.9275,1.6805,0.5502,-4.4349,0.3274,-2.6391,-8.0598,1.0309,1.4193,0.5213,1.3767,0.5057,0.3673,1.2729,0.7988,1.1577,0.6275,0.9095,1.4493,0.0259,7.8861,-0.3086,0.6451,-0.3949,-0.6359,0.7531,-0.7414,0.3778,0.0087,0.0931,0.3055,0.4622,-0.1596,0.0072,0.085,0.2717,?,-0.041,0.0048,0.0693,0.2067,-2.6129,-2.368,-9.2142,3.8911,1.096,1.344,1.2263,1.2012,1.8063,1.5038,-0.9663,-1.7558,1.8171,0,9.9263,0,1.1244,1.4777,1.3142,0.0042,0.6034,-0.7735,-0.7029,0.9886,1100,0,0,0,1,TASCA_GIACCA_ALTA
