@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
1.7144,20.0273,4.4752,26.8215,-0.2745,-0.5806,9.8316,3.1355,13.9898,-0.7702,-0.4192,5.6583,2.3787,8.8547,-0.9392,5.6171,7.4175,2.7235,19.2562,0.0879,-2.953,-4.0896,0.3052,1.3849,-0.1034,-0.0746,1.4272,1.8813,1.6432,1.3182,1.1513,0.8734,2.037,3.5395,2.7,1.7375,1.3255,0.7628,0.949,1.3469,-3.1123,1.4193,-3.2797,-2.3108,2.6629,4.609,0.9968,1.7308,0.3743,0.2163,1.9172,3.029,1.3929,1.5799,0.7265,0.4598,0.02,8.531,0.0383,-0.2779,0.6869,0.2302,-0.092,0.0555,-0.0895,0.0201,0.1416,0.4839,-1.545,-0.0316,0.0474,0.2177,0.7356,-2.4045,0.1118,0.7327,0.856,1.9271,-0.9868,2.8277,-0.8005,-0.2831,0.6505,0.1654,0.2543,0.4232,0.0274,0.0647,0.5654,0.3069,0.5428,0.88,0.196,0.2228,0.6578,0.2511,0.3817,0.0016,1.1873,0.8497,0.9582,0.9089,2.7029,11.1925,3.3455,9.5462,-0.1452,2.4343,1.2659,1.1251,3.7254,0.1127,8.3042,1.5065,1.2274,5.3986,0.4337,1.1103,0.3255,0.2931,2.9735,2.7257,0.9167,8.8417,7.4296,0.8403,-2.5585,-0.2927,0.1144,1.9856,0.8744,0.4404,2.5625,1.7683,0.6901,0.0975,14.1062,-0.5589,-0.883,0.3012,TASCA_SINISTRA_DIETRO_PANTALONI
1.6498,14.2201,3.771,30.4062,-0.2495,-1.4304,6.6909,2.5867,10.7453,-0.938,-0.0354,6.8813,2.6232,11.4776,-0.7233,4.9597,7.9633,2.8219,23.1443,0.053,-1.1533,-46.6289,0.3326,40.4297,-0.2884,-0.0071,1.4578,1.4375,1.3363,0.9861,0.9166,0.9296,2.1253,2.0665,1.7857,0.9723,0.8402,0.8641,1.1676,1.2606,-4.6846,1.0796,-4.0121,-3.7163,4.3887,3.6535,0.9956,0.8325,0.2269,0.2725,2.8297,2.6492,1.3138,0.9362,0.4643,0.4959,0.0235,7.3547,0.2526,0.0897,0.7159,0.088,0.0103,0.1335,-0.0259,0.0335,0.1831,0.5879,-1.0435,0.058,0.019,0.1377,0.5117,-1.6761,0.2151,0.7474,0.8645,1.9054,-0.9996,-0.447,-0.1206,0.2698,1.3294,0.2118,0.1593,1.7673,0.0449,0.0254,0.9368,0.3152,0.3364,1.5048,0.3019,0.2006,1.1491,0.3086,0.2685,0.0024,1.1838,0.7495,0.9299,0.9082,2.4479,7.0337,2.6521,6.813,-0.1672,2.1655,2.6749,1.6355,4.3848,-0.1424,8.6912,0.2377,0.4876,1.811,0.8047,1.1304,0.2817,0.2492,1.6216,5.4396,3.3545,2.6295,29.5893,11.2528,1.7865,-0.1308,-0.0732,1.5206,0.6295,0.4139,1.5538,3.7619,2.4211,0.0998,13.9592,-0.7572,-0.914,0.5479,TASCA_SINISTRA_DIETRO_PANTALONI
0.0565,10.4467,3.2321,14.7266,-0.5237,2.5378,9.1977,3.0328,13.9154,-0.1728,-1.3944,19.4595,4.4113,20.577,-1.2722,5.9856,11.6642,3.4153,14.2561,0.0616,0.0222,-0.0405,0.0094,-1.82,0.424,-0.233,1.0657,0.7327,0.9464,0.6875,0.888,1.2916,1.1358,0.5368,0.8956,0.4727,0.7885,1.6683,2.4692,0.4394,-5.4077,0.1779,-2.19,-12.308,0.8145,1.0672,0.6362,1.3102,0.781,0.5961,1.0583,0.7157,1.033,0.6763,0.9761,1.4434,0.0315,9.0317,0.6263,0.5381,0.5953,0.276,0.8083,0.1031,0.1423,0.0143,0.1195,0.3623,-0.3854,-0.4482,0.0099,0.0993,0.5954,?,-0.5557,0.0066,0.0815,0.7745,?,-0.3176,-0.2562,0.8065,1.2034,1.4677,1.2196,1.4481,2.154,1.4875,0.1693,0.1301,0.7687,0,0,1,0.6085,0.4677,0.7687,0.0079,1.1745,-0.6447,0.5565,-0.565,4.2788,1.0947,1.0463,3.954,0.4621,6.6595,4.7563,2.1809,7.3441,0.1786,4.9955,2.7073,1.6454,6.9883,0.2192,0.6425,0.8565,1.3331,0.4798,0.6359,1.3255,0.2302,0.4044,1.7568,2.1272,1.7318,0.8141,0.8222,0.8214,0.999,0.5384,0.5658,1.0509,0.1017,15.9339,-0.4394,0.0759,-0.8899,TASCA_SINISTRA_DIETRO_PANTALONI
0.4259,3.9053,1.9762,8.4123,-0.5245,0.226,2.645,1.6263,5.6718,-0.8368,-0.1367,1.8077,1.3445,4.6134,-1.6215,2.7491,1.0517,1.0255,4.7593,0.2145,1.8846,-3.1147,0.1549,-1.6527,0.0822,-0.0497,1.2151,1.4698,1.927,1.2096,1.5859,1.311,1.4765,2.1604,3.7134,1.4632,2.515,1.7188,1.1201,1.0143,-2.2268,0.9055,-1.988,-2.1955,1.787,3.1355,0.9107,1.7546,0.5096,0.2904,1.4832,1.8235,1.7676,1.2294,1.1917,0.9693,0.0054,4.2543,0.539,-0.0211,0.3909,-0.5735,0.5476,-0.4555,-0.1569,0.0049,0.07,0.2669,?,-0.686,0.0001,0.0107,0.7011,?,-0.5323,0.0008,0.0289,0.5745,?,0.2287,0.2948,1.2888,6.5559,2.4214,0.3693,42.9797,5.863,0.1364,0.3806,0.4645,1.2204,1,1,1,0.3806,0.4645,1.2204,0.0095,1.3751,-0.3972,0.9888,-0.3737,7.8872,0.0175,0.1324,0.4605,0.9441,5.81,0.0341,0.1845,0.6558,0.8901,-0.0006,0.1547,0.3933,1.328,-0.5112,1.3575,-13198.3916,-9722.3555,0.7176,0.3367,0.4692,0.515,0.1134,0.2202,1.4649,-17.3192,-11.8227,1.3811,9.3781,6.7904,0.7022,0.3468,0.4938,0.1053,14.0418,-0.9967,-0.4207,0.3708,TASCA_SINISTRA_DIETRO_PANTALONI
-0.1486,3.5376,1.8808,7.5193,-0.5933,-0.1538,1.9996,1.4141,4.9024,-0.7668,-0.404,0.5117,0.7153,2.862,-5.0302,2.3321,0.8191,0.9051,4.442,0.2041,0.9661,0.3678,-0.0637,0.3806,-0.0659,-0.1732,1.3301,2.6293,2.0781,1.9768,1.5624,0.7904,1.7691,6.9134,4.3187,3.9079,2.4412,0.6247,1.316,1.1728,-2.4582,0.8912,-1.8679,-2.096,1.7008,9.9438,0.8456,5.8466,0.4972,0.085,1.5338,2.6273,1.6928,1.713,1.1037,0.6443,0.0049,3.3883,0.4667,-0.1715,0.0489,-0.847,0.5426,-0.7093,-0.1439,0.0011,0.0333,0.1897,?,-0.6904,0.0001,0.0107,0.716,?,-0.5306,0.0003,0.0185,0.5593,?,0.2084,0.2711,1.3012,3.1248,1.801,0.5764,9.7641,3.2435,0.3322,0.265,0.3392,1.2802,1,1,1,0.265,0.3392,1.2802,0.0095,1.3649,-0.9223,0.9043,-0.8959,7.8511,0.0196,0.1402,0.4799,0.9406,5.8696,0.0343,0.1852,0.6376,0.8971,0.0267,0.0245,0.1566,0.6146,-1.5492,1.3376,293.514,219.4354,0.7568,0.8953,1.1831,0.5727,0.8016,1.3998,1.3673,-20.3464,-14.881,1.304,33.5121,25.6991,0.7526,0.7808,1.0375,0.1054,13.8554,-0.9991,0.5031,-0.4897,TASCA_SINISTRA_DIETRO_PANTALONI
-0.1977,2.6488,1.6275,6.7577,-0.7932,0.4037,3.34,1.8276,6.3222,-0.4938,-0.2215,1.1718,1.0825,4.9597,-1.6035,2.5677,0.8188,0.9049,3.8086,0.237,-0.4896,0.8923,-0.077,-1.8224,0.1572,-0.0863,0.8905,1.5035,1.7986,1.6883,2.0196,1.1963,0.7931,2.2605,3.2349,2.8504,4.079,1.431,1.4302,0.9785,-2.527,0.6842,-1.7668,-2.5824,0.8904,1.9783,0.755,2.2217,0.8479,0.3816,1.0689,1.3625,1.7743,1.2747,1.66,1.3022,0.0052,3.7607,0.3595,0.0024,-0.0691,-0.1638,0.6992,-0.3556,-0.1802,0.0023,0.0476,0.2704,?,-0.6706,0.0002,0.015,0.6883,?,-0.5814,0.0004,0.0204,0.6168,?,0.2688,0.31,1.1535,3.1632,2.3291,0.7363,10.0059,5.4247,0.5422,0.3928,0.4384,1.116,1,1,1,0.3928,0.4384,1.116,0.0093,1.4322,-0.8577,0.7094,-0.9537,7.5983,0.0711,0.2666,1.0613,0.8673,6.1762,0.0938,0.3063,1.2383,0.8203,0.3009,0.0315,0.1776,0.7429,0.1245,1.2303,25.253,20.5267,0.8704,1.5013,1.7248,0.7576,2.2538,2.9748,1.2272,65.6721,53.5124,1.1607,9.4282,8.1227,0.8571,1.4286,1.6668,0.101,14.0753,-0.9979,-0.5153,0.4586,TASCA_SINISTRA_DIETRO_PANTALONI
-1.0518,3.2598,1.8055,8.6773,-1.7257,0.7874,5.8989,2.4288,10.8944,-0.5715,-1.4033,12.1741,3.4891,21.807,-1.3676,4.4845,4.9179,2.2176,12.4325,0.035,-1.3359,0.7495,-0.2345,-0.5611,0.1756,-0.3129,0.7434,0.5175,0.8142,0.6961,1.0952,1.5734,0.5526,0.2678,0.6629,0.4845,1.1995,2.4755,1.3866,0.4361,-12.1845,0.3145,-8.7872,-27.9367,0.4592,0.3456,0.2471,0.7526,0.5381,0.7149,0.7965,0.3979,0.6979,0.4996,0.8763,1.754,0.0205,6.6287,0.3656,-0.0088,-0.0322,-0.2909,0.3005,-0.2789,-0.042,0.0147,0.1213,0.4184,-3.7041,0.3386,0.0184,0.1355,0.4621,0.2806,0.8241,0.0018,0.0423,0.1788,0.7935,-0.1239,-0.0509,0.4109,0.8953,2.8672,3.2025,0.8015,8.2206,10.2562,-1.8273,-0.4797,0.2625,0.1384,0.1028,0.7423,0.9052,2.3404,2.5853,0.0095,1.253,-0.9926,0.7431,-0.7506,-2.8661,2.9126,1.7066,5.7343,?,5.3784,1.7504,1.323,4.5724,0.4369,6.8588,7.3041,2.7026,9.6043,-0.0553,-0.5329,-0.4179,0.7842,1.29,0.6315,0.4895,1.664,0.3988,0.2396,-1.6161,11.4006,-7.0545,0,0,0.8923,1.2541,0.5971,0.4761,0.0976,15.1239,-0.9646,0.9061,-0.9686,TASCA_GIACCA_ALTA
-1.1137,3.391,1.8415,9.9933,-3.5663,1.0181,5.1425,2.2677,10.0307,-0.81,-1.7166,13.615,3.6898,20.1867,-2.0379,4.5932,6.2744,2.5049,12.9305,0.0699,-1.094,0.6488,-0.2425,-0.5931,0.2216,-0.3737,0.812,0.4991,0.7351,0.6146,0.9053,1.4731,0.6594,0.2491,0.5404,0.3777,0.8196,2.1699,1.7387,0.5763,-8.0337,0.3315,-4.6206,-13.9391,0.3949,0.3293,0.1574,0.834,0.3986,0.478,0.9963,0.495,0.7728,0.4969,0.7757,1.5612,0.0243,6.9862,0.3696,0.309,-0.4471,-0.4399,0.2347,-0.6248,-0.0255,0.016,0.1263,0.4115,-2.8871,0.3017,0.0392,0.1981,0.5471,0.1738,0.815,0.0031,0.0561,0.2025,0.7648,-0.0844,-0.0312,0.3702,0.6378,2.252,3.531,0.4068,5.0716,12.4681,-2.6554,-0.4642,0.1748,0.1599,0.123,0.7691,0.7522,2.0318,2.7012,0.0092,1.2224,-0.9889,0.9174,-0.9109,-2.3238,6.5234,2.5541,6.9679,-10.4836,4.696,3.7429,1.9347,5.1287,0.3398,6.9057,10.7244,3.2748,10.1508,-0.0751,-0.4949,-0.3365,0.68,1.3202,0.7799,0.5908,1.7429,0.6083,0.349,-2.4099,8.9705,-3.7224,0.0781,0.0643,0.8228,1.3586,0.6864,0.5053,0.0922,14.167,-0.9821,0.9269,-0.9552,TASCA_GIACCA_ALTA
0.0098,1.9346,1.3909,6.3942,-1.3778,-0.0051,1.4613,1.2088,4.403,-0.5649,0.2373,0.3771,0.6141,3.0555,-0.4484,1.7767,0.6729,0.8203,3.7229,0.0929,-1.9197,0.0412,0.0055,-0.0215,-0.0029,0.1336,1.1506,2.265,1.6956,1.9685,1.4737,0.7486,1.3239,5.1302,2.8751,3.8751,2.1717,0.5604,2.3311,3.9171,-9.7181,1.6803,-4.1688,-2.481,0.9558,1.2747,0.6552,1.3337,0.6855,0.514,1.4522,2.0926,1.7175,1.441,1.1827,0.8207,0.0026,2.6505,0.3614,-0.6322,-0.4192,-0.5284,0.3201,0.425,-0.0348,0.0002,0.0153,0.0676,?,-0.7148,0,0.0029,0.7179,?,-0.5265,0.0002,0.0124,0.5507,?,0.0487,0.0661,1.3576,5.2524,1.238,0.2357,27.5876,1.5326,0.0556,0.0942,0.1228,1.3038,1,1,1,0.0942,0.1228,1.3038,0.0096,1.2762,-0.3624,0.9119,-0.4132,6.7875,0.0064,0.0801,0.3279,0.9527,7.0727,0.0058,0.0762,0.3093,0.9573,-0.2431,0.0053,0.0726,0.3558,?,0.9597,-27.9225,-29.0956,1.0499,1.1026,1.0502,1.1023,1.2157,1.1028,0.9526,-18.5638,-19.4866,0.9572,0,0,1.06,0.9215,0.8694,0.1054,14.1033,-1.0012,0.1649,-0.1354,TASCA_GIACCA_ALTA
-0.1494,1.8231,1.3502,5.1678,-1.4147,0.1375,1.9314,1.3898,5.7417,-0.722,0.3363,0.1027,0.3205,1.305,-0.3761,1.792,0.8003,0.8946,3.3456,0.1612,-1.0865,-0.4443,-0.0834,0.4089,0.0767,0.1876,0.9716,4.2133,1.5093,4.3366,1.5535,0.3582,0.9439,17.7516,2.278,18.8061,2.4133,0.1283,1.2577,8.4892,-4.7093,6.7499,-3.7444,-0.5547,0.6419,2.2567,0.5366,3.5158,0.836,0.2378,0.9001,3.9599,1.5447,4.3996,1.7162,0.3901,0.0042,2.6081,0.4518,0.0311,-0.3458,-0.3043,0.1851,0.0636,-0.2483,0.0003,0.018,0.2766,?,-0.6374,0.0002,0.0142,0.659,?,-0.6321,0.0002,0.0149,0.65,?,0.3896,0.3929,1.0085,1.2694,1.2117,0.9546,1.6113,1.4682,0.9112,0.4197,0.4255,1.0138,1,1,1,0.4197,0.4255,1.0138,0.01,1.5179,-0.965,0.9533,-0.9836,7.6218,0.0033,0.0572,0.2795,0.964,6.1356,0.0067,0.0817,0.3654,0.9421,0.6173,0.0379,0.1948,0.5286,0.3774,1.2422,12.347,9.9394,0.6999,0.2934,0.4192,0.4899,0.0861,0.1758,1.2592,23.3773,18.5651,1.2306,9.1529,7.4377,0.7651,0.5289,0.6912,0.1054,14.3747,-0.9798,0.4999,-0.6608,TASCA_GIACCA_ALTA
-0.7548,2.8901,1.7,6.9016,-1.7595,-0.7304,4.1313,2.0326,9.0838,-1.0516,-0.6059,9.827,3.1348,11.6834,-1.0435,4.0163,2.1886,1.4794,6.0774,0.1894,1.0333,1.2457,-0.1879,1.2055,-0.1819,-0.1509,0.8364,0.5423,1.1492,0.6484,1.3739,2.119,0.6996,0.2941,1.3206,0.4204,1.8877,4.4902,0.9451,0.7376,-3.0983,0.7804,-3.2782,-4.2005,0.5649,0.4374,0.3336,0.7744,0.5905,0.7625,0.7598,0.5907,1.1356,0.7775,1.4947,1.9224,0.0128,6.1668,0.3976,-0.0279,-0.2766,-0.0116,-0.5014,-0.147,-0.0722,0.0072,0.0849,0.2769,-8.1785,0.1111,0.0028,0.0526,0.1727,0.0215,0.6788,0.0303,0.1742,0.5277,0.4116,-0.6497,-0.1064,0.1637,1.6137,0.4874,0.302,2.604,0.2376,0.0912,-64.948,-0.6684,0.0103,0.171,0.0336,0.1968,1.6036,0.5248,0.3273,0.0073,0.8752,0.5602,0.9818,0.6467,-2.0428,0.9818,0.9908,4.7208,?,0.374,4.9979,2.2356,5.8118,-1.1473,9.2614,0.0928,0.3046,1.5028,0.8426,-5.4615,-0.2206,0.0404,0.4432,3.2533,7.3402,0.1964,10.5837,53.8784,1.5203,-0.5868,-0.386,0,0,0.2835,0.8123,3.1413,3.8673,0.0999,13.4483,0.549,0.7915,0.4558,TASCA_GIACCA_BASSA
