@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.7041,0.1923,0.4385,1.6629,0.0626,-0.1349,0.2995,0.5472,1.8825,-0.8304,-0.532,0.2253,0.4747,2.115,-2.9101,1.1636,0.1599,0.3999,1.3806,0.3252,-5.2186,-1.3234,0.6051,0.2536,-0.1159,-0.4572,0.8013,0.9237,1.0965,1.1529,1.3684,1.187,0.642,0.8533,1.2022,1.3291,1.8726,1.4089,-0.13,-0.0705,0.1668,0.5426,-1.2834,-2.3654,1.7248,3.2796,0.867,1.9015,0.5027,0.2644,0.8833,0.7863,1.2044,0.8901,1.3635,1.5319,0.019,1.8218,0.555,0.4847,0.6735,0.3807,0.445,-0.1453,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.1191,0.0049,0.0699,0.2651,-5.4197,0.1046,0.0064,0.0801,0.2731,-0.0776,0.0401,0.0046,0.0679,0.2874,-0.4935,0.1868,0.0078,0.0881,0.3395,0.0506,-1.1382,-2.9719,-0.6377,2.6109,0.5602,0.2146,0.8723,1.0292,0.7931,1.1799,0.9092,0.7705,0.7609,1.0593,0.6289,1.3922,0.8266,0.5937,11.3757,2.3569,-12.3766,0.2072,-1.088,-5.2511,0.163,0.2146,0.1155,1.3171,0.7088,0.5381,0.9708,0.9226,0.781,0.9503,0.8045,0.8465,0.0036,0.2937,-0.832,0.1376,-0.8152,0.3939,0.9344,0.3777,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0588,0.0189,0.1375,0.5936,-2.4105,0.062,0.0238,0.1541,0.6406,-0.5771,0.0267,0.0067,0.0819,0.3817,-0.5539,0.2024,0.0164,0.1282,0.5486,0.0606,-0.949,-2.1987,-0.2906,2.3168,0.3062,0.1322,0.8922,1.679,1.0727,1.8818,1.2023,0.6389,0.796,2.819,1.1507,3.5413,1.4456,0.4082,1.7899,3.0834,-11.8635,1.7226,-6.628,-3.8476,0.4285,0.7085,0.298,1.6535,0.6956,0.4207,0.9266,1.5551,1.082,1.6782,1.1677,0.6958,0.0019,0.3188,-0.9319,-0.0815,-0.7089,0.432,0.6912,0.1472,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0299,0.0152,0.1233,0.5542,-1.131,0.0463,0.0188,0.137,0.7884,-0.5112,0.007,0.0188,0.137,0.6929,-0.8698,0.1979,0.0167,0.1292,0.6214,0.0333,-0.6465,-4.28,-0.1512,6.6207,0.2339,0.0353,0.8995,0.8995,0.954,1,1.0605,1.0606,0.8091,0.8091,0.9101,1,1.1248,1.1248,1.1028,0.9125,-13.7511,0.8275,-12.4697,-15.0691,0.4984,0.7018,0.4046,1.4079,0.8117,0.5765,0.7029,0.7998,0.8918,1.1379,1.2689,1.1151,0.0012,0.3074,-0.5378,0.3549,-0.0626,0.5924,0.3556,0.3469,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.1907,0.0171,0.1308,0.6881,-4.4223,0.2436,0.0317,0.1779,0.8953,-0.1895,0.0478,0.0123,0.1107,0.4948,-0.523,0.3437,0.0409,0.2023,0.899,0.061,-0.7829,-3.9914,-0.555,5.0983,0.7089,0.139,0.7351,1.1813,0.6466,1.607,0.8796,0.5473,0.5403,1.3955,0.4181,2.5826,0.7737,0.2996,3.9353,3.3029,-9.6041,0.8393,-2.4405,-2.9078,0.1686,0.3906,0.1326,2.3169,0.7862,0.3393,0.7686,1.3907,0.7655,1.8095,0.9959,0.5504,0.0065,0.5438,-0.9091,-0.205,-0.899,0.5934,0.9633,0.5291,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-1.2497,6.0544,2.4606,9.9742,-2.943,-2.3499,21.5656,4.6439,21.5754,-0.79,-0.191,9.2141,3.0355,13.7833,-0.5524,5.9032,9.1066,3.0177,12.1049,0.1929,0.5318,6.5436,-0.2117,12.3042,-0.3981,-0.0324,0.5299,0.8106,0.8154,1.5299,1.5389,1.0059,0.2807,0.6571,0.6648,2.3405,2.3681,1.0118,0.7818,1.5179,-2.5737,1.9415,-3.2919,-1.6955,0.2099,0.2849,0.1687,1.3575,0.8037,0.592,0.4623,0.7236,0.824,1.5653,1.7824,1.1387,0.0568,8.9416,0.4497,-0.4852,-0.6177,0.2839,-0.0183,0.6561,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.7303,7.5772,2.7527,13.9987,-0.6705,-1.9523,17.6879,4.2057,19.7058,-0.7838,2.5154,26.7078,5.168,32.1475,-0.2202,6.818,16.1594,4.0199,26.6058,0.0474,-0.3741,0.2903,0.1071,-0.7761,-0.2863,0.3689,0.6545,0.5326,0.6848,0.8138,1.0462,1.2856,0.4284,0.2837,0.4689,0.6623,1.0946,1.6528,0.6489,0.9683,-4.2457,1.4923,-6.5429,-4.3846,0.7586,0.3181,0.3001,0.4193,0.3955,0.9433,0.7104,0.4355,0.5262,0.613,0.7407,1.2083,0.0695,9.935,0.2294,0.6365,0.2136,0.0093,-0.0252,0.6396,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.7079,11.2065,3.3476,17.7144,-2.9101,-2.669,5.2946,2.301,8.7035,-4.7607,-0.0706,12.3664,3.5166,19.5005,-0.532,5.1743,9.7241,3.1183,17.3029,0.0567,0.2652,10.0335,-0.1368,37.8306,-0.5158,-0.0136,1.4548,0.9519,1.0735,0.6543,0.7379,1.1277,2.1166,0.9062,1.1524,0.4281,0.5445,1.2717,1.833,1.9469,-12.6881,1.0622,-6.9222,-6.5171,2.9986,0.3559,0.247,0.1187,0.0824,0.694,2.0353,0.9084,1.0238,0.4463,0.503,1.127,0.0588,8.1455,-0.0485,-0.7248,-0.4303,0.4685,-0.3996,0.2366,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.445,4.0141,2.0035,8.2439,-1.3857,-0.2182,14.4337,3.7992,15.1914,-0.8735,-0.0299,13.2695,3.6427,14.5241,-0.9215,4.8776,8.1731,2.8589,10.4964,0.0754,-2.0392,-14.8781,0.0912,7.296,-0.0447,-0.0061,0.5274,0.55,0.7008,1.0429,1.3289,1.2742,0.2781,0.3025,0.4911,1.0877,1.766,1.6236,0.676,0.6874,-5.5974,1.0169,-8.2797,-8.1424,0.4262,0.4572,0.3044,1.0727,0.7143,0.6659,0.5427,0.5676,0.7854,1.0459,1.4473,1.3837,0.0106,7.6736,-0.3257,-0.1718,0.4823,0.8701,0.005,0.0314,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.3908,11.1803,3.3437,16.0126,-0.8315,0.1144,10.9761,3.313,16.5674,-0.7752,0.5066,10.994,3.3157,12.8607,-0.3541,4.6426,12.0189,3.4668,13.4069,0.0758,-3.4158,-0.7713,-0.0842,0.2258,0.0246,0.1091,1.0093,1.0084,0.9645,0.9992,0.9556,0.9564,1.0186,1.0169,0.9302,0.9984,0.9132,0.9147,1.0048,2.1616,-6.6103,2.1513,-6.5787,-3.058,0.9368,0.9205,0.6027,0.9826,0.6433,0.6547,0.9665,1.2451,1.1943,1.2882,1.2357,0.9593,0.0141,7.0612,-0.3086,-0.4499,-0.1812,0.8946,0.6802,0.7432,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.7934,14.536,3.8126,16.6679,-0.6044,-3.4431,18.3631,4.2852,18.9495,-3.369,1.8576,23.7605,4.8745,23.1573,-0.4132,7.8926,10.3009,3.2095,17.1517,0.1344,-0.2304,0.4271,0.1005,-1.8535,-0.4362,0.2354,0.8897,0.7822,1.1879,0.8791,1.3352,1.5188,0.7916,0.6118,1.4111,0.7728,1.7827,2.3066,0.4297,0.9274,-2.3581,2.1583,-5.4878,-2.5427,2.3953,0.634,0.5243,0.2647,0.2189,0.827,0.8796,0.7198,0.9718,0.8183,1.1048,1.3501,0.0849,11.4465,0.2028,0.4759,0.2298,0.1927,-0.2897,0.5274,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.7864,0.259,0.5089,2.0651,-5.9949,-2.2646,3.033,1.7416,6.1127,-1.9157,0.2898,2.9293,1.7115,6.7372,-0.4966,3.4235,0.3317,0.576,2.6165,0.4746,0.3472,-2.7137,-0.2297,-7.8149,-0.6615,0.0846,0.2922,0.2973,0.8836,1.0176,3.0238,2.9716,0.0854,0.0884,0.7807,1.0354,9.1433,8.8306,0.4407,0.7917,-0.7488,1.7966,-1.6993,-0.9458,0.1408,0.0656,0.0593,0.4657,0.421,0.904,0.3378,0.3065,0.7892,0.9073,2.3362,2.5749,0.0514,4.8366,0.719,0.6462,-0.5406,0.8904,0.0354,-0.0085,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.1016,0.2664,0.5161,1.7477,-1.0746,-0.1494,0.9516,0.9755,3.4559,-1.0658,-0.6742,0.5053,0.7108,2.0951,-4.0969,1.3662,0.344,0.5865,2.296,0.0992,-0.6799,-0.1507,0.0744,0.2216,-0.1094,-0.4935,0.5291,0.7261,0.8799,1.3723,1.6631,1.2119,0.2799,0.5272,0.7743,1.8832,2.766,1.4687,0.5078,0.5376,-3.581,1.0587,-7.0525,-6.6614,0.5036,2.0494,0.3305,4.0698,0.6564,0.1613,0.5057,0.8342,0.7612,1.6495,1.5052,0.9125,0.0142,2.1424,-0.6951,-0.2425,0.1377,0.8556,-0.5392,-0.6957,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.7913,1.1463,1.0706,3.8613,-0.2361,-0.3084,2.2898,1.5132,5.2181,-1.089,-0.1633,4.3077,2.0755,7.539,-0.411,2.7444,0.9599,0.9797,4.1177,0.2508,-2.5659,-4.8446,0.2883,1.8881,-0.1124,-0.0595,0.7075,0.5159,1.0928,0.7291,1.5445,2.1184,0.5006,0.2661,1.1942,0.5316,2.3855,4.4877,0.2711,0.3359,-0.5349,1.2388,-1.9729,-1.5926,1.2506,0.5846,0.5683,0.4675,0.4545,0.9721,0.74,0.5122,0.9377,0.6921,1.2672,1.8309,0.0184,4.1376,0.6514,-0.0059,-0.143,0.7179,0.4107,0.7751,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0529,0.2107,0.459,1.8845,-1.032,0.669,1.6712,1.2927,5.2286,-0.874,0.6272,2.2384,1.4961,5.1076,-0.6357,1.893,1.3807,1.1751,3.7501,0.1045,-0.079,-0.0843,-0.0279,1.0667,0.3534,0.3313,0.3551,0.3068,0.3907,0.8641,1.1002,1.2732,0.1261,0.0941,0.1526,0.7466,1.2103,1.6212,0.3925,0.4821,-2.1876,1.2284,-5.5739,-4.5374,0.3324,0.297,0.2215,0.8935,0.6663,0.7457,0.3604,0.369,0.5025,1.0237,1.3942,1.362,0.0191,2.8761,-0.1347,0.0603,0.0975,0.9113,0.4667,0.6729,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.3358,1.0927,1.0453,3.4064,-1.3135,-0.7184,7.0898,2.6627,7.6498,-1.2692,1.0234,2.2014,1.4837,5.0903,-0.195,3.3154,1.068,1.0334,3.7395,0.2702,0.4673,-0.3281,-0.1013,-0.702,-0.2167,0.3087,0.3926,0.7045,1.0115,1.7946,2.5766,1.4357,0.1541,0.4964,1.0231,3.2206,6.6387,2.0613,0.452,2.3279,-1.3968,5.1501,-3.0903,-0.6,0.4368,0.3457,0.2874,0.7914,0.6579,0.8313,0.4453,0.6692,0.9109,1.5028,2.0457,1.3612,0.0264,4.8827,0.9359,0.6805,-0.2286,0.817,-0.0403,0.1621,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.1704,0.3799,0.6163,2.0545,-1.8501,1.1125,2.2414,1.4971,4.7671,-0.3107,0.8832,1.6525,1.2855,4.0269,-0.381,2.1728,1.5996,1.2647,4.3059,0.07,-0.1531,-0.1929,-0.0784,1.2596,0.512,0.4065,0.4117,0.4795,0.4873,1.1646,1.1837,1.0164,0.1695,0.2299,0.2375,1.3564,1.4013,1.0331,1.1801,1.2005,-4.113,1.0174,-3.4854,-3.426,0.1982,0.2472,0.1557,1.2472,0.7855,0.6298,0.431,0.5102,0.4771,1.1838,1.1071,0.9352,0.0292,3.4202,-0.5766,-0.3216,-0.3366,0.9389,0.9037,0.9039,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.8148,6.5805,2.5653,12.5229,-4.1709,-0.0661,9.0111,3.0019,13.1015,-0.6403,-1.347,4.059,2.0147,10.3234,-1.947,4.1807,4.6551,2.1576,10.4916,0.0546,12.3354,0.6049,-0.1949,0.049,-0.0158,-0.3222,0.8546,1.2733,1.189,1.49,1.3913,0.9338,0.7303,1.6212,1.4136,2.22,1.9357,0.8719,1.9751,1.481,-16.6656,0.7498,-8.4379,-11.2528,0.3032,0.6913,0.2182,2.2801,0.7197,0.3157,0.9558,1.2131,1.1936,1.2691,1.2488,0.984,0.0322,6.2026,-0.3265,-0.3243,-0.6396,0.352,0.1356,0.0261,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0425,6.3912,2.5281,11.3673,-1.6493,-1.2775,14.2678,3.7773,15.2605,-1.6726,-0.84,5.1804,2.276,8.9985,-1.2632,4.9338,3.8364,1.9587,8.6219,0.1411,0.0333,0.0506,-0.0086,1.5208,-0.2589,-0.1703,0.6693,1.1107,1.2907,1.6596,1.9285,1.162,0.4479,1.2337,1.666,2.7542,3.7191,1.3503,0.741,1.409,-4.9968,1.9016,-6.7436,-3.5464,0.7514,1.0791,0.4274,1.4361,0.5688,0.3961,0.7449,1.2632,1.3184,1.6959,1.77,1.0437,0.0312,7.4179,0.108,0.6074,-0.4374,0.045,-0.4698,-0.3712,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.6644,6.284,2.5068,12.901,-2.294,0.1897,14.0402,3.747,15.0252,-0.7797,-0.598,6.3126,2.5125,8.766,-0.6619,4.6386,5.9553,2.4403,9.7289,0.0699,-3.5033,1.1111,-0.1432,-0.3171,0.0409,-0.1289,0.669,0.9977,1.0272,1.4914,1.5354,1.0296,0.4476,0.9955,1.0552,2.2242,2.3576,1.06,1.3648,2.5733,-12.2835,1.8855,-9,-4.7734,0.4639,0.7425,0.3744,1.6006,0.8071,0.5042,0.8586,1.4717,1.326,1.714,1.5444,0.901,0.0186,6.8671,-0.0605,0.0216,-0.2548,0.3605,0.2039,0.1222,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0353,0.9079,0.9529,5.1038,-0.7521,0.4486,23.6581,4.864,15.6988,-0.6089,0.5508,11.7245,3.4241,11.1306,-0.5255,5.3091,8.6103,2.9343,10.9092,0.1036,-0.0787,-0.0641,-0.0067,0.8144,0.0845,0.1038,0.1959,0.2783,0.3247,1.4205,1.6576,1.1669,0.0384,0.0774,0.1054,2.0178,2.7477,1.3617,0.3687,0.5714,-1.7379,1.5496,-4.7133,-3.0415,0.2985,0.3992,0.2394,1.3373,0.8018,0.5996,0.3251,0.4585,0.4678,1.4104,1.439,1.0203,0.0145,7.687,-0.2261,-0.2216,-0.4284,0.8872,0.673,0.6468,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.5086,9.05,3.0083,14.0033,-1.5172,0.3353,12.2664,3.5023,15.5966,-1.1667,-1.3561,20.7904,4.5596,20.5159,-1.4267,6.1486,6.5113,2.5517,12.4447,0.1105,-1.5171,0.3751,-0.0827,-0.2472,0.0545,-0.2206,0.8589,0.6598,1.1789,0.7681,1.3725,1.7869,0.7378,0.4353,1.3899,0.59,1.8839,3.193,1.005,0.6997,-5.4613,0.6963,-5.4342,-7.8047,0.7728,0.658,0.3976,0.8514,0.5145,0.6043,0.8978,0.6826,1.1252,0.7602,1.2533,1.6486,0.0297,9.2617,0.2206,-0.0535,-0.1387,0.1599,0.2448,0.0108,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.2394,3.7536,1.9374,8.7325,-1.0027,0.1787,12.4029,3.5218,12.5214,-1.3067,-0.604,8.6255,2.9369,11.6465,-1.3672,4.8495,1.7185,1.3109,7.1029,0.1761,-1.3395,0.3964,-0.0494,-0.2959,0.0369,-0.1246,0.5501,0.6597,1.4779,1.1991,2.6865,2.2403,0.3026,0.4352,2.1842,1.4379,7.2171,5.0191,0.6164,0.65,-2.8807,1.0545,-4.6735,-4.432,0.8032,0.8863,0.5058,1.1033,0.6297,0.5707,0.6974,0.7498,1.2294,1.0751,1.7629,1.6397,0.0135,7.4449,-0.0359,0.0185,0.0884,0.1908,-0.2513,0.0228,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.7889,2.8265,1.6812,8.6331,-1.6029,-0.3717,11.1444,3.3383,12.8034,-0.6028,-1.0554,1.7703,1.3305,6.4106,-2.2604,3.7793,3.3326,1.8255,7.891,0.0722,2.1224,0.7475,-0.2088,0.3522,-0.0984,-0.2792,0.5036,1.2636,0.9209,2.509,1.8287,0.7288,0.2536,1.5966,0.8481,6.2951,3.3441,0.5312,1.104,1.1962,-8.6565,1.0835,-7.8408,-7.2367,0.4152,1.6869,0.39,4.0627,0.9392,0.2312,0.6743,1.3467,1.0941,1.9972,1.6225,0.8124,0.0279,5.545,-0.253,-0.154,-0.5162,0.6168,0.4747,0.4065,?,?,?,?,?,TASCA_GIACCA_ALTA
-1.0824,2.2783,1.5094,7.3405,-1.4766,0.3928,3.2326,1.798,6.9247,-0.9649,-0.7059,1.7746,1.3321,5.7371,-1.4383,2.8279,1.1124,1.0547,4.679,0.1053,-2.7555,1.5333,-0.3828,-0.5565,0.1389,-0.2496,0.8395,1.1331,1.4311,1.3497,1.7047,1.263,0.7048,1.2838,2.048,1.8216,2.9059,1.5952,1.2871,1.2932,-7.9475,1.0048,-6.1749,-6.1454,0.841,1.2597,0.5667,1.4978,0.6739,0.4499,1.0601,1.2795,1.5688,1.207,1.4799,1.2261,0.0276,4.3902,-0.0392,0.0422,-0.4853,0.4972,-0.1668,0.1451,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.704,7.3011,2.702,11.2917,-1.8602,-1.0685,8.0391,2.8353,13.5019,-2.2804,-1.3705,2.0347,1.4264,5.8981,-2.5911,4.129,3.8416,1.96,8.5708,0.1103,0.6589,0.5137,-0.1705,0.7796,-0.2588,-0.3319,0.953,1.8943,1.3786,1.9877,1.4466,0.7278,0.9082,3.5883,1.9005,3.951,2.0926,0.5296,0.7824,1.7257,-6.9088,2.2055,-8.8299,-4.0035,0.9592,2.4037,0.4098,2.506,0.4272,0.1705,0.8363,1.9145,1.3175,2.2892,1.5753,0.6882,0.0383,6.1024,-0.1129,0.4463,-0.6226,-0.0333,-0.3871,-0.3393,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.8148,6.5805,2.5653,12.5229,-4.1709,-0.0661,9.0111,3.0019,13.1015,-0.6403,-1.347,4.059,2.0147,10.3234,-1.947,4.1807,4.6551,2.1576,10.4916,0.0546,12.3354,0.6049,-0.1949,0.049,-0.0158,-0.3222,0.8546,1.2733,1.189,1.49,1.3913,0.9338,0.7303,1.6212,1.4136,2.22,1.9357,0.8719,1.9751,1.481,-16.6656,0.7498,-8.4379,-11.2528,0.3032,0.6913,0.2182,2.2801,0.7197,0.3157,0.9558,1.2131,1.1936,1.2691,1.2488,0.984,0.0322,6.2026,-0.3265,-0.3243,-0.6396,0.352,0.1356,0.0261,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0425,6.3912,2.5281,11.3673,-1.6493,-1.2775,14.2678,3.7773,15.2605,-1.6726,-0.84,5.1804,2.276,8.9985,-1.2632,4.9338,3.8364,1.9587,8.6219,0.1411,0.0333,0.0506,-0.0086,1.5208,-0.2589,-0.1703,0.6693,1.1107,1.2907,1.6596,1.9285,1.162,0.4479,1.2337,1.666,2.7542,3.7191,1.3503,0.741,1.409,-4.9968,1.9016,-6.7436,-3.5464,0.7514,1.0791,0.4274,1.4361,0.5688,0.3961,0.7449,1.2632,1.3184,1.6959,1.77,1.0437,0.0312,7.4179,0.108,0.6074,-0.4374,0.045,-0.4698,-0.3712,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.6644,6.284,2.5068,12.901,-2.294,0.1897,14.0402,3.747,15.0252,-0.7797,-0.598,6.3126,2.5125,8.766,-0.6619,4.6386,5.9553,2.4403,9.7289,0.0699,-3.5033,1.1111,-0.1432,-0.3171,0.0409,-0.1289,0.669,0.9977,1.0272,1.4914,1.5354,1.0296,0.4476,0.9955,1.0552,2.2242,2.3576,1.06,1.3648,2.5733,-12.2835,1.8855,-9,-4.7734,0.4639,0.7425,0.3744,1.6006,0.8071,0.5042,0.8586,1.4717,1.326,1.714,1.5444,0.901,0.0186,6.8671,-0.0605,0.0216,-0.2548,0.3605,0.2039,0.1222,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0353,0.9079,0.9529,5.1038,-0.7521,0.4486,23.6581,4.864,15.6988,-0.6089,0.5508,11.7245,3.4241,11.1306,-0.5255,5.3091,8.6103,2.9343,10.9092,0.1036,-0.0787,-0.0641,-0.0067,0.8144,0.0845,0.1038,0.1959,0.2783,0.3247,1.4205,1.6576,1.1669,0.0384,0.0774,0.1054,2.0178,2.7477,1.3617,0.3687,0.5714,-1.7379,1.5496,-4.7133,-3.0415,0.2985,0.3992,0.2394,1.3373,0.8018,0.5996,0.3251,0.4585,0.4678,1.4104,1.439,1.0203,0.0145,7.687,-0.2261,-0.2216,-0.4284,0.8872,0.673,0.6468,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.5086,9.05,3.0083,14.0033,-1.5172,0.3353,12.2664,3.5023,15.5966,-1.1667,-1.3561,20.7904,4.5596,20.5159,-1.4267,6.1486,6.5113,2.5517,12.4447,0.1105,-1.5171,0.3751,-0.0827,-0.2472,0.0545,-0.2206,0.8589,0.6598,1.1789,0.7681,1.3725,1.7869,0.7378,0.4353,1.3899,0.59,1.8839,3.193,1.005,0.6997,-5.4613,0.6963,-5.4342,-7.8047,0.7728,0.658,0.3976,0.8514,0.5145,0.6043,0.8978,0.6826,1.1252,0.7602,1.2533,1.6486,0.0297,9.2617,0.2206,-0.0535,-0.1387,0.1599,0.2448,0.0108,?,?,?,?,?,TASCA_GIACCA_ALTA
