@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-1.8316,6.7027,2.589,8.6165,-6.2136,-1.1257,2.9383,1.7141,6.9101,-3.3984,-0.8591,1.5667,1.2517,5.5894,-1.7453,3.1598,6.5837,2.5659,8.4737,0.0145,1.6271,2.132,-0.5797,1.3103,-0.3563,-0.2719,1.5104,2.0684,1.009,1.3695,0.6681,0.4878,2.2812,4.2782,1.0181,1.8755,0.4463,0.238,1.3901,2.0887,-59.3658,1.5025,-42.7051,-28.4225,0.7603,0.5867,0.1389,0.7716,0.1827,0.2368,1.2469,1.5416,1.0169,1.2363,0.8155,0.6596,0.0177,4.8613,0.7329,0.5115,-0.9363,0.6818,-0.8695,-0.6753,-0.8377,4.1802,2.0445,6.8809,-11.6272,2.4162,1.474,1.2141,4.791,-0.3259,8.3235,1.24,1.1136,4.0176,0.574,-0.3467,-0.1006,0.2903,1.684,1.836,1.0903,2.836,3.371,1.1887,5.3798,-1.1703,-0.2175,0.1508,0.0578,0.3831,1.4362,1.7127,1.1925,0.0665,12.1582,0.9695,0.9629,0.9792,125000,0,0,0,1,SINISTRA_PANTALONI
-1.2976,12.5611,3.5442,19.5223,-2.9694,-1.0541,6.0207,2.4537,9.3061,-2.1956,-0.6595,18.7668,4.3321,20.4369,-0.6457,5.211,13.4241,3.6639,16.3312,0.0041,1.231,1.9675,-0.249,1.5983,-0.2023,-0.1266,1.4444,0.8181,0.9673,0.5664,0.6697,1.1824,2.0863,0.6693,0.9357,0.3208,0.4485,1.398,2.2841,1.8214,-215.5119,0.7974,-94.3549,-118.3253,1.6889,0.396,0.2999,0.2345,0.1776,0.7573,2.0978,0.9552,1.1954,0.4554,0.5698,1.2514,0.012,7.641,0.4774,0.0766,-0.6252,-0.1014,-0.5758,0.3464,-1.7222,6.6389,2.5766,9.8851,-10.9851,1.0136,4.4632,2.1126,8.1549,-1.0934,8.8188,3.368,1.8352,8.8569,0.0948,-1.699,-0.1953,0.1149,1.2196,1.404,1.1512,1.4875,1.9712,1.3252,2.1271,-9.7673,-4.5917,0.2117,0.0843,0.3981,1.2122,1.1161,0.9207,0.0603,12.6981,0.3699,0.9066,0.3862,1100,0,0,0,1,SINISTRA_PANTALONI
1.1248,11.6503,3.4133,14.743,-0.8671,0.3394,1.9998,1.4141,8.5382,-0.3722,-1.3082,6.364,2.5227,13.1721,-2.3526,3.4853,10.9587,3.3104,11.8178,0.013,3.3144,-0.8598,0.3227,-0.2594,0.0974,-0.3754,2.4137,1.353,1.0311,0.5606,0.4272,0.7621,5.8258,1.8307,1.0631,0.3142,0.1825,0.5807,2.9565,0.7408,-43.921,0.2506,-14.8559,-59.2919,1.269,2.0097,0.6595,1.5837,0.5197,0.3281,1.7267,1.1193,1.2475,0.6482,0.7225,1.1146,0.0117,5.1928,-0.7096,-0.5716,0.5649,0.0148,0.0573,-0.7867,0.6925,9.8993,3.1463,10.107,-0.5098,6.2241,3.6844,1.9195,5.3526,0.4516,5.5216,12.9439,3.5978,8.3721,0.0429,0.1113,0.1254,1.1272,1.6391,0.8745,0.5335,2.6868,0.7648,0.2846,-0.7741,-9.1014,11.7573,0.6858,0.7653,1.1159,1.8882,1.2072,0.6393,0.0557,14.1558,0.4482,-0.7623,-0.9168,1100,0,0,0,1,SINISTRA_PANTALONI
-0.0381,3.4565,1.8592,8.5197,-0.7748,0.0814,4.2714,2.0667,12.0561,-1.2972,0.5303,6.8892,2.6247,12.071,-0.5882,3.4614,2.9249,1.7102,7.1896,0.093,-0.4685,-0.0719,-0.011,0.1535,0.0235,0.1532,0.8996,0.7083,1.0871,0.7874,1.2085,1.5347,0.8092,0.5017,1.1818,0.62,1.4604,2.3554,0.5463,0.8319,-5.0473,1.5228,-9.2389,-6.0669,0.9147,0.6316,0.6056,0.6905,0.6621,0.9589,0.7067,0.7058,1.185,0.9988,1.6769,1.679,0.0036,5.106,0.328,0.2315,-0.0219,0.0568,-0.0695,0.3985,-0.184,0.2738,0.5232,1.9513,-2.0078,-9.5385,0.0737,0.2714,9.8097,?,-1.7297,1.8822,1.3719,4.1795,-18.2293,0.0193,0.1064,5.5146,1.9276,0.3814,0.1979,3.7155,0.1455,0.0391,0.1328,0.3288,2.4759,0,2.9848,0,0.1989,0.4669,2.3471,0.0642,11.7762,-0.7534,0.7319,-0.942,1100,0,0,0,1,SINISTRA_PANTALONI
-1.6155,36.6372,6.0529,24.7116,-1.6444,-0.8078,19.0699,4.3669,19.0435,-1.757,-0.7963,9.5703,3.0936,16.4805,-1.7925,6.8683,22.001,4.6905,19.065,0.0498,1.9997,2.0287,-0.2352,1.0145,-0.1176,-0.1159,1.3861,1.9566,1.2904,1.4116,0.931,0.6595,1.9212,3.8282,1.6653,1.9926,0.8668,0.435,1.2662,1.4526,-15.3803,1.1472,-12.1467,-10.5881,1.3529,1.5834,0.4657,1.1704,0.3443,0.2941,1.2976,1.4994,1.2962,1.1555,0.9989,0.8644,0.0133,10.3771,0.8098,-0.1595,-0.5786,-0.2315,-0.6267,0.1897,-9.0377,0.5975,0.773,9.8047,?,-1.4471,8.2395,2.8705,12.5208,-0.8668,0.1038,3.5477,1.8835,7.0804,-0.8792,6.2455,-87.0735,-13.9417,0.2693,0.4104,1.524,0.0725,0.1684,2.3225,1.6865,2.9598,1.7551,0,0,1.78,0.7831,1.3848,1.7684,0.0618,13.004,-0.1029,0.2709,0.1587,1100,0,0,0,1,SINISTRA_PANTALONI
-0.4438,25.4836,5.0481,24.1257,-1.1049,-0.7325,18.5253,4.3041,17.6058,-1.3183,-1.2583,20.9817,4.5806,31.2331,-0.9189,7.2774,14.3475,3.7878,18.0548,0.0421,0.6059,0.3527,-0.061,0.5821,-0.1006,-0.1729,1.1729,1.1021,1.3327,0.9396,1.1363,1.2093,1.3756,1.2146,1.7762,0.8829,1.2912,1.4624,1.265,0.8467,-15.9443,0.6694,-12.6047,-18.83,1.5092,0.7042,0.6081,0.4666,0.4029,0.8635,1.3703,0.7724,1.3362,0.5637,0.9751,1.7299,0.0102,10.9833,0.4651,0.1931,-0.3027,0.1675,-0.3672,-0.2002,-8.3758,1.5587,1.2485,9.7508,?,-4.1772,4.9505,2.225,8.5942,?,0.5456,1.7568,1.3254,6.1891,-0.4756,2.0051,-15.3508,-7.6558,0.5611,0.942,1.6787,0.3149,0.8873,2.8179,1.1346,4.8878,4.308,1,0,0,1.1346,1.5755,1.3886,0.0629,13.7474,-0.941,-0.1905,0.2911,1100,0,0,0,1,SINISTRA_PANTALONI
1.8583,7.5876,2.7546,16.349,-0.1907,-0.3508,7.178,2.6792,11.1992,-1.0012,-1.3854,7.303,2.7024,18.8309,-0.5604,4.4318,7.9235,2.8149,14.4995,0.0195,-5.2969,-1.3413,0.4193,0.2532,-0.0792,-0.3126,1.0281,1.0193,0.9786,0.9914,0.9518,0.96,1.0571,1.039,0.9576,0.9829,0.9059,0.9217,0.4673,0.3872,-9.0859,0.8285,-19.4428,-23.4684,2.4536,1.1378,0.9285,0.4637,0.3784,0.8161,1.4598,0.8682,1.1276,0.5947,0.7724,1.2987,0.0172,6.7857,0.1558,-0.0815,0.7211,-0.4513,0.0282,-0.1265,3.6051,14.9163,3.8622,10.1045,-0.0771,3.104,2.7952,1.6719,6.2984,-0.049,6.9992,6.8325,2.6139,7.6579,0.1742,1.1614,0.5151,0.4435,2.31,1.4775,0.6396,5.3363,2.1831,0.4091,2.4586,-0.4476,-0.1821,1.5624,1.0117,0.6475,1.6043,1.3195,0.8225,0.0622,14.1504,-0.4227,-0.8688,0.072,1100,0,0,0,1,SINISTRA_PANTALONI
-0.281,27.2896,5.2239,33.6826,-1.207,1.2505,16.385,4.0478,24.9735,-0.2074,-1.6076,9.1955,3.0324,23.8341,-0.5623,6.0428,20.5825,4.5368,26.5061,0.0563,-0.2247,0.1748,-0.0465,-0.7778,0.2069,-0.266,1.2906,1.7227,1.1515,1.3349,0.8922,0.6684,1.6655,2.9677,1.3259,1.7818,0.7961,0.4468,4.2948,2.1474,-11.6434,0.5,-2.7111,-5.4221,0.7378,1.0004,0.5433,1.3558,0.7364,0.5431,1.3487,1.4132,1.2707,1.0478,0.9422,0.8992,0.0148,8.7647,-0.1237,-0.1549,-0.0436,0.2779,0.7291,0.4278,6.5668,4.0104,2.0026,5.8297,0.3411,4.8292,11.4259,3.3802,9.1089,0.0193,1.4944,12.0658,3.4736,11.1663,-0.3996,1.3598,4.3942,3.2315,0.5924,0.5765,0.9731,0.351,0.3324,0.947,16.8472,-0.9464,-0.0562,0.9525,1.1089,1.1642,0.64,0.5221,0.8157,0.0596,14.5609,-0.8112,0.7205,-0.9658,1100,0,0,0,1,SINISTRA_PANTALONI
-0.101,0.5516,0.7427,3.3158,-1.0147,-0.0738,0.1559,0.3949,1.7425,-0.7972,-0.1075,0.5054,0.7109,3.1767,-0.6247,0.9887,0.2626,0.5124,2.1418,0.0972,1.3685,0.9399,-0.1022,0.6868,-0.0747,-0.1087,1.8808,1.0448,1.4493,0.5555,0.7706,1.3873,3.5375,1.0915,2.1006,0.3086,0.5938,1.9245,2.1605,1.3673,-7.2431,0.6328,-3.3524,-5.2974,1.6975,0.8417,0.6938,0.4959,0.4087,0.8242,1.9029,1.0438,1.5482,0.5485,0.8136,1.4832,0.0012,1.5071,0.3178,-0.1791,-0.3741,0.429,0.227,0.3902,7.2399,0.0178,0.1332,0.6192,0.9177,6.5837,0.0229,0.1512,0.7164,0.8971,-0.4493,0.1633,0.4042,1.217,-2.2687,1.0997,-16.1128,-14.6522,0.8813,0.3297,0.374,0.7767,0.1087,0.1399,1.1054,-8.1745,-7.395,1.0806,20.2087,18.7015,0.8643,0.5088,0.5887,0.0715,14.3598,-0.9917,-0.2876,0.3884,1100,0,0,0,1,SINISTRA_PANTALONI
0.0756,0.6191,0.7868,3.8043,-0.6186,-0.041,0.2387,0.4885,2.432,-1.2539,-0.1595,0.5146,0.7173,2.7669,-1.5006,1.0067,0.3918,0.6259,2.5774,0.0527,-1.8438,-0.4737,0.0751,0.2569,-0.0407,-0.1585,1.6106,1.0969,1.2571,0.681,0.7805,1.146,2.5941,1.2031,1.5802,0.4638,0.6092,1.3134,1.0747,0.8757,-10.1326,0.8149,-9.4287,-11.571,2.1782,2.1241,0.8638,0.9752,0.3966,0.4067,1.5643,1.3749,1.476,0.879,0.9436,1.0735,0.0013,1.5338,0.4478,-0.0368,0.0109,0.2468,0.1008,-0.3878,7.37,0.0133,0.1151,0.414,0.9458,6.4633,0.0183,0.1352,0.4833,0.9271,0.007,0.0477,0.2184,0.7724,-0.4394,1.1403,1047.4503,918.5916,0.8513,0.527,0.619,0.7247,0.2777,0.3832,1.1743,-30.6292,-26.0823,1.1512,14.231,12.362,0.8567,0.536,0.6257,0.0705,14.0108,-1.0004,0.1644,-0.1894,1100,0,0,0,1,SINISTRA_PANTALONI
-1.3453,8.419,2.9016,14.6278,-1.6048,0.5143,1.2171,1.1032,6.4731,-1.4515,0.9165,11.6788,3.4174,14.7411,-0.6102,3.9157,8.8963,2.9827,11.5899,0.0554,-2.616,-1.4679,-0.3436,0.5611,0.1313,0.234,2.6301,0.849,0.9728,0.3228,0.3699,1.1458,6.9173,0.7209,0.9464,0.1042,0.1368,1.3128,2.3514,1.6132,-13.2494,0.6861,-5.6346,-8.2129,2.1268,0.6134,0.4577,0.2884,0.2152,0.7461,2.2598,0.9923,1.2621,0.4391,0.5585,1.2719,0.0114,5.9458,-0.55,-0.7269,-0.5771,0.2827,0.2486,0.5776,5.0589,8.1225,2.85,6.7772,0.1673,7.0757,1.5888,1.2605,3.6966,0.5945,2.5268,4.4803,2.1167,5.651,0.0035,0.715,2.0021,2.8002,2.261,1.3465,0.5955,5.1123,1.813,0.3546,0.2512,67.8731,270.1866,0.8928,1.4351,1.6075,1.8334,1.1993,0.6541,0.0604,14.6614,-0.9319,-0.9527,0.8013,1100,0,0,0,1,SINISTRA_PANTALONI
0.4606,11.348,3.3687,17.2462,-0.6706,0.9185,5.482,2.3414,10.2551,-0.6051,-0.9191,10.1446,3.1851,14.3997,-1.4217,4.9146,4.7214,2.1729,11.3221,0.0255,0.5015,-0.5012,0.0937,-0.9994,0.1869,-0.187,1.4388,1.0577,1.5503,0.7351,1.0775,1.4658,2.07,1.1186,2.4035,0.5404,1.1611,2.1486,1.7907,0.8189,-23.355,0.4573,-13.0427,-28.5191,1.6158,1.7361,0.8885,1.0745,0.5499,0.5118,1.6817,1.1977,1.5232,0.7122,0.9058,1.2718,0.0099,7.4396,-0.0474,0.4035,0.2492,-0.1006,0.2872,-0.3219,5.7868,0.8186,0.9047,3.4914,0.5443,4.9939,4.1932,2.0477,7.7203,0.1204,5.4128,3.4423,1.8553,7.1477,0.1562,1.1588,1.0691,0.9226,0.4418,0.4876,1.1037,0.1952,0.2378,1.2181,3.9466,3.1504,0.7982,0.8729,0.9044,1.0361,0.4522,0.4885,1.0801,0.0674,16.1934,-0.1053,-0.1004,-0.9103,1100,0,0,0,1,SINISTRA_PANTALONI
1.8909,13.953,3.7354,16.858,-0.198,-0.1679,6.4061,2.531,11.7764,-1.0673,-0.1581,4.0881,2.0219,14.7708,-0.9693,3.9556,12.4293,3.5255,14.8039,0.029,-11.2639,-11.9606,0.478,1.0618,-0.0424,-0.04,1.4758,1.8475,1.0595,1.2518,0.7179,0.5735,2.1781,3.4131,1.1226,1.567,0.5154,0.3289,0.4583,0.3833,-6.3061,0.8363,-13.7604,-16.4539,2.4703,1.876,0.923,0.7594,0.3736,0.492,1.4315,1.1413,1.1388,0.7973,0.7955,0.9978,0.0136,5.8849,0.5082,0.1033,0.8855,0.0765,0.3491,0.0256,2.4126,7.013,2.6482,6.8432,-0.0115,5.9695,0.2978,0.5457,2.3823,0.6727,6.5987,3.8502,1.9622,6.1585,0.2359,0.4042,0.3656,0.9047,4.8528,1.3496,0.2781,23.5495,1.8215,0.0773,-0.0159,-0.0408,2.5751,0.9294,0.8394,0.9031,2.8725,1.1112,0.3868,0.0659,14.9932,0.4523,-0.8809,-0.7583,1100,0,0,0,1,SINISTRA_PANTALONI
1.1135,8.4192,2.9016,17.3607,-0.2065,-0.1971,6.0194,2.4534,12.7144,-0.6972,-0.3227,6.1392,2.4778,14.1614,-1.3538,3.9359,6.4696,2.5435,14.7701,0.025,-5.6496,-3.451,0.2829,0.6108,-0.0501,-0.082,1.1827,1.1711,1.1408,0.9902,0.9646,0.9741,1.3987,1.3714,1.3014,0.9805,0.9304,0.9489,0.5689,0.3648,-7.8391,0.6412,-13.7787,-21.4883,1.9207,2.3917,0.9498,1.2452,0.4945,0.3971,1.3654,1.2259,1.1754,0.8978,0.8608,0.9588,0.0084,5.8682,0.4347,0.5493,0.5729,-0.0799,0.2785,0.0413,2.0983,6.9143,2.6295,8.4969,-0.1128,2.5297,1.6973,1.3028,5.5168,0.0442,8.6867,1.2705,1.1272,5.2484,0.4419,0.8294,0.2416,0.2912,2.0184,2.3328,1.1558,4.0738,5.4422,1.3359,-3.3733,-0.2072,0.0614,1.3229,0.812,0.6138,1.5402,1.619,1.0512,0.0663,13.8595,-0.2735,-0.7076,-0.4162,1100,0,0,0,1,SINISTRA_PANTALONI
0.1209,1.0135,1.0067,5.0523,-0.8552,-0.2205,1.4198,1.1916,4.7203,-1.2335,-0.3119,1.1528,1.0737,4.5475,-1.4311,1.8139,0.4565,0.6756,2.5506,0.161,-0.5485,-0.3877,0.0667,0.7069,-0.1216,-0.172,0.8449,0.9376,1.49,1.1098,1.7636,1.5892,0.7138,0.8791,2.2202,1.2316,3.1105,2.5255,0.8934,0.87,-4.7582,0.9738,-5.326,-5.469,1.2886,1.4559,0.8958,1.1298,0.6952,0.6153,1.0703,1.111,1.9809,1.038,1.8507,1.7829,0.0028,2.7232,-0.2447,-0.3365,0.2531,0.3006,-0.0756,-0.2503,8.3323,0.0059,0.0765,0.3464,0.959,5.1558,0.0154,0.1241,0.5737,0.8961,-0.0736,0.1342,0.3663,1.2481,-1.0283,1.6161,-113.2085,-70.0506,0.617,0.2089,0.3387,0.3807,0.0437,0.1147,1.6363,-12.8015,-7.8237,1.529,13.7266,8.9773,0.6038,0.2775,0.4596,0.0676,13.8007,-0.9942,0.2702,-0.2802,1100,0,0,0,1,SINISTRA_PANTALONI
0.1339,0.6735,0.8207,4.0348,-0.527,-0.1535,0.2965,0.5445,2.5596,-1.1757,-0.0729,0.5613,0.7492,2.9705,-1.5207,1.0169,0.5441,0.7376,2.9875,0.037,-0.872,-1.8366,0.1317,2.1061,-0.151,-0.0717,1.5071,1.0954,1.1126,0.7269,0.7383,1.0157,2.2712,1.2,1.2379,0.5283,0.5451,1.0316,1.0067,0.777,-12.1276,0.7719,-12.047,-15.6077,2.246,2.2422,0.8517,0.9983,0.3792,0.3799,1.5763,1.3583,1.3505,0.8617,0.8568,0.9943,0.0015,1.5797,-0.4454,-0.3952,0.4103,0.6368,-0.212,-0.2639,8.688,0.0113,0.1061,0.4856,0.9454,4.5271,0.0389,0.1973,0.9024,0.8206,-0.3176,0.0437,0.209,0.7357,-7.4087,1.9191,-27.3551,-14.254,0.538,0.5078,0.9437,0.2895,0.2578,0.8906,2.0368,-12.9727,-6.3693,1.7679,101.6602,57.5027,0.538,0.66,1.2267,0.0676,13.54,-0.9982,0.7458,-0.7138,1100,0,0,0,1,SINISTRA_PANTALONI
0.0669,1.1289,1.0625,6.0697,-0.8637,-0.2086,0.6788,0.8239,3.6907,-0.7647,-0.233,1.0794,1.0389,4.8393,-1.6054,1.4583,0.8628,0.9288,3.4814,0.0658,-0.3207,-0.2871,0.0459,0.8953,-0.1431,-0.1598,1.2896,1.0227,1.1439,0.793,0.887,1.1185,1.6632,1.0459,1.3085,0.6288,0.7867,1.2511,1.7589,0.9433,-11.4726,0.5363,-6.5227,-12.1616,1.5572,1.7534,0.8739,1.126,0.5612,0.4984,1.6446,1.2542,1.7435,0.7627,1.0601,1.39,0.0023,2.1092,-0.1092,-0.4057,0.0528,0.4702,0.371,-0.2418,8.495,0.0085,0.0921,0.3341,0.9614,4.8835,0.0266,0.163,0.596,0.8853,-0.2483,0.0593,0.2435,0.8726,-1.8125,1.7395,-34.2164,-19.6699,0.5652,0.3784,0.6695,0.3195,0.1432,0.4482,1.8057,-14.776,-8.1828,1.663,27.858,16.7521,0.5605,0.3828,0.683,0.07,13.6957,-0.9974,-0.0059,0.055,1100,0,0,0,1,SINISTRA_PANTALONI
