@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.2653,3.9674,1.9918,11.6607,-0.968,0.2098,4.1192,2.0296,9.4567,-0.6453,-0.7126,6.2096,2.4919,14.5983,-2.4967,2.92,6.3921,2.5283,11.3307,0.0031,1.2642,-0.3723,0.0909,-0.2945,0.0719,-0.244,0.9814,0.7993,0.7878,0.8145,0.8028,0.9856,0.9631,0.6389,0.6207,0.6634,0.6444,0.9714,1.5463,0.5502,-163.0948,0.3558,-105.4712,-296.4038,1.0309,1.4193,0.5213,1.3767,0.5057,0.3673,1.2331,0.7988,1.0291,0.6478,0.8346,1.2884,0.0027,4.3313,0.1611,0.4322,-0.1005,-0.3733,0.3659,-0.7083,0.2904,0.0068,0.0824,0.3252,0.4274,-0.0248,0.0117,0.108,0.3198,-5.6414,0.0385,0.0048,0.0694,0.2323,-1.8062,-11.6884,7.5377,-0.6449,0.7627,1.1866,1.5559,0.5817,1.4081,2.4207,-0.8935,-1.6236,1.8171,11.7943,6.8617,0.5818,1.0169,1.4002,1.3769,0.001,0.4475,-0.9029,-0.8823,0.986,?,?,?,?,?,TASCA_GIACCA
0.4611,3.6029,1.8981,13.1207,-1.8932,0.7558,3.1663,1.7794,9.8469,-0.4417,-1.0705,7.8065,2.794,18.1479,-2.157,2.9655,7.7117,2.777,13.4476,0.0044,0.61,-0.4307,0.1555,-0.706,0.2549,-0.361,1.0667,0.6794,0.6835,0.6369,0.6408,1.0061,1.1379,0.4615,0.4672,0.4056,0.4106,1.0123,2.8459,0.6924,-143.8345,0.2433,-50.5401,-207.7222,0.664,0.7889,0.3357,1.1881,0.5057,0.4256,1.3325,0.723,0.9757,0.5426,0.7322,1.3495,0.0047,4.3111,0.0312,0.0867,0.038,-0.1276,0.5807,-0.5104,0.3671,0.0157,0.1253,0.377,0.4029,-0.0514,0.0146,0.1209,0.3231,-5.1749,0.0602,0.0051,0.0715,0.2632,-1.1917,-7.1422,6.0988,-0.8539,1.0366,1.752,1.6901,1.0745,3.0695,2.8565,-0.9394,-1.7771,1.8917,12.0668,5.2567,0.4356,1.1669,1.4322,1.2274,0.0013,0.5524,-0.9298,-0.8777,0.9637,?,?,?,?,?,TASCA_GIACCA
-0.7879,2.1453,1.4647,8.2702,-0.816,0.3074,5.1508,2.2695,18.7943,-0.2682,-0.5587,3.5207,1.8763,12.9508,-1.114,2.8269,3.8527,1.9628,15.4938,0.016,-2.5632,1.4103,-0.2787,-0.5502,0.1087,-0.1976,0.6454,0.7806,0.7462,1.2096,1.1563,0.9559,0.4165,0.6093,0.5568,1.463,1.3369,0.9138,0.935,0.5445,-14.7153,0.5824,-15.7391,-27.0253,0.3073,0.7434,0.2892,2.4191,0.9412,0.3891,0.44,0.6386,0.5338,1.4512,1.213,0.8359,0.0035,4.2663,0.6764,-0.0136,0.0797,-0.0931,0.5896,-0.1244,-0.0704,0.0035,0.059,0.1938,-3.9846,0.2122,0.0164,0.1282,0.5461,0.0964,0.7886,0.0025,0.0504,0.2085,0.7576,-0.332,-0.0893,0.269,0.4601,1.1714,2.5458,0.2117,1.3721,6.4809,-2.6582,-0.2378,0.0895,0.0643,0.0452,0.7029,0.3548,0.9295,2.6195,0.0028,1.0817,-0.014,0.3872,-0.8969,?,?,?,?,?,TASCA_GIACCA
-0.8861,6.2705,2.5041,12.3115,-1.4127,-0.0775,3.1636,1.7786,8.2927,-0.9517,-0.3338,1.5933,1.2623,11.2392,-1.3527,2.9637,3.1463,1.7738,7.3597,0.0191,11.4316,2.6547,-0.299,0.2322,-0.0262,-0.1126,1.4079,1.9838,1.4117,1.4091,1.0027,0.7116,1.9821,3.9355,1.993,1.9855,1.0055,0.5064,1.7827,1.1155,-50.4057,0.6258,-28.2755,-45.1849,1.201,1.0682,0.6801,0.8894,0.5663,0.6367,1.4846,1.0954,1.6728,0.7378,1.1268,1.5271,0.0034,4.2375,0.3832,0.1379,-0.4585,0.032,-0.0156,-0.1642,0.0429,0.0097,0.0984,0.397,-1.6216,0.1878,0.005,0.0704,0.2789,0.2863,0.7876,0.0044,0.066,0.2128,0.7504,0.2283,0.0544,0.2384,1.3984,1.4908,1.0661,1.9555,2.2224,1.1365,-2.1944,-0.384,0.175,0.3875,0.1777,0.4586,1.4234,1.8659,1.3109,0.0029,1.0714,-0.9686,0.8167,-0.8965,?,?,?,?,?,TASCA_GIACCA
0.0224,0.0127,0.1129,0.5451,-0.6813,-0.0361,0.005,0.0704,0.4335,-1.5393,-0.0087,0.013,0.1139,0.5947,-0.9041,0.1639,0.0057,0.0753,0.3697,0.029,-0.621,-2.582,0.1367,4.1576,-0.2202,-0.053,1.6035,0.9912,1.4994,0.6181,0.9351,1.5128,2.5713,0.9824,2.2483,0.3821,0.8744,2.2885,0.8406,0.7822,-20.036,0.9305,-23.8359,-25.6162,1.8992,1.0379,0.8515,0.5465,0.4483,0.8204,1.2575,0.9165,1.4743,0.7288,1.1724,1.6086,0.0002,0.2481,-0.1148,-0.2924,0.2031,-0.4176,-0.1424,0.0409,0.4937,0,0.0029,0.0113,0.9773,-0.5078,0,0.001,0.5097,?,0.1468,0,0.0064,0.0205,0.8693,-0.9722,3.3622,-3.4582,2.7781,0.4486,0.1615,7.7181,0.2012,0.0261,-0.9524,3.5562,-3.7341,0,3.1632,0,0.0221,0.5498,24.8305,0.0026,1.1483,0.791,0.8585,0.8951,?,?,?,?,?,TASCA_GIACCA
0.043,0.0146,0.1209,0.7588,-0.878,-0.0551,0.0056,0.0748,0.3891,-1.0448,0.0202,0.0057,0.0756,0.368,-0.5716,0.16,0.0056,0.075,0.3978,0.0232,-0.7799,2.1324,0.2688,-2.7342,-0.3446,0.126,1.617,1.5992,1.6128,0.989,0.9974,1.0085,2.6148,2.5575,2.6012,0.9781,0.9948,1.0171,1.7845,2.6505,-37.5436,1.4853,-21.0383,-14.1647,2.1235,1.7257,0.9922,0.8127,0.4672,0.5749,1.9503,2.0621,1.9075,1.0573,0.9781,0.9251,0.0003,0.238,-0.3731,0.0293,0.37,-0.053,-0.2288,0.2407,0.503,0,0.002,0.0089,0.9825,-0.4773,0,0.0006,0.4782,?,0.1134,0.0001,0.0098,0.0332,0.7487,-1.0538,4.4359,-4.2093,3.6229,0.2082,0.0575,13.1252,0.0433,0.0033,-1.0474,5.0612,-4.832,0,3.8569,0,0.0187,0.2691,14.3954,0.0025,1.0936,0.5285,-0.7424,-0.2073,?,?,?,?,?,TASCA_GIACCA
1.6231,8.0607,2.8391,12.6156,-0.2167,-2.4713,19.4682,4.4123,17.4926,-4.0875,-0.348,2.1792,1.4762,9.4555,-1.8267,4.4307,18.9393,4.3519,14.2754,0.0087,-0.6568,-4.6634,0.3663,7.1006,-0.5578,-0.0786,0.6435,1.9233,0.6524,2.9889,1.0139,0.3392,0.414,3.699,0.4256,8.9337,1.0279,0.1151,0.1599,0.3678,-17.9447,2.3,-112.2313,-48.7954,3.0155,3.0996,0.72,1.0279,0.2388,0.2323,0.7212,1.3342,0.8837,1.85,1.2254,0.6624,0.0104,6.3811,-0.4313,-0.2578,0.7415,-0.1,-0.8731,-0.0466,0.3246,0.0102,0.1012,0.4664,-0.2014,-0.0989,0.0605,0.2459,0.6737,-9.881,0.1204,0.0337,0.1837,0.8285,0.0113,-3.2816,2.6966,-0.8217,0.4115,0.551,1.339,0.1693,0.3036,1.7928,0.1278,-8.2298,-64.3989,6.2697,0.4633,0.0739,0.6923,0.5629,0.8132,0.0013,0.6206,0.8839,-0.9915,-0.8318,?,?,?,?,?,TASCA_GIACCA
1.8751,15.3978,3.924,19.9215,-0.4803,-1.703,13.7767,3.7117,17.0207,-4.0143,-1.0216,5.2169,2.284,12.3657,-3.6889,4.0198,25.6929,5.0688,18.4642,0.0029,-1.1011,-1.8354,0.4665,1.6669,-0.4237,-0.2542,1.0572,1.718,0.7741,1.6251,0.7323,0.4506,1.1177,2.9515,0.5993,2.6408,0.5362,0.203,0.4744,0.6645,-119.3398,1.4007,-251.5657,-179.6046,3.9646,5.1028,0.7267,1.2871,0.1833,0.1424,1.1704,1.611,1.0789,1.3764,0.9218,0.6697,0.0096,6.2529,-0.7296,-0.5376,0.9031,0.4935,-0.8833,-0.6224,0.3245,0.0014,0.0369,0.1819,0.5814,-0.0448,0.052,0.2281,0.792,-10.5528,0.1637,0.0064,0.08,0.428,0.2282,-7.2491,1.9825,-0.2735,0.1616,0.4607,2.8508,0.0261,0.2123,8.1269,-0.3493,1.9968,-5.7169,6.3398,0.7837,0.1236,0.2297,0.4251,1.8504,0.0013,0.6306,-0.4746,0.1627,-0.9357,?,?,?,?,?,TASCA_GIACCA
1.6231,8.0607,2.8391,12.6156,-0.2167,-2.4713,19.4682,4.4123,17.4926,-4.0875,-0.348,2.1792,1.4762,9.4555,-1.8267,4.4307,18.9393,4.3519,14.2754,0.0087,-0.6568,-4.6634,0.3663,7.1006,-0.5578,-0.0786,0.6435,1.9233,0.6524,2.9889,1.0139,0.3392,0.414,3.699,0.4256,8.9337,1.0279,0.1151,0.1599,0.3678,-17.9447,2.3,-112.2313,-48.7954,3.0155,3.0996,0.72,1.0279,0.2388,0.2323,0.7212,1.3342,0.8837,1.85,1.2254,0.6624,0.0104,6.3811,-0.4313,-0.2578,0.7415,-0.1,-0.8731,-0.0466,0.3246,0.0102,0.1012,0.4664,-0.2014,-0.0989,0.0605,0.2459,0.6737,-9.881,0.1204,0.0337,0.1837,0.8285,0.0113,-3.2816,2.6966,-0.8217,0.4115,0.551,1.339,0.1693,0.3036,1.7928,0.1278,-8.2298,-64.3989,6.2697,0.4633,0.0739,0.6923,0.5629,0.8132,0.0013,0.6206,0.8839,-0.9915,-0.8318,?,?,?,?,?,TASCA_GIACCA
1.8751,15.3978,3.924,19.9215,-0.4803,-1.703,13.7767,3.7117,17.0207,-4.0143,-1.0216,5.2169,2.284,12.3657,-3.6889,4.0198,25.6929,5.0688,18.4642,0.0029,-1.1011,-1.8354,0.4665,1.6669,-0.4237,-0.2542,1.0572,1.718,0.7741,1.6251,0.7323,0.4506,1.1177,2.9515,0.5993,2.6408,0.5362,0.203,0.4744,0.6645,-119.3398,1.4007,-251.5657,-179.6046,3.9646,5.1028,0.7267,1.2871,0.1833,0.1424,1.1704,1.611,1.0789,1.3764,0.9218,0.6697,0.0096,6.2529,-0.7296,-0.5376,0.9031,0.4935,-0.8833,-0.6224,0.3245,0.0014,0.0369,0.1819,0.5814,-0.0448,0.052,0.2281,0.792,-10.5528,0.1637,0.0064,0.08,0.428,0.2282,-7.2491,1.9825,-0.2735,0.1616,0.4607,2.8508,0.0261,0.2123,8.1269,-0.3493,1.9968,-5.7169,6.3398,0.7837,0.1236,0.2297,0.4251,1.8504,0.0013,0.6306,-0.4746,0.1627,-0.9357,?,?,?,?,?,TASCA_GIACCA
-0.6686,26.4095,5.139,26.2913,-0.9999,-0.7491,15.2054,3.8994,18.5441,-1.5563,-1.304,19.3791,4.4022,23.7592,-1.47,6.7842,17.677,4.2044,16.9024,0.0495,0.8926,0.5127,-0.0986,0.5745,-0.1104,-0.1922,1.3179,1.1674,1.2223,0.8858,0.9275,1.047,1.7369,1.3628,1.494,0.7846,0.8602,1.0963,1.1643,0.9296,-14.9335,0.7984,-12.8262,-16.0641,1.8123,1.3667,0.7393,0.7541,0.4079,0.5409,1.4178,1.1066,1.5555,0.7805,1.0971,1.4057,0.0056,10.2783,0.3517,-0.1842,0.0768,0.1011,-0.4601,-0.4058,-0.6562,0.0086,0.0926,0.8317,?,-0.1759,0.0051,0.0717,0.3163,?,-0.5971,0.0334,0.1828,0.7726,?,3.7302,1.099,0.2946,1.2921,0.5066,0.3921,1.6695,0.2567,0.1537,2.6294,1.0766,0.4094,1,1,1,2.6294,1.0766,0.4094,0.0031,1.4291,0.2787,-0.8978,-0.2583,?,?,?,?,?,TASCA_GIACCA
