@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
1.3033,1.448,1.2033,3.7288,-0.2826,0.502,4.9317,2.2207,9.2962,-0.7255,1.0089,1.2291,1.1087,4.9447,-0.3648,2.8704,2.3382,1.5291,6.0509,0.0288,2.5964,1.2919,0.4541,0.4976,0.1749,0.3515,0.5419,1.0854,0.7869,2.0031,1.4523,0.725,0.2936,1.1781,0.6193,4.0124,2.1092,0.5257,0.2102,0.6216,-4.5735,2.9571,-21.7562,-7.3573,0.5396,0.8024,0.4666,1.4871,0.8647,0.5815,0.4011,0.7541,0.6162,1.88,1.5363,0.8172,0.0189,4.4158,0.529,0.2648,0.717,0.2444,0.522,0.5201,0.399,0,0.0061,0.0202,0.9503,-0.6165,0.0001,0.0114,0.6318,?,-0.3525,0.0002,0.0142,0.3766,?,-0.6472,-1.1319,1.7488,0.5369,0.4307,0.8023,0.2882,0.1855,0.6437,-0.6122,-1.027,1.6775,0,0,1,0.032,0.0538,1.6775,0.009,1.3681,0.1143,0.1724,0.9452,-0.0474,0.1138,0.3374,1.2177,-1.4948,0.3535,0.1041,0.3227,1.646,-0.4115,0.1755,0.0281,0.1678,0.565,-0.3199,-0.1342,-0.2703,2.0141,1.0455,2.0109,1.9234,1.0931,4.0438,3.6994,1.5205,5.3281,3.5042,0.4185,1.1401,2.7239,0.7398,2.155,2.913,0.0044,0.8933,-0.2779,-0.3911,-0.3861,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.9013,12.8123,3.5794,11.9676,-1.2964,2.0746,7.3968,2.7197,9.7018,-0.3422,-2.9042,13.8161,3.717,17.3316,-2.223,6.3673,7.0339,2.6521,11.7232,0.172,-0.4344,0.3103,-0.1416,-0.7143,0.3258,-0.4561,1.3161,0.963,1.3496,0.7317,1.0255,1.4015,1.7321,0.9273,1.8215,0.5354,1.0516,1.9642,2.7312,0.5652,-2.7752,0.2069,-1.0161,-4.9104,0.721,0.9691,0.3681,1.3441,0.5105,0.3798,1.2335,0.6905,1.0208,0.5598,0.8276,1.4784,0.04,9.9722,0.1821,0.6137,-0.4014,-0.1413,0.5502,-0.6156,-0.2061,0.2212,0.4703,1.1247,-0.9708,-0.1681,0.2131,0.4616,1.1569,-0.9538,-0.3596,0.3431,0.5857,1.4315,-1.3236,1.2259,0.5731,0.4675,1.0188,0.803,0.7882,1.0379,0.6447,0.6212,0.981,0.6795,0.6926,0.9638,0.9264,0.9612,0.9722,0.7857,0.8082,0.0049,1.6724,0.9965,0.9751,0.9553,0.294,1.0358,1.0177,3.9862,-0.419,-2.2328,2.3367,1.5286,5.5328,-46.6291,-1.5074,1.1889,1.0904,4.5844,-11.5571,-0.1317,-0.195,1.4812,0.6658,0.9334,1.4019,0.4433,0.8712,1.9654,0.2173,0.279,1.2838,24.1818,7.6944,0.3182,0.7205,0.8695,1.2069,0.0295,4.588,-0.4167,-0.6591,0.7839,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.5086,1.0136,1.0068,5.1218,-3.2304,0.0115,2.4821,1.5755,5.3789,-0.6635,-0.0449,0.9421,0.9706,4.3805,-0.8279,2.4016,0.9483,0.9738,3.8309,0.1659,-130.8895,33.6081,-0.6282,-0.2568,0.0048,-0.0187,0.639,1.0372,1.0339,1.6231,1.6179,0.9967,0.4084,1.0759,1.0689,2.6346,2.6175,0.9935,1.8229,1.9712,-5.1346,1.0814,-2.8167,-2.6048,0.3744,0.5052,0.2636,1.3493,0.7041,0.5218,0.9522,1.1692,1.337,1.2279,1.4041,1.1435,0.0162,3.7397,-0.0222,-0.3899,-0.669,-0.2094,0.4926,0.298,0.3041,0,0.0047,0.0232,0.9277,-0.7756,0.0005,0.0221,0.7997,?,-0.3237,0.0002,0.0139,0.348,?,-0.3921,-0.9395,2.3962,0.2122,0.3366,1.5863,0.045,0.1133,2.5163,-0.3727,-0.8564,2.2979,0,0,1,0.029,0.0667,2.2979,0.0096,1.4033,0.4315,-0.0535,-0.8902,-0.2306,0.22,0.4691,1.647,-0.8898,0.1681,0.6713,0.8193,2.8764,-1.9798,-0.0348,0.0258,0.1605,0.5426,-1.7341,-1.372,6.6318,-4.8337,0.5725,2.922,5.1036,0.3278,8.5382,26.0471,0.4058,2.2534,5.5532,0.9028,4.3915,4.8641,0.5726,3.0354,5.3012,0.0031,1.2886,-0.5366,0.6163,-0.1972,TASCA_SINISTRA_DAVANTI_PANTALONI
0.9113,3.8425,1.9602,7.9971,-0.5725,0.7833,1.1587,1.0764,3.7282,-0.3686,-0.9003,0.5946,0.7711,2.5341,-7.981,2.5898,1.1432,1.0692,4.7598,0.2094,1.1634,-1.0122,0.3519,-0.8701,0.3025,-0.3476,1.821,2.5421,1.8334,1.396,1.0068,0.7212,3.3162,6.4623,3.3613,1.9487,1.0136,0.5201,2.8995,1.2928,-2.3089,0.4459,-0.7963,-1.786,1.8669,18.0242,0.8447,9.6544,0.4525,0.0469,2.145,3.1558,1.6802,1.4712,0.7833,0.5324,0.016,3.9663,0.1559,0.2418,0.239,-0.8118,0.8587,-0.721,-0.1348,0.0002,0.0158,0.1512,?,-0.716,0,0.0052,0.7282,?,-0.527,0.0001,0.0119,0.5476,?,0.1883,0.2558,1.3587,3.0334,1.3233,0.4362,9.2016,1.7511,0.1903,0.2076,0.2761,1.3297,1,1,1,0.2076,0.2761,1.3297,0.0096,1.3778,-0.8141,0.3917,-0.7705,0.252,0.0174,0.1319,0.5629,-0.1026,0.1229,0.0298,0.1726,0.6003,-0.6493,-0.0096,0.1221,0.3494,1.144,-1.7617,2.0506,-26.2233,-12.7881,0.7641,0.3775,0.4941,0.5839,0.1425,0.2441,0.2217,0.0718,0.3238,1.4026,1.2324,0.8787,0.9377,0.4921,0.5247,0.003,0.7333,0.7266,-0.0294,-0.2187,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2649,1.0341,1.0169,3.7998,-0.5355,-0.756,0.7283,0.8534,2.962,-5.8399,0.0562,0.3203,0.566,2.2493,-1.3807,1.4229,0.7029,0.8384,3.138,0.05,-0.3504,4.717,0.1862,-13.461,-0.5313,0.0395,1.1915,1.7967,1.2129,1.5079,1.018,0.6751,1.4198,3.2282,1.4712,2.2738,1.0362,0.4557,0.524,1.0158,-8.0231,1.9387,-15.3117,-7.8981,5.7146,2.6192,0.7492,0.4583,0.1311,0.286,1.2829,1.6893,1.2109,1.3168,0.9439,0.7168,0.0085,2.2391,-0.7011,-0.7369,0.5919,0.5558,-0.8754,-0.5213,0.7471,0,0.0058,0.0193,0.9744,-0.0734,0.0016,0.0401,0.1379,?,0.5287,0.0005,0.0234,0.0733,0.8714,-10.1774,1.413,-0.1388,0.1447,0.2473,1.7096,0.0209,0.0612,2.9226,-5.3321,1.4801,-0.2776,0,1.3236,0,0.1398,0.263,1.8807,0.0097,1.3492,-0.6378,-0.6878,0.9938,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.7912,5.986,2.4466,8.96,-0.7322,0.7292,0.1539,0.3923,1.9913,-0.1417,-1.0508,0.5197,0.7209,2.3336,-20.6492,2.6963,1.6515,1.2851,4.6305,0.1568,1.0851,-0.753,0.2935,-0.6939,0.2704,-0.3897,6.2372,3.3939,1.9038,0.5441,0.3052,0.561,38.9026,11.5183,3.6246,0.2961,0.0932,0.3147,15.3243,1.7017,-4.3983,0.111,-0.287,-2.5847,2.9656,47.9874,0.9419,16.1812,0.3176,0.0196,4.4995,3.8397,1.935,0.8533,0.43,0.504,0.0163,3.9743,-0.0658,0.1019,0.3075,-0.7024,0.1644,-0.6091,-0.229,0.0004,0.0189,0.2515,?,-0.695,0.0001,0.0098,0.7221,?,-0.5153,0.0001,0.0075,0.5253,?,0.3295,0.4445,1.3487,1.9356,2.5311,1.3077,3.7465,6.4065,1.71,0.3484,0.4788,1.3745,1,1,1,0.3484,0.4788,1.3745,0.0097,1.4393,-0.8902,0.4325,-0.7338,0.178,0.1564,0.3955,1.647,-0.4252,0.0084,0.0707,0.266,1.2497,-0.621,-0.0844,0.1326,0.3642,1.0948,-1.6847,21.2116,-2.1098,-0.0995,1.4869,1.086,0.7303,2.211,1.1793,0.5334,1.0264,0.7153,0.6969,1.499,2.8338,1.8904,1.3179,1.5044,1.1415,0.0021,0.867,0.942,-0.4572,-0.4967,TASCA_SINISTRA_DAVANTI_PANTALONI
0.7681,1.6304,1.2769,5.0106,-0.5098,0.5391,3.1409,1.7723,5.8096,-0.7096,-1.0452,0.8312,0.9117,3.4546,-3.6072,2.5088,1.2813,1.132,4.1621,0.1394,1.4248,-0.7348,0.3061,-0.5157,0.2149,-0.4166,0.7205,1.4005,1.128,1.9439,1.5657,0.8054,0.5191,1.9613,1.2724,3.7786,2.4513,0.6487,0.7016,0.6255,-2.5091,0.8915,-3.5762,-4.0114,0.9766,4.4261,0.6862,4.5321,0.7026,0.155,0.8625,1.4504,1.2039,1.6817,1.3958,0.83,0.0145,4.0323,0.6873,-0.5968,0.6979,-0.9616,0.6618,-0.6738,0.7577,0.0001,0.0091,0.0331,0.9572,0.1137,0.0013,0.0359,0.115,0.3464,0.4493,0.0003,0.0161,0.048,0.8976,6.6653,1.6863,0.253,0.2529,0.5631,2.2263,0.064,0.3171,4.9566,12.1413,1.7589,0.1449,4.394,1.6495,0.3754,0.288,0.6902,2.3964,0.0092,1.3207,-0.9779,-0.7938,0.8008,-0.2009,0.0628,0.2506,0.8192,-2.1966,-0.4003,0.0725,0.2693,1.0841,-9.7116,0.2584,0.081,0.2846,1.113,-0.271,0.5019,-0.7775,-1.549,0.9305,0.8805,0.9463,0.8658,0.7753,0.8955,0.5727,2.372,4.1415,2.5322,0.2927,0.1156,0.7557,0.7361,0.9741,0.0053,0.9861,0.6586,0.7207,0.8192,TASCA_SINISTRA_DAVANTI_PANTALONI
0.5673,4.828,2.1973,7.4634,-0.5875,0.7656,0.3138,0.5601,2.1618,-0.0138,-1.029,0.3852,0.6206,2.2262,?,2.531,1.0877,1.0429,4.2462,0.1969,0.741,-0.5513,0.2241,-0.744,0.3025,-0.4066,3.9227,3.5404,2.1068,0.9025,0.5371,0.5951,15.3873,12.5342,4.4386,0.8146,0.2885,0.3541,93.8532,1.2407,-2.6526,0.0132,-0.0283,-2.1381,2.2048,0,0.8892,0,0.4033,0,3.4524,3.3525,1.7577,0.9711,0.5091,0.5243,0.0148,3.8381,0.1549,-0.2084,0.3585,-0.8656,0.6047,-0.742,-0.1644,0.0002,0.0155,0.1846,?,-0.7225,0,0.005,0.7367,?,-0.5052,0,0.0059,0.5143,?,0.2276,0.3254,1.43,3.0844,2.6098,0.8461,9.5134,6.811,0.7159,0.2505,0.3589,1.4324,1,1,1,0.2505,0.3589,1.4324,0.0094,1.3921,-0.6,-0.0825,-0.6053,0.1161,0.0601,0.2451,0.8556,-0.5201,-0.0033,0.0627,0.2505,0.8919,-0.7015,-0.0467,0.1246,0.353,1.2582,-2.0773,-35.1023,-2.4826,0.0707,0.9787,0.6944,0.7095,0.9579,0.4822,0.5034,0.7961,0.3446,0.4329,1.0737,1.3765,1.282,0.9593,0.68,0.7088,0.0013,0.7309,0.8655,-0.0291,-0.3044,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0162,0.0081,0.0902,0.4409,-1.4144,0.0152,0.0088,0.0939,0.3746,-0.8986,0.0101,0.0052,0.0718,0.3508,-0.9039,0.139,0.0034,0.0582,0.2844,0.1207,-1.0617,-1.604,-0.1162,1.5108,0.1095,0.0725,0.9606,1.2558,1.5509,1.3074,1.6146,1.235,0.9227,1.5771,2.4054,1.7092,2.6069,1.5252,1.4569,1.5506,-6.6143,1.0643,-4.54,-4.2657,0.9256,0.9909,0.5646,1.0705,0.6099,0.5698,1.1771,1.2566,1.5502,1.0676,1.317,1.2337,0.0003,0.2137,-0.6943,0.3308,-0.2662,-0.2791,0.1438,-0.112,0.2131,0,0.0008,0.0025,0.9882,-0.6991,0,0.0011,0.7004,?,-0.3207,0,0.0011,0.3219,?,-0.3049,-0.6647,2.1801,0.7077,0.6868,0.9705,0.5009,0.4717,0.9419,-0.3026,-0.6586,2.1761,0,0,1,0.0036,0.0078,2.1761,0.0082,1.2329,0.7948,-0.1029,-0.6308,-0.0146,0.0013,0.0358,0.1506,-1.3522,-0.0015,0.0015,0.0389,0.1709,-0.8027,-0.0014,0.0002,0.0127,0.062,-1.1642,9.5054,10.4124,1.0954,0.9206,2.8107,3.0532,0.8474,7.9,9.3221,1.1378,2.598,2.2834,0.6754,2.2367,3.3118,0.8813,2.431,2.7586,0.0002,0.0729,0.5789,0.0396,0.3316,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1329,0.6635,0.8145,2.8899,-0.9539,0.181,0.1601,0.4002,1.447,-0.3243,0.5225,0.1057,0.3251,1.1883,-0.0324,1.0453,0.16,0.4,1.5166,0.157,0.7342,0.2543,0.1271,0.3463,0.1731,0.4999,2.0355,2.5056,2.0365,1.231,1.0005,0.8128,4.1432,6.2782,4.1475,1.5153,1.001,0.6606,3.9812,37.8455,-4.9964,9.506,-1.255,-0.132,1.3536,1.285,0.8222,0.9493,0.6074,0.6398,1.9971,2.432,1.9056,1.2178,0.9542,0.7835,0.0061,1.5908,-0.0828,-0.8419,-0.478,0.2356,0.5146,0.6856,0.3009,0.0001,0.0095,0.0266,0.9145,-0.6316,0,0.0045,0.6415,?,-0.1948,0,0.0058,0.2053,?,-0.4764,-1.5446,3.2421,2.1156,1.6301,0.7705,4.4758,2.6572,0.5937,-0.4428,-1.3837,3.125,0,0,1,0.0414,0.1294,3.125,0.0078,1.1273,-0.835,-0.4124,0.6826,-0.0697,0.0312,0.1767,0.5586,-2.6083,0.1462,0.0052,0.072,0.2702,0.0586,0.1001,0.0124,0.1115,0.36,-0.3437,-0.4766,-0.696,1.4605,2.455,1.5851,0.6457,6.0269,2.5127,0.4169,-23.9927,4.3858,-0.1828,0.5393,0.5779,1.0716,2.0672,1.5519,0.7507,0.002,0.4039,0.3062,0.2407,-0.3656,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0036,0.0076,0.0872,0.3717,-0.7084,-0.0077,0.0041,0.0643,0.282,-1.3249,-0.0154,0.003,0.0549,0.3001,-1.2177,0.1125,0.0024,0.0491,0.217,0.072,-0.4707,-0.2368,0.0324,0.5031,-0.0689,-0.1369,1.3563,1.5895,1.7756,1.1719,1.3091,1.1171,1.8396,2.5264,3.1526,1.3733,1.7138,1.2479,0.9593,0.9355,-9.1506,0.9752,-9.5387,-9.7811,1.794,1.608,0.9305,0.8963,0.5187,0.5787,1.3184,1.2388,1.7131,0.9396,1.2995,1.3829,0.0002,0.1699,0.0187,-0.1121,0.2699,-0.242,-0.1448,0.0178,0.632,0,0.0008,0.003,0.9953,0.3573,0,0.001,0.0032,0.9911,0.6743,0,0.0005,0.0019,0.9972,1.769,0.9373,0.5298,0.7974,1.6924,2.1223,0.6359,2.8641,4.5042,1.7749,0.9367,0.5277,1.7673,0.9385,0.531,0.9231,1.5905,1.723,0.0104,1.6636,-0.9308,-0.6585,0.3792,-0.0143,0.0007,0.0267,0.0972,-2.0391,-0.0006,0.0013,0.0362,0.1442,-0.8058,-0.0023,0.0013,0.0354,0.1453,-1.0359,23.5324,6.1174,0.26,0.7381,0.7559,1.0242,0.5448,0.5715,1.0489,1.0135,0.8823,0.8706,0.4005,0.4482,1.1191,0.6741,0.6691,0.9926,0.0002,0.0852,0.8424,0.7069,0.8831,TASCA_SINISTRA_DAVANTI_PANTALONI
