@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.0041,0.0162,0.1271,0.5738,-0.8327,0.0289,0.0242,0.1557,0.7065,-0.7549,-0.0864,0.02,0.1414,0.6769,-3.9765,0.2296,0.016,0.1265,0.6199,0.0512,-0.141,0.0472,-0.0177,-0.3344,0.1258,-0.3763,0.8167,0.8991,1.0052,1.1009,1.2308,1.118,0.667,0.8083,1.0104,1.2119,1.5148,1.2499,0.8578,0.482,-7.7953,0.5619,-9.0877,-16.1724,0.7776,2.3017,0.4792,2.9599,0.6162,0.2082,0.8121,0.8477,0.9256,1.0438,1.1398,1.092,0.001,0.3447,-0.0055,-0.083,0.0186,-0.0239,0.0539,-0.7872,8.9054,0.0004,0.019,0.0777,0.9913,4.1046,0.0016,0.0396,0.1611,0.9617,0.0316,0.0129,0.1137,0.3574,-0.5252,2.1696,282.0633,130.0056,0.4799,0.1671,0.3483,0.2303,0.0279,0.1213,2.187,-71.9422,-32.8949,2.1218,38.1165,17.9641,0.4823,0.2174,0.4507,0.1032,13.1077,-0.9988,-0.7209,0.7073,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.3411,3.8615,1.9651,10.3061,-1.358,0.7621,1.8776,1.3703,6.9878,-0.2845,-1.6256,6.0324,2.4561,9.3985,-4.0609,3.2071,4.8261,2.1968,9.1615,0.0109,0.4476,-0.2098,0.1064,-0.4688,0.2376,-0.5069,1.4341,0.8001,0.8945,0.5579,0.6237,1.118,2.0565,0.6401,0.8001,0.3113,0.3891,1.25,3.835,0.787,-58.8888,0.2052,-15.3557,-74.8225,0.8034,2.3535,0.4719,2.9293,0.5873,0.2005,1.4749,1.0966,1.1249,0.7435,0.7627,1.0259,0.0188,4.6758,0.0507,0.267,-0.0705,-0.4814,0.6929,-0.7268,1.7234,1.0652,1.0321,3.6961,0.0427,7.3105,2.1418,1.4635,3.8971,0.5782,5.5883,5.2994,2.302,7.1714,0.1279,0.2357,0.3084,1.3082,0.7052,0.4483,0.6357,0.4973,0.201,0.4042,0.0309,0.1568,5.0802,0.4179,0.4695,1.1235,0.9484,0.5154,0.5434,0.0965,14.6222,0.8633,-0.8742,-0.9534,?,?,?,?,?,TASCA_GIACCA_ALTA
0.527,4.802,2.1914,9.1764,-1.2655,0.843,1.549,1.2446,6.1699,-0.4821,-1.7766,3.2713,1.8087,8.9543,-6.6083,3.4562,1.822,1.3498,7.5655,0.0316,0.6251,-0.2966,0.1525,-0.4745,0.2439,-0.514,1.7607,1.2116,1.6234,0.6881,0.922,1.3399,3.1,1.4679,2.6356,0.4735,0.8502,1.7954,2.5541,0.6591,-20.7515,0.258,-8.1249,-31.4857,0.973,3.4417,0.5185,3.5372,0.5329,0.1506,1.4873,1.0248,1.2129,0.689,0.8155,1.1836,0.021,5.0743,-0.0421,0.3319,-0.2704,-0.2507,0.5221,-0.6968,2.8089,0.6353,0.7971,3.1328,0.1763,7.763,1.2591,1.1221,3.4478,0.6283,4.5957,5.0027,2.2367,7.3491,0.0649,0.3618,0.6112,1.6892,0.7103,0.3564,0.5017,0.5046,0.127,0.2517,0.1151,1.3144,11.4179,0.4101,0.4839,1.1801,0.9086,0.4263,0.4691,0.0974,15.1675,0.5992,-0.6408,-0.9618,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0906,7.9711,2.8233,14.1617,-1.6187,0.2927,1.797,1.3405,6.7346,-0.9528,-1.4639,6.8877,2.6244,11.976,-2.2004,3.6871,5.298,2.3017,9.0512,0.0162,0.3095,-0.0619,0.0246,-0.2,0.0794,-0.397,2.1061,1.0758,1.2266,0.5108,0.5824,1.1402,4.4357,1.1573,1.5046,0.2609,0.3392,1.3001,2.6641,1.0632,-58.833,0.3991,-22.0836,-55.3383,1.5681,1.4452,0.5878,0.9216,0.3749,0.4067,2.1028,1.1825,1.5646,0.5623,0.7441,1.3231,0.0154,5.3319,0.2826,0.211,-0.3263,-0.2013,0.29,-0.6661,1.7882,1.0434,1.0215,3.1303,0.0892,7.5792,1.3127,1.1457,2.9828,0.6756,5.3639,4.3996,2.0975,6.511,0.1412,0.2359,0.3334,1.413,0.8915,0.487,0.5462,0.7948,0.2372,0.2984,0.0494,0.2865,5.8037,0.3738,0.4533,1.2128,1.0495,0.4808,0.4581,0.0975,14.7312,0.8483,-0.8423,-0.9692,?,?,?,?,?,TASCA_GIACCA_ALTA
0.3411,3.8615,1.9651,10.3061,-1.358,0.7621,1.8776,1.3703,6.9878,-0.2845,-1.6256,6.0324,2.4561,9.3985,-4.0609,3.2071,4.8261,2.1968,9.1615,0.0109,0.4476,-0.2098,0.1064,-0.4688,0.2376,-0.5069,1.4341,0.8001,0.8945,0.5579,0.6237,1.118,2.0565,0.6401,0.8001,0.3113,0.3891,1.25,3.835,0.787,-58.8888,0.2052,-15.3557,-74.8225,0.8034,2.3535,0.4719,2.9293,0.5873,0.2005,1.4749,1.0966,1.1249,0.7435,0.7627,1.0259,0.0188,4.6758,0.0507,0.267,-0.0705,-0.4814,0.6929,-0.7268,1.7234,1.0652,1.0321,3.6961,0.0427,7.3105,2.1418,1.4635,3.8971,0.5782,5.5883,5.2994,2.302,7.1714,0.1279,0.2357,0.3084,1.3082,0.7052,0.4483,0.6357,0.4973,0.201,0.4042,0.0309,0.1568,5.0802,0.4179,0.4695,1.1235,0.9484,0.5154,0.5434,0.0965,14.6222,0.8633,-0.8742,-0.9534,?,?,?,?,?,TASCA_GIACCA_ALTA
0.527,4.802,2.1914,9.1764,-1.2655,0.843,1.549,1.2446,6.1699,-0.4821,-1.7766,3.2713,1.8087,8.9543,-6.6083,3.4562,1.822,1.3498,7.5655,0.0316,0.6251,-0.2966,0.1525,-0.4745,0.2439,-0.514,1.7607,1.2116,1.6234,0.6881,0.922,1.3399,3.1,1.4679,2.6356,0.4735,0.8502,1.7954,2.5541,0.6591,-20.7515,0.258,-8.1249,-31.4857,0.973,3.4417,0.5185,3.5372,0.5329,0.1506,1.4873,1.0248,1.2129,0.689,0.8155,1.1836,0.021,5.0743,-0.0421,0.3319,-0.2704,-0.2507,0.5221,-0.6968,2.8089,0.6353,0.7971,3.1328,0.1763,7.763,1.2591,1.1221,3.4478,0.6283,4.5957,5.0027,2.2367,7.3491,0.0649,0.3618,0.6112,1.6892,0.7103,0.3564,0.5017,0.5046,0.127,0.2517,0.1151,1.3144,11.4179,0.4101,0.4839,1.1801,0.9086,0.4263,0.4691,0.0974,15.1675,0.5992,-0.6408,-0.9618,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0906,7.9711,2.8233,14.1617,-1.6187,0.2927,1.797,1.3405,6.7346,-0.9528,-1.4639,6.8877,2.6244,11.976,-2.2004,3.6871,5.298,2.3017,9.0512,0.0162,0.3095,-0.0619,0.0246,-0.2,0.0794,-0.397,2.1061,1.0758,1.2266,0.5108,0.5824,1.1402,4.4357,1.1573,1.5046,0.2609,0.3392,1.3001,2.6641,1.0632,-58.833,0.3991,-22.0836,-55.3383,1.5681,1.4452,0.5878,0.9216,0.3749,0.4067,2.1028,1.1825,1.5646,0.5623,0.7441,1.3231,0.0154,5.3319,0.2826,0.211,-0.3263,-0.2013,0.29,-0.6661,1.7882,1.0434,1.0215,3.1303,0.0892,7.5792,1.3127,1.1457,2.9828,0.6756,5.3639,4.3996,2.0975,6.511,0.1412,0.2359,0.3334,1.413,0.8915,0.487,0.5462,0.7948,0.2372,0.2984,0.0494,0.2865,5.8037,0.3738,0.4533,1.2128,1.0495,0.4808,0.4581,0.0975,14.7312,0.8483,-0.8423,-0.9692,?,?,?,?,?,TASCA_GIACCA_ALTA
0.991,6.3877,2.5274,11.5897,-0.593,0.7402,10.0627,3.1722,11.1987,-0.817,-0.0678,9.7008,3.1146,14.4951,-1.362,4.9211,3.4689,1.8625,8.2379,0.087,1.3388,-14.6237,0.2014,-10.9231,0.1504,-0.0138,0.7967,0.8115,1.357,1.0185,1.7032,1.6723,0.6348,0.6585,1.8414,1.0373,2.9008,2.7965,0.8568,0.5162,-5.4936,0.6024,-6.412,-10.6434,1.1805,1.1856,0.8063,1.0043,0.6831,0.6801,1.0349,0.7996,1.4069,0.7726,1.3594,1.7596,0.0132,7.3794,0.3242,-0.3643,0.5778,0.4573,0.2246,-0.3682,-8.1105,2.7196,1.6491,9.6696,?,2.6873,14.4968,3.8075,11.4434,-0.307,-1.6539,3.2288,1.7969,5.6443,-4.4678,-3.0181,4.904,-1.6249,0.4331,0.9178,2.1189,0.1876,0.8423,4.4899,3.5977,2.0966,0.5828,0,0,8.482,0.845,1.7132,2.0274,0.0926,13.6962,0.8032,0.2717,0.7284,?,?,?,?,?,TASCA_GIACCA_ALTA
0.5066,7.1083,2.6661,12.7759,-0.5297,0.3881,3.3441,1.8287,8.1288,-0.6325,-0.9394,7.1567,2.6752,12.8922,-0.9776,3.8663,3.9505,1.9876,9.3548,0.062,1.3055,-0.5393,0.131,-0.4131,0.1004,-0.243,1.458,0.9966,1.3414,0.6836,0.9201,1.346,2.1256,0.9932,1.7993,0.4673,0.8465,1.8116,1.4047,0.6942,-7.159,0.4942,-5.0965,-10.3126,1.6773,1.2811,0.8375,0.7638,0.4993,0.6537,1.5717,0.991,1.3657,0.6305,0.8689,1.3781,0.0117,5.9358,0.4346,-0.2983,0.4625,-0.0434,0.2899,-0.4585,-7.6595,1.157,1.0757,8.9029,?,5.4874,1.7682,1.3297,4.7607,0.4341,1.4472,2.364,1.5375,5.0775,-0.3803,-1.3958,-5.2925,3.7916,0.8089,0.6996,0.8648,0.6544,0.4894,0.7479,-2.4379,6.3638,-2.6103,0,0,2.287,1.8701,1.7534,0.9376,0.0983,15.0852,0.9691,-0.7704,-0.851,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0106,0.0106,0.1029,0.5,-1.295,0.0155,0.01,0.0998,0.4556,-1.2134,-0.0055,0.0042,0.0645,0.3144,-0.9322,0.1397,0.0056,0.0746,0.3365,0.0365,-0.6811,1.9094,-0.0757,-2.8034,0.1111,-0.0396,1.0315,1.5955,1.38,1.5468,1.3379,0.865,1.0639,2.5455,1.9044,2.3926,1.79,0.7482,1.1294,1.8596,-22.1088,1.6465,-19.5751,-11.8891,1.0583,1.3387,0.6238,1.2649,0.5894,0.466,1.0973,1.59,1.4859,1.449,1.3541,0.9345,0.0002,0.2104,-0.4539,-0.285,-0.1911,-0.1755,0.0777,0.0478,7.5501,0.0006,0.0244,0.0823,0.9892,6.2531,0.0009,0.0294,0.0994,0.9842,0.2498,0.0001,0.0087,0.0315,0.881,1.2074,30.224,25.0319,0.8293,2.7925,3.3673,0.6878,7.7981,11.3384,1.2138,32.2121,26.5385,1.2077,28.6904,23.7565,0.8274,2.6101,3.1547,0.1011,14.0531,-0.9929,-0.2268,0.2215,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0539,0.0218,0.1477,0.8357,-1.7013,0.0825,0.0185,0.136,0.6912,-0.4966,0.0743,0.0237,0.1539,0.6651,-0.6211,0.2514,0.016,0.1266,0.7231,0.0269,-0.6526,-0.7246,-0.2143,1.1103,0.3284,0.2957,1.086,0.96,1.1665,0.884,1.0742,1.2151,1.1793,0.9216,1.3607,0.7815,1.1538,1.4764,2.2949,2.0655,-26.3091,0.9,-11.4643,-12.7375,0.6698,0.754,0.4163,1.1256,0.6215,0.5522,1.2091,1.2565,1.1558,1.0392,0.9559,0.9199,0.0013,0.3749,-0.4661,0.1463,-0.426,-0.4399,0.5699,0.0007,7.4883,0.0051,0.0716,0.1851,0.9755,6.3295,0.0071,0.084,0.2172,0.9663,-0.1436,0.0027,0.0524,0.2596,?,1.1831,-52.1428,-44.0734,0.8519,1.3666,1.6043,0.7257,1.8677,2.5737,1.1852,-28.4535,-24.0081,1.174,0,0,0.8524,0.7132,0.8366,0.1066,13.9614,-0.9991,0.5046,-0.4916,?,?,?,?,?,TASCA_GIACCA_ALTA
-1.5009,6.9081,2.6283,11.3511,-3.6519,-0.3585,5.3869,2.321,9.8266,-1.312,-0.6019,2.1773,1.4756,8.7112,-2.1562,3.3985,5.6657,2.3803,10.4395,0.0134,4.186,2.4935,-0.4416,0.5957,-0.1055,-0.1771,1.1324,1.7812,1.1042,1.5729,0.9751,0.6199,1.2824,3.1728,1.2193,2.4741,0.9508,0.3843,1.598,1.4973,-63.0245,0.937,-39.4401,-42.0907,0.5741,0.8841,0.2306,1.5399,0.4017,0.2609,1.1551,1.303,1.0873,1.128,0.9413,0.8345,0.0174,5.046,0.1837,0.555,-0.7396,-0.1932,0.1075,-0.6738,-2.251,7.9734,2.8237,8.1632,?,2.2762,1.181,1.0867,4.7924,-0.5862,8.6698,1.5876,1.26,4.0219,0.5724,-0.989,-0.2596,0.2625,2.5984,2.241,0.8625,6.7516,5.0223,0.7439,4.6093,-1.5165,-0.329,0,0,0.3213,1.7034,2.0297,1.1916,0.0973,13.3191,0.908,0.9571,0.9757,?,?,?,?,?,TASCA_GIACCA_BASSA
