@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.0391,1.3622,1.1671,7.6384,-1.6725,-0.0772,0.9477,0.9735,5.3786,-0.7144,-0.1925,0.242,0.4919,2.7081,-1.7144,1.1185,1.3453,1.1599,4.9523,0.0063,-0.5071,-0.2033,0.035,0.4009,-0.069,-0.1721,1.1989,2.3728,1.0063,1.9791,0.8393,0.4241,1.4374,5.63,1.0125,3.9168,0.7044,0.1798,2.1329,2.7948,-152.8532,1.3104,-71.665,-54.6912,0.911,2.8648,0.5735,3.1447,0.6295,0.2002,1.4202,2.8206,1.5424,1.9861,1.0861,0.5468,0.0011,1.6379,-0.5629,0.3901,-0.2471,-0.3435,0.1298,-0.2935,-25.2112,6.0987,2.4696,28.0197,?,-26.1905,5.0061,2.2374,29.9393,?,-10.0402,0.4747,0.689,12.2391,?,0.9626,2.511,2.6086,1.1037,3.5844,3.2475,1.2183,12.8481,10.5462,0.9359,2.2894,2.4462,1,1,1,0.9359,2.2894,2.4462,0.1985,61.4418,-0.9664,-0.7872,0.6704,0,0,0,0,0,SINISTRA_PANTALONI
0.2193,2.5719,1.6037,10.3061,-1.358,0.4406,2.5819,1.6068,9.0658,-0.6665,-0.8038,3.7282,1.9309,9.3985,-4.0609,2.3688,4.1592,2.0394,9.1615,0.0109,0.4979,-0.2729,0.0926,-0.5481,0.186,-0.3393,0.9981,0.8306,0.7864,0.8322,0.7879,0.9468,0.9961,0.6898,0.6184,0.6925,0.6208,0.8964,1.637,0.787,-58.8888,0.4808,-35.9736,-74.8225,0.8034,2.3535,0.4719,2.9293,0.5873,0.2005,1.1368,1.0966,1.1249,0.9646,0.9896,1.0259,0.0049,3.4474,0.4137,0.2069,-0.0148,-0.2993,0.4005,-0.6729,17.4048,18.9641,4.3548,13.7405,0.3457,-38.8134,22.6439,4.7586,53.9398,?,-100.399,5.2361,2.2883,103.3798,?,-0.4484,-0.1734,0.3866,0.9151,1.9031,2.0796,0.8375,3.6218,4.3246,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,0.5621,156.6172,0.9463,-0.5764,-0.779,0.067,0.0625,0.25,1,0,TASCA_GIACCA_ALTA
0.2545,3.2394,1.7998,9.1764,-1.2655,0.4304,2.7027,1.644,7.7516,-0.862,-0.8887,2.4565,1.5673,8.9543,-6.6083,2.5634,2.8672,1.6933,7.7163,0.0123,0.5913,-0.2864,0.0993,-0.4843,0.1679,-0.3467,1.0948,1.1484,1.0629,1.0489,0.9709,0.9256,1.1986,1.3187,1.1298,1.1002,0.9426,0.8567,1.4284,0.6591,-53.2883,0.4614,-37.3067,-80.8528,0.973,3.4417,0.5185,3.5372,0.5329,0.1506,1.1838,1.0248,1.1892,0.8657,1.0046,1.1604,0.0053,3.75,0.4023,0.1829,-0.0623,-0.1958,0.2624,-0.6253,15.0936,37.9148,6.1575,16.4398,0.2238,-40.5655,21.5938,4.6469,53.2791,?,-98.5545,6.3009,2.5102,101.3992,?,-0.3721,-0.1531,0.4116,1.3251,2.453,1.8512,1.7558,6.0174,3.4271,-0.089,-0.0467,0.5254,0,0,1,0.3086,0.1621,0.5254,0.5548,154.2136,0.9179,-0.3052,-0.6363,0,0,0,0,0,TASCA_GIACCA_ALTA
0.0967,4.5646,2.1365,14.7356,-1.4819,0.1998,2.1342,1.4609,7.5285,-1.0699,-0.7224,4.2721,2.0669,17.1938,-0.8821,2.4729,5.427,2.3296,9.729,0.0046,0.4838,-0.1338,0.0391,-0.2766,0.0808,-0.2921,1.4625,1.0337,0.9171,0.7068,0.6271,0.8872,2.1388,1.0685,0.8411,0.4996,0.3933,0.7872,2.2609,1.0918,-196.3838,0.4829,-86.8599,-179.869,1.6324,0.6499,0.6075,0.3981,0.3721,0.9347,1.9573,0.857,1.5146,0.4379,0.7738,1.7673,0.0039,3.5816,0.3604,0.1624,-0.1913,-0.1117,0.1535,-0.5325,16.3621,17.1201,4.1376,13.62,0.3162,-41.5371,12.3527,3.5146,52.4399,?,-97.5339,3.016,1.7367,98.9395,?,-0.3939,-0.1678,0.4259,1.1773,2.3825,2.0238,1.3859,5.6764,4.0957,-0.1201,-0.0637,0.53,0,0,1,0.2597,0.1377,0.53,0.5529,155.4332,0.9801,-0.726,-0.8087,0,0,0,0,0,TASCA_GIACCA_ALTA
0.2193,2.5719,1.6037,10.3061,-1.358,0.4406,2.5819,1.6068,9.0658,-0.6665,-0.8038,3.7282,1.9309,9.3985,-4.0609,2.3688,4.1592,2.0394,9.1615,0.0109,0.4979,-0.2729,0.0926,-0.5481,0.186,-0.3393,0.9981,0.8306,0.7864,0.8322,0.7879,0.9468,0.9961,0.6898,0.6184,0.6925,0.6208,0.8964,1.637,0.787,-58.8888,0.4808,-35.9736,-74.8225,0.8034,2.3535,0.4719,2.9293,0.5873,0.2005,1.1368,1.0966,1.1249,0.9646,0.9896,1.0259,0.0049,3.4474,0.4137,0.2069,-0.0148,-0.2993,0.4005,-0.6729,17.4048,18.9641,4.3548,13.7405,0.3457,-38.8134,22.6439,4.7586,53.9398,?,-100.399,5.2361,2.2883,103.3798,?,-0.4484,-0.1734,0.3866,0.9151,1.9031,2.0796,0.8375,3.6218,4.3246,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,0.5621,156.6172,0.9463,-0.5764,-0.779,0.067,0.0625,0.25,1,0,TASCA_GIACCA_ALTA
0.2545,3.2394,1.7998,9.1764,-1.2655,0.4304,2.7027,1.644,7.7516,-0.862,-0.8887,2.4565,1.5673,8.9543,-6.6083,2.5634,2.8672,1.6933,7.7163,0.0123,0.5913,-0.2864,0.0993,-0.4843,0.1679,-0.3467,1.0948,1.1484,1.0629,1.0489,0.9709,0.9256,1.1986,1.3187,1.1298,1.1002,0.9426,0.8567,1.4284,0.6591,-53.2883,0.4614,-37.3067,-80.8528,0.973,3.4417,0.5185,3.5372,0.5329,0.1506,1.1838,1.0248,1.1892,0.8657,1.0046,1.1604,0.0053,3.75,0.4023,0.1829,-0.0623,-0.1958,0.2624,-0.6253,15.0936,37.9148,6.1575,16.4398,0.2238,-40.5655,21.5938,4.6469,53.2791,?,-98.5545,6.3009,2.5102,101.3992,?,-0.3721,-0.1531,0.4116,1.3251,2.453,1.8512,1.7558,6.0174,3.4271,-0.089,-0.0467,0.5254,0,0,1,0.3086,0.1621,0.5254,0.5548,154.2136,0.9179,-0.3052,-0.6363,0,0,0,0,0,TASCA_GIACCA_ALTA
0.0967,4.5646,2.1365,14.7356,-1.4819,0.1998,2.1342,1.4609,7.5285,-1.0699,-0.7224,4.2721,2.0669,17.1938,-0.8821,2.4729,5.427,2.3296,9.729,0.0046,0.4838,-0.1338,0.0391,-0.2766,0.0808,-0.2921,1.4625,1.0337,0.9171,0.7068,0.6271,0.8872,2.1388,1.0685,0.8411,0.4996,0.3933,0.7872,2.2609,1.0918,-196.3838,0.4829,-86.8599,-179.869,1.6324,0.6499,0.6075,0.3981,0.3721,0.9347,1.9573,0.857,1.5146,0.4379,0.7738,1.7673,0.0039,3.5816,0.3604,0.1624,-0.1913,-0.1117,0.1535,-0.5325,16.3621,17.1201,4.1376,13.62,0.3162,-41.5371,12.3527,3.5146,52.4399,?,-97.5339,3.016,1.7367,98.9395,?,-0.3939,-0.1678,0.4259,1.1773,2.3825,2.0238,1.3859,5.6764,4.0957,-0.1201,-0.0637,0.53,0,0,1,0.2597,0.1377,0.53,0.5529,155.4332,0.9801,-0.726,-0.8087,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.597,9.1276,3.0212,15.291,-1.1017,0.4032,7.305,2.7028,11.1987,-0.817,-1.3833,12.2975,3.5068,20.7139,-2.3753,5.0734,5.4234,2.3288,14.8148,0.0503,-1.4807,0.4316,-0.1177,-0.2915,0.0795,-0.2727,1.1178,0.8615,1.2973,0.7707,1.1606,1.5058,1.2495,0.7422,1.683,0.594,1.3469,2.2675,1.5918,0.5499,-10.2068,0.3454,-6.412,-18.5625,1.1805,1.1856,0.4664,1.0043,0.3951,0.3934,1.3654,0.7382,1.0321,0.5406,0.7559,1.3982,0.0083,7.4988,0.3163,0.041,0.0504,0.3984,-0.0177,-0.6095,13.4547,349.9274,18.7063,53.8788,-0.3752,-27.9197,49.9277,7.066,40.3198,?,-6.3568,221.6608,14.8883,42.5995,-1.4483,-0.4819,-2.1166,4.3921,2.6474,1.2564,0.4746,7.0087,1.5787,0.2252,0.3646,0.5833,1.6,0,2.2518,0,1.3363,1.2648,0.9465,0.1683,61.1336,0.3631,0.7941,0.1007,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.7887,7.1656,2.6769,14.1907,-0.6991,0.4187,2.2727,1.5075,8.1288,-0.6325,-1.1644,6.691,2.5867,22.0165,-2.3772,3.6845,4.7067,2.1695,16.2101,0.0168,-1.8836,0.6774,-0.2141,-0.3596,0.1136,-0.316,1.7757,1.0349,1.2339,0.5828,0.6949,1.1923,3.153,1.0709,1.5224,0.3397,0.4829,1.4216,1.8539,0.3768,-21.0318,0.2032,-11.3446,-55.821,1.6773,1.2811,0.5065,0.7638,0.302,0.3954,1.7457,0.6445,0.8754,0.3692,0.5015,1.3582,0.0076,5.6047,0.1852,0.0527,-0.0498,-0.1875,0.3098,-0.5757,6.4527,130.2184,11.4113,37.3184,-0.8029,-33.307,13.4307,3.6648,41.5192,?,-14.8309,60.9601,7.8077,31.9778,-3.5559,-0.1937,-0.4351,2.2458,3.1138,1.4615,0.4694,9.6956,2.1361,0.2203,0.4003,0.6659,1.6635,0,2.9489,0,0.8988,1.167,1.2984,0.1909,60.8796,-0.6124,0.5459,-0.9123,0,0,0,0,0,TASCA_GIACCA_ALTA
0.0466,0.0161,0.127,0.7367,-0.9996,-0.0587,0.0166,0.1287,0.5459,-1.5723,-0.0126,0.0097,0.0986,0.724,-1.2997,0.192,0.0113,0.1064,0.4798,0.0266,-0.7931,-3.6864,0.2425,4.6478,-0.3058,-0.0658,0.9869,1.2883,1.1939,1.3053,1.2097,0.9268,0.974,1.6597,1.4255,1.7039,1.4635,0.8589,1.1037,0.9,-28.0496,0.8155,-25.4152,-31.1656,1.7359,1.1702,0.7473,0.6741,0.4305,0.6386,1.3494,1.0175,1.5353,0.754,1.1377,1.5088,0.0004,0.296,-0.4099,-0.4023,0.3728,-0.1587,-0.5207,-0.1028,-41.066,0.097,0.3115,41.6397,?,-7.4809,0.2471,0.4971,8.7585,?,-6.2731,0.0845,0.2908,6.839,?,5.4894,6.5464,1.1925,0.6266,1.0713,1.7096,0.3927,1.1476,2.9227,4.7542,6.0886,1.2807,1,1,1,4.7542,6.0886,1.2807,0.2176,54.82,-0.3497,0.0687,-0.5551,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.0323,0.0297,0.1722,0.9909,-1.1329,0.0458,0.0251,0.1583,0.7845,-0.5587,0.0426,0.0319,0.1785,0.8714,-1.1237,0.269,0.0192,0.1385,0.752,0.0259,-0.7053,-0.7584,-0.1202,1.0752,0.1704,0.1585,1.0877,0.9647,1.2431,0.8869,1.1428,1.2885,1.1832,0.9306,1.5452,0.7866,1.306,1.6603,1.872,1.1416,-26.3091,0.6098,-14.0541,-23.0456,0.9231,1.1323,0.6018,1.2266,0.6519,0.5315,1.2632,1.1372,1.3177,0.9003,1.0431,1.1587,0.0004,0.4075,-0.053,-0.2449,-0.0724,-0.4709,0.4858,-0.1794,-41.2694,0.0704,0.2653,41.9388,?,-7.4513,0.1836,0.4285,8.6395,?,-4.6878,0.2427,0.4927,5.3391,?,5.5385,8.8036,1.5895,0.6191,0.5384,0.8697,0.3833,0.2899,0.7563,4.8543,7.8551,1.6182,1,1,1,4.8543,7.8551,1.6182,0.2293,53.4085,-0.0207,-0.2472,-0.5141,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.7433,4.0396,2.0099,11.3511,-3.6519,-0.167,2.7336,1.6534,9.8266,-1.312,-0.318,1.1841,1.0882,8.7112,-2.1562,1.8105,5.3607,2.3153,10.5621,0.0018,4.45,2.337,-0.4105,0.5252,-0.0923,-0.1757,1.2156,1.847,0.8681,1.5194,0.7141,0.47,1.4778,3.4116,0.7536,2.3086,0.5099,0.2209,1.598,1.4973,-476.1199,0.937,-297.9511,-317.9753,0.5741,0.8841,0.2306,1.5399,0.4017,0.2609,1.1551,1.303,1.0747,1.128,0.9304,0.8248,0.0043,2.6876,0.212,0.5916,-0.756,-0.1545,-0.0017,-0.65,13.9265,24.6505,4.9649,19.0796,0.374,13.0195,5.1471,2.2687,12.059,0.4779,-51.593,8.8354,2.9724,53.5187,?,1.0697,-0.2699,-0.2524,2.1884,1.6703,0.7633,4.7892,2.79,0.5826,1.0326,-0.213,-0.2063,1.3195,0,0,1.5822,0.3565,0.2253,0.2895,78.539,0.9448,0.9806,0.9758,2.9263,0.0683,0.2613,1,0.6667,TASCA_GIACCA_BASSA
