@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.0863,3.5323,1.8794,7.4576,-0.5863,-0.2665,1.8192,1.3488,4.7086,-1.2422,-0.1388,1.2002,1.0955,3.8472,-1.3734,2.4257,0.7653,0.8748,4.2168,0.2025,0.3239,0.6218,-0.0356,1.9197,-0.1099,-0.0572,1.3934,1.7155,2.1484,1.2312,1.5418,1.2523,1.9417,2.9431,4.6156,1.5157,2.3771,1.5683,1.0566,1.2381,-2.5744,1.1717,-2.4365,-2.0794,2.2387,2.9004,0.8892,1.2956,0.3972,0.3066,1.5838,1.9385,1.7685,1.2239,1.1166,0.9123,0.0033,3.7256,0.3542,-0.5345,0.1033,-0.72,0.0729,-0.2144,-0.0985,0.082,0.2863,1.0307,-0.9341,-0.1479,0.0615,0.248,0.9741,-0.8584,0.0956,0.0913,0.3021,1.2881,-1.9357,0.6659,-1.0299,-1.5467,1.1544,0.9476,0.8209,1.3325,0.898,0.6739,1.1064,0.5861,0.5297,1.0167,1.2146,1.1946,1.0581,0.8002,0.7562,0.0021,0.7857,0.8941,-0.3139,-0.428,-36.197,4.0114,2.0028,39.119,?,-9.8336,0.2409,0.4908,10.6796,?,34.308,3.8423,1.9602,5.2795,0.8576,3.6809,-1.0551,-0.2866,4.0805,1.0218,0.2504,16.6503,1.044,0.0627,3.663,-1.2302,-0.3358,1,0,0,3.663,7.4095,2.0228,0.5351,80.3386,0.8851,0.9783,0.8773,SINISTRA_PANTALONI
1.7144,20.0273,4.4752,26.8215,-0.2745,-0.5806,9.8316,3.1355,13.9898,-0.7702,-0.4192,5.6583,2.3787,8.8547,-0.9392,5.6171,7.4175,2.7235,19.2562,0.0879,-2.953,-4.0896,0.3052,1.3849,-0.1034,-0.0746,1.4272,1.8813,1.6432,1.3182,1.1513,0.8734,2.037,3.5395,2.7,1.7375,1.3255,0.7628,0.949,1.3469,-3.1123,1.4193,-3.2797,-2.3108,2.6629,4.609,0.9968,1.7308,0.3743,0.2163,1.9172,3.029,1.3929,1.5799,0.7265,0.4598,0.02,8.531,0.0383,-0.2779,0.6869,0.2302,-0.092,0.0555,1.2036,1.565,1.251,5.5478,-0.1571,-0.2433,1.4221,1.1925,5.9441,-1.6167,2.4633,3.2065,1.7907,6.5294,-0.1822,-4.9477,0.4886,-0.0988,1.0491,0.6986,0.666,1.1005,0.4881,0.4435,0.2051,0.7483,3.6492,2.1107,0.8681,0.4113,0.9333,0.8497,0.9104,0.0296,4.7178,-0.3003,0.0746,-0.3017,-1.2156,1007.7071,31.7444,83.0994,-1.7426,-27.4637,133.3335,11.547,45.4178,-17.0285,-20.4387,84.1848,9.1752,38.5178,-4.2198,0.0443,0.0595,1.3437,2.7491,3.4598,1.2585,7.5578,11.9702,1.5838,1.2308,1.6956,1.3777,12.0273,4.1061,0.3414,1.8297,2.1574,1.1791,0.3683,77.3262,-0.4652,-0.9545,0.5111,SINISTRA_PANTALONI
1.6498,14.2201,3.771,30.4062,-0.2495,-1.4304,6.6909,2.5867,10.7453,-0.938,-0.0354,6.8813,2.6232,11.4776,-0.7233,4.9597,7.9633,2.8219,23.1443,0.053,-1.1533,-46.6289,0.3326,40.4297,-0.2884,-0.0071,1.4578,1.4375,1.3363,0.9861,0.9166,0.9296,2.1253,2.0665,1.7857,0.9723,0.8402,0.8641,1.1676,1.2606,-4.6846,1.0796,-4.0121,-3.7163,4.3887,3.6535,0.9956,0.8325,0.2269,0.2725,2.8297,2.6492,1.3138,0.9362,0.4643,0.4959,0.0235,7.3547,0.2526,0.0897,0.7159,0.088,0.0103,0.1335,1.0485,2.2425,1.4975,6.0178,-0.2517,-0.3725,1.1248,1.0606,4.5801,-2.8294,2.4212,2.8002,1.6734,6.0242,-0.0063,-2.815,0.433,-0.1538,1.412,0.8949,0.6338,1.9936,0.8008,0.4017,0.3576,32.1891,90.0069,4.0196,0.8031,0.1998,1.3139,0.9989,0.7603,0.0287,4.4933,-0.1928,0.3214,-0.0249,2.7528,782.4475,27.9723,75.6592,-1.517,-29.4676,50.6458,7.1166,40.1398,?,-25.1238,4.5379,2.1302,27.5391,?,-0.0934,-0.1096,1.1729,3.9306,13.131,3.3407,15.4494,172.4242,11.1606,1.136,1.6558,1.4576,0,0,1,1.8849,2.7473,1.4576,0.4174,80.6894,-0.4617,-0.8005,0.7786,SINISTRA_PANTALONI
0.0565,10.4467,3.2321,14.7266,-0.5237,2.5378,9.1977,3.0328,13.9154,-0.1728,-1.3944,19.4595,4.4113,20.577,-1.2722,5.9856,11.6642,3.4153,14.2561,0.0616,0.0222,-0.0405,0.0094,-1.82,0.424,-0.233,1.0657,0.7327,0.9464,0.6875,0.888,1.2916,1.1358,0.5368,0.8956,0.4727,0.7885,1.6683,2.4692,0.4394,-5.4077,0.1779,-2.19,-12.308,0.8145,1.0672,0.6362,1.3102,0.781,0.5961,1.0583,0.7157,1.033,0.6763,0.9761,1.4434,0.0315,9.0317,0.6263,0.5381,0.5953,0.276,0.8083,0.1031,0.9387,3.1878,1.7854,6.8829,-0.3752,-0.5816,1.651,1.2849,5.9152,-1.3761,0.0396,2.2213,1.4904,6.1214,-0.5925,-1.614,23.7139,-14.6921,1.3895,1.198,0.8621,1.9308,1.4351,0.7433,0.5482,0.8245,1.5042,2.0105,1.3021,0.6476,1.1636,1.1244,0.9663,0.012,3.523,-0.1296,0.5043,-0.1596,-44.6627,6.3169,2.5133,51.3596,?,-17.0445,57.007,7.5503,27.8992,-115.4586,-9.349,42.1652,6.4935,26.3397,-3.2622,2.6204,4.7773,1.8231,0.3329,0.3871,1.1628,0.1108,0.1498,1.352,1.8568,2.5476,1.372,0,0,0.0388,1.8409,1.9499,1.0592,0.5295,71.84,-0.7666,-0.0759,-0.4447,SINISTRA_PANTALONI
0.4259,3.9053,1.9762,8.4123,-0.5245,0.226,2.645,1.6263,5.6718,-0.8368,-0.1367,1.8077,1.3445,4.6134,-1.6215,2.7491,1.0517,1.0255,4.7593,0.2145,1.8846,-3.1147,0.1549,-1.6527,0.0822,-0.0497,1.2151,1.4698,1.927,1.2096,1.5859,1.311,1.4765,2.1604,3.7134,1.4632,2.515,1.7188,1.1201,1.0143,-2.2268,0.9055,-1.988,-2.1955,1.787,3.1355,0.9107,1.7546,0.5096,0.2904,1.4832,1.8235,1.7676,1.2294,1.1917,0.9693,0.0054,4.2543,0.539,-0.0211,0.3909,-0.5735,0.5476,-0.4555,0.3492,0.0928,0.3046,1.2401,-0.2299,0.4507,0.0772,0.2778,1.1739,-0.3309,-0.0767,0.0597,0.2442,1.3939,-1.7485,0.7748,-4.555,-5.8791,1.0963,1.247,1.1375,1.2018,1.5551,1.2939,0.7944,0.2615,0.3291,1.1431,1.9881,1.7392,1.0564,0.8897,0.8421,0.0062,1.0448,0.56,0.1559,0.5229,-40.1425,9.0453,3.0075,45.0592,?,-11.8766,8.2196,2.867,15.5991,?,32.0914,14.3132,3.7833,11.5799,0.6805,3.38,-1.2509,-0.3701,1.049,0.795,0.7578,1.1005,0.632,0.5743,2.8886,-1.8272,-0.6326,1,0,0,2.8886,3.8912,1.3471,0.5672,84.1105,-0.9883,0.9872,-0.9591,SINISTRA_PANTALONI
-0.1486,3.5376,1.8808,7.5193,-0.5933,-0.1538,1.9996,1.4141,4.9024,-0.7668,-0.404,0.5117,0.7153,2.862,-5.0302,2.3321,0.8191,0.9051,4.442,0.2041,0.9661,0.3678,-0.0637,0.3806,-0.0659,-0.1732,1.3301,2.6293,2.0781,1.9768,1.5624,0.7904,1.7691,6.9134,4.3187,3.9079,2.4412,0.6247,1.316,1.1728,-2.4582,0.8912,-1.8679,-2.096,1.7008,9.9438,0.8456,5.8466,0.4972,0.085,1.5338,2.6273,1.6928,1.713,1.1037,0.6443,0.0049,3.3883,0.4667,-0.1715,0.0489,-0.847,0.5426,-0.7093,0.0871,0.2365,0.4864,1.4484,-0.8033,0.0302,0.0988,0.3143,1.1098,-0.6266,-0.0273,0.0532,0.2307,1.1813,-1.9044,2.8874,-3.1897,-1.1047,1.5476,2.1078,1.362,2.3952,4.4429,1.8549,1.5092,0.833,0.5519,1.1772,1.9746,1.6774,1.3051,1.226,0.9394,0.001,0.8942,0.7521,-0.0221,-0.0781,-39.2295,1.9617,1.4006,42.9596,?,-12.3992,1.4672,1.2113,14.5798,?,31.6354,1.6159,1.2712,6.1798,0.8154,3.1639,-1.24,-0.3919,1.1563,1.1018,0.9529,1.337,1.214,0.908,2.9465,-1.5736,-0.5341,1,0,0,2.9465,6.9516,2.3593,0.5581,83.2641,-0.6724,0.954,-0.5864,SINISTRA_PANTALONI
-0.1977,2.6488,1.6275,6.7577,-0.7932,0.4037,3.34,1.8276,6.3222,-0.4938,-0.2215,1.1718,1.0825,4.9597,-1.6035,2.5677,0.8188,0.9049,3.8086,0.237,-0.4896,0.8923,-0.077,-1.8224,0.1572,-0.0863,0.8905,1.5035,1.7986,1.6883,2.0196,1.1963,0.7931,2.2605,3.2349,2.8504,4.079,1.431,1.4302,0.9785,-2.527,0.6842,-1.7668,-2.5824,0.8904,1.9783,0.755,2.2217,0.8479,0.3816,1.0689,1.3625,1.7743,1.2747,1.66,1.3022,0.0052,3.7607,0.3595,0.0024,-0.0691,-0.1638,0.6992,-0.3556,0.1614,0.1281,0.358,1.4954,-1.1278,0.2115,0.025,0.158,0.7007,-0.3505,-0.156,0.0715,0.2674,1.2646,-1.1535,0.7631,-1.0347,-1.356,2.2657,1.3385,0.5908,5.1335,1.7917,0.349,4.3588,1.1701,0.2684,1.3545,1.1967,0.8835,2.1341,1.1824,0.5541,0.0032,0.8021,0.6569,0.5458,0.6585,-42.1081,1.0571,1.0282,43.7988,?,-9.9345,3.1741,1.7816,12.7197,?,29.6862,3.6903,1.921,5.9402,0.8142,4.2386,-1.4184,-0.3346,0.5771,0.5352,0.9274,0.333,0.2865,0.8601,3.4434,-1.682,-0.4885,1,0,0,3.4434,7.3732,2.1413,0.5409,81.7287,-0.8668,0.8507,-0.5683,SINISTRA_PANTALONI
-1.0518,3.2598,1.8055,8.6773,-1.7257,0.7874,5.8989,2.4288,10.8944,-0.5715,-1.4033,12.1741,3.4891,21.807,-1.3676,4.4845,4.9179,2.2176,12.4325,0.035,-1.3359,0.7495,-0.2345,-0.5611,0.1756,-0.3129,0.7434,0.5175,0.8142,0.6961,1.0952,1.5734,0.5526,0.2678,0.6629,0.4845,1.1995,2.4755,1.3866,0.4361,-12.1845,0.3145,-8.7872,-27.9367,0.4592,0.3456,0.2471,0.7526,0.5381,0.7149,0.7965,0.3979,0.6979,0.4996,0.8763,1.754,0.0205,6.6287,0.3656,-0.0088,-0.0322,-0.2909,0.3005,-0.2789,0.5034,0.7531,0.8678,4.3675,-0.8239,1.4986,1.7762,1.3327,4.9261,-0.1332,0.4058,0.1074,0.3277,1.4911,-0.4005,0.3359,1.2403,3.6929,0.6512,2.6482,4.0669,0.424,7.0129,16.5397,3.4063,4.6269,1.3583,0.5509,2.2491,4.0828,0.8866,2.9291,3.3037,0.0174,2.7689,0.7933,0.3457,0.4874,28.0646,0.6809,0.8252,4.6799,0.8424,-23.2249,13.9103,3.7296,29.6997,?,-13.3934,132.1082,11.4938,41.2781,-1.2411,-1.2084,-2.0954,1.734,0.2213,0.0718,0.3245,0.049,0.0052,0.1053,-0.8424,-1.0945,1.2992,0,1.6125,0,0.1576,0.1134,0.7195,0.4129,67.7887,-0.1741,-0.1221,-0.9217,TASCA_GIACCA_ALTA
-1.1137,3.391,1.8415,9.9933,-3.5663,1.0181,5.1425,2.2677,10.0307,-0.81,-1.7166,13.615,3.6898,20.1867,-2.0379,4.5932,6.2744,2.5049,12.9305,0.0699,-1.094,0.6488,-0.2425,-0.5931,0.2216,-0.3737,0.812,0.4991,0.7351,0.6146,0.9053,1.4731,0.6594,0.2491,0.5404,0.3777,0.8196,2.1699,1.7387,0.5763,-8.0337,0.3315,-4.6206,-13.9391,0.3949,0.3293,0.1574,0.834,0.3986,0.478,0.9963,0.495,0.7728,0.4969,0.7757,1.5612,0.0243,6.9862,0.3696,0.309,-0.4471,-0.4399,0.2347,-0.6248,0.7634,0.7994,0.8941,3.9894,-0.6051,1.4849,1.4912,1.2211,4.1325,-0.1612,0.1058,0.1918,0.4379,1.9205,-0.7718,0.5142,7.2142,14.0313,0.7322,2.0418,2.7887,0.5361,4.1688,7.7767,2.6209,1.7978,0.686,0.6984,2.293,3.2832,0.9654,2.0773,2.1518,0.0178,2.9231,0.8565,0.2685,0.3479,29.1208,3.1674,1.7797,7.4387,0.7733,-25.0991,12.2603,3.5015,30.9586,?,-13.2859,293.8483,17.142,53.1586,-1.051,-1.1602,-2.1919,1.8892,0.5083,0.1038,0.2043,0.2583,0.0108,0.0417,-0.8198,-0.9317,1.1365,0,1.2662,0,0.2403,0.1399,0.5824,0.4327,74.5203,-0.4342,0.2087,-0.9016,TASCA_GIACCA_ALTA
0.0098,1.9346,1.3909,6.3942,-1.3778,-0.0051,1.4613,1.2088,4.403,-0.5649,0.2373,0.3771,0.6141,3.0555,-0.4484,1.7767,0.6729,0.8203,3.7229,0.0929,-1.9197,0.0412,0.0055,-0.0215,-0.0029,0.1336,1.1506,2.265,1.6956,1.9685,1.4737,0.7486,1.3239,5.1302,2.8751,3.8751,2.1717,0.5604,2.3311,3.9171,-9.7181,1.6803,-4.1688,-2.481,0.9558,1.2747,0.6552,1.3337,0.6855,0.514,1.4522,2.0926,1.7175,1.441,1.1827,0.8207,0.0026,2.6505,0.3614,-0.6322,-0.4192,-0.5284,0.3201,0.425,-0.0334,0.0602,0.2453,0.8278,-1.6012,0.0139,0.0848,0.2912,1.2166,-1.7662,0.0045,0.0348,0.1866,0.9538,-2.1466,-2.3976,-7.4331,3.1002,0.8424,1.3146,1.5606,0.7096,1.7281,2.4354,0.656,0.7831,1.1938,0.7236,1.0498,1.4509,0.6804,0.8679,1.2755,0.0004,0.6109,0.886,0.3814,0.4474,-37.2386,2.2572,1.5024,38.9389,?,-13.3418,1.292,1.1367,16.1987,?,30.7057,0.604,0.7772,2.9999,0.9081,2.7911,-1.2128,-0.4345,1.3218,1.9331,1.4625,1.7471,3.7371,2.139,2.4038,-1.3138,-0.5465,1,0,0,2.4038,12.9802,5.3998,0.5384,81.286,-0.6054,0.587,-0.9565,TASCA_GIACCA_ALTA
