@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-0.9669,9.754,3.1231,19.5223,-2.9694,-0.7937,4.7223,2.1731,9.3061,-2.1956,-0.5601,14.4644,3.8032,20.4369,-0.6457,4.1142,13.8926,3.7273,16.3312,0.0041,1.2181,1.7262,-0.235,1.4172,-0.1929,-0.1361,1.4372,0.8212,0.8379,0.5714,0.583,1.0204,2.0655,0.6743,0.7021,0.3265,0.3399,1.0412,2.2841,1.8214,-215.5119,0.7974,-94.3549,-118.3253,1.6889,0.396,0.2999,0.2345,0.1776,0.7573,2.0978,0.9552,1.1954,0.4554,0.5698,1.2514,0.0069,5.9717,0.4965,0.0843,-0.6176,-0.0895,-0.5844,0.2549,-0.0088,0.0165,0.1284,0.5812,-5.9423,0.1387,0.013,0.1141,0.5379,-0.1874,0.7281,0.0099,0.0996,0.53,0.3416,-0.0634,-0.0121,0.1906,1.1252,1.2889,1.1455,1.2661,1.6613,1.3121,5.8604,-1.8091,-0.3087,0.1848,0.104,0.5628,1.0805,1.0967,1.015,0.0037,0.9666,-0.3519,0.9629,-0.2453,?,?,?,?,?,PANTALONI
0.9229,8.8792,2.9798,14.743,-0.8671,0.2233,1.5482,1.2443,8.5382,-0.3722,-0.954,5.1587,2.2713,13.1721,-2.3526,2.7386,9.8978,3.1461,11.8178,0.013,4.1324,-0.9673,0.337,-0.2341,0.0815,-0.3484,2.3948,1.312,0.9471,0.5478,0.3955,0.7219,5.7352,1.7212,0.8971,0.3001,0.1564,0.5212,2.9565,0.7408,-43.921,0.2506,-14.8559,-59.2919,1.269,2.0097,0.6595,1.5837,0.5197,0.3281,1.7267,1.1193,1.2475,0.6482,0.7225,1.1146,0.0067,4.0728,-0.6742,-0.5784,0.5597,-0.0285,0.1171,-0.8009,0.3493,0.026,0.1611,0.4273,0.338,-0.1325,0.0139,0.1178,0.3693,?,-0.3065,0.0557,0.2361,0.8069,-3.7888,-2.6357,-1.1397,0.4324,1.368,0.6826,0.499,1.8715,0.466,0.249,-0.5907,-0.3417,0.5785,0,3.8309,0,1.1572,0.5296,0.4577,0.0024,0.8192,-0.8625,0.6521,-0.6325,?,?,?,?,?,PANTALONI
-0.2388,3.0866,1.7569,8.5197,-0.7748,0.0851,5.3354,2.3099,14.204,-1.7064,0.0634,6.517,2.5529,12.071,-0.5882,3.4921,2.8124,1.677,8.9193,0.0763,-2.8058,-3.7671,-0.0684,1.3426,0.0244,0.0182,0.7606,0.6882,1.0476,0.9048,1.3774,1.5223,0.5785,0.4736,1.0975,0.8187,1.8971,2.3173,0.4153,0.8319,-5.0473,2.0033,-12.1538,-6.0669,0.9147,0.6316,0.4971,0.6905,0.5435,0.7871,0.5998,0.7058,0.9552,1.1767,1.5925,1.3534,0.0013,5.1963,0.1693,0.3164,0.0296,-0.0789,-0.2787,0.4124,-0.689,0.0016,0.0397,0.7567,?,0.3539,0.0035,0.0588,0.1852,0.5786,-0.2745,0.0026,0.0509,0.3954,?,-1.947,2.5106,-1.2894,0.6745,0.7785,1.1541,0.455,0.6061,1.332,-2.9747,1.9135,-0.6433,0,1,0,4.0851,1.9135,0.4684,0.0041,1.3174,-0.0121,-0.8627,-0.2772,?,?,?,?,?,PANTALONI
-1.2977,28.158,5.3064,26.6632,-1.3701,-1.1359,16.075,4.0094,19.621,-1.6282,-0.9636,8.7231,2.9535,25.49,-0.9101,5.9696,21.2224,4.6068,20.0639,0.0061,1.1424,1.3468,-0.2174,1.1789,-0.1903,-0.1614,1.3235,1.7967,1.1519,1.3575,0.8703,0.6411,1.7517,3.228,1.3268,1.8428,0.7575,0.411,1.268,1.2691,-125.486,1.0009,-98.9639,-98.8789,1.5069,0.843,0.5573,0.5594,0.3698,0.6611,1.3589,1.046,1.3289,0.7698,0.9779,1.2704,0.005,8.9664,0.7479,-0.1416,-0.5476,-0.1124,-0.5536,0.1094,-0.4801,0.0941,0.3068,0.8858,-7.6927,0.2687,0.0174,0.132,0.4881,-0.0192,0.6877,0.0183,0.1352,0.4829,0.47,-1.787,-0.6982,0.3907,2.3243,2.2684,0.976,5.4023,5.1457,0.9525,85.4245,-1.8307,-0.0214,0.2128,0.1118,0.5256,1.815,1.8343,1.0106,0.0022,1.466,0.6454,0.9421,0.6158,?,?,?,?,?,PANTALONI
-1.1768,23.2732,4.8242,26.1164,-0.9414,-1.5844,17.1702,4.1437,18.6405,-1.3063,-1.6824,17.985,4.2409,37.0395,-1.0751,7.2642,12.3859,3.5194,19.5194,0.0318,0.7427,0.6995,-0.162,0.9418,-0.2181,-0.2316,1.1642,1.1376,1.3708,0.9771,1.1774,1.205,1.3554,1.294,1.879,0.9547,1.3863,1.4521,1.1995,0.6599,-19.7558,0.5502,-16.4702,-29.9367,1.6644,0.7537,0.6673,0.4528,0.4009,0.8854,1.4011,0.7051,1.338,0.5033,0.955,1.8976,0.0065,11.0809,0.5046,0.2059,-0.2727,0.2144,-0.3313,-0.2223,-0.41,0.1643,0.4053,1.3291,-1.2989,0.109,0.0295,0.1718,0.533,-0.6008,0.1566,0.4448,0.6669,1.7714,-1.2274,-3.7624,-2.6175,0.6957,2.3596,0.6078,0.2576,5.5679,0.3694,0.0663,3.7541,0.7693,0.2049,1.7363,0.727,0.4187,2.4936,0.7503,0.3009,0.0011,1.3818,-0.3799,-0.9546,0.3724,?,?,?,?,?,PANTALONI
1.399,7.1199,2.6683,18.6583,-0.2135,-0.129,6.5416,2.5577,11.3079,-1.0038,-0.8474,6.8218,2.6119,24.1846,-0.4122,3.9456,7.607,2.7581,19.7122,0.0115,-10.8461,-1.6509,0.3546,0.1522,-0.0327,-0.2148,1.0433,1.0216,0.9675,0.9792,0.9273,0.947,1.0884,1.0437,0.936,0.9589,0.8599,0.8968,0.5795,0.4651,-14.2917,0.8025,-24.6602,-30.7303,2.7246,0.8978,0.771,0.3295,0.283,0.8588,1.65,0.7715,0.9465,0.4676,0.5736,1.2269,0.0045,6.025,0.1696,-0.1281,0.7124,-0.3387,-0.0173,-0.1128,-0.1043,0.0324,0.1799,0.6334,-2.2716,0.0045,0.0728,0.2698,0.8386,-1.7284,0.3027,0.6906,0.831,1.8926,-0.9796,-23.2387,-0.3447,0.0148,0.6667,0.2165,0.3247,0.4444,0.0469,0.1054,0.8278,0.4696,0.5672,0.6299,0.2025,0.3215,0.7553,0.3347,0.4431,0.0009,1.2698,0.965,0.926,0.9156,?,?,?,?,?,PANTALONI
0.5007,26.6403,5.1614,40.0363,-0.8972,0.5962,14.1182,3.7574,25.2338,-0.2173,-1.3238,8.5632,2.9263,23.8341,-0.5623,5.6352,19.9251,4.4638,26.9385,0.0409,0.8398,-0.3782,0.0889,-0.4504,0.1058,-0.2349,1.3737,1.7638,1.1563,1.284,0.8418,0.6556,1.8869,3.111,1.337,1.6487,0.7086,0.4298,4.2033,2.2071,-16.4676,0.5251,-3.9178,-7.4613,1.018,1.3833,0.7513,1.3588,0.738,0.5431,1.5866,1.6798,1.4862,1.0587,0.9367,0.8848,0.0042,8.2225,-0.1676,0.0153,0.0864,0.2169,0.6815,0.4205,0.1856,0.0129,0.1136,0.4218,-0.0288,-0.4943,0.0417,0.2042,0.8106,?,-0.1399,0.0673,0.2593,0.7451,-2.1963,-0.3756,-1.327,3.5332,0.5564,0.4382,0.7875,0.3096,0.192,0.6202,0.0146,0.0231,1.5831,0,1.7587,0,0.5204,0.5661,1.0878,0.0015,0.9307,-0.4317,-0.1297,0.3045,?,?,?,?,?,PANTALONI
-0.0109,0.5032,0.7094,3.3523,-1.0319,-0.0419,0.1727,0.4156,2.2031,-0.5697,-0.0371,0.4368,0.6609,3.206,-0.6299,0.9176,0.274,0.5234,2.3234,0.0305,0.2597,0.293,-0.0118,1.1283,-0.0456,-0.0404,1.7068,1.0733,1.3552,0.6289,0.794,1.2625,2.913,1.1521,1.8365,0.3955,0.6304,1.594,2.1291,1.374,-23.278,0.6453,-10.9331,-16.9419,1.1755,0.8388,0.6884,0.7135,0.5856,0.8207,1.5216,1.0456,1.4428,0.6872,0.9482,1.3799,0.0002,1.3992,0.368,-0.0459,-0.2632,0.4462,0.3225,0.354,0.3654,0.0012,0.0347,0.1238,0.7228,-0.6228,0.0002,0.0149,0.6496,?,-0.1546,0.0025,0.0503,0.2294,?,-0.5866,-2.3629,4.0279,2.3351,0.6893,0.2952,5.4527,0.4751,0.0871,-0.497,-1.4072,2.8313,0,0,1,0.1906,0.5395,2.8313,0.002,1.1428,0.6918,0.8988,0.7339,?,?,?,?,?,PANTALONI
-0.0299,0.6343,0.7964,4.3101,-0.8339,-0.0665,0.2017,0.4491,2.463,-1.2541,0.064,0.615,0.7842,3.4309,-0.9378,1.0418,0.3751,0.6125,2.5971,0.0455,0.4491,-0.467,-0.0287,-1.0398,-0.0638,0.0614,1.7733,1.0156,1.3003,0.5727,0.7333,1.2804,3.1445,1.0314,1.6908,0.328,0.5377,1.6394,1.4302,1.1803,-15.837,0.8253,-11.0735,-13.4176,2.151,1.3275,0.8638,0.6172,0.4016,0.6507,1.7499,1.2563,1.6595,0.7179,0.9483,1.321,0.0003,1.5731,0.4048,-0.1936,-0.1305,0.1489,0.1072,-0.0768,0.1934,0.0074,0.0861,0.2237,0.2799,-0.6702,0.0007,0.0259,0.6999,?,-0.3005,0.0069,0.083,0.4,?,-0.2886,-0.6435,2.2301,3.3189,1.0375,0.3126,11.015,1.0764,0.0977,-0.1242,-0.2174,1.7497,0,0,1,0.3195,0.5591,1.7497,0.0021,1.164,0.8984,0.9908,0.8898,?,?,?,?,?,PANTALONI
-0.9805,6.8038,2.6084,14.6278,-1.6048,0.1975,1.3398,1.1575,6.4731,-1.4515,0.6644,9.0685,3.0114,14.7411,-0.6102,3.2682,7.9731,2.8237,11.5899,0.0554,-4.9644,-1.4758,-0.3,0.2973,0.0604,0.2033,2.2535,0.8662,0.9238,0.3844,0.4099,1.0665,5.0782,0.7503,0.8533,0.1477,0.168,1.1374,2.3514,1.6132,-13.2494,0.6861,-5.6346,-8.2129,2.1268,0.6134,0.4577,0.2884,0.2152,0.7461,2.2598,0.9923,1.2621,0.4391,0.5585,1.2719,0.006,4.9495,-0.5469,-0.7139,-0.6096,0.2964,0.3612,0.5745,-0.049,0.1558,0.3947,1.0783,-0.9455,-0.1762,0.2112,0.4595,1.1712,-1.1976,-0.0875,0.4697,0.6854,1.4809,-0.9431,0.2779,0.5597,2.0142,0.8589,0.5759,0.6705,0.7377,0.3316,0.4496,0.8211,0.7291,0.888,1.0399,0.7273,0.6993,0.9207,0.7281,0.7909,0.001,1.559,0.9683,0.989,0.9891,?,?,?,?,?,PANTALONI
0.5633,9.9774,3.1587,17.2707,-0.673,0.512,6.4349,2.5367,11.6585,-0.8248,-0.652,7.9019,2.811,14.3997,-1.4217,4.5818,4.326,2.0799,11.3221,0.0255,1.1002,-0.864,0.1229,-0.7853,0.1117,-0.1423,1.2452,1.1237,1.5187,0.9024,1.2196,1.3515,1.5505,1.2627,2.3064,0.8144,1.4875,1.8266,1.3184,0.8218,-23.4376,0.6233,-17.7773,-28.5191,1.6158,1.7361,0.8885,1.0745,0.5499,0.5118,1.4814,1.1994,1.5254,0.8096,1.0297,1.2718,0.0027,6.9193,0.021,0.4109,0.2587,-0.1188,0.2043,-0.2812,0.3834,0.0197,0.1404,0.446,0.3115,0.0353,0.0134,0.1157,0.4362,-0.93,0.5789,0.0604,0.2457,0.7076,0.1562,10.8696,0.6623,0.0609,1.2127,0.5711,0.471,1.4706,0.3262,0.2218,-0.9599,1.5406,-1.605,2.866,0.7724,0.2695,1.0225,0.6302,0.6164,0.0019,1.0671,0.7138,0.6112,0.454,?,?,?,?,?,PANTALONI
1.5149,10.8898,3.3,17.5359,-0.2462,-0.1214,4.8706,2.207,11.7764,-1.0673,-0.0895,3.1858,1.7849,14.7708,-0.9693,3.1717,11.2045,3.3473,15.0285,0.0145,-12.4794,-16.9356,0.4776,1.3571,-0.0383,-0.0282,1.4953,1.8489,0.9859,1.2365,0.6593,0.5332,2.2358,3.4183,0.9719,1.5289,0.4347,0.2843,0.5698,0.4765,-15.7042,0.8363,-27.5617,-32.9566,2.4703,1.876,0.9228,0.7594,0.3736,0.4919,1.4891,1.1872,1.1668,0.7973,0.7836,0.9829,0.0041,4.7325,0.5017,0.0901,0.8609,0.0601,0.2902,-0.0129,0.1956,0.0169,0.1299,0.4623,0.1665,-0.3122,0.0027,0.0515,0.4168,?,-0.6288,0.131,0.362,1.1995,-2.4248,-0.6266,-0.3111,0.4965,2.5202,0.3588,0.1424,6.3516,0.1287,0.0203,-0.2216,-0.1087,0.4907,0,1.5835,0,1.1091,0.3854,0.3475,0.002,1.1807,0.1091,0.9028,-0.1151,?,?,?,?,?,PANTALONI
0.909,6.7208,2.5924,17.5435,-0.2192,-0.0231,4.8596,2.2044,12.9582,-0.7297,-0.3629,4.8477,2.2018,14.2332,-1.3379,3.4056,5.7885,2.4059,14.7701,0.025,-39.3776,-2.505,0.2669,0.0636,-0.0068,-0.1066,1.176,1.1774,1.0775,1.0012,0.9163,0.9151,1.383,1.3864,1.1611,1.0024,0.8395,0.8375,0.577,0.3873,-8.3214,0.6712,-14.4219,-21.4883,1.9207,2.3635,0.9498,1.2305,0.4945,0.4019,1.3539,1.2326,1.1878,0.9104,0.8773,0.9636,0.0026,5.07,0.4216,0.5335,0.5548,-0.077,0.196,0.0434,0.1733,0.0077,0.088,0.4194,0.1828,0.0269,0.0087,0.0932,0.3585,-0.939,0.4606,0.0456,0.2136,0.6498,0.2614,6.4484,0.3763,0.0584,0.9435,0.4118,0.4364,0.8903,0.1696,0.1905,-0.5403,0.4078,-0.7547,2.7755,0.5832,0.2101,1.1698,0.6453,0.5517,0.0013,0.722,-0.033,0.6859,-0.4346,?,?,?,?,?,PANTALONI
-0.0556,1.2738,1.1286,5.7185,-1.0999,0.0537,1.588,1.2602,5.4689,-0.913,-0.0413,1.2104,1.1002,5.4319,-1.0987,1.8259,0.7459,0.8637,3.7668,0.1132,-1.0355,1.3457,-0.0304,-1.2996,0.0294,-0.0226,0.8956,1.0259,1.3068,1.1454,1.4591,1.2738,0.8022,1.0524,1.7077,1.312,2.1289,1.6226,1.1476,1.0533,-6.2286,0.9178,-5.4275,-5.9135,0.9526,1.0522,0.6411,1.1046,0.673,0.6093,1.0456,1.0528,1.5181,1.0068,1.4519,1.442,0.0002,2.7849,-0.2697,-0.3107,0.0478,0.4712,0.2522,0.024,0.2062,0.2712,0.5208,1.2926,-0.9207,-0.1138,0.175,0.4183,1.0592,-1.8952,0.1297,0.4083,0.639,1.4057,-0.9728,-1.8125,1.5904,-0.8774,1.2449,0.8151,0.6547,1.5499,0.6643,0.4286,0.8937,0.8939,1.0003,1.8396,0.9445,0.5134,1.2204,0.9196,0.7535,0.0007,1.5638,0.9076,0.9897,0.957,?,?,?,?,?,PANTALONI
0.0014,0.6583,0.8113,4.2767,-0.6185,-0.1011,0.3158,0.562,3.1149,-0.7988,0.0555,0.7653,0.8748,3.9418,-0.8336,1.1001,0.5425,0.7366,3.0065,0.0309,-0.0135,0.0246,0.0012,-1.8212,-0.0919,0.0504,1.4437,0.9274,1.1015,0.6424,0.763,1.1877,2.0842,0.8602,1.2133,0.4127,0.5822,1.4106,1.1816,0.912,-17.0585,0.7719,-14.4366,-18.7037,1.5259,1.2291,0.8517,0.8055,0.5582,0.693,1.373,1.085,1.4225,0.7902,1.036,1.3111,0.0003,1.6891,-0.4344,-0.5173,0.1442,0.5981,-0.0823,0.0661,0.0511,0.3801,0.6165,1.3235,-0.9423,-0.0629,0.1287,0.3588,0.96,-1.7335,0.0191,0.4771,0.6907,1.4061,-0.9919,-0.8119,2.6687,-3.2868,1.7185,0.8926,0.5194,2.9534,0.7968,0.2698,1.0547,0.9171,0.8695,1.9403,0.9654,0.4975,1.3786,0.9413,0.6828,0.0002,1.6576,0.9654,0.9972,0.9815,?,?,?,?,?,PANTALONI
-0.0212,1.0919,1.0449,6.1152,-0.8777,-0.1084,0.6259,0.7912,3.7865,-0.8105,-0.1552,1.4903,1.2208,6.0167,-1.3333,1.5448,0.8582,0.9264,3.7508,0.0614,0.1956,0.1365,-0.0137,0.6982,-0.0702,-0.1005,1.3208,0.856,1.128,0.6481,0.854,1.3178,1.7444,0.7327,1.2724,0.42,0.7294,1.7367,1.6864,0.8314,-11.6581,0.493,-6.9132,-14.0218,1.5572,1.263,0.815,0.8111,0.5234,0.6453,1.615,1.0164,1.6304,0.6293,1.0095,1.6041,0.0005,2.2731,-0.2204,-0.5327,-0.032,0.5538,0.3484,-0.0953,0.3249,0.2987,0.5465,1.3322,-0.8896,0.0039,0.1016,0.3187,0.9532,-1.7226,0.264,0.3971,0.6302,1.4079,-1.0221,83.2595,1.2305,0.0148,1.715,0.8673,0.5057,2.9413,0.7523,0.2558,1.0399,0.8813,0.8475,2.0137,1.0126,0.5029,1.3975,0.9462,0.6771,0.0011,1.6003,0.9638,0.9967,0.9806,?,?,?,?,?,PANTALONI
0.1065,9.8296,3.1352,25.5516,-1.8347,0.8142,26.7531,5.1723,42.7049,-0.2884,-0.8312,11.9071,3.4507,16.7267,-1.3298,5.7062,17.2945,4.1587,36.2413,0.0256,0.1308,-0.1282,0.0187,-0.9796,0.1427,-0.1457,0.6062,0.9086,0.7539,1.4989,1.2438,0.8298,0.3674,0.8255,0.5684,2.2468,1.5469,0.6885,1.7298,1.7322,-17.3856,1.0014,-10.0506,-10.0368,0.272,1.2555,0.2424,4.6165,0.8912,0.193,0.5983,1.5276,0.705,2.5531,1.1783,0.4615,0.003,8.4592,-0.1252,0.6335,-0.2873,-0.0204,0.6829,-0.241,0.5031,0.018,0.1343,0.4239,0.3584,-0.2822,0.0012,0.0345,0.354,?,-0.1337,0.0039,0.0627,0.2442,-21.6899,-1.7828,-3.7632,2.1109,3.8957,2.1404,0.5494,15.1767,4.5815,0.3019,-0.6688,-1.0144,1.5167,0,61.3972,0,1.1975,1.7362,1.4499,0.0015,0.9195,-0.2078,-0.7675,0.0471,?,?,?,?,?,GIACCA
