@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
1.5141,7.2808,2.6983,15.3041,-0.382,-0.2787,3.3809,1.8387,11.5426,-1.2489,-0.6597,2.0411,1.4287,8.3695,-1.3818,2.9411,6.8578,2.6187,11.182,0.0035,-5.4328,-2.2952,0.5148,0.4225,-0.0948,-0.2243,1.4675,1.8887,1.0304,1.287,0.7021,0.5456,2.1535,3.5671,1.0617,1.6564,0.493,0.2976,0.66,0.8712,-108.1128,1.3201,-163.8151,-124.0911,2.1575,3.1514,0.9869,1.4606,0.4574,0.3132,1.3259,1.8285,1.3686,1.3791,1.0322,0.7485,0.012,4.3325,0.2692,-0.258,0.7234,-0.1116,-0.045,-0.306,0.4786,0.6559,0.8099,4.2949,-0.3266,-0.3097,0.3656,0.6047,3.7341,-3.0901,1.0467,1.5843,1.2587,5.002,-0.3111,-1.5454,0.4572,-0.2958,1.3393,0.6434,0.4804,1.7938,0.414,0.2308,0.3748,0.891,2.3769,3.546,0.8486,0.2393,1.1502,0.8586,0.7465,0.0085,2.1335,-0.4795,0.3303,-0.1701,?,?,?,?,?,PANTALONI
0.0206,0.1687,0.4107,2.2926,-1.0432,-0.0057,0.1701,0.4124,2.0554,-0.7767,0.007,0.0703,0.2651,1.5651,-0.5475,0.4864,0.173,0.4159,1.6167,0.0139,-3.6182,2.9371,0.0424,-0.8118,-0.0117,0.0144,0.9959,1.5491,0.9876,1.5554,0.9916,0.6375,0.9919,2.3996,0.9753,2.4192,0.9832,0.4064,1.3028,2.114,-51.4204,1.6227,-39.4704,-24.3242,0.9699,1.1094,0.6844,1.1438,0.7056,0.6169,1.1154,1.4648,1.418,1.3132,1.2713,0.9681,0.0002,0.7475,-0.7317,-0.6697,-0.1978,0.7074,0.1149,0.3923,0.0597,0.0063,0.0792,0.33,-0.5301,0.1164,0.0214,0.1462,0.7936,-0.6303,0.0127,0.0068,0.0823,0.4518,-1.0162,0.513,4.685,9.1323,0.5415,0.9621,1.7769,0.2932,0.9257,3.1572,0.3727,0.5021,1.3473,0.4431,0.9625,2.1723,0.4159,0.7305,1.7565,0.0009,0.2788,0.7494,0.2763,0.3683,?,?,?,?,?,PANTALONI
0.2397,0.296,0.5441,2.8505,-0.6054,-0.2036,0.205,0.4528,2.1586,-2.172,-0.097,0.0212,0.1456,0.6666,-2.6172,0.5543,0.3233,0.5686,2.2612,0.017,-1.1772,-2.4696,0.4324,2.0978,-0.3673,-0.1751,1.2017,3.736,0.9569,3.109,0.7963,0.2561,1.444,13.9573,0.9156,9.6657,0.6341,0.0656,0.7272,2.2286,-27.5276,3.0647,-37.8541,-12.3518,2.6091,9.6351,0.7719,3.6928,0.2958,0.0801,1.3205,4.2762,1.2606,3.2383,0.9546,0.2948,0.0023,0.8201,-0.8606,-0.1593,0.857,0.3055,-0.8427,-0.2687,0.0986,0.0402,0.2005,0.7434,-0.1318,0.1081,0.0516,0.2272,0.8727,-0.2162,0.0502,0.008,0.0894,0.4475,-0.13,0.912,1.9623,2.1516,0.8826,2.242,2.5403,0.779,5.0265,6.4529,0.5581,1.6817,3.0133,0.9154,1.6584,1.8116,0.8519,1.6611,1.9499,0.0011,0.3488,0.9451,0.8808,0.8645,?,?,?,?,?,PANTALONI
1.3377,6.9069,2.6281,15.9193,-1.0027,0.1667,2.5263,1.5894,7.9581,-1.0877,-1.2436,6.5134,2.5521,19.4608,-0.4972,3.8007,4.8653,2.2058,14.7478,0.0362,8.0265,-1.0757,0.352,-0.134,0.0439,-0.3272,1.6535,1.0298,1.1915,0.6228,0.7206,1.157,2.7339,1.0604,1.4196,0.3879,0.5193,1.3387,1.9223,1.2334,-14.3764,0.6416,-7.4786,-11.6563,2.0853,0.6115,0.5195,0.2933,0.2491,0.8494,2.0004,0.818,1.0794,0.4089,0.5396,1.3196,0.0127,5.6567,-0.0094,0.1535,0.3332,-0.337,0.159,-0.1456,0.546,1.2592,1.1221,5.7774,-0.4595,-0.4625,1.4433,1.2014,6.3799,-2.8418,0.5251,2.1737,1.4743,5.4356,-1.0236,-1.1804,1.0397,-0.8808,0.9341,0.7611,0.8148,0.8725,0.5793,0.664,0.3855,0.6616,1.7164,2.3836,1.4737,0.6182,0.9056,1.0629,1.1737,0.0062,3.2899,-0.0682,0.1321,0.5494,?,?,?,?,?,PANTALONI
-1.3789,4.6961,2.1671,10.0974,-3.5697,-1.6822,8.0156,2.8312,10.9274,-2.3597,0.1151,7.0802,2.6609,14.3004,-0.8802,3.7543,10.4416,3.2313,13.122,0.0057,0.8197,-11.982,-0.3673,-14.6176,-0.4481,0.0307,0.7654,0.8144,0.6706,1.064,0.8762,0.8235,0.5859,0.6633,0.4498,1.1321,0.7677,0.6781,1.0277,1.1782,-104.9815,1.1464,-102.1484,-89.1008,0.6794,0.2905,0.1674,0.4276,0.2465,0.5763,0.924,0.7061,0.7695,0.7641,0.8328,1.0898,0.0151,5.8764,0.848,-0.5837,-0.7512,-0.4483,-0.8382,0.4867,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PANTALONI
-1.4147,4.9155,2.2171,8.9496,-2.6644,-2.0246,11.9655,3.4591,15.4904,-1.5748,0.4404,5.1234,2.2635,11.4106,-0.6502,4.2969,9.8358,3.1362,12.4677,0.0246,0.6988,-3.2124,-0.3292,-4.5973,-0.4712,0.1025,0.6409,0.9795,0.7069,1.5282,1.103,0.7217,0.4108,0.9594,0.4998,2.3355,1.2165,0.5209,0.6868,1.4474,-20.6858,2.1073,-30.1173,-14.2922,0.406,0.3532,0.1911,0.8701,0.4707,0.541,0.5777,0.7843,0.7178,1.3575,1.2425,0.9152,0.0174,6.695,0.8492,-0.5338,-0.7858,-0.5335,-0.7696,0.672,-0.7137,1.2935,1.1373,4.1026,-6.119,0.6694,1.5125,1.2299,7.355,-0.7131,-0.385,0.6969,0.8348,4.0749,-2.2984,-1.0663,1.8541,-1.7388,0.9248,1.3624,1.4733,0.8552,1.8562,2.1705,1.1517,1.2419,1.0783,0.1342,0.4665,3.4752,0.5578,1.0068,1.805,0.0073,2.2847,-0.7726,0.6316,-0.3642,?,?,?,?,?,PANTALONI
-1.1302,4.7891,2.1884,10.1944,-3.1266,-2.1115,9.7108,3.1162,12.9642,-2.9263,0.1994,7.5834,2.7538,15.8519,-0.4522,4.2543,9.7601,3.1241,14.9413,0.0111,0.5352,-5.6687,-0.2657,-10.591,-0.4963,0.0469,0.7023,0.7947,0.7005,1.1316,0.9975,0.8815,0.4932,0.6315,0.4907,1.2805,0.995,0.777,0.7994,1.5649,-46.2089,1.9576,-57.8054,-29.5283,0.7482,0.2263,0.1635,0.3025,0.2185,0.7225,0.7863,0.6431,0.6823,0.8178,0.8677,1.0609,0.0168,6.3411,0.7027,-0.504,-0.7446,-0.1622,-0.7661,0.488,-0.6352,1.4417,1.2007,4.9945,-2.1819,0.6615,2.0376,1.4275,6.6501,-0.5015,-0.4182,1.7136,1.3091,5.8607,-2.4517,-0.9601,1.5188,-1.5819,0.8412,0.9172,1.0904,0.7075,0.8413,1.1891,1.5419,0.8227,0.5336,0.3544,0.9245,2.6085,0.751,0.8522,1.1347,0.007,2.6266,-0.7747,0.6571,-0.4285,?,?,?,?,?,PANTALONI
-1.2077,12.3081,3.5083,26.6676,-0.7505,-2.2108,5.3475,2.3125,11.8051,-3.0892,0.3443,7.0189,2.6493,20.7484,-0.311,4.5682,10.2705,3.2048,21.5945,0.0181,0.5463,-3.5073,-0.2644,-6.4205,-0.484,0.0754,1.5171,1.3242,1.0947,0.8729,0.7216,0.8267,2.3017,1.7536,1.1984,0.7619,0.5207,0.6834,1.282,2.323,-28.7812,1.812,-22.4495,-12.3896,5.277,0.9626,0.6927,0.1824,0.1313,0.7197,2.259,1.2853,1.2349,0.569,0.5467,0.9608,0.0178,6.9286,0.2327,0.2942,-0.2736,-0.213,-0.4367,0.4519,-0.4761,0.6023,0.7761,3.4564,-1.4825,0.8368,3.7957,1.9483,8.3527,-0.3988,-0.0274,3.6964,1.9226,8.7201,-1.3777,-0.5689,17.3956,-30.5756,0.3984,0.4037,1.0133,0.1587,0.1629,1.0269,0.8668,0.4085,0.4713,0.2332,0.3796,1.6282,0.4138,0.3964,0.9579,0.0067,3.7358,-0.2901,-0.2826,-0.3655,?,?,?,?,?,PANTALONI
0.9894,8.8145,2.9689,17.5179,-0.4866,0.9052,7.8303,2.7983,12.1469,-0.4102,-1.164,12.3553,3.515,28.26,-0.7305,4.9134,8.0122,2.8306,19.1467,0.048,1.093,-0.85,0.2014,-0.7777,0.1842,-0.2369,1.061,0.8446,1.0489,0.7961,0.9886,1.2418,1.1257,0.7134,1.1001,0.6338,0.9773,1.5421,1.6229,0.4806,-5.9405,0.2962,-3.6604,-12.3596,1.368,0.7216,0.5859,0.5275,0.4283,0.812,1.4422,0.6199,0.9149,0.4298,0.6344,1.476,0.0125,7.3621,-0.0114,0.4858,0.4963,-0.1916,0.3949,0.1802,0.8525,1.4933,1.222,7.1062,-0.1664,-0.0792,0.6743,0.8212,3.9392,-1.2615,0.8874,3.2355,1.7988,6.162,-0.4,-10.7598,0.9607,-0.0893,1.4881,0.6794,0.4565,2.2144,0.4615,0.2084,0.4613,0.5758,1.2482,3.4977,1.3842,0.3957,1.804,1.1532,0.6393,0.0087,3.2769,0.0239,-0.089,-0.0671,?,?,?,?,?,PANTALONI
1.3398,6.8887,2.6246,11.8123,-0.5037,0.2385,7.267,2.6957,11.9361,-0.6437,-0.3001,3.4641,1.8612,9.9841,-1.1257,3.9832,3.6962,1.9226,10.1924,0.046,5.6167,-4.4652,0.3364,-0.795,0.0599,-0.0753,0.9736,1.4102,1.3652,1.4484,1.4022,0.9681,0.9479,1.9886,1.8637,2.0978,1.9661,0.9372,0.8465,0.7483,-8.0492,0.884,-9.5089,-10.7561,1.0818,1.6725,0.7353,1.5461,0.6797,0.4396,0.9896,1.1831,1.1589,1.1955,1.1711,0.9796,0.0095,6.0487,0.5063,0.3954,0.5524,0.0186,0.3873,0.0852,1.0984,2.8397,1.6851,6.758,-0.1445,-0.2264,0.5275,0.7263,3.6925,-1.5146,1.5319,2.0432,1.4294,4.3771,-0.0215,-4.8518,0.717,-0.1478,2.3203,1.1789,0.5081,5.3838,1.3898,0.2582,0.3837,9.2698,24.156,4.021,1.3779,0.3427,1.8302,1.5439,0.8436,0.0129,3.3591,-0.1712,0.2187,-0.312,?,?,?,?,?,PANTALONI
0.0129,0.0172,0.1312,0.6572,-1.0415,-0.0418,0.0093,0.0963,0.5661,-1.1315,0.0278,0.0122,0.1104,0.6392,-0.6131,0.1784,0.0095,0.0977,0.4983,0.0439,-0.3088,0.4646,0.0723,-1.5047,-0.2343,0.1557,1.3632,1.1887,1.3431,0.872,0.9853,1.1299,1.8582,1.413,1.804,0.7604,0.9708,1.2767,1.1158,1.38,-14.668,1.2368,-13.1458,-10.629,1.2122,0.8124,0.6177,0.6702,0.5096,0.7604,1.161,1.0281,1.319,0.8855,1.136,1.2829,0.0004,0.269,-0.3342,-0.2892,0.0629,-0.1117,-0.234,0.2303,-0.0139,0.0012,0.034,0.1773,-0.7123,0.0165,0.0018,0.0425,0.188,-0.8574,0.0095,0.0014,0.0371,0.1709,-0.956,-0.8454,-1.4666,1.7349,0.8008,0.9176,1.146,0.6412,0.842,1.3132,0.85,0.8831,1.0389,1.0231,1.1851,1.1584,0.9432,1.0375,1.1,0.0002,0.0973,0.7037,0.418,0.6362,?,?,?,?,?,PANTALONI
-0.1902,0.0655,0.256,1.1644,-2.1872,0.2741,0.0907,0.3011,1.3447,-0.2619,0.0527,0.0211,0.1453,0.9275,-0.7795,0.4688,0.0716,0.2677,1.0443,0.0629,-0.6939,-3.6074,-0.4058,5.1986,0.5847,0.1125,0.85,1.761,0.9563,2.0719,1.1251,0.543,0.7224,3.1012,0.9144,4.2928,1.2658,0.2949,2.8631,1.9667,-11.3959,0.6869,-3.9802,-5.7944,0.3428,0.7009,0.3278,2.0444,0.9562,0.4677,0.8659,1.2554,1.115,1.4498,1.2876,0.8882,0.0023,0.7077,-0.5649,0.0859,-0.7188,-0.2634,0.8727,-0.1162,-0.0949,0.028,0.1674,0.7391,-4.7694,0.0016,0.0206,0.1434,0.8289,-1.4421,-0.1852,0.0282,0.168,0.6932,-6.0697,-61.1061,0.5123,-0.0084,1.1674,0.9963,0.8535,1.3629,0.9927,0.7284,1.2484,1.0267,0.8224,0.3775,1.3066,3.4614,0.8918,1.0663,1.1957,0.0014,0.4334,0.4902,-0.0742,0.3703,?,?,?,?,?,PANTALONI
0.0511,0.0813,0.2851,1.9646,-0.8287,-0.0819,0.0189,0.1375,0.8217,-3.457,-0.0106,0.017,0.1303,0.8755,-1.475,0.2886,0.0433,0.2081,1.0669,0.0226,-0.6242,-4.8209,0.1771,7.7228,-0.2837,-0.0367,2.0736,2.1874,1.3701,1.0549,0.6607,0.6264,4.3,4.7846,1.8772,1.1127,0.4366,0.3923,1.3968,1.7064,-36.0091,1.2216,-25.7795,-21.1029,5.8267,3.037,0.9841,0.5212,0.1689,0.324,2.3907,2.244,1.8414,0.9386,0.7702,0.8206,0.0007,0.4124,-0.3897,0.0051,0.4037,-0.278,-0.3938,-0.2684,-0.0043,0.0017,0.0418,0.172,-1.0656,0.0171,0.0036,0.0603,0.2809,-0.8553,0.0334,0.0052,0.0718,0.4155,-0.3331,-0.2524,-0.1292,0.5119,0.6931,0.5819,0.8396,0.4804,0.3386,0.7049,0.685,0.8545,1.2474,0.5498,0.2671,0.4858,0.6122,0.4139,0.6761,0.0003,0.1414,0.5028,0.0866,0.2939,?,?,?,?,?,PANTALONI
0.3565,4.4518,2.1099,14.8936,-0.6518,0.7029,4.2821,2.0693,11.5235,-0.4378,-0.9976,5.9686,2.4431,13.9959,-1.0376,3.4227,4.6041,2.1457,9.5107,0.029,0.5072,-0.3573,0.1042,-0.7046,0.2054,-0.2915,1.0196,0.8636,0.9833,0.847,0.9644,1.1386,1.0396,0.7459,0.9669,0.7174,0.9301,1.2964,1.6751,0.8246,-20.6837,0.4923,-12.3481,-25.0836,1.125,1.3127,0.9205,1.1669,0.8183,0.7013,1.2925,1.0641,1.566,0.8233,1.2116,1.4716,0.0087,5.1316,-0.0053,0.1885,-0.1075,-0.0782,0.4123,-0.4079,0.4772,0.7279,0.8532,4.2789,-0.6053,-0.377,1.5964,1.2635,6.0156,-1.9265,-0.2242,1.0242,1.012,5.8276,-1.5299,-1.2658,-2.1281,1.6812,0.6752,0.843,1.2485,0.4559,0.7107,1.5587,0.4074,0.4578,1.1237,1.2967,1.1572,0.8924,0.7113,0.7342,1.0323,0.0044,2.1628,0.2332,0.1006,0.5429,?,?,?,?,?,GIACCA
0.2893,3.9904,1.9976,11.5185,-0.9449,0.2677,4.2973,2.073,9.4216,-0.6392,-0.7219,6.0917,2.4681,14.1499,-2.4106,2.9531,6.335,2.5169,11.3303,0.0031,1.0806,-0.4007,0.098,-0.3708,0.0907,-0.2445,0.9636,0.8094,0.7937,0.8399,0.8236,0.9806,0.9286,0.6551,0.6299,0.7054,0.6783,0.9616,1.5232,0.5596,-157.5765,0.3674,-103.4521,-281.6107,1.0304,1.4275,0.5211,1.3854,0.5057,0.365,1.2226,0.814,1.0166,0.6658,0.8315,1.2489,0.0057,4.3722,0.155,0.456,-0.1193,-0.3555,0.3547,-0.702,0.4837,0.97,0.9849,4.5235,-0.0863,-0.3778,1.3676,1.1695,6.8285,-2.0378,-0.1756,0.2907,0.5392,3.8559,-1.04,-1.2804,-2.7549,2.1517,0.8422,1.8267,2.1689,0.7093,3.3367,4.7043,0.0785,0.1828,2.3302,1.8525,2.203,1.1892,0.6624,1.1731,1.7709,0.0044,1.5065,0.224,-0.2472,0.696,?,?,?,?,?,GIACCA
0.4346,3.7408,1.9341,13.1207,-1.8932,0.743,3.1698,1.7804,9.8469,-0.4417,-1.0542,7.9026,2.8112,18.0274,-2.2031,2.9756,7.8113,2.7949,12.8876,0.0046,0.585,-0.4123,0.1461,-0.7048,0.2497,-0.3543,1.0863,0.688,0.692,0.6333,0.637,1.0058,1.1801,0.4734,0.4789,0.4011,0.4058,1.0117,2.8459,0.6924,-143.8345,0.2433,-50.5401,-207.7222,0.664,0.8058,0.3503,1.2136,0.5275,0.4347,1.3325,0.7278,1.0181,0.5462,0.7641,1.3988,0.0093,4.3102,0.0104,0.1295,-0.0185,-0.0865,0.5647,-0.4877,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GIACCA
0.3565,4.4518,2.1099,14.8936,-0.6518,0.7029,4.2821,2.0693,11.5235,-0.4378,-0.9976,5.9686,2.4431,13.9959,-1.0376,3.4227,4.6041,2.1457,9.5107,0.029,0.5072,-0.3573,0.1042,-0.7046,0.2054,-0.2915,1.0196,0.8636,0.9833,0.847,0.9644,1.1386,1.0396,0.7459,0.9669,0.7174,0.9301,1.2964,1.6751,0.8246,-20.6837,0.4923,-12.3481,-25.0836,1.125,1.3127,0.9205,1.1669,0.8183,0.7013,1.2925,1.0641,1.566,0.8233,1.2116,1.4716,0.0087,5.1316,-0.0053,0.1885,-0.1075,-0.0782,0.4123,-0.4079,0.4772,0.7279,0.8532,4.2789,-0.6053,-0.377,1.5964,1.2635,6.0156,-1.9265,-0.2242,1.0242,1.012,5.8276,-1.5299,-1.2658,-2.1281,1.6812,0.6752,0.843,1.2485,0.4559,0.7107,1.5587,0.4074,0.4578,1.1237,1.2967,1.1572,0.8924,0.7113,0.7342,1.0323,0.0044,2.1628,0.2332,0.1006,0.5429,?,?,?,?,?,GIACCA
