@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
2.3258,9.1707,3.0283,18.0174,-0.3681,-0.422,3.6373,1.9072,11.6325,-1.2123,-0.9656,2.6789,1.6367,8.5034,-1.3262,3.806,7.5209,2.7424,13.2497,0.0031,-5.5115,-2.4087,0.6111,0.437,-0.1109,-0.2537,1.5879,1.8502,1.1042,1.1652,0.6954,0.5968,2.5213,3.4233,1.2194,1.3577,0.4836,0.3562,0.7606,1,-118.5726,1.3149,-155.9003,-118.5683,2.5045,3.6026,0.9909,1.4384,0.3956,0.275,1.5489,2.1188,1.3598,1.368,0.8779,0.6418,0.0272,5.5914,0.2567,-0.1077,0.7472,-0.1557,-0.0243,-0.1713,3.6911,11.2871,3.3596,9.9206,-0.107,2.8996,2.2204,1.4901,5.022,0.0489,7.5717,3.2883,1.8134,8.0143,0.1368,1.273,0.4875,0.383,2.2546,1.8527,0.8217,5.0833,3.4325,0.6753,-3.7128,-0.755,0.2034,1.6972,0.9653,0.5687,1.9754,1.2379,0.6266,0.0948,14.5713,-0.5011,-0.8009,0.1413,3.6064,0.3451,0.5874,2,0.5,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0899,0.0374,0.1934,0.8448,-0.4047,-0.07,0.0354,0.1882,0.8542,-4.4081,-0.0627,0.0208,0.1442,0.6304,-1.9239,0.2637,0.041,0.2026,0.9354,0.0238,-1.2848,-1.4338,0.341,1.116,-0.2654,-0.2379,1.028,1.3414,0.955,1.3048,0.929,0.712,1.0568,1.7993,0.9121,1.7026,0.863,0.5069,0.3496,0.5867,-10.6915,1.6785,-30.586,-18.2225,3.8079,2.7895,0.6277,0.7326,0.1648,0.225,0.989,1.3401,0.9032,1.355,0.9132,0.674,0.0014,0.4018,-0.6952,-0.4275,0.8039,0.3634,-0.8398,-0.5831,6.2909,0.011,0.105,0.3033,0.9532,7.463,0.0091,0.0954,0.2747,0.9637,-0.9352,0.0043,0.0654,1.0189,?,0.8429,-6.727,-7.9803,1.1004,1.6061,1.4596,1.2108,2.5795,2.1304,0.8455,-6.0576,-7.1649,0.8548,0,0,1.1041,0.2976,0.2696,0.1043,14.689,-0.9991,-0.7833,0.8098,1,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0155,0.0217,0.1473,0.75,-0.598,0.0138,0.0206,0.1434,0.646,-2.0829,-0.0956,0.0193,0.1388,0.6374,-3.3828,0.2268,0.0197,0.1402,0.587,0.0847,-1.1245,0.1621,-0.0683,-0.1442,0.0608,-0.4214,1.0271,1.0606,1.0505,1.0327,1.0227,0.9904,1.055,1.125,1.1035,1.0664,1.046,0.9809,0.643,0.5705,-5.168,0.8873,-8.0374,-9.0587,2.2396,3.2273,0.7318,1.441,0.3267,0.2267,1.1609,1.1767,1.2776,1.0136,1.1005,1.0857,0.001,0.3466,-0.8642,-0.0162,0.3897,0.0763,-0.4548,-0.6692,6.8958,0.001,0.0324,0.1275,0.9816,6.9492,0.0018,0.042,0.1562,0.9778,-0.5506,0.0202,0.1422,0.7019,?,0.9923,-12.5231,-12.6202,0.7705,0.2278,0.2956,0.5937,0.0519,0.0874,0.9907,-9.718,-9.809,0.9869,0,0,0.8164,0.1817,0.2226,0.1011,14.3957,-1.0092,-0.9637,0.98,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.6274,7.7327,2.7808,15.2093,-1.1011,0.4932,2.9538,1.7187,7.9581,-1.0877,-1.6531,5.9628,2.4419,12.9694,-0.9932,3.8895,4.8909,2.2115,9.891,0.0531,1.272,-0.3795,0.1613,-0.2984,0.1268,-0.425,1.618,1.1388,1.2574,0.7038,0.7771,1.1042,2.6179,1.2968,1.581,0.4954,0.6039,1.2192,1.9223,1.2334,-14.3764,0.6416,-7.4786,-11.6563,1.899,1.1125,0.693,0.5858,0.3649,0.6229,1.9112,1.1727,1.5377,0.6136,0.8046,1.3112,0.0191,5.8061,0.1104,0.0137,0.2764,-0.354,0.2265,-0.5125,7.819,0.2733,0.5228,2.1446,0.7459,4.1554,1.172,1.0826,4.465,0.3661,3.678,2.78,1.6673,7.2788,-0.0325,1.8816,2.1259,1.1298,0.4829,0.3135,0.6493,0.2332,0.0983,0.4216,2.4415,-27.4969,-11.2622,1.1983,1.1973,0.9991,0.4803,0.2946,0.6134,0.0999,15.6612,-0.0323,-0.2869,-0.9057,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.043,4.9579,2.2266,9.974,-3.7809,-2.534,7.9865,2.826,8.6632,-7.7664,0.244,10.5078,3.2416,14.3004,-0.8802,4.6238,12.7274,3.5675,12.9013,0.0224,0.8062,-8.3747,-0.4419,-10.3874,-0.548,0.0528,0.7879,0.6869,0.6241,0.8718,0.7922,0.9086,0.6208,0.4718,0.3895,0.7601,0.6275,0.8256,1.0277,1.1782,-26.6616,1.1464,-25.9421,-22.6285,2.1111,0.2743,0.1581,0.1299,0.0749,0.5763,1.1513,0.6975,0.7731,0.6058,0.6715,1.1084,0.034,7.3322,0.7891,-0.6777,-0.7796,-0.5312,-0.9283,0.511,-3.4008,7.0328,2.6519,7.8631,?,2.5896,26.8562,5.1823,14.1905,-1.0842,6.5368,1.2806,1.1316,3.981,0.4765,-1.3133,-0.5203,0.3962,0.5117,2.3435,4.5796,0.2619,5.492,20.9724,1.0652,-2.1697,-2.0369,0,0,0.8953,0.5541,1.9752,3.5646,0.0814,15.4151,0.6102,0.6748,0.9077,21.125,196.8177,14.0292,46,0.2069,TASCA_SINISTRA_DIETRO_PANTALONI
-2.0045,5.5765,2.3615,8.9496,-2.6644,-3.0715,12.6335,3.5544,15.4904,-1.5748,0.7232,7.2766,2.6975,11.4106,-0.6502,5.4114,10.179,3.1904,12.1399,0.0503,0.6526,-2.7719,-0.3704,-4.2473,-0.5676,0.1336,0.6644,0.8754,0.7402,1.3176,1.1141,0.8455,0.4414,0.7664,0.5478,1.7362,1.2411,0.7149,0.6868,1.4474,-10.1307,2.1073,-14.7496,-6.9994,0.406,0.3532,0.1911,0.8701,0.4707,0.541,0.5777,0.7843,0.7372,1.3575,1.276,0.9399,0.0389,8.551,0.8047,-0.5602,-0.8228,-0.5691,-0.7845,0.7148,-2.3054,6.8171,2.611,7.9164,?,4.5057,14.6962,3.8336,14.1628,-0.9707,6.925,1.0532,1.0262,4.8094,0.4305,-0.5117,-0.3329,0.6506,0.6811,2.5442,3.7355,0.4639,6.4729,13.9542,1.1348,-2.1778,-1.9192,0,0,0.851,0.559,1.646,2.9448,0.0893,14.768,0.9298,0.3954,0.5721,16.5104,4.4791,2.1164,8,0.6522,TASCA_SINISTRA_DIETRO_PANTALONI
-1.7368,5.7679,2.4017,10.2574,-2.9658,-3.132,10.2357,3.1993,13.1348,-2.7606,0.2326,10.8918,3.3003,16.1934,-0.4998,5.561,8.8509,2.975,13.5061,0.0938,0.5545,-7.4663,-0.3123,-13.4642,-0.5632,0.0418,0.7507,0.7277,0.8073,0.9694,1.0754,1.1093,0.5635,0.5296,0.6517,0.9398,1.1565,1.2306,0.7956,1.4215,-5.49,1.7868,-6.9008,-3.862,0.7405,0.2396,0.1736,0.3235,0.2344,0.7245,0.7809,0.6334,0.7595,0.8111,0.9725,1.199,0.0374,8.3581,0.5933,-0.5599,-0.7379,-0.2158,-0.7468,0.5899,-2.4682,5.4376,2.3319,7.8684,?,2.3223,22.4471,4.7378,14.5038,-1.1536,7.4255,1.6342,1.2783,4.9133,0.4408,-1.0628,-0.3324,0.3127,0.4922,1.8241,3.7062,0.2422,3.3275,13.7362,1.0128,-2.0318,-2.0062,0,0,0.7665,0.5425,1.6014,2.9519,0.085,14.8516,0.5477,0.5344,0.7851,13.1771,4.1666,2.0412,8,0.4667,TASCA_SINISTRA_DIETRO_PANTALONI
-1.8607,17.8822,4.2287,32.0821,-0.5513,-2.7482,5.9881,2.4471,11.9359,-2.8274,0.5046,11.9454,3.4562,28.3974,-0.2288,5.6871,14.7416,3.8395,30.6926,0.0153,0.6771,-3.6877,-0.3272,-5.4466,-0.4832,0.0887,1.7281,1.2235,1.1014,0.708,0.6373,0.9002,2.9863,1.497,1.213,0.5013,0.4062,0.8103,1.2931,2.1566,-23.9447,1.6678,-18.517,-11.103,6.6313,0.8948,0.6635,0.1349,0.1001,0.7415,2.6879,1.1298,1.0453,0.4203,0.3889,0.9252,0.0353,8.5965,0.2103,0.4215,-0.0025,-0.0538,-0.1705,0.5822,-0.2501,13.8589,3.7228,10.2748,-1.8655,-1.3396,9.406,3.0669,10.7018,-2.5358,8.255,2.9037,1.704,4.8995,0.4994,0.1867,-0.0303,-0.1623,1.2138,2.1847,1.7998,1.4734,4.7728,3.2393,0.8715,-1.3684,-1.5701,1.1847,0.3663,0.3092,0.9601,2.0971,2.1843,0.0881,14.0273,0.8459,0.8082,0.9076,15.0211,150.8627,12.2826,56,0.1642,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0514,6.5114,2.5517,13.9462,-0.6982,2.153,6.4677,2.5432,12.1469,-0.4102,-1.9654,10.9558,3.3099,18.21,-1.8996,5.1221,6.1998,2.4899,11.5016,0.1267,-0.0239,0.0262,-0.01,-1.0955,0.4203,-0.3837,1.0034,0.7709,1.0248,0.7683,1.0214,1.3293,1.0068,0.5943,1.0503,0.5903,1.0432,1.7671,1.6229,0.4806,-3.435,0.2962,-2.1165,-7.1466,0.9534,1.3076,0.6235,1.3716,0.654,0.4768,1.1481,0.7659,1.2126,0.667,1.0561,1.5833,0.0307,7.6774,0.5578,0.255,0.4837,0.0063,0.6279,-0.2028,4.5481,0.4745,0.6888,2.9923,0.5132,6.4484,5.3282,2.3083,8.9122,0.0357,4.8265,4.8132,2.1939,7.99,0.1008,0.7053,0.9423,1.336,0.2984,0.314,1.0521,0.089,0.0986,1.107,9.5633,3.5229,0.3684,0.665,0.6917,1.0401,0.3358,0.3745,1.1154,0.0974,15.823,-0.3948,0.5544,-0.9191,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
2.1353,6.4097,2.5317,10.7849,-0.3729,0.4333,7.1916,2.6817,11.9361,-0.6437,-0.394,4.6246,2.1505,9.9841,-1.1257,4.3761,3.9781,1.9945,9.6721,0.0947,4.9278,-5.4198,0.4879,-1.0999,0.099,-0.09,0.9441,1.1773,1.2694,1.247,1.3446,1.0782,0.8913,1.386,1.6113,1.5551,1.8078,1.1625,0.6267,0.554,-2.895,0.884,-4.6194,-5.2253,1.0818,1.6725,0.7353,1.5461,0.6797,0.4396,0.9036,1.0802,1.1151,1.1955,1.2341,1.0323,0.0226,6.6959,0.358,0.4824,0.68,-0.0347,0.5357,0.1963,3.8932,3.9119,1.9779,7.5771,-0.154,2.8134,4.2227,2.0549,6.265,0.0282,7.8163,3.8399,1.9596,5.5392,0.398,1.3838,0.4981,0.3599,0.9625,1.0093,1.0487,0.9264,1.0188,1.0997,-5.5652,-0.2761,0.0496,1.0185,0.7137,0.7007,1.2094,1.3679,1.131,0.0936,14.5824,0.3895,-0.7719,-0.8545,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.0174,0.0142,0.119,0.6181,-0.7788,-0.0369,0.0093,0.0966,0.5583,-1.0327,-0.0108,0.0087,0.0934,0.4074,-1.1989,0.1637,0.0072,0.0849,0.3802,0.1026,-0.4706,-1.6124,0.106,3.4267,-0.2252,-0.0657,1.2316,1.274,1.4028,1.0344,1.139,1.1011,1.5168,1.623,1.9678,1.07,1.2973,1.2124,0.9541,1.2182,-6.2268,1.2767,-6.5261,-5.1115,1.2651,1.8752,0.8202,1.4822,0.6483,0.4374,1.1071,1.517,1.6258,1.3702,1.4685,1.0717,0.0004,0.2477,-0.2967,-0.3372,0.1962,-0.0479,-0.1293,-0.2843,8.6683,0.0013,0.0356,0.1131,0.987,4.5593,0.0046,0.0676,0.2108,0.955,0.4883,0.0004,0.0198,0.0785,0.8538,1.9012,17.7531,9.3377,0.5263,1.7987,3.4176,0.277,3.2355,11.6799,1.9211,18.7717,9.7714,1.8588,16.2375,8.7354,0.5367,1.442,2.6865,0.1001,13.7158,-1,0.1679,-0.2058,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.3017,0.0527,0.2296,1.0319,-3.4327,0.4239,0.05,0.2237,0.9832,0.0773,0.0369,0.0262,0.1618,0.9275,-0.7795,0.5855,0.0582,0.2412,0.8947,0.1972,-0.7117,-8.1754,-0.5153,11.487,0.724,0.063,1.0265,1.4188,0.9519,1.3822,0.9273,0.6709,1.0537,2.0129,0.9061,1.9104,0.86,0.4501,-9.697,1.9667,-3.6365,-0.2028,0.375,-1.8491,0.2184,0.4466,0.2089,2.0444,0.9562,0.4677,1.0495,1.1125,1.1533,1.06,1.0989,1.0367,0.0054,0.8825,-0.3088,-0.0106,-0.6361,-0.1296,0.8754,-0.0458,8.1392,0.1188,0.3447,1.2558,0.855,5.4248,0.249,0.499,1.8036,0.7185,0.3433,0.0145,0.1205,0.5111,0.1448,1.5004,23.7074,15.8011,0.6907,2.8605,4.1415,0.477,8.1822,17.1524,1.6083,85.5322,53.1818,1.3515,14.487,10.7189,0.6963,2.457,3.5288,0.1009,13.9073,-0.9981,-0.761,0.7532,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.0211,0.0971,0.3116,1.9646,-0.8287,-0.0518,0.0207,0.1438,0.8217,-3.457,-0.0424,0.0163,0.1277,0.7383,-2.409,0.2909,0.0544,0.2332,1.0669,0.0226,-0.4066,-0.497,0.0725,1.2223,-0.1782,-0.1458,2.1672,2.4406,1.336,1.1262,0.6165,0.5474,4.6969,5.9567,1.785,1.2682,0.38,0.2997,1.3968,1.7064,-36.0091,1.2216,-25.7795,-21.1029,5.8267,4.96,0.9841,0.8513,0.1689,0.1984,2.3907,2.6608,1.8414,1.113,0.7702,0.692,0.0008,0.4061,-0.3502,-0.0491,0.3374,-0.1327,-0.4001,-0.4203,8.5105,0.0014,0.0373,0.1341,0.9844,4.7903,0.0039,0.0622,0.2269,0.9537,0.8863,0.002,0.0447,0.1965,0.8037,1.7766,9.6021,5.4047,0.6,0.8341,1.3901,0.36,0.6958,1.9325,1.8034,10.483,5.8127,1.7474,8.5595,4.8985,0.5911,0.6824,1.1544,0.1114,14.1872,-0.9946,-0.4899,0.3802,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.4299,5.8771,2.4243,15.4423,-0.8145,0.8998,4.0812,2.0202,10.5647,-0.4104,-1.4983,8.086,2.8436,13.8457,-1.0286,4.0555,4.836,2.1991,9.4945,0.0231,0.4778,-0.2869,0.106,-0.6005,0.2219,-0.3694,1.2,0.8525,1.1024,0.7104,0.9187,1.2931,1.44,0.7268,1.2153,0.5047,0.8439,1.672,2.2547,0.9874,-30.9054,0.4379,-13.7071,-31.2998,1.1362,1.2469,0.8757,1.0974,0.7707,0.7023,1.4617,1.1153,1.6264,0.763,1.1127,1.4583,0.0186,6.1267,-0.3125,0.1815,-0.2597,-0.104,0.4858,-0.3702,1.9475,1.9581,1.3993,4.7837,-0.1548,6.6269,2.9011,1.7032,4.8318,0.4742,6.2479,4.5354,2.1297,6.1146,0.3021,0.2939,0.3117,1.0607,0.8216,0.6571,0.7998,0.675,0.4317,0.6396,-0.1472,-0.2423,1.6459,0.4508,0.4728,1.0487,0.9901,0.7823,0.7902,0.096,14.9747,0.8063,-0.7618,-0.986,0,0,0,0,0,TASCA_GIACCA_ALTA
0.3851,4.6837,2.1642,11.5185,-0.9449,0.2936,3.4117,1.8471,9.1239,-0.5874,-1.0887,8.6629,2.9433,14.1499,-2.4106,3.1129,8.4879,2.9134,11.273,0.0082,1.3117,-0.3537,0.1237,-0.2697,0.0943,-0.3497,1.1717,0.7353,0.7428,0.6276,0.634,1.0103,1.3728,0.5407,0.5518,0.3938,0.402,1.0206,1.6575,0.5596,-60.2514,0.3376,-36.3508,-107.6775,1.0304,1.4275,0.5211,1.3854,0.5057,0.365,1.2624,0.814,1.0218,0.6448,0.8094,1.2552,0.0123,4.6655,-0.2352,0.5183,-0.1444,-0.5404,0.5341,-0.7388,0.9948,2.2116,1.4872,4.0229,-0.1345,5.7891,1.9916,1.4112,4.3599,0.5193,7.3534,3.3857,1.84,6.0812,0.292,0.1718,0.1353,0.7873,1.0538,0.8082,0.767,1.1105,0.6532,0.5883,-0.1013,-0.1902,1.8782,0.391,0.4129,1.056,0.9227,0.6615,0.7169,0.097,14.5363,0.8649,-0.8019,-0.9895,0,0,0,0,0,TASCA_GIACCA_ALTA
0.7217,4.9847,2.2326,12.5571,-1.7943,1.1583,4.2455,2.0605,9.684,-0.4342,-1.6187,10.5834,3.2532,18.0567,-2.1411,4.2561,6.1822,2.4864,13.2636,0.018,0.623,-0.4458,0.1696,-0.7156,0.2722,-0.3803,1.0836,0.6863,0.8979,0.6334,0.8287,1.3084,1.1741,0.471,0.8063,0.4011,0.6867,1.7119,2.7504,0.6551,-33.0918,0.2382,-12.0314,-50.5129,0.6655,0.7817,0.3327,1.1746,0.4999,0.4256,1.2967,0.6954,0.9467,0.5363,0.7301,1.3614,0.0216,6.2194,-0.0042,0.0963,-0.0319,-0.0912,0.551,-0.493,1.7346,2.1899,1.4798,4.2787,-0.1058,7.1973,2.4491,1.565,4.4317,0.5251,5.5586,5.8148,2.4114,7.2454,0.1462,0.241,0.3121,1.2948,0.9456,0.6137,0.649,0.8941,0.3766,0.4212,-0.0835,-0.3299,3.9494,0.4146,0.456,1.0997,0.9655,0.5905,0.6117,0.0945,14.6411,0.8933,-0.8747,-0.9689,0,0,0,0,0,TASCA_GIACCA_ALTA
0.4299,5.8771,2.4243,15.4423,-0.8145,0.8998,4.0812,2.0202,10.5647,-0.4104,-1.4983,8.086,2.8436,13.8457,-1.0286,4.0555,4.836,2.1991,9.4945,0.0231,0.4778,-0.2869,0.106,-0.6005,0.2219,-0.3694,1.2,0.8525,1.1024,0.7104,0.9187,1.2931,1.44,0.7268,1.2153,0.5047,0.8439,1.672,2.2547,0.9874,-30.9054,0.4379,-13.7071,-31.2998,1.1362,1.2469,0.8757,1.0974,0.7707,0.7023,1.4617,1.1153,1.6264,0.763,1.1127,1.4583,0.0186,6.1267,-0.3125,0.1815,-0.2597,-0.104,0.4858,-0.3702,1.9475,1.9581,1.3993,4.7837,-0.1548,6.6269,2.9011,1.7032,4.8318,0.4742,6.2479,4.5354,2.1297,6.1146,0.3021,0.2939,0.3117,1.0607,0.8216,0.6571,0.7998,0.675,0.4317,0.6396,-0.1472,-0.2423,1.6459,0.4508,0.4728,1.0487,0.9901,0.7823,0.7902,0.096,14.9747,0.8063,-0.7618,-0.986,0,0,0,0,0,TASCA_GIACCA_ALTA
