@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.0041,0.0162,0.1271,0.5738,-0.8327,0.0289,0.0242,0.1557,0.7065,-0.7549,-0.0864,0.02,0.1414,0.6769,-3.9765,0.2296,0.016,0.1265,0.6199,0.0512,-0.141,0.0472,-0.0177,-0.3344,0.1258,-0.3763,0.8167,0.8991,1.0052,1.1009,1.2308,1.118,0.667,0.8083,1.0104,1.2119,1.5148,1.2499,0.8578,0.482,-7.7953,0.5619,-9.0877,-16.1724,0.7776,2.3017,0.4792,2.9599,0.6162,0.2082,0.8121,0.8477,0.9256,1.0438,1.1398,1.092,0.001,0.3447,-0.0055,-0.083,0.0186,-0.0239,0.0539,-0.7872,-27.1856,0.253,0.503,28.0197,?,-24.231,0.2723,0.5218,25.4395,?,-9.7156,0.096,0.3099,10.1395,?,1.1219,2.7982,2.494,0.9639,1.6231,1.6839,0.929,2.6344,2.8356,1.1014,2.7634,2.509,1,1,1,1.1014,2.7634,2.509,0.3967,61.1321,-0.8591,0.872,-0.6835,SINISTRA_PANTALONI
0.3411,3.8615,1.9651,10.3061,-1.358,0.7621,1.8776,1.3703,6.9878,-0.2845,-1.6256,6.0324,2.4561,9.3985,-4.0609,3.2071,4.8261,2.1968,9.1615,0.0109,0.4476,-0.2098,0.1064,-0.4688,0.2376,-0.5069,1.4341,0.8001,0.8945,0.5579,0.6237,1.118,2.0565,0.6401,0.8001,0.3113,0.3891,1.25,3.835,0.787,-58.8888,0.2052,-15.3557,-74.8225,0.8034,2.3535,0.4719,2.9293,0.5873,0.2005,1.4749,1.0966,1.1249,0.7435,0.7627,1.0259,0.0188,4.6758,0.0507,0.267,-0.0705,-0.4814,0.6929,-0.7268,14.5427,21.3536,4.621,13.7405,0.3457,-41.7357,28.1265,5.3034,53.9398,?,-99.9871,10.0541,3.1708,103.3798,?,-0.3484,-0.1454,0.4174,0.8713,1.4574,1.6726,0.7592,2.1239,2.7975,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,1.127,156.2655,0.9209,-0.6198,-0.8688,TASCA_GIACCA_ALTA
0.527,4.802,2.1914,9.1764,-1.2655,0.843,1.549,1.2446,6.1699,-0.4821,-1.7766,3.2713,1.8087,8.9543,-6.6083,3.4562,1.822,1.3498,7.5655,0.0316,0.6251,-0.2966,0.1525,-0.4745,0.2439,-0.514,1.7607,1.2116,1.6234,0.6881,0.922,1.3399,3.1,1.4679,2.6356,0.4735,0.8502,1.7954,2.5541,0.6591,-20.7515,0.258,-8.1249,-31.4857,0.973,3.4417,0.5185,3.5372,0.5329,0.1506,1.4873,1.0248,1.2129,0.689,0.8155,1.1836,0.021,5.0743,-0.0421,0.3319,-0.2704,-0.2507,0.5221,-0.6968,9.8962,21.7098,4.6594,15.3,0.2365,-43.933,20.3575,4.5119,53.2791,?,-98.411,12.532,3.5401,101.3992,?,-0.2253,-0.1006,0.4464,1.0327,1.3162,1.2745,1.0664,1.7323,1.6244,-0.089,-0.0467,0.5254,0,0,1,0.2872,0.1509,0.5254,1.1157,152.24,0.8333,-0.4812,-0.8719,TASCA_GIACCA_ALTA
0.0906,7.9711,2.8233,14.1617,-1.6187,0.2927,1.797,1.3405,6.7346,-0.9528,-1.4639,6.8877,2.6244,11.976,-2.2004,3.6871,5.298,2.3017,9.0512,0.0162,0.3095,-0.0619,0.0246,-0.2,0.0794,-0.397,2.1061,1.0758,1.2266,0.5108,0.5824,1.1402,4.4357,1.1573,1.5046,0.2609,0.3392,1.3001,2.6641,1.0632,-58.833,0.3991,-22.0836,-55.3383,1.5681,1.4452,0.5878,0.9216,0.3749,0.4067,2.1028,1.1825,1.5646,0.5623,0.7441,1.3231,0.0154,5.3319,0.2826,0.211,-0.3263,-0.2013,0.29,-0.6661,13.7095,18.9811,4.3567,12.8998,0.3281,-43.5938,14.9902,3.8717,52.4399,?,-96.9159,4.6585,2.1584,98.9395,?,-0.3145,-0.1415,0.4498,1.1253,2.0185,1.7938,1.2662,4.0745,3.2178,-0.1201,-0.0637,0.53,0,0,1,0.246,0.1304,0.53,1.1046,154.2193,0.9778,-0.6754,-0.7853,TASCA_GIACCA_ALTA
0.3411,3.8615,1.9651,10.3061,-1.358,0.7621,1.8776,1.3703,6.9878,-0.2845,-1.6256,6.0324,2.4561,9.3985,-4.0609,3.2071,4.8261,2.1968,9.1615,0.0109,0.4476,-0.2098,0.1064,-0.4688,0.2376,-0.5069,1.4341,0.8001,0.8945,0.5579,0.6237,1.118,2.0565,0.6401,0.8001,0.3113,0.3891,1.25,3.835,0.787,-58.8888,0.2052,-15.3557,-74.8225,0.8034,2.3535,0.4719,2.9293,0.5873,0.2005,1.4749,1.0966,1.1249,0.7435,0.7627,1.0259,0.0188,4.6758,0.0507,0.267,-0.0705,-0.4814,0.6929,-0.7268,14.5427,21.3536,4.621,13.7405,0.3457,-41.7357,28.1265,5.3034,53.9398,?,-99.9871,10.0541,3.1708,103.3798,?,-0.3484,-0.1454,0.4174,0.8713,1.4574,1.6726,0.7592,2.1239,2.7975,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,1.127,156.2655,0.9209,-0.6198,-0.8688,TASCA_GIACCA_ALTA
0.527,4.802,2.1914,9.1764,-1.2655,0.843,1.549,1.2446,6.1699,-0.4821,-1.7766,3.2713,1.8087,8.9543,-6.6083,3.4562,1.822,1.3498,7.5655,0.0316,0.6251,-0.2966,0.1525,-0.4745,0.2439,-0.514,1.7607,1.2116,1.6234,0.6881,0.922,1.3399,3.1,1.4679,2.6356,0.4735,0.8502,1.7954,2.5541,0.6591,-20.7515,0.258,-8.1249,-31.4857,0.973,3.4417,0.5185,3.5372,0.5329,0.1506,1.4873,1.0248,1.2129,0.689,0.8155,1.1836,0.021,5.0743,-0.0421,0.3319,-0.2704,-0.2507,0.5221,-0.6968,9.8962,21.7098,4.6594,15.3,0.2365,-43.933,20.3575,4.5119,53.2791,?,-98.411,12.532,3.5401,101.3992,?,-0.2253,-0.1006,0.4464,1.0327,1.3162,1.2745,1.0664,1.7323,1.6244,-0.089,-0.0467,0.5254,0,0,1,0.2872,0.1509,0.5254,1.1157,152.24,0.8333,-0.4812,-0.8719,TASCA_GIACCA_ALTA
0.0906,7.9711,2.8233,14.1617,-1.6187,0.2927,1.797,1.3405,6.7346,-0.9528,-1.4639,6.8877,2.6244,11.976,-2.2004,3.6871,5.298,2.3017,9.0512,0.0162,0.3095,-0.0619,0.0246,-0.2,0.0794,-0.397,2.1061,1.0758,1.2266,0.5108,0.5824,1.1402,4.4357,1.1573,1.5046,0.2609,0.3392,1.3001,2.6641,1.0632,-58.833,0.3991,-22.0836,-55.3383,1.5681,1.4452,0.5878,0.9216,0.3749,0.4067,2.1028,1.1825,1.5646,0.5623,0.7441,1.3231,0.0154,5.3319,0.2826,0.211,-0.3263,-0.2013,0.29,-0.6661,13.7095,18.9811,4.3567,12.8998,0.3281,-43.5938,14.9902,3.8717,52.4399,?,-96.9159,4.6585,2.1584,98.9395,?,-0.3145,-0.1415,0.4498,1.1253,2.0185,1.7938,1.2662,4.0745,3.2178,-0.1201,-0.0637,0.53,0,0,1,0.246,0.1304,0.53,1.1046,154.2193,0.9778,-0.6754,-0.7853,TASCA_GIACCA_ALTA
0.991,6.3877,2.5274,11.5897,-0.593,0.7402,10.0627,3.1722,11.1987,-0.817,-0.0678,9.7008,3.1146,14.4951,-1.362,4.9211,3.4689,1.8625,8.2379,0.087,1.3388,-14.6237,0.2014,-10.9231,0.1504,-0.0138,0.7967,0.8115,1.357,1.0185,1.7032,1.6723,0.6348,0.6585,1.8414,1.0373,2.9008,2.7965,0.8568,0.5162,-5.4936,0.6024,-6.412,-10.6434,1.1805,1.1856,0.8063,1.0043,0.6831,0.6801,1.0349,0.7996,1.4069,0.7726,1.3594,1.7596,0.0132,7.3794,0.3242,-0.3643,0.5778,0.4573,0.2246,-0.3682,26.3361,146.265,12.094,40.5594,-0.0352,-27.1205,91.4773,9.5644,40.3198,?,7.0806,26.3727,5.1354,18.3594,-0.0552,-0.9711,3.7195,-3.8303,1.2645,2.355,1.8624,1.5989,5.5461,3.4686,0.0342,1.4372,42.0095,0,2.2518,0,1.0059,2.2092,2.1961,0.4092,60.7158,0.9205,-0.1245,0.2089,TASCA_GIACCA_ALTA
0.5066,7.1083,2.6661,12.7759,-0.5297,0.3881,3.3441,1.8287,8.1288,-0.6325,-0.9394,7.1567,2.6752,12.8922,-0.9776,3.8663,3.9505,1.9876,9.3548,0.062,1.3055,-0.5393,0.131,-0.4131,0.1004,-0.243,1.458,0.9966,1.3414,0.6836,0.9201,1.346,2.1256,0.9932,1.7993,0.4673,0.8465,1.8116,1.4047,0.6942,-7.159,0.4942,-5.0965,-10.3126,1.6773,1.2811,0.8375,0.7638,0.4993,0.6537,1.5717,0.991,1.3657,0.6305,0.8689,1.3781,0.0117,5.9358,0.4346,-0.2983,0.4625,-0.0434,0.2899,-0.4585,13.8939,23.0481,4.8008,19.9188,0.0377,-35.7605,6.7785,2.6035,41.5192,?,-8.8937,45.9077,6.7755,26.0986,-2.7183,-0.3885,-1.5622,4.0209,1.844,0.7086,0.3843,3.4002,0.5021,0.1477,-0.0188,-0.0409,2.1761,0,2.9489,0,0.4798,0.7632,1.5909,0.406,59.4895,0.575,-0.362,-0.9463,TASCA_GIACCA_ALTA
-0.0106,0.0106,0.1029,0.5,-1.295,0.0155,0.01,0.0998,0.4556,-1.2134,-0.0055,0.0042,0.0645,0.3144,-0.9322,0.1397,0.0056,0.0746,0.3365,0.0365,-0.6811,1.9094,-0.0757,-2.8034,0.1111,-0.0396,1.0315,1.5955,1.38,1.5468,1.3379,0.865,1.0639,2.5455,1.9044,2.3926,1.79,0.7482,1.1294,1.8596,-22.1088,1.6465,-19.5751,-11.8891,1.0583,1.3387,0.6238,1.2649,0.5894,0.466,1.0973,1.59,1.4859,1.449,1.3541,0.9345,0.0002,0.2104,-0.4539,-0.285,-0.1911,-0.1755,0.0777,0.0478,-41.187,0.0539,0.2323,41.6397,?,-7.1268,0.0651,0.2551,7.7393,?,-6.3885,0.0567,0.2382,6.839,?,5.7792,6.4471,1.1156,0.9105,0.975,1.0709,0.8289,0.9506,1.1468,5.3803,6.0886,1.1316,1,1,1,5.3803,6.0886,1.1316,0.4359,54.7023,-0.5094,0.278,0.1584,TASCA_GIACCA_ALTA
-0.0539,0.0218,0.1477,0.8357,-1.7013,0.0825,0.0185,0.136,0.6912,-0.4966,0.0743,0.0237,0.1539,0.6651,-0.6211,0.2514,0.016,0.1266,0.7231,0.0269,-0.6526,-0.7246,-0.2143,1.1103,0.3284,0.2957,1.086,0.96,1.1665,0.884,1.0742,1.2151,1.1793,0.9216,1.3607,0.7815,1.1538,1.4764,2.2949,2.0655,-26.3091,0.9,-11.4643,-12.7375,0.6698,0.754,0.4163,1.1256,0.6215,0.5522,1.2091,1.2565,1.1558,1.0392,0.9559,0.9199,0.0013,0.3749,-0.4661,0.1463,-0.426,-0.4399,0.5699,0.0007,-41.3874,0.0426,0.2063,41.9388,?,-7.7355,0.1383,0.3719,8.6395,?,-4.4478,0.3296,0.5741,5.159,?,5.3503,9.3052,1.7392,0.5547,0.3593,0.6478,0.3076,0.1291,0.4197,4.8543,8.1293,1.6747,1,1,1,4.8543,8.1293,1.6747,0.4602,53.5707,-0.5632,-0.1232,-0.4792,TASCA_GIACCA_ALTA
-1.5009,6.9081,2.6283,11.3511,-3.6519,-0.3585,5.3869,2.321,9.8266,-1.312,-0.6019,2.1773,1.4756,8.7112,-2.1562,3.3985,5.6657,2.3803,10.4395,0.0134,4.186,2.4935,-0.4416,0.5957,-0.1055,-0.1771,1.1324,1.7812,1.1042,1.5729,0.9751,0.6199,1.2824,3.1728,1.2193,2.4741,0.9508,0.3843,1.598,1.4973,-63.0245,0.937,-39.4401,-42.0907,0.5741,0.8841,0.2306,1.5399,0.4017,0.2609,1.1551,1.303,1.0873,1.128,0.9413,0.8345,0.0174,5.046,0.1837,0.555,-0.7396,-0.1932,0.1075,-0.6738,15.6309,43.4057,6.5883,19.0796,0.374,13.7676,9.0211,3.0035,12.059,0.4779,-50.3311,14.4354,3.7994,52.8,?,1.1353,-0.3106,-0.2735,2.1935,1.734,0.7905,4.8116,3.0069,0.6249,1.0326,-0.2159,-0.2091,1.3195,0,0,1.5822,0.3614,0.2284,0.5734,79.7297,0.9495,0.9853,0.9841,TASCA_GIACCA_BASSA
