@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
2.3258,9.1707,3.0283,18.0174,-0.3681,-0.422,3.6373,1.9072,11.6325,-1.2123,-0.9656,2.6789,1.6367,8.5034,-1.3262,3.806,7.5209,2.7424,13.2497,0.0031,-5.5115,-2.4087,0.6111,0.437,-0.1109,-0.2537,1.5879,1.8502,1.1042,1.1652,0.6954,0.5968,2.5213,3.4233,1.2194,1.3577,0.4836,0.3562,0.7606,1,-118.5726,1.3149,-155.9003,-118.5683,2.5045,3.6026,0.9909,1.4384,0.3956,0.275,1.5489,2.1188,1.3598,1.368,0.8779,0.6418,0.0272,5.5914,0.2567,-0.1077,0.7472,-0.1557,-0.0243,-0.1713,-0.1383,0.0267,0.1633,0.4818,-1.7455,-0.0695,0.0625,0.2499,0.8637,-2.1186,-0.0653,0.7791,0.8827,1.9058,-0.9878,1.9884,2.1185,1.0654,0.6534,0.185,0.2831,0.4269,0.0342,0.0802,0.522,0.3234,0.6196,0.6336,0.183,0.2889,0.5578,0.2528,0.4532,0.0018,1.2971,0.924,0.9375,0.9028,?,?,?,?,?,SINISTRA_PANTALONI
0.0899,0.0374,0.1934,0.8448,-0.4047,-0.07,0.0354,0.1882,0.8542,-4.4081,-0.0627,0.0208,0.1442,0.6304,-1.9239,0.2637,0.041,0.2026,0.9354,0.0238,-1.2848,-1.4338,0.341,1.116,-0.2654,-0.2379,1.028,1.3414,0.955,1.3048,0.929,0.712,1.0568,1.7993,0.9121,1.7026,0.863,0.5069,0.3496,0.5867,-10.6915,1.6785,-30.586,-18.2225,3.8079,2.7895,0.6277,0.7326,0.1648,0.225,0.989,1.3401,0.9032,1.355,0.9132,0.674,0.0014,0.4018,-0.6952,-0.4275,0.8039,0.3634,-0.8398,-0.5831,0.6718,0,0.0026,0.008,0.9881,0.3104,0,0.0028,0.0106,0.9664,0.6091,0,0.0022,0.0085,0.9861,2.1642,1.1029,0.5096,0.9441,1.1809,1.2508,0.8913,1.3944,1.5646,2.1822,1.1021,0.505,2.1344,1.0999,0.5153,0.7576,0.9425,1.244,0.0102,1.5913,-0.3434,0.3579,-0.0121,?,?,?,?,?,SINISTRA_PANTALONI
-0.0155,0.0217,0.1473,0.75,-0.598,0.0138,0.0206,0.1434,0.646,-2.0829,-0.0956,0.0193,0.1388,0.6374,-3.3828,0.2268,0.0197,0.1402,0.587,0.0847,-1.1245,0.1621,-0.0683,-0.1442,0.0608,-0.4214,1.0271,1.0606,1.0505,1.0327,1.0227,0.9904,1.055,1.125,1.1035,1.0664,1.046,0.9809,0.643,0.5705,-5.168,0.8873,-8.0374,-9.0587,2.2396,3.2273,0.7318,1.441,0.3267,0.2267,1.1609,1.1767,1.2776,1.0136,1.1005,1.0857,0.001,0.3466,-0.8642,-0.0162,0.3897,0.0763,-0.4548,-0.6692,0.2153,0,0.0024,0.0078,0.9645,-0.694,0,0.006,0.7004,?,-0.3224,0,0.0025,0.3284,?,-0.3102,-0.6677,2.1528,0.4028,0.9604,2.3843,0.1622,0.9223,5.6847,-0.3026,-0.6454,2.1326,0,0,1,0.0111,0.0238,2.1326,0.0082,1.2317,0.9725,-0.8197,-0.9179,?,?,?,?,?,SINISTRA_PANTALONI
0.6274,7.7327,2.7808,15.2093,-1.1011,0.4932,2.9538,1.7187,7.9581,-1.0877,-1.6531,5.9628,2.4419,12.9694,-0.9932,3.8895,4.8909,2.2115,9.891,0.0531,1.272,-0.3795,0.1613,-0.2984,0.1268,-0.425,1.618,1.1388,1.2574,0.7038,0.7771,1.1042,2.6179,1.2968,1.581,0.4954,0.6039,1.2192,1.9223,1.2334,-14.3764,0.6416,-7.4786,-11.6563,1.899,1.1125,0.693,0.5858,0.3649,0.6229,1.9112,1.1727,1.5377,0.6136,0.8046,1.3112,0.0191,5.8061,0.1104,0.0137,0.2764,-0.354,0.2265,-0.5125,-0.1853,0.0011,0.033,0.2418,?,-0.5189,0.0068,0.0826,0.6923,?,-0.609,0.0019,0.0432,0.7555,?,0.3571,0.3043,0.8521,0.3992,0.7635,1.9124,0.1594,0.5829,3.6575,0.3493,0.3201,0.9164,1,1,1,0.3493,0.3201,0.9164,0.0086,1.3131,-0.0657,0.3149,-0.6393,?,?,?,?,?,SINISTRA_PANTALONI
-2.043,4.9579,2.2266,9.974,-3.7809,-2.534,7.9865,2.826,8.6632,-7.7664,0.244,10.5078,3.2416,14.3004,-0.8802,4.6238,12.7274,3.5675,12.9013,0.0224,0.8062,-8.3747,-0.4419,-10.3874,-0.548,0.0528,0.7879,0.6869,0.6241,0.8718,0.7922,0.9086,0.6208,0.4718,0.3895,0.7601,0.6275,0.8256,1.0277,1.1782,-26.6616,1.1464,-25.9421,-22.6285,2.1111,0.2743,0.1581,0.1299,0.0749,0.5763,1.1513,0.6975,0.7731,0.6058,0.6715,1.1084,0.034,7.3322,0.7891,-0.6777,-0.7796,-0.5312,-0.9283,0.511,0.0296,0.0936,0.3059,0.818,-1.7568,0.2458,0.0113,0.1064,0.3531,0.1263,0.41,0.0034,0.0584,0.2086,0.5774,0.1204,0.0722,0.5996,2.8739,5.2399,1.8233,8.2595,27.4567,3.3243,-10.2156,-1.8293,0.1791,0.7343,0.6012,0.8188,2.3168,3.9217,1.6927,0.005,0.9314,0.084,0.6855,0.7359,?,?,?,?,?,SINISTRA_PANTALONI
-2.0045,5.5765,2.3615,8.9496,-2.6644,-3.0715,12.6335,3.5544,15.4904,-1.5748,0.7232,7.2766,2.6975,11.4106,-0.6502,5.4114,10.179,3.1904,12.1399,0.0503,0.6526,-2.7719,-0.3704,-4.2473,-0.5676,0.1336,0.6644,0.8754,0.7402,1.3176,1.1141,0.8455,0.4414,0.7664,0.5478,1.7362,1.2411,0.7149,0.6868,1.4474,-10.1307,2.1073,-14.7496,-6.9994,0.406,0.3532,0.1911,0.8701,0.4707,0.541,0.5777,0.7843,0.7372,1.3575,1.276,0.9399,0.0389,8.551,0.8047,-0.5602,-0.8228,-0.5691,-0.7845,0.7148,0.168,0.0651,0.2552,0.8602,-1.3387,0.2232,0.0037,0.0605,0.1971,0.4318,0.3893,0.0015,0.0389,0.2048,0.5346,0.7527,0.4315,0.5733,4.2154,6.5683,1.5582,17.7693,43.1429,2.428,-3.2863,-2.0928,0.6368,1.0601,0.8357,0.7884,4.3635,4.1997,0.9625,0.005,0.8999,-0.8297,0.2594,0.2603,?,?,?,?,?,SINISTRA_PANTALONI
-1.7368,5.7679,2.4017,10.2574,-2.9658,-3.132,10.2357,3.1993,13.1348,-2.7606,0.2326,10.8918,3.3003,16.1934,-0.4998,5.561,8.8509,2.975,13.5061,0.0938,0.5545,-7.4663,-0.3123,-13.4642,-0.5632,0.0418,0.7507,0.7277,0.8073,0.9694,1.0754,1.1093,0.5635,0.5296,0.6517,0.9398,1.1565,1.2306,0.7956,1.4215,-5.49,1.7868,-6.9008,-3.862,0.7405,0.2396,0.1736,0.3235,0.2344,0.7245,0.7809,0.6334,0.7595,0.8111,0.9725,1.199,0.0374,8.3581,0.5933,-0.5599,-0.7379,-0.2158,-0.7468,0.5899,0.0346,0.0753,0.2745,0.8429,-1.5392,0.1941,0.0074,0.0863,0.3474,-0.0415,0.4381,0.0082,0.0907,0.307,0.4296,0.1782,0.0789,0.4429,3.1816,3.0277,0.9516,10.1223,9.1668,0.9056,36.9261,-2.2098,-0.0598,0.9951,0.6168,0.6198,2.426,2.7456,1.1317,0.005,0.88,0.0887,0.6063,0.6697,?,?,?,?,?,SINISTRA_PANTALONI
-1.8607,17.8822,4.2287,32.0821,-0.5513,-2.7482,5.9881,2.4471,11.9359,-2.8274,0.5046,11.9454,3.4562,28.3974,-0.2288,5.6871,14.7416,3.8395,30.6926,0.0153,0.6771,-3.6877,-0.3272,-5.4466,-0.4832,0.0887,1.7281,1.2235,1.1014,0.708,0.6373,0.9002,2.9863,1.497,1.213,0.5013,0.4062,0.8103,1.2931,2.1566,-23.9447,1.6678,-18.517,-11.103,6.6313,0.8948,0.6635,0.1349,0.1001,0.7415,2.6879,1.1298,1.0453,0.4203,0.3889,0.9252,0.0353,8.5965,0.2103,0.4215,-0.0025,-0.0538,-0.1705,0.5822,-0.0723,0.0667,0.2583,0.6795,-2.589,-0.0168,0.0067,0.082,0.2544,-0.8495,0.6127,0.0189,0.1375,0.5079,0.3391,4.3113,-0.118,-0.0274,3.1499,1.8788,0.5965,9.9221,3.5299,0.3558,4.1955,-1.8805,-0.4482,1.3766,0.2463,0.1789,2.6713,1.3377,0.5008,0.0065,0.9112,-0.9108,0.5596,-0.4554,?,?,?,?,?,SINISTRA_PANTALONI
-0.0514,6.5114,2.5517,13.9462,-0.6982,2.153,6.4677,2.5432,12.1469,-0.4102,-1.9654,10.9558,3.3099,18.21,-1.8996,5.1221,6.1998,2.4899,11.5016,0.1267,-0.0239,0.0262,-0.01,-1.0955,0.4203,-0.3837,1.0034,0.7709,1.0248,0.7683,1.0214,1.3293,1.0068,0.5943,1.0503,0.5903,1.0432,1.7671,1.6229,0.4806,-3.435,0.2962,-2.1165,-7.1466,0.9534,1.3076,0.6235,1.3716,0.654,0.4768,1.1481,0.7659,1.2126,0.667,1.0561,1.5833,0.0307,7.6774,0.5578,0.255,0.4837,0.0063,0.6279,-0.2028,0.3269,0.0277,0.1666,0.6614,-0.189,-0.3409,0.0026,0.051,0.3942,?,-0.1913,0.0095,0.0974,0.5744,?,-0.9589,-1.7093,1.7825,3.2665,1.7094,0.5233,10.6698,2.9221,0.2739,0.2666,0.183,0.6863,0,0,1,1.6776,1.1514,0.6863,0.0054,0.8745,-0.8324,0.6865,-0.7903,?,?,?,?,?,SINISTRA_PANTALONI
2.1353,6.4097,2.5317,10.7849,-0.3729,0.4333,7.1916,2.6817,11.9361,-0.6437,-0.394,4.6246,2.1505,9.9841,-1.1257,4.3761,3.9781,1.9945,9.6721,0.0947,4.9278,-5.4198,0.4879,-1.0999,0.099,-0.09,0.9441,1.1773,1.2694,1.247,1.3446,1.0782,0.8913,1.386,1.6113,1.5551,1.8078,1.1625,0.6267,0.554,-2.895,0.884,-4.6194,-5.2253,1.0818,1.6725,0.7353,1.5461,0.6797,0.4396,0.9036,1.0802,1.1151,1.1955,1.2341,1.0323,0.0226,6.6959,0.358,0.4824,0.68,-0.0347,0.5357,0.1963,0.0491,0.0306,0.1748,0.5358,-0.3252,-0.2423,0.0094,0.0972,0.4142,?,-0.5225,0.1145,0.3384,0.9613,-57.8797,-0.2026,-0.0939,0.4637,1.7991,0.5167,0.2872,3.2368,0.267,0.0825,0.3175,0.1391,0.4383,0,24.7666,0,1.2938,0.5574,0.4308,0.0059,0.9064,-0.9423,0.7727,-0.9125,?,?,?,?,?,SINISTRA_PANTALONI
0.0174,0.0142,0.119,0.6181,-0.7788,-0.0369,0.0093,0.0966,0.5583,-1.0327,-0.0108,0.0087,0.0934,0.4074,-1.1989,0.1637,0.0072,0.0849,0.3802,0.1026,-0.4706,-1.6124,0.106,3.4267,-0.2252,-0.0657,1.2316,1.274,1.4028,1.0344,1.139,1.1011,1.5168,1.623,1.9678,1.07,1.2973,1.2124,0.9541,1.2182,-6.2268,1.2767,-6.5261,-5.1115,1.2651,1.8752,0.8202,1.4822,0.6483,0.4374,1.1071,1.517,1.6258,1.3702,1.4685,1.0717,0.0004,0.2477,-0.2967,-0.3372,0.1962,-0.0479,-0.1293,-0.2843,0.3683,0,0.003,0.0098,0.9738,-0.5826,0,0.002,0.5851,?,0.0575,0,0.0024,0.0081,0.8687,-0.632,6.408,-10.1386,1.5479,1.2692,0.8199,2.3961,1.6108,0.6723,-0.6234,6.8454,-10.9807,0,6.1071,0,0.0168,1.2209,72.6746,0.0071,1.0084,0.9047,-0.7303,-0.5472,?,?,?,?,?,SINISTRA_PANTALONI
-0.3017,0.0527,0.2296,1.0319,-3.4327,0.4239,0.05,0.2237,0.9832,0.0773,0.0369,0.0262,0.1618,0.9275,-0.7795,0.5855,0.0582,0.2412,0.8947,0.1972,-0.7117,-8.1754,-0.5153,11.487,0.724,0.063,1.0265,1.4188,0.9519,1.3822,0.9273,0.6709,1.0537,2.0129,0.9061,1.9104,0.86,0.4501,-9.697,1.9667,-3.6365,-0.2028,0.375,-1.8491,0.2184,0.4466,0.2089,2.0444,0.9562,0.4677,1.0495,1.1125,1.1533,1.06,1.0989,1.0367,0.0054,0.8825,-0.3088,-0.0106,-0.6361,-0.1296,0.8754,-0.0458,0.3302,0.0003,0.0183,0.0588,0.8403,-0.6107,0.0002,0.0134,0.6221,?,-0.066,0.0007,0.0271,0.1059,-103.7794,-0.5407,-5.0048,9.2553,1.3707,0.6757,0.493,1.8787,0.4566,0.243,-0.4972,-2.9472,5.9282,0,363.9966,0,0.0945,0.5549,5.8716,0.0072,1.0069,0.9346,-0.5157,-0.6947,?,?,?,?,?,SINISTRA_PANTALONI
0.0211,0.0971,0.3116,1.9646,-0.8287,-0.0518,0.0207,0.1438,0.8217,-3.457,-0.0424,0.0163,0.1277,0.7383,-2.409,0.2909,0.0544,0.2332,1.0669,0.0226,-0.4066,-0.497,0.0725,1.2223,-0.1782,-0.1458,2.1672,2.4406,1.336,1.1262,0.6165,0.5474,4.6969,5.9567,1.785,1.2682,0.38,0.2997,1.3968,1.7064,-36.0091,1.2216,-25.7795,-21.1029,5.8267,4.96,0.9841,0.8513,0.1689,0.1984,2.3907,2.6608,1.8414,1.113,0.7702,0.692,0.0008,0.4061,-0.3502,-0.0491,0.3374,-0.1327,-0.4001,-0.4203,0.3211,0,0.0018,0.0074,0.9771,-0.593,0,0.0024,0.5969,?,-0.0121,0,0.0031,0.0173,?,-0.5415,-26.5004,48.9385,0.7598,0.5894,0.7757,0.5773,0.3473,0.6017,-0.532,-18.3557,34.5002,0,0,1,0.0125,0.4305,34.5002,0.0077,0.9262,0.6423,-0.8191,-0.5007,?,?,?,?,?,SINISTRA_PANTALONI
0.4299,5.8771,2.4243,15.4423,-0.8145,0.8998,4.0812,2.0202,10.5647,-0.4104,-1.4983,8.086,2.8436,13.8457,-1.0286,4.0555,4.836,2.1991,9.4945,0.0231,0.4778,-0.2869,0.106,-0.6005,0.2219,-0.3694,1.2,0.8525,1.1024,0.7104,0.9187,1.2931,1.44,0.7268,1.2153,0.5047,0.8439,1.672,2.2547,0.9874,-30.9054,0.4379,-13.7071,-31.2998,1.1362,1.2469,0.8757,1.0974,0.7707,0.7023,1.4617,1.1153,1.6264,0.763,1.1127,1.4583,0.0186,6.1267,-0.3125,0.1815,-0.2597,-0.104,0.4858,-0.3702,0.3802,0.0151,0.1227,0.3752,0.3638,-0.0984,0.0115,0.1072,0.3245,-2.8164,0.0683,0.01,0.1,0.339,-0.5191,-3.8651,5.5632,-1.4393,1.1444,1.2273,1.0724,1.3097,1.5063,1.1501,-0.8958,-1.8521,2.0675,6.935,2.6425,0.381,1.1561,1.1067,0.9573,0.0041,0.5998,-0.8516,-0.8603,0.9488,?,?,?,?,?,TASCA_GIACCA_ALTA
0.3851,4.6837,2.1642,11.5185,-0.9449,0.2936,3.4117,1.8471,9.1239,-0.5874,-1.0887,8.6629,2.9433,14.1499,-2.4106,3.1129,8.4879,2.9134,11.273,0.0082,1.3117,-0.3537,0.1237,-0.2697,0.0943,-0.3497,1.1717,0.7353,0.7428,0.6276,0.634,1.0103,1.3728,0.5407,0.5518,0.3938,0.402,1.0206,1.6575,0.5596,-60.2514,0.3376,-36.3508,-107.6775,1.0304,1.4275,0.5211,1.3854,0.5057,0.365,1.2624,0.814,1.0218,0.6448,0.8094,1.2552,0.0123,4.6655,-0.2352,0.5183,-0.1444,-0.5404,0.5341,-0.7388,0.3138,0.0088,0.0937,0.3228,0.4317,-0.0607,0.0136,0.1168,0.3171,-5.9501,0.0178,0.0059,0.0767,0.2309,-1.8372,-5.1743,17.6078,-3.4029,0.8028,1.2215,1.5216,0.6444,1.492,2.3152,-0.9034,-1.6402,1.8155,12.4507,6.9796,0.5606,1.018,1.3979,1.3732,0.0033,0.4858,-0.8838,-0.8563,0.9839,?,?,?,?,?,TASCA_GIACCA_ALTA
0.7217,4.9847,2.2326,12.5571,-1.7943,1.1583,4.2455,2.0605,9.684,-0.4342,-1.6187,10.5834,3.2532,18.0567,-2.1411,4.2561,6.1822,2.4864,13.2636,0.018,0.623,-0.4458,0.1696,-0.7156,0.2722,-0.3803,1.0836,0.6863,0.8979,0.6334,0.8287,1.3084,1.1741,0.471,0.8063,0.4011,0.6867,1.7119,2.7504,0.6551,-33.0918,0.2382,-12.0314,-50.5129,0.6655,0.7817,0.3327,1.1746,0.4999,0.4256,1.2967,0.6954,0.9467,0.5363,0.7301,1.3614,0.0216,6.2194,-0.0042,0.0963,-0.0319,-0.0912,0.551,-0.493,0.4205,0.0146,0.1209,0.3727,0.4056,-0.1003,0.0144,0.1201,0.3231,-5.1749,0.0356,0.0057,0.0755,0.2632,-1.1917,-4.1928,11.8263,-2.8206,1.0061,1.6009,1.5911,1.0123,2.5628,2.5317,-0.9394,-1.7771,1.8917,11.9857,5.2214,0.4356,1.1537,1.4161,1.2274,0.0044,0.6182,-0.8921,-0.8387,0.9572,?,?,?,?,?,TASCA_GIACCA_ALTA
0.4299,5.8771,2.4243,15.4423,-0.8145,0.8998,4.0812,2.0202,10.5647,-0.4104,-1.4983,8.086,2.8436,13.8457,-1.0286,4.0555,4.836,2.1991,9.4945,0.0231,0.4778,-0.2869,0.106,-0.6005,0.2219,-0.3694,1.2,0.8525,1.1024,0.7104,0.9187,1.2931,1.44,0.7268,1.2153,0.5047,0.8439,1.672,2.2547,0.9874,-30.9054,0.4379,-13.7071,-31.2998,1.1362,1.2469,0.8757,1.0974,0.7707,0.7023,1.4617,1.1153,1.6264,0.763,1.1127,1.4583,0.0186,6.1267,-0.3125,0.1815,-0.2597,-0.104,0.4858,-0.3702,0.3802,0.0151,0.1227,0.3752,0.3638,-0.0984,0.0115,0.1072,0.3245,-2.8164,0.0683,0.01,0.1,0.339,-0.5191,-3.8651,5.5632,-1.4393,1.1444,1.2273,1.0724,1.3097,1.5063,1.1501,-0.8958,-1.8521,2.0675,6.935,2.6425,0.381,1.1561,1.1067,0.9573,0.0041,0.5998,-0.8516,-0.8603,0.9488,?,?,?,?,?,TASCA_GIACCA_ALTA
