@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.0622,7.2841,2.6989,16.1246,-1.3157,1.0892,8.0266,2.8331,11.1662,-0.5166,0.031,8.8596,2.9765,20.0044,-0.6497,4.5183,4.9464,2.2241,14.6093,0.0387,0.0571,2.0078,0.0138,35.1449,0.2411,0.0069,0.9526,0.9067,1.2135,0.9518,1.2739,1.3383,0.9075,0.8222,1.4726,0.906,1.6227,1.7911,2.4086,1.1629,-15.5567,0.4828,-6.4589,-13.378,0.9458,0.5742,0.4582,0.6072,0.4844,0.7979,1.4441,0.8061,1.1037,0.5582,0.7643,1.3693,0.0111,6.8035,-0.4238,-0.1217,-0.2133,-0.2094,0.3868,0.201,19.77,154.1265,12.4148,31.7001,0.1197,34.1283,48.8726,6.9909,18.0878,0.5874,-5.9478,52.0855,7.217,23.2559,-4.0367,0.5793,-3.3239,-5.738,1.7758,1.7202,0.9687,3.1536,2.9591,0.9383,0.1674,-0.2314,-1.3817,0.8214,7.7994,9.495,1.7526,1.3631,0.7778,0.407,61.6026,-0.9876,-0.3629,0.483,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
2.3258,9.1707,3.0283,18.0174,-0.3681,-0.422,3.6373,1.9072,11.6325,-1.2123,-0.9656,2.6789,1.6367,8.5034,-1.3262,3.806,7.5209,2.7424,13.2497,0.0031,-5.5115,-2.4087,0.6111,0.437,-0.1109,-0.2537,1.5879,1.8502,1.1042,1.1652,0.6954,0.5968,2.5213,3.4233,1.2194,1.3577,0.4836,0.3562,0.7606,1,-118.5726,1.3149,-155.9003,-118.5683,2.5045,3.6026,0.9909,1.4384,0.3956,0.275,1.5489,2.1188,1.3598,1.368,0.8779,0.6418,0.0272,5.5914,0.2567,-0.1077,0.7472,-0.1557,-0.0243,-0.1713,-14.8295,568.3147,23.8394,61.3785,-3.9187,-29.5142,151.0545,12.2904,42.0593,?,-15.5482,88.0399,9.383,44.3985,-1.3793,0.5025,0.9538,1.8982,1.9397,2.5407,1.3099,3.7623,6.4552,1.7157,1.1626,1.8999,1.6341,0,0.6687,0,1.4593,1.3824,0.9473,0.3884,69.3253,-0.8082,-0.8994,0.7965,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0899,0.0374,0.1934,0.8448,-0.4047,-0.07,0.0354,0.1882,0.8542,-4.4081,-0.0627,0.0208,0.1442,0.6304,-1.9239,0.2637,0.041,0.2026,0.9354,0.0238,-1.2848,-1.4338,0.341,1.116,-0.2654,-0.2379,1.028,1.3414,0.955,1.3048,0.929,0.712,1.0568,1.7993,0.9121,1.7026,0.863,0.5069,0.3496,0.5867,-10.6915,1.6785,-30.586,-18.2225,3.8079,2.7895,0.6277,0.7326,0.1648,0.225,0.989,1.3401,0.9032,1.355,0.9132,0.674,0.0014,0.4018,-0.6952,-0.4275,0.8039,0.3634,-0.8398,-0.5831,-15.8998,0.1706,0.4131,16.6794,?,-46.7366,0.1511,0.3888,47.5189,?,5.8964,0.3902,0.6246,1.9196,0.7193,0.3402,-2.6965,-7.9263,1.0625,0.6613,0.6224,1.1289,0.4373,0.3874,0.351,-3.3905,-9.6594,1,0,0,0.351,8.6892,24.7552,0.5289,68.5329,0.0445,0.1509,0.8822,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0155,0.0217,0.1473,0.75,-0.598,0.0138,0.0206,0.1434,0.646,-2.0829,-0.0956,0.0193,0.1388,0.6374,-3.3828,0.2268,0.0197,0.1402,0.587,0.0847,-1.1245,0.1621,-0.0683,-0.1442,0.0608,-0.4214,1.0271,1.0606,1.0505,1.0327,1.0227,0.9904,1.055,1.125,1.1035,1.0664,1.046,0.9809,0.643,0.5705,-5.168,0.8873,-8.0374,-9.0587,2.2396,3.2273,0.7318,1.441,0.3267,0.2267,1.1609,1.1767,1.2776,1.0136,1.1005,1.0857,0.001,0.3466,-0.8642,-0.0162,0.3897,0.0763,-0.4548,-0.6692,-46.6211,0.0341,0.1847,47.0398,?,-12.809,0.1037,0.3221,13.4995,?,11.7233,0.8255,0.9085,3.2394,0.7568,3.6397,-3.9768,-1.0926,0.5735,0.2033,0.3545,0.3289,0.0413,0.1257,3.4846,-4.6667,-1.3392,1,0,0,3.4846,14.521,4.1672,0.5129,71.1534,-0.2504,0.0011,0.5011,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.6274,7.7327,2.7808,15.2093,-1.1011,0.4932,2.9538,1.7187,7.9581,-1.0877,-1.6531,5.9628,2.4419,12.9694,-0.9932,3.8895,4.8909,2.2115,9.891,0.0531,1.272,-0.3795,0.1613,-0.2984,0.1268,-0.425,1.618,1.1388,1.2574,0.7038,0.7771,1.1042,2.6179,1.2968,1.581,0.4954,0.6039,1.2192,1.9223,1.2334,-14.3764,0.6416,-7.4786,-11.6563,1.899,1.1125,0.693,0.5858,0.3649,0.6229,1.9112,1.1727,1.5377,0.6136,0.8046,1.3112,0.0191,5.8061,0.1104,0.0137,0.2764,-0.354,0.2265,-0.5125,-45.4548,3.8571,1.964,47.9996,?,-6.9985,15.6301,3.9535,17.4591,?,12.1688,62.0601,7.8778,33.0582,-0.2057,6.4949,-3.7354,-0.5751,0.4968,0.2493,0.5019,0.2468,0.0622,0.2519,2.7493,8.5111,3.0958,1,0,0,2.7493,1.452,0.5281,0.4956,65.467,-0.8029,0.1651,0.3099,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.043,4.9579,2.2266,9.974,-3.7809,-2.534,7.9865,2.826,8.6632,-7.7664,0.244,10.5078,3.2416,14.3004,-0.8802,4.6238,12.7274,3.5675,12.9013,0.0224,0.8062,-8.3747,-0.4419,-10.3874,-0.548,0.0528,0.7879,0.6869,0.6241,0.8718,0.7922,0.9086,0.6208,0.4718,0.3895,0.7601,0.6275,0.8256,1.0277,1.1782,-26.6616,1.1464,-25.9421,-22.6285,2.1111,0.2743,0.1581,0.1299,0.0749,0.5763,1.1513,0.6975,0.7731,0.6058,0.6715,1.1084,0.034,7.3322,0.7891,-0.6777,-0.7796,-0.5312,-0.9283,0.511,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-2.0045,5.5765,2.3615,8.9496,-2.6644,-3.0715,12.6335,3.5544,15.4904,-1.5748,0.7232,7.2766,2.6975,11.4106,-0.6502,5.4114,10.179,3.1904,12.1399,0.0503,0.6526,-2.7719,-0.3704,-4.2473,-0.5676,0.1336,0.6644,0.8754,0.7402,1.3176,1.1141,0.8455,0.4414,0.7664,0.5478,1.7362,1.2411,0.7149,0.6868,1.4474,-10.1307,2.1073,-14.7496,-6.9994,0.406,0.3532,0.1911,0.8701,0.4707,0.541,0.5777,0.7843,0.7372,1.3575,1.276,0.9399,0.0389,8.551,0.8047,-0.5602,-0.8228,-0.5691,-0.7845,0.7148,22.4943,63.4911,7.9681,25.4395,0.3624,-10.9827,153.6851,12.397,52.6184,-0.5802,-34.9125,61.406,7.8362,39.18,?,-2.0482,-0.6443,0.3146,0.6427,1.0168,1.582,0.4131,1.034,2.5028,-0.7484,-0.369,0.4931,1.1982,0,0,0.4835,0.6493,1.343,0.4475,72.9467,0.894,0.78,0.9331,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-1.7368,5.7679,2.4017,10.2574,-2.9658,-3.132,10.2357,3.1993,13.1348,-2.7606,0.2326,10.8918,3.3003,16.1934,-0.4998,5.561,8.8509,2.975,13.5061,0.0938,0.5545,-7.4663,-0.3123,-13.4642,-0.5632,0.0418,0.7507,0.7277,0.8073,0.9694,1.0754,1.1093,0.5635,0.5296,0.6517,0.9398,1.1565,1.2306,0.7956,1.4215,-5.49,1.7868,-6.9008,-3.862,0.7405,0.2396,0.1736,0.3235,0.2344,0.7245,0.7809,0.6334,0.7595,0.8111,0.9725,1.199,0.0374,8.3581,0.5933,-0.5599,-0.7379,-0.2158,-0.7468,0.5899,24.6161,54.9693,7.4141,25.9796,0.3651,-3.1958,292.6902,17.1082,58.8577,-0.4279,-32.1561,119.0367,10.9104,39.299,?,-7.7027,-0.7655,0.0994,0.4334,0.6795,1.5681,0.1878,0.4618,2.4588,-0.847,-0.3802,0.4488,0.9927,0,0,0.4414,0.6611,1.4977,0.4232,71.1777,0.251,0.3865,0.9596,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-1.8607,17.8822,4.2287,32.0821,-0.5513,-2.7482,5.9881,2.4471,11.9359,-2.8274,0.5046,11.9454,3.4562,28.3974,-0.2288,5.6871,14.7416,3.8395,30.6926,0.0153,0.6771,-3.6877,-0.3272,-5.4466,-0.4832,0.0887,1.7281,1.2235,1.1014,0.708,0.6373,0.9002,2.9863,1.497,1.213,0.5013,0.4062,0.8103,1.2931,2.1566,-23.9447,1.6678,-18.517,-11.103,6.6313,0.8948,0.6635,0.1349,0.1001,0.7415,2.6879,1.1298,1.0453,0.4203,0.3889,0.9252,0.0353,8.5965,0.2103,0.4215,-0.0025,-0.0538,-0.1705,0.5822,17.9941,138.0703,11.7503,33.0597,0.1689,5.6518,106.4324,10.3166,41.9373,-0.1708,-35.9519,175.0357,13.2301,45.1187,?,3.1838,-0.5005,-0.1572,1.139,0.8882,0.7798,1.2973,0.7888,0.6081,-1.0983,-0.1489,0.1356,1.1106,0,0,0.7883,0.7327,0.9295,0.4274,60.8238,0.812,0.9095,0.9668,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0514,6.5114,2.5517,13.9462,-0.6982,2.153,6.4677,2.5432,12.1469,-0.4102,-1.9654,10.9558,3.3099,18.21,-1.8996,5.1221,6.1998,2.4899,11.5016,0.1267,-0.0239,0.0262,-0.01,-1.0955,0.4203,-0.3837,1.0034,0.7709,1.0248,0.7683,1.0214,1.3293,1.0068,0.5943,1.0503,0.5903,1.0432,1.7671,1.6229,0.4806,-3.435,0.2962,-2.1165,-7.1466,0.9534,1.3076,0.6235,1.3716,0.654,0.4768,1.1481,0.7659,1.2126,0.667,1.0561,1.5833,0.0307,7.6774,0.5578,0.255,0.4837,0.0063,0.6279,-0.2028,-29.2312,9.1564,3.026,38.2187,?,-6.8332,135.7203,11.6499,42.8986,-1.8038,-27.358,18.671,4.321,32.6385,?,4.2778,1.0685,0.2498,0.2597,0.7003,2.6961,0.0675,0.4904,7.269,1.3848,1.171,0.8456,0,1,0,0.8909,1.171,1.3144,0.4275,67.866,-0.5844,-0.3923,-0.4092,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
2.1353,6.4097,2.5317,10.7849,-0.3729,0.4333,7.1916,2.6817,11.9361,-0.6437,-0.394,4.6246,2.1505,9.9841,-1.1257,4.3761,3.9781,1.9945,9.6721,0.0947,4.9278,-5.4198,0.4879,-1.0999,0.099,-0.09,0.9441,1.1773,1.2694,1.247,1.3446,1.0782,0.8913,1.386,1.6113,1.5551,1.8078,1.1625,0.6267,0.554,-2.895,0.884,-4.6194,-5.2253,1.0818,1.6725,0.7353,1.5461,0.6797,0.4396,0.9036,1.0802,1.1151,1.1955,1.2341,1.0323,0.0226,6.6959,0.358,0.4824,0.68,-0.0347,0.5357,0.1963,-29.3839,62.5176,7.9068,38.4598,?,-6.2405,265.3713,16.2902,47.3984,-1.9368,-25.5585,6.7209,2.5925,29.5792,?,4.7086,1.1497,0.2442,0.4854,3.0499,6.2837,0.2356,9.302,39.4846,1.2304,1.3002,1.0568,0,1,0,0.8114,1.3002,1.6024,0.4025,69.101,-0.7569,-0.5515,0.0678,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.0174,0.0142,0.119,0.6181,-0.7788,-0.0369,0.0093,0.0966,0.5583,-1.0327,-0.0108,0.0087,0.0934,0.4074,-1.1989,0.1637,0.0072,0.0849,0.3802,0.1026,-0.4706,-1.6124,0.106,3.4267,-0.2252,-0.0657,1.2316,1.274,1.4028,1.0344,1.139,1.1011,1.5168,1.623,1.9678,1.07,1.2973,1.2124,0.9541,1.2182,-6.2268,1.2767,-6.5261,-5.1115,1.2651,1.8752,0.8202,1.4822,0.6483,0.4374,1.1071,1.517,1.6258,1.3702,1.4685,1.0717,0.0004,0.2477,-0.2967,-0.3372,0.1962,-0.0479,-0.1293,-0.2843,-46.19,0.0944,0.3073,46.8597,?,0.4869,0.2149,0.4636,1.619,-0.4203,-7.9841,0.0599,0.2448,8.5785,?,-94.8724,5.7852,-0.061,0.663,1.2554,1.8936,0.4395,1.576,3.5858,97.8026,5.4625,0.0559,0,1,0,28.9444,5.4625,0.1887,0.4783,54.777,0.0089,0.3687,0.4548,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.3017,0.0527,0.2296,1.0319,-3.4327,0.4239,0.05,0.2237,0.9832,0.0773,0.0369,0.0262,0.1618,0.9275,-0.7795,0.5855,0.0582,0.2412,0.8947,0.1972,-0.7117,-8.1754,-0.5153,11.487,0.724,0.063,1.0265,1.4188,0.9519,1.3822,0.9273,0.6709,1.0537,2.0129,0.9061,1.9104,0.86,0.4501,-9.697,1.9667,-3.6365,-0.2028,0.375,-1.8491,0.2184,0.4466,0.2089,2.0444,0.9562,0.4677,1.0495,1.1125,1.1533,1.06,1.0989,1.0367,0.0054,0.8825,-0.3088,-0.0106,-0.6361,-0.1296,0.8754,-0.0458,-46.3395,0.0574,0.2395,46.7392,?,-3.0852,6.3843,2.5267,8.7585,-35.5605,-6.3883,0.4075,0.6383,7.8598,?,15.0197,7.2538,0.483,0.0948,0.3752,3.9584,0.009,0.1408,15.6687,5.4865,5.9466,1.0839,0,1,0,5.3364,5.9466,1.1143,0.4833,55.8353,-0.7183,-0.1401,-0.0644,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.0211,0.0971,0.3116,1.9646,-0.8287,-0.0518,0.0207,0.1438,0.8217,-3.457,-0.0424,0.0163,0.1277,0.7383,-2.409,0.2909,0.0544,0.2332,1.0669,0.0226,-0.4066,-0.497,0.0725,1.2223,-0.1782,-0.1458,2.1672,2.4406,1.336,1.1262,0.6165,0.5474,4.6969,5.9567,1.785,1.2682,0.38,0.2997,1.3968,1.7064,-36.0091,1.2216,-25.7795,-21.1029,5.8267,4.96,0.9841,0.8513,0.1689,0.1984,2.3907,2.6608,1.8414,1.113,0.7702,0.692,0.0008,0.4061,-0.3502,-0.0491,0.3374,-0.1327,-0.4001,-0.4203,-45.9966,0.0474,0.2177,46.4996,?,-0.3574,0.2477,0.4977,1.9775,-2.6714,-8.5002,0.0644,0.2537,9.2392,?,128.6846,5.4112,0.0421,0.4374,0.8581,1.9618,0.1913,0.7363,3.8488,32.316,5.0329,0.1557,0,1,0,23.5139,5.0329,0.214,0.5316,54.9794,-0.4729,-0.1801,0.5143,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.4299,5.8771,2.4243,15.4423,-0.8145,0.8998,4.0812,2.0202,10.5647,-0.4104,-1.4983,8.086,2.8436,13.8457,-1.0286,4.0555,4.836,2.1991,9.4945,0.0231,0.4778,-0.2869,0.106,-0.6005,0.2219,-0.3694,1.2,0.8525,1.1024,0.7104,0.9187,1.2931,1.44,0.7268,1.2153,0.5047,0.8439,1.672,2.2547,0.9874,-30.9054,0.4379,-13.7071,-31.2998,1.1362,1.2469,0.8757,1.0974,0.7707,0.7023,1.4617,1.1153,1.6264,0.763,1.1127,1.4583,0.0186,6.1267,-0.3125,0.1815,-0.2597,-0.104,0.4858,-0.3702,-4.6637,135.0125,11.6195,31.5582,-1.5911,-30.0345,81.4555,9.0253,47.1588,?,-110.1022,14.6481,3.8273,114.8987,?,0.1553,0.0424,0.2728,1.2874,3.036,2.3581,1.6575,9.2171,5.5608,0.4109,0.1687,0.4104,0,0,1,0.6692,0.2747,0.4104,1.1775,151.3368,0.9192,-0.7194,-0.8992,?,?,?,?,?,TASCA_GIACCA
0.3851,4.6837,2.1642,11.5185,-0.9449,0.2936,3.4117,1.8471,9.1239,-0.5874,-1.0887,8.6629,2.9433,14.1499,-2.4106,3.1129,8.4879,2.9134,11.273,0.0082,1.3117,-0.3537,0.1237,-0.2697,0.0943,-0.3497,1.1717,0.7353,0.7428,0.6276,0.634,1.0103,1.3728,0.5407,0.5518,0.3938,0.402,1.0206,1.6575,0.5596,-60.2514,0.3376,-36.3508,-107.6775,1.0304,1.4275,0.5211,1.3854,0.5057,0.365,1.2624,0.814,1.0218,0.6448,0.8094,1.2552,0.0123,4.6655,-0.2352,0.5183,-0.1444,-0.5404,0.5341,-0.7388,3.9715,93.6547,9.6775,27.478,-1.3016,-26.3942,31.5488,5.6168,45.2393,?,-111.8078,4.5928,2.1431,114.119,?,-0.1505,-0.0355,0.2361,1.723,4.5157,2.6209,2.9686,20.3918,6.8692,0.3435,0.1362,0.3964,0,0,1,0.6074,0.2408,0.3964,1.185,147.787,0.9484,-0.4967,-0.7078,?,?,?,?,?,TASCA_GIACCA
